timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2
2026-06-25 17:09:36.820348,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.825523,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.830751,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.836750,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.845593,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.850785,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.855977,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.861093,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.867855,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.881010,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.886252,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.891431,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.897133,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.902835,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.908356,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.915227,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.921542,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.926699,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.931805,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.937023,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.946264,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.951940,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.957104,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.962230,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.967498,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.976217,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.981489,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.986634,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.992020,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:36.997518,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.008239,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.013724,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.019292,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.024440,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.030491,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.040678,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.045872,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.051105,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.056223,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.061428,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.069966,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.075642,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.080872,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.086008,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.091581,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.096975,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.103898,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.109102,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.114261,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.119414,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.125286,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.136423,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.142583,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.147729,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.152877,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.158143,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.168999,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.174186,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.179344,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.184538,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.189732,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.194936,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.205382,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.210786,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.215928,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.221029,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.226232,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.236127,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.241275,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.246428,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.251581,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.256745,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.262197,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.268268,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.273868,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.279150,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.284552,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.290068,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.295248,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.300572,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.305780,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.310930,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.316089,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.321188,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
2026-06-25 17:09:37.326539,5.000000,-121.993138,-2.649088,-4.240558,4.862480,0.451601,-0.160462,0.014903
