timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-17 14:30:55.839512,0,-130.329,5.000,4.9789,0.4358,-0.1643,0.0144,1
2026-06-17 14:30:57.851026,1,-130.329,10.000,9.9578,0.8812,-0.3286,0.0291,1
2026-06-17 14:30:59.849507,2,-130.329,15.000,14.9617,0.9737,-0.4937,0.0321,1
2026-06-17 14:31:01.826154,3,-130.329,24.000,23.9400,1.5689,-0.7900,0.0518,1
2026-06-17 14:31:03.826682,4,-117.041,24.000,22.9098,7.0171,-0.7560,0.2316,1
2026-06-17 14:31:05.798616,5,-117.041,15.000,14.3132,4.4032,-0.4723,0.1453,1
2026-06-17 14:31:07.797265,6,-117.041,10.000,9.5407,2.9380,-0.3148,0.0970,1
2026-06-17 14:31:09.805256,7,-117.041,5.000,4.7705,1.4659,-0.1574,0.0484,1
2026-06-17 14:31:11.804561,8,-103.753,5.000,4.2970,2.5259,-0.1418,0.0834,1
2026-06-17 14:31:13.821392,9,-103.753,10.000,8.5935,5.0539,-0.2836,0.1668,1
2026-06-17 14:31:15.795026,10,-103.753,15.000,12.8943,7.5790,-0.4255,0.2501,1
2026-06-17 14:31:17.807579,11,-103.753,24.000,20.6299,12.1333,-0.6808,0.4004,1
2026-06-17 14:31:19.794261,12,-90.464,24.000,17.2579,16.5916,-0.5695,0.5475,1
2026-06-17 14:31:21.797944,13,-90.464,15.000,10.7984,10.3615,-0.3563,0.3419,1
2026-06-17 14:31:23.801644,14,-90.464,10.000,7.1948,6.9083,-0.2374,0.2280,1
2026-06-17 14:31:25.811138,15,-90.464,5.000,3.5920,3.4523,-0.1185,0.1139,1
2026-06-17 14:31:27.807889,16,-77.176,5.000,2.6958,4.1905,-0.0890,0.1383,1
2026-06-17 14:31:29.790021,17,-77.176,10.000,5.3951,8.3804,-0.1780,0.2766,1
2026-06-17 14:31:31.811979,18,-77.176,15.000,8.0924,12.5749,-0.2671,0.4150,1
2026-06-17 14:31:33.799294,19,-77.176,24.000,12.9468,20.1199,-0.4272,0.6640,1
2026-06-17 14:31:35.803873,20,-63.888,24.000,8.0022,22.5919,-0.2641,0.7455,1
2026-06-17 14:31:37.788598,21,-63.888,15.000,4.7258,14.2395,-0.1560,0.4699,1
2026-06-17 14:31:39.803213,22,-63.888,10.000,3.1445,9.4906,-0.1038,0.3132,1
2026-06-17 14:31:41.794172,23,-63.888,5.000,1.6592,4.7058,-0.0548,0.1553,1
2026-06-17 14:31:43.800771,24,-50.599,5.000,0.5294,4.9681,-0.0175,0.1639,1
2026-06-17 14:31:45.798328,25,-50.599,10.000,1.0565,9.9367,-0.0349,0.3279,1
2026-06-17 14:31:47.793615,26,-50.599,15.000,1.5798,14.9045,-0.0521,0.4918,1
2026-06-17 14:31:49.807277,27,-50.599,24.000,2.5171,23.8502,-0.0831,0.7871,1
