Format Version,1.23,Take Name,rotation_random_t0,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-17 05.10.30.603 PM,Total Frames in Take,2492,Total Exported Frames,2492,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark,noark,noark,noark,noark,noark,noark,noark,"noark:Marker1","noark:Marker1","noark:Marker1","noark:Marker1","noark:Marker2","noark:Marker2","noark:Marker2","noark:Marker2","noark:Marker3","noark:Marker3","noark:Marker3","noark:Marker3","noark:Marker4","noark:Marker4","noark:Marker4","noark:Marker4","noark:Marker5","noark:Marker5","noark:Marker5","noark:Marker5",table,table,table,table,table,table,table,table,"table:Marker1","table:Marker1","table:Marker1","table:Marker1","table:Marker2","table:Marker2","table:Marker2","table:Marker2","table:Marker3","table:Marker3","table:Marker3","table:Marker3","table:Marker4","table:Marker4","table:Marker4","table:Marker4","table:Marker5","table:Marker5","table:Marker5","table:Marker5",noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,noark:Marker5,noark:Marker5,noark:Marker5,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5
,ID,"98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","98DD97083A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","DB5CFB8E3A5011F1EA32166A2DC27B7","CA9B0","CA9B0","CA9B0","CA9E0","CA9E0","CA9E0","CA8D0","CA8D0","CA8D0","CA6B0","CA6B0","CA6B0","CA860","CA860","CA860","CA980","CA980","CA980","CA960","CA960","CA960","CA0B0","CA0B0","CA0B0","C9890","C9890","C9890","CA940","CA940","CA940"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.009709,0.435500,-0.027422,-0.899719,0.383954,0.783058,0.469259,0.000512,0.342793,0.768797,0.410329,0.886132,0.443142,0.767905,0.431460,0.897216,0.338005,0.770928,0.449766,0.946451,0.432962,0.769628,0.474458,0.899268,0.362868,0.838028,0.580283,0.815648,0.000256,0.002964,0.001270,-0.999995,0.186106,0.724852,0.904360,0.001114,0.242206,0.753743,1.142237,0.672482,0.664210,0.712844,1.218782,0.689252,-0.317059,0.722921,0.471491,0.273682,-0.322843,0.724695,1.214705,0.641912,0.664019,0.710060,0.474586,0.726827,0.342745,0.768703,0.409886,0.443357,0.767693,0.431180,0.338105,0.770760,0.449679,0.432640,0.769836,0.474582,0.362924,0.838295,0.580968,0.242374,0.753097,1.143365,0.663689,0.712865,1.217654,-0.318740,0.720736,0.472410,-0.322427,0.725870,1.214000,0.664857,0.710693,0.474887
1,0.010000,0.008979,0.435494,-0.027329,-0.899732,0.383983,0.782969,0.469179,0.000360,0.342825,0.768772,0.410232,0.909172,0.443176,0.767897,0.431355,0.915522,0.338038,0.770846,0.449671,0.969791,0.432998,0.769556,0.474357,0.864441,0.362878,0.837775,0.580280,0.921014,0.000167,0.002993,0.001328,-0.999995,0.186133,0.724905,0.904349,0.001114,0.242222,0.753747,1.142235,0.670835,0.664217,0.712786,1.218797,0.686045,-0.317009,0.723108,0.471451,0.231058,-0.322835,0.724751,1.214664,0.661807,0.664068,0.710134,0.474599,0.738281,0.342757,0.768702,0.409882,0.443369,0.767685,0.431177,0.338124,0.770761,0.449681,0.432642,0.769888,0.474596,0.363023,0.837812,0.580559,0.242377,0.753100,1.143371,0.663696,0.712857,1.217656,-0.318740,0.720765,0.472438,-0.322427,0.725860,1.214007,0.664877,0.710738,0.474875
2,0.020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342793,0.768702,0.409872,0.443397,0.767648,0.431163,0.338173,0.770801,0.449679,0.432669,0.769853,0.474581,0.362982,0.838327,0.580970,0.242379,0.753121,1.143370,0.663691,0.712856,1.217656,-0.318731,0.720747,0.472417,-0.322422,0.725869,1.213999,0.664880,0.710752,0.474899
3,0.030000,0.009275,0.435552,-0.026892,-0.899714,0.384092,0.782962,0.469163,0.000374,0.342928,0.768799,0.410212,0.909172,0.443275,0.767823,0.431350,0.915522,0.338138,0.770884,0.449651,0.969791,0.433092,0.769498,0.474350,0.864441,0.363029,0.837807,0.580254,0.921014,0.000179,0.002990,0.001315,-0.999995,0.186141,0.724904,0.904361,0.001118,0.242231,0.753752,1.142245,0.670835,0.664228,0.712804,1.218805,0.686045,-0.317003,0.723083,0.471466,0.231058,-0.322825,0.724743,1.214679,0.661807,0.664073,0.710134,0.474608,0.738281,0.342852,0.768696,0.409842,0.443494,0.767652,0.431177,0.338217,0.770818,0.449662,0.432728,0.769777,0.474568,0.363171,0.837868,0.580568,0.242396,0.753120,1.143376,0.663699,0.712868,1.217654,-0.318739,0.720768,0.472448,-0.322412,0.725841,1.214020,0.664875,0.710735,0.474888
4,0.040000,0.009233,0.435558,-0.026969,-0.899709,0.384096,0.782961,0.469141,0.000363,0.342935,0.768791,0.410190,0.902035,0.443282,0.767833,0.431328,0.918103,0.338144,0.770875,0.449628,0.974098,0.433098,0.769506,0.474328,0.873089,0.363022,0.837801,0.580232,0.912405,0.000215,0.002977,0.001319,-0.999995,0.186132,0.724887,0.904348,0.001120,0.242228,0.753752,1.142229,0.673582,0.664227,0.712807,1.218781,0.682760,-0.317024,0.723040,0.471467,0.236100,-0.322826,0.724753,1.214680,0.663598,0.664053,0.710084,0.474584,0.740017,0.342851,0.768691,0.409836,0.443499,0.767630,0.431168,0.338227,0.770827,0.449649,0.432725,0.769843,0.474569,0.363178,0.837815,0.580485,0.242385,0.753097,1.143365,0.663696,0.712858,1.217640,-0.318734,0.720791,0.472443,-0.322411,0.725876,1.214007,0.664891,0.710709,0.474862
5,0.050000,0.009383,0.435537,-0.026820,-0.899722,0.384084,0.782940,0.469138,0.000374,0.342915,0.768778,0.410190,0.902405,0.443263,0.767782,0.431325,0.915416,0.338127,0.770869,0.449629,0.972946,0.433081,0.769466,0.474325,0.870683,0.363036,0.837804,0.580222,0.911867,0.000207,0.002964,0.001297,-0.999995,0.186130,0.724868,0.904342,0.001115,0.242232,0.753732,1.142222,0.672211,0.664234,0.712804,1.218763,0.687639,-0.317036,0.723006,0.471473,0.257862,-0.322819,0.724707,1.214687,0.643433,0.664042,0.710093,0.474566,0.729241,0.342849,0.768677,0.409819,0.443462,0.767587,0.431134,0.338214,0.770807,0.449643,0.432727,0.769767,0.474553,0.363170,0.837861,0.580543,0.242391,0.753088,1.143353,0.663704,0.712837,1.217632,-0.318712,0.720745,0.472417,-0.322404,0.725884,1.213996,0.664878,0.710721,0.474848
