Format Version,1.23,Take Name,rotation_random_t1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-17 05.11.53.592 PM,Total Frames in Take,2772,Total Exported Frames,2772,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
320,3.200000,0.007089,0.314937,-0.012262,-0.949007,0.357817,0.787021,0.544488,0.000475,0.302452,0.774874,0.498039,0.744082,0.404781,0.770815,0.492590,0.899261,0.308042,0.776506,0.537394,0.819352,0.406066,0.772133,0.536773,0.977694,0.367744,0.840774,0.657646,0.854804,0.000215,0.002591,0.000057,-0.999997,0.186406,0.723794,0.904290,0.001214,0.242613,0.752803,1.142128,0.690008,0.664772,0.712923,1.218355,0.852262,-0.317077,0.720674,0.471797,0.659162,-0.322310,0.722378,1.215015,0.886527,0.664032,0.710194,0.474158,0.455423,0.302557,0.774460,0.497480,0.404926,0.770748,0.492174,0.307821,0.776838,0.537789,0.405944,0.772153,0.536854,0.367837,0.840904,0.658145,0.242238,0.753943,1.142461,0.664914,0.712385,1.218654,-0.318257,0.720437,0.471724,-0.322037,0.722130,1.214725,0.666292,0.710333,0.473567
321,3.210000,0.000450,0.314297,-0.017871,-0.949156,0.358562,0.786759,0.548410,0.000492,0.303308,0.774215,0.501935,0.762811,0.405677,0.771722,0.496298,0.921782,0.308937,0.775573,0.541294,0.798636,0.407014,0.772659,0.540489,0.921144,0.367875,0.839629,0.662036,0.939503,0.000226,0.002524,0.000023,-0.999997,0.186303,0.723768,0.904339,0.001189,0.242540,0.752786,1.142169,0.692872,0.664712,0.712936,1.218340,0.831038,-0.317238,0.720603,0.471913,0.739063,-0.322371,0.722324,1.215132,0.891435,0.663872,0.710190,0.474143,0.385709,0.303217,0.773516,0.501300,0.405883,0.771662,0.496070,0.308769,0.776218,0.541746,0.406927,0.772865,0.540712,0.368009,0.839494,0.662187,0.242259,0.753949,1.142446,0.664911,0.712379,1.218667,-0.318259,0.720392,0.471870,-0.322229,0.722056,1.214821,0.666244,0.710363,0.473524
322,3.220000,-0.001373,0.312973,-0.020256,-0.949545,0.360307,0.786594,0.552154,0.000618,0.304994,0.773825,0.505811,0.588309,0.407359,0.771922,0.499880,0.899936,0.310726,0.775140,0.545157,0.804672,0.408816,0.772784,0.544069,0.922673,0.369643,0.839298,0.665854,0.888055,0.000161,0.002477,-0.000005,-0.999997,0.186260,0.723748,0.904361,0.001182,0.242518,0.752737,1.142189,0.685706,0.664700,0.712901,1.218315,0.833163,-0.317321,0.720612,0.471982,0.777179,-0.322385,0.722235,1.215202,0.886281,0.663789,0.710252,0.474118,0.353113,0.304739,0.772469,0.504912,0.407591,0.771829,0.499568,0.310621,0.775855,0.545454,0.408768,0.773037,0.544240,0.369730,0.839321,0.666293,0.242259,0.753942,1.142438,0.664917,0.712364,1.218646,-0.318197,0.720448,0.471947,-0.322277,0.721946,1.214867,0.666309,0.710282,0.473532
323,3.230000,0.001037,0.311643,-0.017687,-0.950034,0.363194,0.787058,0.555432,0.000644,0.307673,0.774504,0.509279,0.588309,0.410006,0.771927,0.503075,0.899936,0.313522,0.775901,0.548605,0.804672,0.411591,0.772913,0.547256,0.922673,0.373179,0.840044,0.668946,0.888055,0.000003,0.002478,-0.000030,-0.999997,0.186338,0.723790,0.904345,0.001181,0.242593,0.752707,1.142182,0.685706,0.664777,0.712869,1.218296,0.833163,-0.317243,0.720764,0.471964,0.777179,-0.322308,0.722153,1.215183,0.886281,0.663868,0.710455,0.474098,0.353113,0.307448,0.773790,0.508517,0.410239,0.771678,0.502641,0.313379,0.776354,0.548777,0.411391,0.773387,0.547776,0.373489,0.840000,0.669366,0.242269,0.753955,1.142436,0.664926,0.712370,1.218622,-0.318194,0.720622,0.472102,-0.322103,0.721859,1.214720,0.666301,0.710278,0.473499
324,3.240000,0.001708,0.309051,-0.015778,-0.950913,0.365773,0.787100,0.558858,0.000631,0.309950,0.774765,0.513010,0.733041,0.412237,0.771770,0.506249,0.862079,0.316019,0.776145,0.552303,0.873721,0.414066,0.772756,0.550421,0.817188,0.376592,0.840063,0.672306,0.869145,0.002609,0.002467,0.002104,-0.999991,0.186112,0.723821,0.904334,0.001235,0.242499,0.753734,1.142017,0.671658,0.664511,0.712485,1.218333,0.846352,-0.317491,0.720702,0.471981,0.756988,-0.322525,0.725979,1.215183,0.853477,0.663567,0.706204,0.474158,0.372006,0.309748,0.773824,0.512256,0.412507,0.771505,0.505872,0.315821,0.776754,0.552491,0.413845,0.773363,0.550985,0.376903,0.839903,0.672567,0.242302,0.753931,1.142422,0.664965,0.712349,1.218622,-0.318250,0.720658,0.472262,-0.322086,0.725915,1.214199,0.666287,0.710313,0.473486
325,3.250000,0.001254,0.308123,-0.016445,-0.951204,0.367626,0.786997,0.562308,0.000547,0.311733,0.774596,0.516565,0.754170,0.414011,0.771761,0.509602,0.893715,0.317877,0.775969,0.555846,0.850812,0.415925,0.772731,0.553771,0.928488,0.378587,0.839930,0.675757,0.879756,0.002514,0.002741,0.002037,-0.999991,0.186096,0.723850,0.904218,0.001295,0.242349,0.753727,1.141937,0.863631,0.664324,0.712521,1.218477,0.832277,-0.317269,0.720744,0.471588,0.725269,-0.322712,0.725880,1.214788,0.717516,0.663789,0.706380,0.474300,0.000001,0.311511,0.773933,0.515873,0.414258,0.771704,0.509261,0.317727,0.776463,0.556147,0.415844,0.772866,0.554010,0.378775,0.839970,0.676198,0.242305,0.753948,1.142434,0.664965,0.712376,1.218611,-0.318178,0.720675,0.472202,-0.322616,0.725818,1.213664,0.666312,0.710281,0.473489
326,3.260000,-0.000540,0.307650,-0.017744,-0.951334,0.369839,0.786807,0.565818,0.000613,0.313942,0.774325,0.520100,0.776238,0.416222,0.771873,0.513024,0.859755,0.320122,0.775618,0.559379,0.851422,0.418179,0.772736,0.557193,0.812020,0.380729,0.839483,0.679393,0.908332,0.002543,0.002708,0.002055,-0.999991,0.185999,0.723837,0.904225,0.001331,0.242268,0.753724,1.141939,0.864444,0.664247,0.712507,1.218453,0.811172,-0.317396,0.720725,0.471628,0.736198,-0.322789,0.725903,1.214829,0.703211,0.663663,0.706324,0.474277,0.000001,0.313672,0.773739,0.519480,0.416492,0.771557,0.512648,0.319954,0.776119,0.559650,0.418086,0.773290,0.557692,0.380979,0.839306,0.679594,0.242315,0.753937,1.142436,0.664974,0.712368,1.218604,-0.318255,0.720663,0.472237,-0.322887,0.725839,1.213648,0.666301,0.710278,0.473492
327,3.270000,0.002349,0.306720,-0.014797,-0.951682,0.372451,0.787241,0.569043,0.000375,0.316377,0.775003,0.523476,0.978002,0.418622,0.771768,0.516218,0.797756,0.322640,0.776396,0.562739,0.947680,0.420669,0.772780,0.560380,0.833871,0.383946,0.840256,0.682400,0.962767,-0.000272,0.003510,0.002035,-0.999992,0.187074,0.725405,0.903778,0.001323,0.242957,0.753958,1.141747,0.765865,0.664815,0.712334,1.218709,0.947126,-0.315621,0.724699,0.470358,0.000001,-0.322215,0.725695,1.213566,0.979245,0.665433,0.710338,0.474510,0.660073,0.316375,0.775086,0.523448,0.418893,0.771274,0.515638,0.322463,0.776344,0.562837,0.420561,0.773316,0.560759,0.383962,0.840183,0.682528,0.242316,0.753932,1.142429,0.664986,0.712378,1.218593,-0.318390,0.720647,0.472283,-0.322268,0.725754,1.213592,0.666342,0.710279,0.473501
328,3.280000,-0.001240,0.305348,-0.012400,-0.952159,0.374535,0.786505,0.572096,0.000703,0.318296,0.774778,0.526600,0.978002,0.420512,0.771361,0.519007,0.797756,0.324681,0.775831,0.565853,0.947680,0.422693,0.772002,0.563170,0.833871,0.386496,0.838554,0.685853,0.962767,-0.000292,0.003410,0.001944,-0.999992,0.187206,0.725363,0.903837,0.001357,0.243132,0.753917,1.141796,0.765865,0.665012,0.712367,1.218672,0.947126,-0.315575,0.724584,0.470517,0.000001,-0.322020,0.725550,1.213727,0.979245,0.665482,0.710399,0.474473,0.660073,0.317847,0.774814,0.526785,0.421063,0.771148,0.518818,0.324704,0.776160,0.566340,0.422852,0.772278,0.563372,0.386200,0.838108,0.685139,0.242313,0.753939,1.142442,0.664979,0.712380,1.218622,-0.318567,0.720691,0.472391,-0.321822,0.725589,1.213869,0.666341,0.710354,0.473522
329,3.290000,-0.000129,0.304222,-0.016156,-0.952464,0.376601,0.786792,0.575880,0.000516,0.320335,0.774499,0.530566,0.878258,0.422553,0.771710,0.522753,0.844906,0.326802,0.775768,0.569799,0.852743,0.424831,0.772562,0.566907,0.905590,0.388483,0.839423,0.689377,0.776902,-0.000252,0.003536,0.001984,-0.999992,0.187275,0.725365,0.903674,0.001430,0.243144,0.753934,1.141644,0.739098,0.665001,0.712357,1.218630,0.984571,-0.315397,0.724590,0.470228,0.000001,-0.322029,0.725617,1.213436,0.938279,0.665658,0.710329,0.474430,0.679477,0.319764,0.774607,0.530529,0.423024,0.771360,0.522307,0.326826,0.775807,0.570030,0.425066,0.772827,0.567115,0.388325,0.839360,0.689420,0.242292,0.753937,1.142445,0.664963,0.712384,1.218632,-0.318715,0.720616,0.472404,-0.321791,0.725662,1.213508,0.666355,0.710291,0.473495
330,3.300000,0.000121,0.303455,-0.016974,-0.952695,0.379058,0.787137,0.579378,0.000516,0.322737,0.774720,0.534165,0.896770,0.424946,0.772065,0.526192,0.770989,0.329265,0.776037,0.573387,0.895612,0.427293,0.772965,0.570342,0.863186,0.391048,0.839897,0.692803,0.921904,-0.000239,0.003491,0.001998,-0.999992,0.187245,0.725376,0.903721,0.001041,0.243135,0.753949,1.141686,0.717621,0.664999,0.712361,1.218635,0.985348,-0.315467,0.724605,0.470321,0.000000,-0.322032,0.725650,1.213529,0.948690,0.665588,0.710315,0.474436,0.702792,0.322565,0.775083,0.534073,0.425220,0.771540,0.525493,0.329123,0.775660,0.573495,0.427376,0.773370,0.570700,0.391020,0.840006,0.693094,0.242290,0.753936,1.142435,0.664945,0.712377,1.218650,-0.318795,0.720632,0.472301,-0.321867,0.725682,1.213647,0.666327,0.710270,0.473506
331,3.310000,-0.000902,0.302718,-0.015508,-0.952954,0.381727,0.787444,0.582647,0.000581,0.325308,0.775277,0.537490,0.865580,0.427498,0.772422,0.529346,0.782250,0.331900,0.776469,0.576705,0.880978,0.429917,0.773192,0.573494,0.867758,0.394012,0.839859,0.696201,0.950105,-0.000291,0.003605,0.002068,-0.999991,0.187257,0.725465,0.903608,0.000989,0.243098,0.754006,1.141588,0.704058,0.664937,0.712351,1.218629,0.988142,-0.315355,0.724809,0.470092,0.000000,-0.322090,0.725778,1.213299,0.964023,0.665697,0.710382,0.474430,0.726834,0.324935,0.775647,0.537373,0.427994,0.772006,0.528764,0.331694,0.776059,0.576830,0.429988,0.773557,0.573870,0.394040,0.839939,0.696382,0.242287,0.753940,1.142448,0.664945,0.712391,1.218654,-0.318927,0.720623,0.472204,-0.321961,0.725826,1.213340,0.666317,0.710344,0.473531
332,3.320000,-0.001912,0.302287,-0.015023,-0.953097,0.384440,0.787795,0.586038,0.000445,0.327974,0.775746,0.540908,0.865580,0.430156,0.772876,0.532661,0.782250,0.334604,0.776849,0.580119,0.880978,0.432617,0.773548,0.576808,0.867758,0.396849,0.839955,0.699695,0.950105,-0.000270,0.003601,0.002088,-0.999991,0.187220,0.725481,0.903624,0.000976,0.243064,0.754029,1.141603,0.704058,0.664903,0.712361,1.218642,0.988142,-0.315396,0.724827,0.470113,0.000000,-0.322124,0.725828,1.213320,0.964023,0.665655,0.710360,0.474443,0.726834,0.327569,0.775891,0.540803,0.430478,0.772686,0.532586,0.334356,0.776677,0.580146,0.432780,0.773961,0.577282,0.397015,0.839760,0.699375,0.242300,0.753968,1.142457,0.664947,0.712400,1.218629,-0.318978,0.720656,0.472089,-0.322104,0.725876,1.213389,0.666346,0.710318,0.473519
333,3.330000,-0.001254,0.300116,-0.016689,-0.953756,0.386731,0.787516,0.589340,0.000703,0.330096,0.775205,0.544493,0.889428,0.432247,0.772599,0.535792,0.904482,0.336900,0.776419,0.583671,0.924288,0.434905,0.773381,0.579926,0.837743,0.399508,0.839976,0.702819,0.897341,-0.000271,0.003584,0.002082,-0.999991,0.187256,0.725481,0.903642,0.000999,0.243107,0.754029,1.141619,0.713036,0.664949,0.712366,1.218644,0.984805,-0.315374,0.724821,0.470148,0.000000,-0.322078,0.725820,1.213355,0.978342,0.665677,0.710368,0.474445,0.711466,0.329395,0.775244,0.544228,0.432739,0.772198,0.535397,0.336699,0.776329,0.583709,0.435157,0.773963,0.580530,0.399674,0.839866,0.702855,0.242273,0.753962,1.142461,0.664935,0.712406,1.218645,-0.318986,0.720580,0.471854,-0.321939,0.725869,1.213421,0.666336,0.710330,0.473559
334,3.340000,-0.000640,0.298796,-0.018425,-0.954139,0.389088,0.787533,0.592731,0.000748,0.332368,0.774955,0.548066,0.812643,0.434502,0.772628,0.539092,0.789464,0.339274,0.776277,0.587222,0.925477,0.437278,0.773517,0.583217,0.797013,0.402019,0.840286,0.706055,0.943142,-0.000274,0.003716,0.001839,-0.999991,0.187213,0.725289,0.903527,0.001261,0.242987,0.753863,1.141519,0.700433,0.664829,0.712405,1.218655,0.975571,-0.315303,0.724387,0.469900,0.000000,-0.322203,0.725379,1.213106,0.000000,0.665755,0.710410,0.474456,0.735222,0.331692,0.775017,0.547749,0.435057,0.772178,0.538647,0.339023,0.776147,0.587317,0.437484,0.774093,0.583752,0.402196,0.840223,0.706184,0.242262,0.753937,1.142470,0.664926,0.712395,1.218651,-0.318996,0.720502,0.471752,-0.321693,0.725734,1.213601,0.666327,0.710351,0.473567
335,3.350000,-0.000195,0.297238,-0.017934,-0.954635,0.391956,0.787538,0.596168,0.000644,0.335075,0.775002,0.551696,0.773180,0.437177,0.772546,0.542391,0.881571,0.342111,0.776340,0.590829,0.916687,0.440097,0.773459,0.586506,0.838436,0.405320,0.840345,0.709418,0.926966,-0.000282,0.003404,0.001951,-0.999992,0.187336,0.725377,0.903771,0.001132,0.243266,0.753934,1.141729,0.686434,0.665146,0.712380,1.218601,0.944089,-0.315450,0.724595,0.470458,0.000000,-0.321887,0.725576,1.213668,0.886359,0.665607,0.710398,0.474401,0.722888,0.334284,0.775063,0.551256,0.437623,0.772400,0.542327,0.341852,0.776138,0.590887,0.440382,0.773805,0.586972,0.405604,0.840289,0.709378,0.242257,0.753945,1.142474,0.664926,0.712386,1.218642,-0.318910,0.720471,0.471644,-0.321447,0.725598,1.213780,0.666293,0.710356,0.473532
336,3.360000,0.001563,0.294674,-0.018496,-0.955417,0.394647,0.787359,0.599406,0.000643,0.337532,0.774655,0.555283,0.773180,0.439582,0.772162,0.545447,0.881571,0.344774,0.776141,0.594373,0.916687,0.442736,0.773242,0.589542,0.838436,0.408610,0.840594,0.712382,0.926966,0.000034,0.002910,0.000102,-0.999996,0.186567,0.723870,0.904133,0.001353,0.242625,0.752787,1.142017,0.686434,0.664732,0.712842,1.218498,0.944089,-0.316641,0.720951,0.471318,0.000000,-0.322347,0.722387,1.214533,0.886359,0.664465,0.710382,0.474300,0.722888,0.336806,0.774609,0.554761,0.439996,0.772110,0.545518,0.344424,0.775929,0.594323,0.442928,0.773594,0.590043,0.409052,0.840551,0.712363,0.242252,0.753951,1.142461,0.664913,0.712384,1.218610,-0.318734,0.720514,0.471645,-0.322138,0.722147,1.214298,0.666303,0.710331,0.473498
337,3.370000,-0.000455,0.293705,-0.018329,-0.955720,0.396889,0.787320,0.603209,0.000458,0.339691,0.774740,0.559157,0.776230,0.441723,0.772374,0.549097,0.894271,0.347015,0.776079,0.598237,0.896800,0.444969,0.773283,0.593189,0.839825,0.411044,0.840124,0.716364,0.888921,0.000163,0.002786,0.000080,-0.999996,0.186482,0.723806,0.904178,0.001354,0.242597,0.752787,1.142040,0.674921,0.664725,0.712880,1.218427,0.873844,-0.316833,0.720753,0.471488,0.459144,-0.322355,0.722381,1.214704,0.901212,0.664274,0.710228,0.474230,0.498715,0.339279,0.774882,0.558934,0.442113,0.772295,0.549123,0.346614,0.775841,0.598339,0.445175,0.773573,0.593531,0.411263,0.840009,0.716116,0.242250,0.753952,1.142440,0.664909,0.712378,1.218611,-0.318774,0.720271,0.471518,-0.322132,0.722157,1.214514,0.666269,0.710320,0.473470
338,3.380000,-0.002074,0.291324,-0.019786,-0.956418,0.399142,0.787453,0.606882,0.000539,0.341771,0.774755,0.563090,0.833842,0.443759,0.772789,0.552514,0.879452,0.349286,0.776037,0.602136,0.898929,0.447223,0.773617,0.596591,0.859426,0.413670,0.840066,0.720078,0.920052,0.000298,0.002519,0.000069,-0.999997,0.186297,0.723743,0.904273,0.001358,0.242540,0.752789,1.142098,0.693697,0.664709,0.712911,1.218270,0.831914,-0.317248,0.720563,0.471853,0.646844,-0.322374,0.722390,1.215071,0.888535,0.663861,0.710059,0.474074,0.354702,0.341185,0.774820,0.562784,0.444229,0.772684,0.552480,0.348946,0.775824,0.602182,0.447397,0.773949,0.597010,0.413954,0.839987,0.719954,0.242246,0.753930,1.142436,0.664917,0.712374,1.218617,-0.318592,0.720283,0.471517,-0.322069,0.722130,1.214875,0.666344,0.710285,0.473409
339,3.390000,-0.003472,0.288845,-0.018125,-0.957198,0.401568,0.787597,0.610279,0.000547,0.343938,0.775191,0.566745,0.826927,0.445864,0.773021,0.555625,0.868790,0.351661,0.776317,0.605755,0.907025,0.449562,0.773684,0.599686,0.867092,0.416816,0.839774,0.723583,0.905724,0.000224,0.002492,0.000013,-0.999997,0.186233,0.723764,0.904285,0.001279,0.242484,0.752782,1.142110,0.695844,0.664662,0.712940,1.218254,0.824786,-0.317336,0.720592,0.471891,0.769084,-0.322421,0.722309,1.215110,0.893134,0.663774,0.710197,0.474057,0.308523,0.343324,0.775176,0.566427,0.446385,0.772965,0.555658,0.351318,0.776186,0.605813,0.449688,0.774001,0.600094,0.417127,0.839659,0.723403,0.242248,0.753935,1.142416,0.664937,0.712414,1.218626,-0.318215,0.720432,0.471654,-0.322230,0.722021,1.214858,0.666436,0.710257,0.473308
340,3.400000,-0.002850,0.286550,-0.017528,-0.957901,0.404083,0.787561,0.613922,0.000450,0.346226,0.775202,0.570676,0.826927,0.448094,0.772867,0.559071,0.868790,0.354137,0.776352,0.609648,0.907025,0.452004,0.773565,0.603113,0.867092,0.419951,0.839821,0.727103,0.905724,0.000242,0.002450,0.000015,-0.999997,0.186045,0.723738,0.904335,0.001332,0.242317,0.752765,1.142155,0.695844,0.664501,0.712924,1.218264,0.824786,-0.317561,0.720552,0.471984,0.769084,-0.322583,0.722296,1.215203,0.893134,0.663550,0.710155,0.474067,0.308523,0.345824,0.775423,0.570496,0.448442,0.772710,0.558971,0.353782,0.776025,0.609691,0.452205,0.773912,0.603541,0.420159,0.839737,0.726911,0.242285,0.753927,1.142396,0.664949,0.712388,1.218631,-0.318240,0.720416,0.471883,-0.322611,0.721986,1.214822,0.666443,0.710242,0.473195
341,3.410000,-0.001802,0.283690,-0.018215,-0.958741,0.406491,0.787578,0.617661,0.000473,0.348389,0.775070,0.574789,0.876787,0.450188,0.772776,0.562587,0.901406,0.356530,0.776323,0.613710,0.878689,0.454358,0.773588,0.606604,0.853430,0.422992,0.840132,0.730614,0.926188,0.000181,0.002477,-0.000008,-0.999997,0.186004,0.723761,0.904330,0.001391,0.242262,0.752761,1.142156,0.703211,0.664444,0.712931,1.218284,0.802686,-0.317577,0.720604,0.471951,0.824914,-0.322640,0.722258,1.215170,0.876964,0.663534,0.710252,0.474087,0.244268,0.347951,0.775330,0.574550,0.450590,0.772647,0.562499,0.356181,0.775928,0.613804,0.454514,0.773906,0.607016,0.423221,0.840079,0.730435,0.242273,0.753947,1.142390,0.664959,0.712398,1.218599,-0.318151,0.720472,0.471997,-0.322734,0.721945,1.214668,0.666472,0.710181,0.473022
342,3.420000,-0.001219,0.280559,-0.019216,-0.959644,0.408856,0.787584,0.621401,0.000534,0.350496,0.774908,0.578930,0.829076,0.452218,0.772752,0.566071,0.893346,0.358888,0.776245,0.617795,0.912378,0.456672,0.773649,0.610058,0.835299,0.426007,0.840368,0.734150,0.910486,0.002596,0.002601,0.002068,-0.999991,0.186083,0.723832,0.904173,0.001459,0.242404,0.753743,1.141871,0.869439,0.664398,0.712523,1.218299,0.834483,-0.317404,0.720688,0.471684,0.787708,-0.322638,0.725944,1.214886,0.682220,0.663654,0.706261,0.474123,0.000001,0.349883,0.774996,0.578640,0.452618,0.772605,0.566042,0.358618,0.776023,0.617823,0.456877,0.774050,0.610538,0.426285,0.840247,0.733959,0.242289,0.753933,1.142344,0.664984,0.712394,1.218578,-0.318144,0.720646,0.472099,-0.322412,0.725879,1.213636,0.666470,0.710153,0.472846
343,3.430000,-0.001058,0.277099,-0.018337,-0.960666,0.411393,0.787150,0.625117,0.000498,0.352705,0.774581,0.583067,0.832339,0.454328,0.772242,0.569475,0.876769,0.361379,0.775901,0.621871,0.916044,0.459100,0.773129,0.613429,0.890351,0.429452,0.839896,0.737742,0.914379,0.002582,0.002488,0.002084,-0.999991,0.186097,0.723833,0.904241,0.001481,0.242473,0.753736,1.141928,0.879535,0.664483,0.712500,1.218259,0.842958,-0.317488,0.720717,0.471866,0.787129,-0.322554,0.725953,1.215069,0.672941,0.663571,0.706259,0.474084,0.000001,0.352079,0.774617,0.582830,0.454817,0.772251,0.569534,0.361093,0.775727,0.621899,0.459257,0.773342,0.613779,0.429717,0.839811,0.737543,0.242293,0.753942,1.142324,0.665000,0.712361,1.218588,-0.318221,0.720679,0.472298,-0.322181,0.725876,1.213817,0.666444,0.710179,0.472674
344,3.440000,0.001109,0.273614,-0.019789,-0.961635,0.413802,0.786938,0.628952,0.000558,0.354835,0.774065,0.587388,0.832339,0.456361,0.771812,0.573081,0.876769,0.363784,0.775596,0.626121,0.916044,0.461446,0.772931,0.616995,0.890351,0.432582,0.840287,0.741174,0.914379,0.002495,0.002496,0.002005,-0.999992,0.186139,0.723844,0.904194,0.001503,0.242506,0.753714,1.141886,0.879535,0.664521,0.712532,1.218217,0.842958,-0.317439,0.720724,0.471810,0.787129,-0.322517,0.725829,1.215014,0.672941,0.663622,0.706420,0.474041,0.000001,0.354228,0.773849,0.587067,0.456849,0.771803,0.573074,0.363445,0.775709,0.626238,0.461626,0.773202,0.617381,0.432859,0.840127,0.740998,0.242291,0.753945,1.142294,0.664991,0.712380,1.218557,-0.318190,0.720683,0.472251,-0.322023,0.725739,1.213690,0.666379,0.710086,0.472436
345,3.450000,0.001117,0.271876,-0.017459,-0.962173,0.416093,0.787228,0.633042,0.000545,0.356919,0.774670,0.591677,0.820231,0.458381,0.771978,0.576999,0.877953,0.366015,0.776115,0.630379,0.905982,0.463630,0.773021,0.620895,0.873710,0.435521,0.840357,0.745258,0.908772,0.002463,0.002448,0.001956,-0.999992,0.186077,0.723848,0.904208,0.001562,0.242465,0.753709,1.141897,0.871020,0.664491,0.712563,1.218184,0.850215,-0.317541,0.720706,0.471873,0.782053,-0.322549,0.725764,1.215077,0.645987,0.663521,0.706499,0.474008,0.000001,0.356255,0.774771,0.591396,0.458933,0.771855,0.577010,0.365686,0.775901,0.630511,0.463829,0.773358,0.621211,0.435763,0.840257,0.745082,0.242283,0.753959,1.142263,0.664986,0.712403,1.218561,-0.318320,0.720666,0.472316,-0.322095,0.725664,1.213764,0.666324,0.710074,0.472235
346,3.460000,-0.000570,0.269586,-0.017904,-0.962810,0.417974,0.787513,0.637140,0.000589,0.358623,0.774973,0.596024,0.813104,0.460018,0.772501,0.580850,0.848300,0.367903,0.776320,0.634686,0.883878,0.465477,0.773425,0.624723,0.853039,0.437850,0.840348,0.749417,0.918882,0.002451,0.002458,0.001977,-0.999992,0.185993,0.723859,0.904172,0.001670,0.242377,0.753712,1.141863,0.889881,0.664400,0.712546,1.218158,0.813564,-0.317616,0.720750,0.471826,0.702263,-0.322639,0.725790,1.215030,0.597032,0.663445,0.706500,0.473981,0.000001,0.357932,0.775098,0.595768,0.460601,0.772352,0.580771,0.367538,0.776035,0.634724,0.465656,0.773800,0.625139,0.438144,0.840281,0.749298,0.242278,0.753958,1.142215,0.664997,0.712392,1.218578,-0.318613,0.720706,0.472477,-0.322256,0.725682,1.213468,0.666211,0.710108,0.472067
347,3.470000,-0.000390,0.266476,-0.018511,-0.963664,0.419944,0.787475,0.641110,0.000513,0.360342,0.774841,0.600387,0.815699,0.461640,0.772462,0.584562,0.846150,0.369870,0.776228,0.638987,0.887279,0.467380,0.773427,0.628398,0.906769,0.440487,0.840419,0.753215,0.941296,0.002542,0.002474,0.002053,-0.999992,0.186002,0.723852,0.904143,0.001680,0.242383,0.753740,1.141830,0.890960,0.664397,0.712524,1.218146,0.812873,-0.317595,0.720740,0.471782,0.706876,-0.322640,0.725916,1.214985,0.594782,0.663464,0.706342,0.473970,0.000001,0.359637,0.775002,0.600247,0.462254,0.772441,0.584600,0.369508,0.775991,0.639114,0.467689,0.773570,0.628552,0.440632,0.840373,0.753037,0.242264,0.753959,1.142188,0.664976,0.712383,1.218599,-0.318614,0.720700,0.472361,-0.322168,0.725818,1.213438,0.666086,0.710168,0.471893
348,3.480000,-0.001488,0.263107,-0.019371,-0.964571,0.421979,0.787486,0.645350,0.000535,0.362121,0.774781,0.605026,0.815699,0.463310,0.772652,0.588488,0.846150,0.371916,0.776131,0.643561,0.887279,0.469356,0.773562,0.632284,0.906769,0.443191,0.840304,0.757389,0.941296,0.002619,0.002489,0.002058,-0.999991,0.186010,0.723838,0.904110,0.001727,0.242384,0.753762,1.141794,0.890960,0.664396,0.712553,1.218129,0.812873,-0.317575,0.720665,0.471735,0.706876,-0.322641,0.725956,1.214937,0.594782,0.663485,0.706257,0.473954,0.000001,0.361473,0.774865,0.604781,0.463770,0.772720,0.588374,0.371656,0.775868,0.643578,0.469527,0.773685,0.632771,0.443467,0.840291,0.757245,0.242248,0.753958,1.142149,0.664937,0.712426,1.218626,-0.318798,0.720625,0.472316,-0.321950,0.725862,1.213329,0.665826,0.710107,0.471673
