Format Version,1.23,Take Name,linear_t0_may_15,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-15 10.28.12.880 AM,Total Frames in Take,1014,Total Exported Frames,1014,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
73,0.730000,0.000985,0.008677,-0.000153,-0.999962,0.672699,0.081658,-0.013936,0.000191,0.171263,0.067629,-0.476348,0.954777,0.914414,0.064937,-0.523619,0.915288,0.874107,0.105871,0.040404,0.849859,0.975546,0.072934,0.460793,0.940657,0.233604,0.071908,0.505813,0.935377,0.867262,0.106670,-0.090657,0.950515,-0.044092,-0.046299,-0.018558,-0.997782,0.364909,0.125145,-0.059994,0.000282,0.288772,0.107604,-0.040933,0.940462,0.335744,0.113419,-0.061908,0.868688,0.392285,0.089226,-0.116271,0.926800,0.385302,0.184081,-0.109232,0.902099,0.389968,0.175130,-0.011959,0.919697,0.397383,0.081409,-0.019661,0.000000,0.288866,0.107794,-0.040824,0.335784,0.113534,-0.062419,0.392442,0.088989,-0.116198,0.384914,0.184033,-0.109208,0.390065,0.175111,-0.011654,0.397893,0.081702,-0.020573,0.171310,0.067531,-0.476204,0.914243,0.065208,-0.523508,0.874221,0.105281,0.040427,0.975456,0.073078,0.460627,0.233614,0.072042,0.505592,0.867352,0.106808,-0.090549
74,0.740000,0.000988,0.008670,-0.000152,-0.999962,0.672701,0.081660,-0.013937,0.000192,0.171258,0.067629,-0.476342,0.954777,0.914409,0.064935,-0.523623,0.915288,0.874109,0.105872,0.040400,0.849859,0.975554,0.072938,0.460787,0.940657,0.233613,0.071914,0.505818,0.935377,0.867262,0.106670,-0.090661,0.950515,-0.044437,-0.046196,-0.018435,-0.997773,0.364900,0.125038,-0.059930,0.000284,0.288755,0.107506,-0.040895,0.940462,0.335732,0.113322,-0.061857,0.868688,0.392276,0.089149,-0.116226,0.926800,0.385319,0.184002,-0.109124,0.902099,0.389965,0.174984,-0.011856,0.919697,0.397354,0.081265,-0.019621,0.000000,0.288937,0.107765,-0.040771,0.335730,0.113392,-0.062342,0.392447,0.088931,-0.116170,0.384938,0.183957,-0.109176,0.389995,0.174919,-0.011500,0.397815,0.081660,-0.020467,0.171308,0.067537,-0.476192,0.914239,0.065206,-0.523512,0.874223,0.105281,0.040424,0.975477,0.073094,0.460610,0.233609,0.072043,0.505593,0.867349,0.106798,-0.090544
75,0.750000,0.000988,0.008670,-0.000144,-0.999962,0.672699,0.081653,-0.013939,0.000187,0.171256,0.067631,-0.476345,0.953512,0.914406,0.064925,-0.523625,0.915352,0.874107,0.105863,0.040398,0.847960,0.975551,0.072927,0.460785,0.938662,0.233611,0.071915,0.505815,0.935522,0.867260,0.106661,-0.090664,0.950616,-0.043941,-0.047264,-0.019372,-0.997728,0.364962,0.124992,-0.060017,0.000380,0.288891,0.107325,-0.040810,0.905535,0.335814,0.113216,-0.061873,0.894314,0.392296,0.089106,-0.116335,0.905012,0.385163,0.183951,-0.109307,0.834732,0.390024,0.175033,-0.012041,0.897740,0.397586,0.081323,-0.019733,0.811544,0.288958,0.107687,-0.040723,0.335789,0.113263,-0.062293,0.392432,0.088813,-0.116135,0.384912,0.183451,-0.108955,0.389910,0.175020,-0.011648,0.397773,0.081721,-0.020346,0.171306,0.067535,-0.476193,0.914237,0.065200,-0.523524,0.874224,0.105266,0.040423,0.975473,0.073080,0.460610,0.233602,0.072048,0.505594,0.867351,0.106792,-0.090547
76,0.760000,0.000980,0.008665,-0.000153,-0.999962,0.672700,0.081658,-0.013940,0.000194,0.171253,0.067633,-0.476340,0.954749,0.914403,0.064942,-0.523629,0.915566,0.874109,0.105870,0.040395,0.850667,0.975559,0.072929,0.460780,0.937653,0.233619,0.071902,0.505819,0.936033,0.867261,0.106671,-0.090666,0.950470,-0.048433,-0.047604,-0.020326,-0.997484,0.365089,0.125117,-0.060081,0.000390,0.289060,0.107161,-0.040976,0.872566,0.335957,0.113314,-0.062022,0.920418,0.392432,0.089784,-0.116744,0.825346,0.385160,0.184551,-0.108851,0.833078,0.390113,0.174759,-0.011674,0.905472,0.397811,0.081134,-0.020221,0.000000,0.288970,0.107585,-0.040707,0.335809,0.113221,-0.062288,0.392972,0.090226,-0.116718,0.384796,0.184061,-0.109122,0.390174,0.174476,-0.011431,0.397808,0.081653,-0.020326,0.171306,0.067540,-0.476195,0.914230,0.065211,-0.523520,0.874214,0.105283,0.040425,0.975475,0.073080,0.460601,0.233622,0.072032,0.505599,0.867355,0.106802,-0.090551
77,0.770000,0.000986,0.008671,-0.000138,-0.999962,0.672700,0.081656,-0.013940,0.000194,0.171257,0.067641,-0.476346,0.954749,0.914408,0.064926,-0.523626,0.915566,0.874109,0.105863,0.040397,0.850667,0.975552,0.072924,0.460785,0.937653,0.233612,0.071921,0.505814,0.936033,0.867262,0.106662,-0.090664,0.950470,-0.047553,-0.047018,-0.020666,-0.997548,0.365107,0.125011,-0.060084,0.000520,0.289067,0.107034,-0.041043,0.872566,0.335985,0.113184,-0.062041,0.920418,0.392545,0.089601,-0.116652,0.825346,0.385197,0.184376,-0.108930,0.833078,0.390036,0.174754,-0.011730,0.905472,0.397810,0.081119,-0.020108,0.000000,0.288884,0.107373,-0.040745,0.335800,0.113147,-0.062275,0.393002,0.090134,-0.116740,0.384991,0.183068,-0.108875,0.390074,0.174476,-0.011551,0.397844,0.081585,-0.020307,0.171306,0.067539,-0.476197,0.914239,0.065205,-0.523521,0.874222,0.105272,0.040429,0.975463,0.073068,0.460609,0.233620,0.072059,0.505589,0.867350,0.106793,-0.090548
78,0.780000,0.000999,0.008665,-0.000137,-0.999962,0.672700,0.081656,-0.013945,0.000181,0.171252,0.067630,-0.476344,0.954882,0.914402,0.064914,-0.523633,0.919883,0.874110,0.105864,0.040390,0.850902,0.975558,0.072935,0.460777,0.938724,0.233618,0.071934,0.505815,0.937975,0.867262,0.106660,-0.090672,0.948482,-0.043558,-0.047048,-0.017926,-0.997782,0.365032,0.124495,-0.059936,0.000429,0.288905,0.107064,-0.040739,0.937041,0.335851,0.112801,-0.061792,0.871540,0.392281,0.088480,-0.116213,0.876661,0.385418,0.183351,-0.109273,0.826614,0.390222,0.174507,-0.011997,0.886813,0.397518,0.080769,-0.019603,0.734614,0.288889,0.107315,-0.040727,0.335847,0.113027,-0.062253,0.392321,0.088058,-0.115960,0.385134,0.182877,-0.108854,0.390156,0.174282,-0.011610,0.397887,0.081491,-0.020288,0.171302,0.067538,-0.476197,0.914236,0.065174,-0.523548,0.874228,0.105281,0.040424,0.975474,0.073085,0.460601,0.233611,0.072061,0.505602,0.867352,0.106799,-0.090549
79,0.790000,0.000997,0.008667,-0.000142,-0.999962,0.672698,0.081659,-0.013943,0.000191,0.171253,0.067629,-0.476345,0.954882,0.914402,0.064920,-0.523631,0.919883,0.874107,0.105869,0.040392,0.850902,0.975554,0.072940,0.460779,0.938724,0.233614,0.071931,0.505814,0.937975,0.867260,0.106664,-0.090670,0.948482,-0.043580,-0.046798,-0.017212,-0.997805,0.365021,0.124346,-0.059897,0.000362,0.288860,0.107025,-0.040733,0.937041,0.335823,0.112693,-0.061766,0.871540,0.392242,0.088290,-0.116162,0.876661,0.385513,0.183171,-0.109226,0.826614,0.390262,0.174322,-0.011948,0.886813,0.397425,0.080573,-0.019549,0.734614,0.288899,0.107248,-0.040692,0.335810,0.112979,-0.062233,0.392369,0.087876,-0.115977,0.385188,0.182758,-0.108856,0.390243,0.174153,-0.011590,0.397616,0.081060,-0.020035,0.171304,0.067530,-0.476191,0.914234,0.065190,-0.523535,0.874220,0.105285,0.040419,0.975469,0.073082,0.460603,0.233614,0.072066,0.505589,0.867349,0.106800,-0.090546
80,0.800000,0.000997,0.008665,-0.000140,-0.999962,0.672700,0.081656,-0.013941,0.000185,0.171252,0.067629,-0.476341,0.953847,0.914402,0.064917,-0.523630,0.918250,0.874109,0.105865,0.040393,0.850304,0.975558,0.072936,0.460780,0.939243,0.233618,0.071930,0.505818,0.937718,0.867261,0.106661,-0.090668,0.949975,-0.047170,-0.046686,-0.018874,-0.997617,0.365163,0.124481,-0.059989,0.000528,0.289050,0.106793,-0.040970,0.881366,0.336001,0.112756,-0.061950,0.921790,0.392504,0.088920,-0.116510,0.776347,0.385491,0.183728,-0.108880,0.716071,0.390245,0.174178,-0.011668,0.970788,0.397689,0.080509,-0.019955,0.000000,0.288900,0.107087,-0.040630,0.335837,0.112849,-0.062199,0.393077,0.089578,-0.116710,0.385204,0.182629,-0.108870,0.390257,0.174106,-0.011577,0.397680,0.080960,-0.020058,0.171308,0.067535,-0.476192,0.914235,0.065183,-0.523539,0.874216,0.105277,0.040421,0.975471,0.073085,0.460609,0.233618,0.072060,0.505606,0.867350,0.106797,-0.090552
81,0.810000,0.000989,0.008665,-0.000146,-0.999962,0.672702,0.081659,-0.013938,0.000189,0.171254,0.067633,-0.476337,0.953847,0.914404,0.064930,-0.523626,0.918250,0.874111,0.105869,0.040397,0.850304,0.975560,0.072935,0.460783,0.939243,0.233620,0.071920,0.505822,0.937718,0.867263,0.106667,-0.090664,0.949975,-0.044303,-0.046287,-0.016458,-0.997810,0.364961,0.124208,-0.059844,0.000349,0.288754,0.106984,-0.040775,0.881366,0.335746,0.112605,-0.061756,0.921790,0.392176,0.088186,-0.116133,0.776347,0.385594,0.183069,-0.109072,0.716071,0.390238,0.174077,-0.011802,0.970788,0.397257,0.080327,-0.019527,0.000000,0.288963,0.107003,-0.040646,0.335588,0.113205,-0.062153,0.392464,0.088099,-0.116283,0.385228,0.182538,-0.108890,0.390265,0.174076,-0.011566,0.397567,0.080879,-0.019901,0.171304,0.067538,-0.476191,0.914235,0.065207,-0.523522,0.874231,0.105266,0.040423,0.975476,0.073092,0.460608,0.233620,0.072052,0.505603,0.867348,0.106799,-0.090546
82,0.820000,0.000999,0.008668,-0.000139,-0.999962,0.672698,0.081659,-0.013942,0.000188,0.171253,0.067630,-0.476344,0.953056,0.914403,0.064917,-0.523628,0.918370,0.874107,0.105867,0.040394,0.850363,0.975552,0.072939,0.460782,0.940216,0.233612,0.071935,0.505815,0.934782,0.867259,0.106663,-0.090667,0.948208,-0.043741,-0.046000,-0.016621,-0.997845,0.364988,0.124048,-0.059801,0.000324,0.288775,0.106818,-0.040759,0.948902,0.335778,0.112434,-0.061718,0.781892,0.392250,0.087974,-0.116034,0.915806,0.385630,0.182863,-0.109081,0.844237,0.390218,0.173979,-0.011799,0.933837,0.397274,0.080223,-0.019416,0.000000,0.288926,0.106724,-0.040659,0.335633,0.113173,-0.062158,0.392509,0.087792,-0.116147,0.385260,0.182401,-0.108885,0.390319,0.174001,-0.011555,0.397808,0.080760,-0.020102,0.171306,0.067534,-0.476192,0.914233,0.065181,-0.523539,0.874218,0.105280,0.040425,0.975471,0.073085,0.460610,0.233612,0.072066,0.505590,0.867345,0.106805,-0.090543
83,0.830000,0.000988,0.008668,-0.000144,-0.999962,0.672700,0.081663,-0.013937,0.000189,0.171256,0.067640,-0.476341,0.953056,0.914406,0.064935,-0.523624,0.918370,0.874109,0.105873,0.040399,0.850363,0.975555,0.072936,0.460786,0.940216,0.233614,0.071923,0.505819,0.934782,0.867262,0.106671,-0.090662,0.948208,-0.043643,-0.047216,-0.017569,-0.997776,0.365109,0.124031,-0.059950,0.000418,0.288976,0.106651,-0.040727,0.948902,0.335918,0.112358,-0.061796,0.781892,0.392312,0.088004,-0.116242,0.915806,0.385518,0.182880,-0.109287,0.844237,0.390352,0.174019,-0.012014,0.933837,0.397579,0.080276,-0.019634,0.000000,0.288981,0.106646,-0.040708,0.335643,0.113037,-0.062154,0.392517,0.087682,-0.116164,0.385285,0.182208,-0.108980,0.390354,0.173959,-0.011573,0.397873,0.080660,-0.020124,0.171309,0.067549,-0.476197,0.914242,0.065202,-0.523525,0.874215,0.105285,0.040429,0.975472,0.073090,0.460607,0.233616,0.072051,0.505606,0.867348,0.106801,-0.090543
84,0.840000,0.000988,0.008667,-0.000150,-0.999962,0.672700,0.081666,-0.013932,0.000194,0.171254,0.067637,-0.476334,0.954131,0.914404,0.064940,-0.523620,0.913712,0.874109,0.105878,0.040404,0.850505,0.975556,0.072943,0.460790,0.938340,0.233615,0.071922,0.505825,0.935790,0.867261,0.106676,-0.090658,0.952580,-0.044026,-0.047489,-0.017231,-0.997752,0.365118,0.123862,-0.060010,0.000411,0.288985,0.106520,-0.040754,0.987339,0.335918,0.112210,-0.061848,0.800955,0.392263,0.087857,-0.116344,0.892598,0.385538,0.182732,-0.109316,0.811479,0.390423,0.173798,-0.012053,0.881205,0.397581,0.080056,-0.019745,0.831265,0.288996,0.106545,-0.040712,0.335670,0.112899,-0.062159,0.392514,0.087537,-0.116206,0.385293,0.182067,-0.109059,0.390366,0.173902,-0.011592,0.397870,0.080223,-0.020332,0.171310,0.067539,-0.476190,0.914232,0.065217,-0.523506,0.874222,0.105291,0.040427,0.975475,0.073090,0.460610,0.233616,0.072057,0.505607,0.867344,0.106801,-0.090541
85,0.850000,0.000992,0.008665,-0.000147,-0.999962,0.672697,0.081654,-0.013936,0.000187,0.171250,0.067624,-0.476337,0.954131,0.914400,0.064924,-0.523625,0.913712,0.874106,0.105866,0.040398,0.850505,0.975555,0.072933,0.460785,0.938340,0.233615,0.071916,0.505823,0.935790,0.867258,0.106663,-0.090663,0.952580,-0.043996,-0.047336,-0.016919,-0.997766,0.365136,0.123685,-0.060036,0.000380,0.288986,0.106393,-0.040800,0.987339,0.335929,0.112051,-0.061881,0.800955,0.392274,0.087658,-0.116359,0.892598,0.385607,0.182538,-0.109341,0.811479,0.390459,0.173609,-0.012076,0.881205,0.397560,0.079862,-0.019759,0.831265,0.289016,0.106470,-0.040746,0.335698,0.112730,-0.062174,0.392561,0.087262,-0.116166,0.385333,0.181974,-0.109092,0.390366,0.173603,-0.011656,0.397843,0.080072,-0.020383,0.171307,0.067531,-0.476188,0.914231,0.065185,-0.523536,0.874213,0.105290,0.040428,0.975467,0.073078,0.460613,0.233618,0.072044,0.505607,0.867348,0.106797,-0.090542
86,0.860000,0.000988,0.008672,-0.000142,-0.999962,0.672699,0.081659,-0.013936,0.000195,0.171258,0.067639,-0.476343,0.954097,0.914408,0.064931,-0.523621,0.917047,0.874108,0.105868,0.040402,0.851174,0.975551,0.072931,0.460790,0.936801,0.233610,0.071921,0.505818,0.936393,0.867261,0.106667,-0.090659,0.950480,-0.043802,-0.047740,-0.016726,-0.997759,0.365119,0.123485,-0.060088,0.000391,0.288979,0.106227,-0.040782,0.965586,0.335907,0.111860,-0.061904,0.806445,0.392199,0.087426,-0.116418,0.748811,0.385569,0.182311,-0.109434,0.887204,0.390498,0.173421,-0.012169,0.893330,0.397562,0.079668,-0.019818,0.812329,0.289060,0.106333,-0.040817,0.335730,0.112532,-0.062247,0.392474,0.086592,-0.115930,0.385191,0.182169,-0.109233,0.390433,0.173474,-0.011751,0.397849,0.079743,-0.020508,0.171313,0.067547,-0.476193,0.914238,0.065197,-0.523520,0.874216,0.105283,0.040431,0.975457,0.073084,0.460611,0.233619,0.072049,0.505598,0.867352,0.106796,-0.090540
87,0.870000,0.000992,0.008665,-0.000144,-0.999962,0.672701,0.081660,-0.013937,0.000192,0.171253,0.067634,-0.476337,0.954097,0.914403,0.064927,-0.523625,0.917047,0.874110,0.105869,0.040398,0.851174,0.975559,0.072936,0.460784,0.936801,0.233618,0.071925,0.505823,0.936393,0.867262,0.106667,-0.090663,0.950480,-0.043795,-0.047782,-0.016760,-0.997756,0.365155,0.123330,-0.060199,0.000397,0.289018,0.106066,-0.040888,0.965586,0.335944,0.111703,-0.062013,0.806445,0.392233,0.087272,-0.116531,0.748811,0.385597,0.182156,-0.109548,0.887204,0.390534,0.173268,-0.012283,0.893330,0.397604,0.079515,-0.019932,0.812329,0.289092,0.106155,-0.040932,0.335744,0.112365,-0.062342,0.392521,0.086402,-0.115983,0.385235,0.182000,-0.109330,0.390491,0.173323,-0.011873,0.397880,0.079640,-0.020681,0.171307,0.067544,-0.476186,0.914237,0.065191,-0.523528,0.874218,0.105282,0.040427,0.975475,0.073091,0.460603,0.233620,0.072051,0.505602,0.867349,0.106799,-0.090539
88,0.880000,0.001048,0.008686,-0.000235,-0.999962,0.672718,0.081619,-0.013943,0.000201,0.171293,0.067449,-0.476362,0.941091,0.914445,0.064873,-0.523619,0.900639,0.874121,0.105872,0.040398,0.847077,0.975558,0.073005,0.460792,0.946379,0.233616,0.071863,0.505800,0.928243,0.867278,0.106653,-0.090664,0.945926,-0.042376,-0.047901,-0.016819,-0.997811,0.365263,0.123197,-0.060328,0.000402,0.289134,0.105968,-0.040954,0.989726,0.336054,0.111557,-0.062104,0.831317,0.392340,0.086986,-0.116563,0.800336,0.385680,0.181889,-0.109847,0.873543,0.390638,0.173277,-0.012558,0.890438,0.397731,0.079505,-0.019943,0.712602,0.289137,0.106009,-0.040952,0.335829,0.112086,-0.062457,0.392542,0.086346,-0.116130,0.385369,0.181652,-0.109526,0.390679,0.173057,-0.012182,0.398069,0.080121,-0.020853,0.171393,0.067288,-0.476222,0.914240,0.065199,-0.523520,0.874230,0.105270,0.040422,0.975474,0.073085,0.460612,0.233620,0.072060,0.505591,0.867353,0.106812,-0.090538
89,0.890000,0.000995,0.008666,-0.000137,-0.999962,0.672697,0.081650,-0.013944,0.000185,0.171250,0.067627,-0.476344,0.941091,0.914400,0.064911,-0.523632,0.900639,0.874106,0.105858,0.040391,0.847077,0.975554,0.072926,0.460778,0.946379,0.233614,0.071924,0.505815,0.928243,0.867258,0.106654,-0.090670,0.945926,-0.042441,-0.047673,-0.015382,-0.997842,0.365317,0.122767,-0.060479,0.000355,0.289132,0.105758,-0.041130,0.989726,0.336075,0.111212,-0.062264,0.831317,0.392308,0.086478,-0.116704,0.800336,0.385921,0.181399,-0.109991,0.873543,0.390820,0.172774,-0.012701,0.890438,0.397644,0.078982,-0.020082,0.712602,0.289127,0.105874,-0.041068,0.335837,0.111665,-0.062621,0.392528,0.086108,-0.116345,0.385699,0.180908,-0.109708,0.390770,0.172787,-0.012304,0.397948,0.079270,-0.020851,0.171304,0.067543,-0.476194,0.914230,0.065157,-0.523554,0.874214,0.105286,0.040418,0.975457,0.073076,0.460612,0.233617,0.072042,0.505603,0.867360,0.106797,-0.090546
90,0.900000,0.000989,0.008673,-0.000154,-0.999962,0.672700,0.081666,-0.013940,0.000194,0.171260,0.067632,-0.476349,0.957272,0.914411,0.064942,-0.523625,0.912271,0.874108,0.105880,0.040398,0.848867,0.975551,0.072946,0.460786,0.938059,0.233610,0.071919,0.505812,0.936802,0.867262,0.106678,-0.090664,0.949709,-0.040794,-0.045770,-0.014574,-0.998012,0.365251,0.122543,-0.060344,0.000279,0.288966,0.105722,-0.041229,0.954691,0.335998,0.111029,-0.062202,0.822288,0.392396,0.086023,-0.116346,0.912680,0.386138,0.180977,-0.109972,0.867718,0.390655,0.172667,-0.012636,0.928002,0.397354,0.078840,-0.019680,0.000000,0.289115,0.105733,-0.041125,0.335870,0.111524,-0.062696,0.392648,0.085784,-0.116382,0.385731,0.180687,-0.109799,0.390790,0.172689,-0.012382,0.397980,0.078961,-0.020946,0.171308,0.067529,-0.476221,0.914239,0.065226,-0.523512,0.874210,0.105285,0.040425,0.975469,0.073092,0.460603,0.233619,0.072060,0.505603,0.867356,0.106805,-0.090540
91,0.910000,0.000993,0.008668,-0.000148,-0.999962,0.672700,0.081663,-0.013940,0.000193,0.171255,0.067632,-0.476343,0.957272,0.914405,0.064931,-0.523627,0.912271,0.874109,0.105875,0.040396,0.848867,0.975555,0.072944,0.460783,0.938059,0.233615,0.071926,0.505817,0.936802,0.867261,0.106672,-0.090665,0.949709,-0.041585,-0.046077,-0.013968,-0.997974,0.365325,0.122283,-0.060410,0.000286,0.289032,0.105529,-0.041268,0.954691,0.336056,0.110809,-0.062266,0.822288,0.392386,0.085814,-0.116486,0.912680,0.386251,0.180766,-0.109964,0.867718,0.390824,0.172302,-0.012644,0.928002,0.397401,0.078478,-0.019835,0.000000,0.289204,0.105609,-0.041148,0.335887,0.111273,-0.062898,0.392700,0.085592,-0.116381,0.385724,0.180512,-0.109870,0.391034,0.172234,-0.012331,0.397996,0.078697,-0.021002,0.171307,0.067535,-0.476191,0.914237,0.065199,-0.523523,0.874219,0.105287,0.040433,0.975476,0.073089,0.460602,0.233616,0.072059,0.505590,0.867347,0.106810,-0.090549
92,0.920000,0.000991,0.008668,-0.000141,-0.999962,0.672697,0.081655,-0.013942,0.000189,0.171251,0.067633,-0.476345,0.952889,0.914401,0.064922,-0.523630,0.916615,0.874106,0.105863,0.040394,0.848370,0.975552,0.072929,0.460781,0.938571,0.233612,0.071922,0.505815,0.936789,0.867258,0.106661,-0.090668,0.949964,-0.041503,-0.046454,-0.013667,-0.997964,0.365378,0.122088,-0.060510,0.000285,0.289091,0.105381,-0.041305,0.952743,0.336101,0.110630,-0.062340,0.801295,0.392375,0.085593,-0.116599,0.892220,0.386299,0.180549,-0.110092,0.845912,0.390943,0.172103,-0.012773,0.911318,0.397461,0.078273,-0.019951,0.000000,0.289257,0.105439,-0.041236,0.335952,0.111143,-0.062928,0.392685,0.085316,-0.116485,0.385742,0.180331,-0.109945,0.391173,0.172027,-0.012514,0.397994,0.078571,-0.021013,0.171306,0.067539,-0.476191,0.914231,0.065192,-0.523534,0.874219,0.105268,0.040415,0.975457,0.073082,0.460614,0.233614,0.072052,0.505598,0.867353,0.106796,-0.090554
93,0.930000,0.000996,0.008667,-0.000152,-0.999962,0.672699,0.081660,-0.013938,0.000191,0.171254,0.067621,-0.476341,0.952889,0.914404,0.064927,-0.523625,0.916615,0.874107,0.105873,0.040397,0.848370,0.975554,0.072946,0.460784,0.938571,0.233614,0.071922,0.505819,0.936789,0.867260,0.106670,-0.090664,0.949964,-0.040775,-0.046272,-0.014297,-0.997994,0.365520,0.121760,-0.060605,0.000391,0.289246,0.104979,-0.041410,0.952743,0.336259,0.110261,-0.062432,0.801295,0.392589,0.085222,-0.116632,0.892220,0.386386,0.180179,-0.110259,0.845912,0.390998,0.171874,-0.012926,0.911318,0.397642,0.078043,-0.019970,0.000000,0.289309,0.105280,-0.041358,0.336426,0.110273,-0.063127,0.392724,0.084997,-0.116485,0.385806,0.180038,-0.110105,0.391212,0.171927,-0.012584,0.397916,0.078214,-0.020991,0.171304,0.067528,-0.476195,0.914237,0.065209,-0.523525,0.874218,0.105273,0.040421,0.975473,0.073107,0.460610,0.233618,0.072055,0.505598,0.867344,0.106788,-0.090540
94,0.940000,0.000993,0.008661,-0.000148,-0.999962,0.672722,0.081667,-0.013936,0.000192,0.171270,0.067635,-0.476332,0.954542,0.914420,0.064935,-0.523626,0.913769,0.874131,0.105878,0.040397,0.844832,0.975584,0.072947,0.460783,0.935920,0.233644,0.071929,0.505827,0.935483,0.867282,0.106675,-0.090664,0.953045,-0.040349,-0.046310,-0.013145,-0.998025,0.365437,0.121691,-0.060701,0.000371,0.289128,0.105100,-0.041478,0.942047,0.336150,0.110256,-0.062513,0.786593,0.392415,0.085038,-0.116697,0.869025,0.386427,0.180015,-0.110415,0.827323,0.391036,0.171793,-0.013075,0.893726,0.397467,0.077941,-0.020030,0.000000,0.289319,0.105213,-0.041412,0.336020,0.110822,-0.063138,0.392770,0.084655,-0.116665,0.385793,0.179787,-0.110265,0.391250,0.171738,-0.012712,0.397896,0.078384,-0.020916,0.171299,0.067535,-0.476183,0.914236,0.065208,-0.523522,0.874356,0.105300,0.040423,0.975470,0.073092,0.460605,0.233622,0.072061,0.505606,0.867348,0.106804,-0.090545
95,0.950000,0.000986,0.008666,-0.000150,-0.999962,0.672701,0.081666,-0.013935,0.000199,0.171255,0.067639,-0.476337,0.954542,0.914405,0.064942,-0.523623,0.913769,0.874110,0.105877,0.040400,0.844832,0.975558,0.072941,0.460787,0.935920,0.233617,0.071920,0.505823,0.935483,0.867262,0.106676,-0.090661,0.953045,-0.040067,-0.046435,-0.013097,-0.998032,0.365489,0.121472,-0.060861,0.000338,0.289183,0.104897,-0.041610,0.942047,0.336200,0.110038,-0.062658,0.786593,0.392450,0.084786,-0.116842,0.869025,0.386470,0.179767,-0.110612,0.827323,0.391102,0.171600,-0.013269,0.893726,0.397526,0.077744,-0.020172,0.000000,0.289372,0.104971,-0.041516,0.336041,0.110665,-0.063289,0.392806,0.084466,-0.116787,0.385883,0.179507,-0.110483,0.391297,0.171508,-0.012943,0.397929,0.078279,-0.020973,0.171308,0.067541,-0.476187,0.914238,0.065223,-0.523500,0.874230,0.105275,0.040418,0.975472,0.073094,0.460599,0.233618,0.072056,0.505603,0.867340,0.106806,-0.090543
96,0.960000,0.000992,0.008675,-0.000120,-0.999962,0.672757,0.081636,-0.013927,0.000208,0.171318,0.067634,-0.476338,0.956848,0.914469,0.064892,-0.523611,0.899881,0.874166,0.105837,0.040412,0.856701,0.975605,0.072899,0.460800,0.926672,0.233663,0.071923,0.505823,0.935332,0.867321,0.106634,-0.090650,0.924460,-0.039914,-0.046453,-0.013229,-0.998035,0.365555,0.121299,-0.061015,0.000364,0.289254,0.104709,-0.041757,0.942597,0.336269,0.109856,-0.062809,0.767206,0.392525,0.084604,-0.116986,0.867367,0.386519,0.179585,-0.110784,0.841056,0.391155,0.171448,-0.013439,0.903571,0.397605,0.077592,-0.020314,0.000000,0.289461,0.104766,-0.041675,0.336138,0.110545,-0.063421,0.392863,0.084195,-0.116969,0.385937,0.179371,-0.110644,0.391317,0.171363,-0.013099,0.397957,0.078209,-0.021020,0.171307,0.067538,-0.476194,0.914231,0.065201,-0.523518,0.874355,0.105296,0.040420,0.975467,0.073076,0.460611,0.233608,0.072048,0.505604,0.867573,0.106660,-0.090485
