Format Version,1.23,Take Name,table_frame_may_15,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-15 10.23.09.738 AM,Total Frames in Take,667,Total Exported Frames,667,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
97,0.970000,0.001053,0.008599,-0.000542,-0.999962,0.672515,0.081606,-0.013992,0.000313,0.171018,0.067121,-0.476324,0.899255,0.914163,0.065000,-0.523710,0.774679,0.873912,0.105983,0.040313,0.822002,0.975442,0.073184,0.460691,0.941012,0.233509,0.071589,0.505827,0.874713,0.867046,0.106757,-0.090747,0.956354,-0.000491,0.000400,-0.004377,-0.999990,0.212295,0.182658,0.125102,0.000248,0.281260,0.184404,0.177179,0.940054,0.182864,0.183251,0.182703,0.961133,0.172763,0.180318,0.015423,0.967910,0.170984,0.066726,-0.476368,0.913830,0.065693,-0.523246,0.874114,0.105285,0.040298,0.975385,0.073103,0.460482,0.233573,0.072019,0.505586,0.867190,0.106837,-0.090681,0.281424,0.184411,0.177491,0.182895,0.183248,0.182494,0.172568,0.180314,0.015321
98,0.980000,0.001070,0.008607,-0.000553,-0.999962,0.672512,0.081614,-0.013993,0.000319,0.171022,0.067103,-0.476333,0.900936,0.914168,0.064996,-0.523707,0.774044,0.873907,0.105997,0.040314,0.817483,0.975432,0.073216,0.460694,0.940188,0.233498,0.071606,0.505819,0.875957,0.867043,0.106768,-0.090746,0.955499,-0.000368,0.000095,-0.002945,-0.999996,0.212304,0.182564,0.125029,0.000193,0.281305,0.184126,0.177064,0.940187,0.182910,0.183256,0.182648,0.963469,0.172698,0.180311,0.015375,0.967285,0.171003,0.066710,-0.476375,0.913829,0.065693,-0.523243,0.874103,0.105294,0.040295,0.975365,0.073139,0.460478,0.233571,0.072034,0.505580,0.867186,0.106846,-0.090674,0.281446,0.184131,0.177258,0.182891,0.183253,0.182504,0.172577,0.180309,0.015326
99,0.990000,0.001054,0.008604,-0.000545,-0.999962,0.672543,0.081606,-0.013992,0.000319,0.171050,0.067117,-0.476328,0.900936,0.914196,0.065000,-0.523708,0.774044,0.873939,0.105984,0.040315,0.817483,0.975466,0.073187,0.460693,0.940188,0.233532,0.071586,0.505823,0.875957,0.867074,0.106759,-0.090746,0.955499,-0.000450,0.000119,-0.003029,-0.999995,0.212303,0.182548,0.125033,0.000212,0.281301,0.184112,0.177072,0.940187,0.182905,0.183225,0.182651,0.963469,0.172702,0.180306,0.015377,0.967285,0.171014,0.066711,-0.476370,0.913839,0.065700,-0.523243,0.874250,0.105303,0.040280,0.975391,0.073088,0.460490,0.233567,0.072019,0.505586,0.867181,0.106844,-0.090672,0.281465,0.184117,0.177265,0.182863,0.183222,0.182508,0.172580,0.180304,0.015327
100,1.000000,0.001063,0.008604,-0.000542,-0.999962,0.672528,0.081606,-0.013989,0.000315,0.171035,0.067112,-0.476325,0.900106,0.914181,0.064990,-0.523704,0.770294,0.873924,0.105984,0.040318,0.816881,0.975450,0.073195,0.460697,0.943034,0.233517,0.071599,0.505826,0.875325,0.867059,0.106757,-0.090743,0.958290,-0.000518,0.000419,-0.004338,-0.999990,0.212312,0.182638,0.125124,0.000242,0.281274,0.184376,0.177204,0.912231,0.182878,0.183230,0.182724,0.949258,0.172783,0.180308,0.015444,0.943848,0.171018,0.066716,-0.476371,0.913837,0.065704,-0.523238,0.874124,0.105280,0.040292,0.975408,0.073117,0.460487,0.233577,0.072031,0.505583,0.867187,0.106826,-0.090659,0.281437,0.184383,0.177515,0.182912,0.183227,0.182524,0.172588,0.180304,0.015332
101,1.010000,0.001047,0.008608,-0.000544,-0.999962,0.672523,0.081608,-0.013979,0.000309,0.171033,0.067126,-0.476320,0.898081,0.914180,0.065008,-0.523694,0.775733,0.873919,0.105985,0.040329,0.821594,0.975443,0.073182,0.460708,0.943333,0.233509,0.071583,0.505832,0.873921,0.867055,0.106761,-0.090732,0.956434,-0.000402,0.000440,-0.004294,-0.999991,0.212307,0.182659,0.125116,0.000246,0.281268,0.184403,0.177199,0.912917,0.182871,0.183267,0.182715,0.945387,0.172783,0.180307,0.015434,0.946286,0.171016,0.066721,-0.476362,0.913845,0.065701,-0.523233,0.874110,0.105298,0.040294,0.975385,0.073081,0.460513,0.233581,0.072022,0.505594,0.867188,0.106850,-0.090663,0.281427,0.184410,0.177509,0.182905,0.183264,0.182499,0.172590,0.180303,0.015340
102,1.020000,0.001062,0.008604,-0.000532,-0.999962,0.672547,0.081608,-0.013986,0.000318,0.171053,0.067126,-0.476322,0.898081,0.914199,0.064988,-0.523702,0.775733,0.873944,0.105982,0.040320,0.821594,0.975469,0.073189,0.460699,0.943333,0.233536,0.071609,0.505829,0.873921,0.867079,0.106755,-0.090740,0.956434,-0.000413,0.000414,-0.004195,-0.999991,0.212304,0.182654,0.125123,0.000244,0.281267,0.184383,0.177202,0.912917,0.182871,0.183267,0.182724,0.945387,0.172773,0.180312,0.015444,0.946286,0.171004,0.066726,-0.476355,0.913850,0.065691,-0.523238,0.874246,0.105310,0.040290,0.975388,0.073100,0.460500,0.233576,0.072038,0.505583,0.867199,0.106817,-0.090672,0.281437,0.184391,0.177511,0.182895,0.183264,0.182537,0.172579,0.180308,0.015321
103,1.030000,0.001054,0.008613,-0.000540,-0.999962,0.672526,0.081602,-0.013979,0.000311,0.171041,0.067119,-0.476325,0.897987,0.914188,0.064994,-0.523691,0.772628,0.873922,0.105978,0.040331,0.819780,0.975441,0.073180,0.460711,0.942595,0.233506,0.071588,0.505828,0.874536,0.867059,0.106753,-0.090730,0.956105,-0.000207,0.000055,-0.002911,-0.999996,0.212306,0.182548,0.125038,0.000189,0.281310,0.184122,0.177067,0.939277,0.182916,0.183260,0.182659,0.963873,0.172690,0.180262,0.015388,0.965372,0.171016,0.066715,-0.476375,0.913846,0.065700,-0.523231,0.874124,0.105287,0.040307,0.975389,0.073087,0.460508,0.233571,0.072025,0.505590,0.867196,0.106830,-0.090652,0.281447,0.184127,0.177268,0.182906,0.183257,0.182515,0.172564,0.180260,0.015331
104,1.040000,0.001055,0.008609,-0.000542,-0.999962,0.672526,0.081616,-0.013979,0.000315,0.171038,0.067129,-0.476321,0.897987,0.914184,0.065008,-0.523693,0.772628,0.873922,0.105993,0.040330,0.819780,0.975444,0.073196,0.460709,0.942595,0.233510,0.071600,0.505831,0.874536,0.867058,0.106767,-0.090731,0.956105,-0.000403,0.000357,-0.004278,-0.999991,0.212335,0.182661,0.125116,0.000252,0.281304,0.184403,0.177187,0.939277,0.182908,0.183270,0.182720,0.963873,0.172792,0.180310,0.015441,0.965372,0.171027,0.066731,-0.476362,0.913843,0.065689,-0.523232,0.874120,0.105305,0.040306,0.975386,0.073104,0.460497,0.233580,0.072032,0.505591,0.867187,0.106859,-0.090657,0.281472,0.184410,0.177508,0.182941,0.183267,0.182509,0.172591,0.180306,0.015331
105,1.050000,0.001087,0.008621,-0.000562,-0.999962,0.672527,0.081591,-0.013999,0.000308,0.171051,0.067056,-0.476352,0.892365,0.914198,0.064960,-0.523706,0.764326,0.873921,0.105979,0.040313,0.817751,0.975434,0.073214,0.460697,0.943092,0.233498,0.071592,0.505801,0.874425,0.867060,0.106745,-0.090748,0.954718,-0.000306,0.000068,-0.002802,-0.999996,0.212336,0.182569,0.125037,0.000197,0.281340,0.184117,0.177068,0.938927,0.182945,0.183275,0.182658,0.960125,0.172723,0.180313,0.015385,0.966948,0.171012,0.066639,-0.476453,0.913841,0.065690,-0.523228,0.874116,0.105277,0.040310,0.975405,0.073107,0.460498,0.233569,0.072038,0.505581,0.867198,0.106838,-0.090674,0.281479,0.184122,0.177269,0.182931,0.183273,0.182499,0.172598,0.180311,0.015343
106,1.060000,0.001049,0.008604,-0.000528,-0.999962,0.672550,0.081611,-0.013984,0.000320,0.171057,0.067144,-0.476321,0.892365,0.914202,0.065002,-0.523700,0.764326,0.873947,0.105982,0.040323,0.817751,0.975472,0.073178,0.460701,0.943092,0.233539,0.071603,0.505830,0.874425,0.867082,0.106758,-0.090738,0.954718,-0.000361,0.000254,-0.004385,-0.999990,0.212313,0.182653,0.125106,0.000264,0.281292,0.184414,0.177163,0.938927,0.182898,0.183261,0.182716,0.960125,0.172748,0.180284,0.015439,0.966948,0.171008,0.066750,-0.476355,0.913852,0.065697,-0.523240,0.874256,0.105297,0.040292,0.975392,0.073098,0.460497,0.233573,0.072027,0.505584,0.867202,0.106827,-0.090662,0.281476,0.184422,0.177481,0.182914,0.183257,0.182510,0.172548,0.180280,0.015328
107,1.070000,0.001058,0.008608,-0.000528,-0.999962,0.672523,0.081612,-0.013988,0.000311,0.171034,0.067137,-0.476329,0.901100,0.914180,0.064994,-0.523701,0.774434,0.873920,0.105984,0.040321,0.821260,0.975442,0.073187,0.460700,0.944008,0.233508,0.071612,0.505823,0.876239,0.867056,0.106757,-0.090740,0.958243,-0.000508,0.000068,-0.003089,-0.999995,0.212325,0.182538,0.125050,0.000176,0.281328,0.184105,0.177081,0.942416,0.182933,0.183205,0.182671,0.968475,0.172713,0.180304,0.015397,0.965877,0.171025,0.066744,-0.476369,0.913836,0.065689,-0.523241,0.874109,0.105295,0.040295,0.975384,0.073105,0.460500,0.233577,0.072041,0.505585,0.867194,0.106827,-0.090675,0.281457,0.184110,0.177271,0.182924,0.183203,0.182545,0.172593,0.180302,0.015332
108,1.080000,0.001048,0.008603,-0.000534,-0.999962,0.672521,0.081608,-0.013987,0.000308,0.171027,0.067136,-0.476323,0.901100,0.914173,0.065004,-0.523703,0.774434,0.873918,0.105981,0.040320,0.821260,0.975444,0.073177,0.460698,0.944008,0.233511,0.071592,0.505828,0.876239,0.867053,0.106758,-0.090741,0.958243,-0.000470,0.000349,-0.004366,-0.999990,0.212313,0.182668,0.125106,0.000255,0.281283,0.184415,0.177176,0.942416,0.182888,0.183264,0.182710,0.968475,0.172769,0.180325,0.015431,0.965877,0.170998,0.066741,-0.476355,0.913850,0.065698,-0.523242,0.874113,0.105290,0.040290,0.975391,0.073096,0.460493,0.233568,0.072022,0.505587,0.867193,0.106827,-0.090676,0.281460,0.184423,0.177486,0.182905,0.183261,0.182511,0.172575,0.180321,0.015320
109,1.090000,0.001049,0.008605,-0.000544,-0.999962,0.672517,0.081610,-0.013988,0.000309,0.171025,0.067127,-0.476325,0.899348,0.914171,0.065009,-0.523704,0.775522,0.873913,0.105988,0.040320,0.817288,0.975439,0.073187,0.460698,0.943788,0.233506,0.071588,0.505826,0.875245,0.867049,0.106764,-0.090741,0.955553,-0.000354,0.000327,-0.004428,-0.999990,0.212289,0.182640,0.125128,0.000276,0.281261,0.184408,0.177195,0.906665,0.182866,0.183246,0.182733,0.948454,0.172741,0.180267,0.015455,0.942951,0.170985,0.066728,-0.476369,0.913846,0.065706,-0.523241,0.874115,0.105286,0.040294,0.975385,0.073104,0.460496,0.233567,0.072021,0.505586,0.867192,0.106845,-0.090674,0.281458,0.184416,0.177512,0.182868,0.183242,0.182527,0.172541,0.180262,0.015345
110,1.100000,0.001050,0.008608,-0.000542,-0.999962,0.672546,0.081615,-0.013991,0.000325,0.171057,0.067133,-0.476332,0.899348,0.914203,0.065012,-0.523705,0.775522,0.873942,0.105992,0.040317,0.817288,0.975465,0.073191,0.460696,0.943788,0.233531,0.071595,0.505820,0.875245,0.867078,0.106768,-0.090743,0.955553,-0.000533,0.000442,-0.004464,-0.999990,0.212274,0.182661,0.125109,0.000268,0.281233,0.184415,0.177192,0.906665,0.182837,0.183244,0.182708,0.948454,0.172751,0.180324,0.015426,0.942951,0.171022,0.066738,-0.476364,0.913853,0.065712,-0.523239,0.874253,0.105298,0.040293,0.975375,0.073115,0.460470,0.233564,0.072019,0.505589,0.867195,0.106841,-0.090673,0.281422,0.184423,0.177498,0.182840,0.183241,0.182501,0.172559,0.180320,0.015327
111,1.110000,0.001048,0.008601,-0.000531,-0.999962,0.672544,0.081617,-0.013988,0.000315,0.171048,0.067148,-0.476321,0.901419,0.914194,0.065011,-0.523705,0.777188,0.873942,0.105989,0.040318,0.817167,0.975470,0.073185,0.460695,0.941412,0.233537,0.071604,0.505830,0.878091,0.867076,0.106765,-0.090742,0.962104,-0.000516,0.000277,-0.004490,-0.999990,0.212247,0.182677,0.125119,0.000274,0.281224,0.184436,0.177179,0.903216,0.182830,0.183260,0.182727,0.950339,0.172688,0.180334,0.015449,0.937502,0.171001,0.066757,-0.476350,0.913850,0.065690,-0.523241,0.874243,0.105323,0.040295,0.975395,0.073102,0.460489,0.233565,0.072024,0.505583,0.867200,0.106832,-0.090685,0.281421,0.184444,0.177512,0.182843,0.183257,0.182529,0.172478,0.180329,0.015315
112,1.120000,0.001040,0.008609,-0.000540,-0.999962,0.672534,0.081632,-0.013978,0.000306,0.171045,0.067161,-0.476320,0.901419,0.914192,0.065038,-0.523692,0.777188,0.873930,0.106006,0.040331,0.817167,0.975452,0.073197,0.460709,0.941412,0.233518,0.071603,0.505832,0.878091,0.867067,0.106785,-0.090730,0.962104,-0.000506,0.000140,-0.003065,-0.999995,0.212218,0.182570,0.125033,0.000227,0.281213,0.184134,0.177075,0.903216,0.182818,0.183239,0.182650,0.950339,0.172622,0.180338,0.015375,0.937502,0.171026,0.066771,-0.476353,0.913864,0.065705,-0.523230,0.874124,0.105328,0.040305,0.975409,0.073111,0.460507,0.233575,0.072029,0.505586,0.867197,0.106867,-0.090670,0.281390,0.184139,0.177290,0.182778,0.183236,0.182501,0.172485,0.180335,0.015308
113,1.130000,0.001039,0.008612,-0.000533,-0.999962,0.672533,0.081628,-0.013973,0.000309,0.171047,0.067165,-0.476319,0.902878,0.914193,0.065032,-0.523686,0.778949,0.873929,0.105999,0.040337,0.829023,0.975448,0.073188,0.460716,0.941358,0.233513,0.071604,0.505834,0.876336,0.867066,0.106778,-0.090723,0.960156,-0.000369,0.000135,-0.003182,-0.999995,0.212223,0.182575,0.125056,0.000229,0.281218,0.184169,0.177096,0.932308,0.182823,0.183252,0.182672,0.961543,0.172626,0.180303,0.015398,0.965242,0.171027,0.066778,-0.476354,0.913873,0.065711,-0.523220,0.874087,0.105334,0.040337,0.975416,0.073108,0.460498,0.233574,0.072028,0.505586,0.867207,0.106830,-0.090671,0.281401,0.184174,0.177296,0.182768,0.183249,0.182529,0.172499,0.180301,0.015342
114,1.140000,0.001037,0.008623,-0.000520,-0.999962,0.672543,0.081624,-0.013951,0.000315,0.171067,0.067176,-0.476307,0.902878,0.914214,0.065024,-0.523658,0.778949,0.873939,0.105990,0.040364,0.829023,0.975448,0.073173,0.460745,0.941358,0.233512,0.071609,0.505847,0.876336,0.867079,0.106770,-0.090697,0.960156,-0.000481,0.000046,-0.003117,-0.999995,0.212227,0.182581,0.125055,0.000218,0.281232,0.184155,0.177083,0.932308,0.182838,0.183249,0.182677,0.961543,0.172610,0.180339,0.015404,0.965242,0.171047,0.066798,-0.476342,0.913877,0.065689,-0.523232,0.874139,0.105309,0.040443,0.975394,0.073115,0.460508,0.233571,0.072027,0.505593,0.867221,0.106821,-0.090664,0.281401,0.184160,0.177297,0.182804,0.183247,0.182535,0.172475,0.180336,0.015332
115,1.150000,0.001021,0.008615,-0.000507,-0.999962,0.672522,0.081614,-0.013940,0.000316,0.171038,0.067195,-0.476289,0.906501,0.914185,0.065024,-0.523652,0.784830,0.873919,0.105974,0.040372,0.806665,0.975434,0.073141,0.460751,0.937147,0.233499,0.071594,0.505864,0.874284,0.867057,0.106758,-0.090688,0.952557,-0.000388,0.000128,-0.002910,-0.999996,0.212267,0.182607,0.125062,0.000196,0.281265,0.184161,0.177101,0.938621,0.182869,0.183298,0.182679,0.963392,0.172668,0.180361,0.015405,0.966007,0.171026,0.066822,-0.476318,0.913883,0.065704,-0.523218,0.873995,0.105209,0.040458,0.975420,0.073112,0.460502,0.233576,0.072017,0.505602,0.867225,0.106841,-0.090657,0.281409,0.184166,0.177300,0.182850,0.183295,0.182534,0.172543,0.180358,0.015351
116,1.160000,0.001030,0.008607,-0.000515,-0.999962,0.672542,0.081631,-0.013947,0.000307,0.171050,0.067195,-0.476287,0.906501,0.914196,0.065036,-0.523663,0.784830,0.873939,0.105994,0.040362,0.806665,0.975461,0.073171,0.460739,0.937147,0.233527,0.071613,0.505864,0.874284,0.867075,0.106776,-0.090699,0.952557,-0.000303,0.000087,-0.002937,-0.999996,0.212253,0.182568,0.125080,0.000209,0.281255,0.184135,0.177113,0.938621,0.182860,0.183267,0.182699,0.963392,0.172645,0.180301,0.015426,0.966007,0.171019,0.066817,-0.476310,0.913879,0.065688,-0.523208,0.874139,0.105328,0.040337,0.975409,0.073100,0.460529,0.233577,0.072027,0.505614,0.867220,0.106840,-0.090635,0.281411,0.184140,0.177321,0.182834,0.183264,0.182551,0.172514,0.180298,0.015367
117,1.170000,0.001026,0.008620,-0.000481,-0.999962,0.672523,0.081593,-0.013942,0.000308,0.171043,0.067195,-0.476295,0.907471,0.914190,0.064986,-0.523651,0.778722,0.873921,0.105943,0.040373,0.779730,0.975430,0.073109,0.460752,0.945029,0.233495,0.071601,0.505858,0.873851,0.867060,0.106726,-0.090688,0.949345,-0.000588,0.000146,-0.003117,-0.999995,0.212279,0.182570,0.125081,0.000209,0.281274,0.184133,0.177124,0.937519,0.182879,0.183226,0.182698,0.965565,0.172685,0.180351,0.015422,0.967231,0.171021,0.066827,-0.476322,0.913893,0.065695,-0.523212,0.874022,0.105068,0.040398,0.975395,0.073100,0.460536,0.233581,0.072028,0.505605,0.867221,0.106839,-0.090639,0.281442,0.184137,0.177309,0.182829,0.183223,0.182570,0.172567,0.180349,0.015366
118,1.180000,0.001028,0.008617,-0.000483,-0.999962,0.672532,0.081597,-0.013933,0.000303,0.171049,0.067194,-0.476284,0.907471,0.914196,0.064989,-0.523644,0.778722,0.873930,0.105947,0.040380,0.779730,0.975441,0.073116,0.460759,0.945029,0.233507,0.071605,0.505869,0.873851,0.867069,0.106730,-0.090680,0.949345,-0.000317,0.000057,-0.002880,-0.999996,0.212278,0.182580,0.125093,0.000191,0.281282,0.184138,0.177122,0.937519,0.182888,0.183281,0.182714,0.965565,0.172663,0.180320,0.015442,0.967231,0.171027,0.066838,-0.476317,0.913893,0.065691,-0.523205,0.874041,0.105055,0.040406,0.975424,0.073125,0.460536,0.233571,0.072023,0.505621,0.867231,0.106836,-0.090623,0.281423,0.184143,0.177328,0.182877,0.183278,0.182575,0.172533,0.180318,0.015376
119,1.190000,0.001012,0.008618,-0.000477,-0.999962,0.672532,0.081594,-0.013928,0.000309,0.171050,0.067212,-0.476280,0.909005,0.914197,0.064998,-0.523639,0.781029,0.873930,0.105940,0.040386,0.782585,0.975440,0.073094,0.460765,0.943984,0.233505,0.071590,0.505873,0.876196,0.867069,0.106727,-0.090674,0.949025,-0.000602,0.000365,-0.004507,-0.999990,0.212316,0.182665,0.125167,0.000247,0.281283,0.184418,0.177240,0.913475,0.182888,0.183237,0.182771,0.955190,0.172776,0.180340,0.015490,0.944623,0.171030,0.066851,-0.476320,0.913892,0.065695,-0.523203,0.874033,0.105077,0.040414,0.975403,0.073094,0.460544,0.233594,0.072010,0.505626,0.867232,0.106833,-0.090614,0.281461,0.184425,0.177537,0.182898,0.183234,0.182592,0.172589,0.180335,0.015373
120,1.200000,0.001017,0.008629,-0.000477,-0.999962,0.672539,0.081591,-0.013934,0.000302,0.171067,0.067205,-0.476297,0.909005,0.914215,0.064991,-0.523639,0.781029,0.873936,0.105938,0.040385,0.782585,0.975437,0.073097,0.460766,0.943984,0.233500,0.071594,0.505858,0.876196,0.867077,0.106724,-0.090676,0.949025,-0.000364,0.000078,-0.002744,-0.999996,0.212315,0.182594,0.125076,0.000169,0.281318,0.184128,0.177108,0.913475,0.182923,0.183297,0.182696,0.955190,0.172705,0.180355,0.015423,0.944623,0.171043,0.066838,-0.476345,0.913912,0.065687,-0.523211,0.874046,0.105053,0.040406,0.975400,0.073088,0.460553,0.233586,0.072021,0.505622,0.867240,0.106849,-0.090614,0.281437,0.184132,0.177304,0.182927,0.183295,0.182564,0.172582,0.180353,0.015359
121,1.210000,0.001024,0.008613,-0.000472,-0.999962,0.672585,0.081605,-0.013977,0.000322,0.171099,0.067218,-0.476324,0.909741,0.914246,0.064995,-0.523689,0.770385,0.873984,0.105950,0.040335,0.768535,0.975498,0.073113,0.460714,0.953591,0.233563,0.071618,0.505829,0.883695,0.867122,0.106734,-0.090725,0.950794,-0.000634,0.000325,-0.004592,-0.999989,0.212320,0.182695,0.125162,0.000246,0.281291,0.184457,0.177229,0.912988,0.182897,0.183259,0.182768,0.955262,0.172772,0.180370,0.015488,0.943738,0.171063,0.066859,-0.476335,0.913916,0.065703,-0.523205,0.874275,0.105087,0.040171,0.975420,0.073098,0.460546,0.233583,0.072027,0.505608,0.867253,0.106845,-0.090630,0.281468,0.184464,0.177529,0.182910,0.183257,0.182589,0.172582,0.180366,0.015367
122,1.220000,0.001015,0.008612,-0.000464,-0.999962,0.672575,0.081621,-0.013950,0.000298,0.171088,0.067249,-0.476297,0.909741,0.914234,0.065017,-0.523664,0.770385,0.873974,0.105962,0.040362,0.768535,0.975489,0.073116,0.460739,0.953591,0.233554,0.071631,0.505856,0.883695,0.867112,0.106748,-0.090699,0.950794,-0.000431,0.000181,-0.002807,-0.999996,0.212295,0.182607,0.125099,0.000182,0.281287,0.184143,0.177146,0.912988,0.182891,0.183299,0.182714,0.955262,0.172707,0.180378,0.015438,0.943738,0.171039,0.066885,-0.476318,0.913918,0.065692,-0.523201,0.874193,0.105215,0.040293,0.975452,0.073089,0.460559,0.233583,0.072036,0.505604,0.867255,0.106828,-0.090624,0.281414,0.184148,0.177347,0.182891,0.183297,0.182567,0.172581,0.180376,0.015384
123,1.230000,0.001007,0.008641,-0.000518,-0.999962,0.672552,0.081662,-0.013913,0.000308,0.171093,0.067243,-0.476289,0.908779,0.914242,0.065091,-0.523613,0.802427,0.873946,0.106024,0.040411,0.843629,0.975439,0.073183,0.460794,0.936813,0.233502,0.071618,0.505868,0.877749,0.867091,0.106812,-0.090650,0.956332,-0.000473,0.000150,-0.002924,-0.999996,0.212288,0.182606,0.125100,0.000180,0.281283,0.184154,0.177143,0.941943,0.182887,0.183286,0.182716,0.966718,0.172693,0.180377,0.015441,0.966580,0.171082,0.066881,-0.476334,0.913934,0.065691,-0.523200,0.874029,0.105413,0.040511,0.975427,0.073110,0.460552,0.233583,0.072024,0.505607,0.867257,0.106853,-0.090616,0.281415,0.184158,0.177334,0.182875,0.183284,0.182583,0.172573,0.180375,0.015383
124,1.240000,0.001005,0.008649,-0.000520,-0.999962,0.672546,0.081673,-0.013894,0.000315,0.171094,0.067254,-0.476278,0.908779,0.914245,0.065105,-0.523590,0.802427,0.873939,0.106036,0.040433,0.843629,0.975426,0.073193,0.460818,0.936813,0.233488,0.071625,0.505880,0.877749,0.867086,0.106824,-0.090628,0.956332,-0.000478,0.000164,-0.002959,-0.999996,0.212273,0.182615,0.125100,0.000180,0.281267,0.184167,0.177145,0.941943,0.182871,0.183293,0.182715,0.966718,0.172682,0.180385,0.015440,0.966580,0.171086,0.066891,-0.476331,0.913936,0.065699,-0.523200,0.873979,0.105462,0.040595,0.975431,0.073109,0.460568,0.233583,0.072032,0.505607,0.867262,0.106845,-0.090604,0.281400,0.184172,0.177340,0.182861,0.183291,0.182589,0.172558,0.180383,0.015371
125,1.250000,0.001006,0.008640,-0.000499,-0.999962,0.672579,0.081662,-0.013907,0.000294,0.171118,0.067264,-0.476282,0.908273,0.914267,0.065084,-0.523607,0.806338,0.873973,0.106016,0.040416,0.850484,0.975466,0.073170,0.460799,0.934203,0.233529,0.071632,0.505874,0.875258,0.867118,0.106804,-0.090645,0.955369,-0.000434,0.000202,-0.002995,-0.999995,0.212256,0.182632,0.125092,0.000204,0.281245,0.184193,0.177142,0.940779,0.182849,0.183312,0.182705,0.968269,0.172673,0.180389,0.015429,0.964550,0.171099,0.066910,-0.476333,0.913956,0.065681,-0.523194,0.874085,0.105385,0.040484,0.975462,0.073113,0.460580,0.233595,0.072030,0.505618,0.867275,0.106851,-0.090600,0.281407,0.184198,0.177324,0.182802,0.183310,0.182577,0.172557,0.180387,0.015375
126,1.260000,0.001009,0.008640,-0.000479,-0.999962,0.672602,0.081646,-0.013920,0.000290,0.171140,0.067266,-0.476294,0.909907,0.914289,0.065055,-0.523620,0.787900,0.873998,0.105992,0.040403,0.821717,0.975490,0.073144,0.460786,0.953243,0.233553,0.071637,0.505862,0.882545,0.867142,0.106780,-0.090658,0.958710,-0.000601,0.000162,-0.002961,-0.999995,0.212243,0.182636,0.125096,0.000199,0.281237,0.184175,0.177141,0.935353,0.182841,0.183299,0.182712,0.966953,0.172652,0.180432,0.015436,0.961630,0.171114,0.066908,-0.476330,0.913965,0.065698,-0.523172,0.874177,0.105303,0.040378,0.975463,0.073104,0.460605,0.233597,0.072037,0.505619,0.867290,0.106837,-0.090610,0.281390,0.184180,0.177349,0.182820,0.183297,0.182581,0.172520,0.180430,0.015358
127,1.270000,0.001012,0.008639,-0.000466,-0.999962,0.672637,0.081644,-0.013921,0.000312,0.171174,0.067274,-0.476294,0.909907,0.914323,0.065045,-0.523621,0.787900,0.874033,0.105986,0.040403,0.821717,0.975525,0.073138,0.460785,0.953243,0.233588,0.071650,0.505862,0.882545,0.867178,0.106773,-0.090658,0.958710,-0.000647,0.000208,-0.003065,-0.999995,0.212216,0.182631,0.125110,0.000192,0.281205,0.184180,0.177162,0.935353,0.182809,0.183283,0.182723,0.966953,0.172635,0.180429,0.015446,0.961630,0.171134,0.066926,-0.476332,0.913972,0.065694,-0.523166,0.874364,0.105274,0.040329,0.975444,0.073121,0.460613,0.233610,0.072034,0.505634,0.867288,0.106836,-0.090588,0.281369,0.184184,0.177334,0.182756,0.183281,0.182629,0.172524,0.180427,0.015368
128,1.280000,0.001006,0.008654,-0.000477,-0.999962,0.672613,0.081644,-0.013915,0.000302,0.171164,0.067268,-0.476303,0.911747,0.914314,0.065054,-0.523609,0.786761,0.874007,0.105989,0.040414,0.815769,0.975487,0.073138,0.460799,0.950303,0.233549,0.071634,0.505855,0.884408,0.867155,0.106777,-0.090647,0.958188,-0.000777,0.000249,-0.003220,-0.999995,0.212207,0.182633,0.125118,0.000224,0.281191,0.184190,0.177176,0.933672,0.182794,0.183261,0.182729,0.966903,0.172636,0.180448,0.015450,0.965577,0.171141,0.066918,-0.476343,0.913986,0.065693,-0.523148,0.874203,0.105280,0.040369,0.975442,0.073111,0.460608,0.233602,0.072026,0.505615,0.867292,0.106847,-0.090582,0.281386,0.184195,0.177355,0.182716,0.183258,0.182622,0.172519,0.180445,0.015377
