Format Version,1.23,Take Name,linear_t1_may_15,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-15 10.28.55.675 AM,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,0.000972,0.008674,-0.000148,-0.999962,0.672706,0.081648,-0.013963,0.000190,0.171267,0.067636,-0.476373,0.953621,0.914417,0.064938,-0.523648,0.914314,0.874114,0.105858,0.040376,0.845614,0.975556,0.072909,0.460763,0.937281,0.233615,0.071889,0.505788,0.935462,0.867268,0.106660,-0.090685,0.947787,-0.058686,-0.088740,-0.017517,-0.994170,0.454831,0.106508,-0.241633,0.000430,0.380592,0.088321,-0.216622,0.872003,0.425600,0.094792,-0.241369,0.854763,0.477264,0.072208,-0.301022,0.757426,0.470980,0.166820,-0.290780,0.866627,0.483946,0.155184,-0.194550,0.903629,0.490605,0.061724,-0.205457,0.825247,0.380644,0.088726,-0.216510,0.425864,0.094692,-0.241862,0.477450,0.071658,-0.300485,0.470562,0.167036,-0.290611,0.483878,0.155673,-0.194246,0.490589,0.061264,-0.206087,0.171313,0.067536,-0.476240,0.914237,0.065216,-0.523523,0.874241,0.105255,0.040396,0.975475,0.073058,0.460589,0.233611,0.072025,0.505574,0.867360,0.106800,-0.090576
7,0.070000,0.000964,0.008673,-0.000152,-0.999962,0.672703,0.081658,-0.013956,0.000196,0.171263,0.067649,-0.476364,0.953565,0.914413,0.064957,-0.523641,0.910948,0.874111,0.105868,0.040383,0.845082,0.975554,0.072913,0.460770,0.938986,0.233613,0.071887,0.505797,0.933495,0.867265,0.106672,-0.090678,0.951048,-0.057998,-0.089686,-0.018590,-0.994106,0.457838,0.107778,-0.242320,0.000537,0.383686,0.089446,-0.217157,0.825778,0.428636,0.095994,-0.241991,0.850732,0.480249,0.073460,-0.301706,0.846291,0.473758,0.168069,-0.291567,0.804981,0.486919,0.156579,-0.195346,0.869430,0.493781,0.063123,-0.206152,0.776994,0.383781,0.090132,-0.217084,0.428882,0.095756,-0.242480,0.480461,0.073120,-0.301239,0.473307,0.167710,-0.291042,0.486742,0.156995,-0.195084,0.493858,0.062950,-0.207024,0.171307,0.067551,-0.476213,0.914238,0.065238,-0.523509,0.874236,0.105261,0.040395,0.975477,0.073067,0.460597,0.233604,0.072022,0.505568,0.867357,0.106808,-0.090572
8,0.080000,0.000973,0.008669,-0.000142,-0.999962,0.672708,0.081648,-0.013967,0.000187,0.171264,0.067641,-0.476371,0.953565,0.914414,0.064934,-0.523654,0.910948,0.874117,0.105855,0.040371,0.845082,0.975562,0.072907,0.460757,0.938986,0.233622,0.071896,0.505789,0.933495,0.867270,0.106658,-0.090691,0.951048,-0.057861,-0.091481,-0.020668,-0.993910,0.461004,0.109185,-0.243030,0.000579,0.387017,0.090527,-0.217620,0.825778,0.431855,0.097273,-0.242604,0.850732,0.483365,0.074967,-0.302493,0.846291,0.476495,0.169547,-0.292327,0.804981,0.490029,0.158110,-0.196151,0.869430,0.497263,0.064685,-0.206987,0.776994,0.387017,0.090986,-0.217628,0.432088,0.097277,-0.243017,0.483589,0.074391,-0.301924,0.475989,0.169318,-0.291830,0.490055,0.158499,-0.195755,0.497298,0.064612,-0.208268,0.171308,0.067552,-0.476230,0.914240,0.065191,-0.523546,0.874242,0.105258,0.040382,0.975474,0.073060,0.460585,0.233615,0.072019,0.505579,0.867369,0.106811,-0.090568
9,0.090000,0.000961,0.008676,-0.000148,-0.999962,0.672707,0.081654,-0.013951,0.000197,0.171269,0.067652,-0.476363,0.953657,0.914420,0.064955,-0.523635,0.909986,0.874115,0.105862,0.040389,0.843701,0.975555,0.072904,0.460776,0.938888,0.233614,0.071883,0.505798,0.933663,0.867270,0.106667,-0.090672,0.949535,-0.061772,-0.093368,-0.020057,-0.993511,0.464106,0.109907,-0.243665,0.000560,0.390191,0.091180,-0.218097,0.843708,0.434938,0.098041,-0.243211,0.851039,0.486167,0.076107,-0.303478,0.840811,0.479500,0.170618,-0.292562,0.838316,0.493404,0.158424,-0.196532,0.855220,0.500434,0.065073,-0.208109,0.578180,0.390212,0.091765,-0.217878,0.435113,0.097958,-0.243774,0.486421,0.076030,-0.302899,0.479028,0.170353,-0.292209,0.493319,0.158930,-0.196263,0.500600,0.064044,-0.209436,0.171310,0.067548,-0.476215,0.914246,0.065239,-0.523500,0.874249,0.105251,0.040396,0.975468,0.073051,0.460601,0.233609,0.072024,0.505573,0.867361,0.106810,-0.090562
10,0.100000,0.000964,0.008681,-0.000149,-0.999962,0.672708,0.081652,-0.013961,0.000200,0.171275,0.067646,-0.476378,0.953657,0.914427,0.064950,-0.523642,0.909986,0.874115,0.105860,0.040382,0.843701,0.975550,0.072905,0.460770,0.938888,0.233608,0.071883,0.505784,0.933663,0.867271,0.106665,-0.090679,0.949535,-0.063303,-0.094181,-0.019494,-0.993349,0.467260,0.110810,-0.244182,0.000497,0.393366,0.092104,-0.218538,0.843708,0.438078,0.098981,-0.243711,0.851039,0.489171,0.077157,-0.304132,0.840811,0.482646,0.171644,-0.292929,0.838316,0.496705,0.159152,-0.196959,0.855220,0.503593,0.065825,-0.208822,0.578180,0.393326,0.092676,-0.218409,0.438328,0.098911,-0.244185,0.489414,0.076607,-0.303521,0.482183,0.171834,-0.292662,0.496531,0.159632,-0.196713,0.503823,0.065060,-0.209733,0.171318,0.067545,-0.476231,0.914250,0.065228,-0.523503,0.874252,0.105247,0.040388,0.975465,0.073056,0.460588,0.233601,0.072020,0.505560,0.867359,0.106813,-0.090564
11,0.110000,0.000968,0.008679,-0.000140,-0.999962,0.672708,0.081651,-0.013962,0.000195,0.171274,0.067651,-0.476377,0.956034,0.914425,0.064941,-0.523644,0.911668,0.874116,0.105857,0.040380,0.846131,0.975552,0.072903,0.460768,0.940034,0.233611,0.071895,0.505785,0.935053,0.867272,0.106660,-0.090681,0.948110,-0.064118,-0.094474,-0.018247,-0.993293,0.470446,0.111319,-0.244423,0.000482,0.396524,0.092769,-0.218747,0.857396,0.441233,0.099564,-0.243946,0.855620,0.492223,0.077691,-0.304437,0.790388,0.485951,0.172179,-0.293099,0.868829,0.500053,0.159518,-0.197157,0.890932,0.506690,0.066190,-0.209154,0.783199,0.396601,0.093309,-0.218583,0.441453,0.099351,-0.244435,0.492402,0.076992,-0.304011,0.485654,0.172214,-0.292668,0.499862,0.159753,-0.196844,0.506704,0.066284,-0.210016,0.171320,0.067548,-0.476242,0.914245,0.065216,-0.523515,0.874250,0.105256,0.040391,0.975472,0.073046,0.460593,0.233609,0.072032,0.505564,0.867355,0.106808,-0.090561
12,0.120000,0.000970,0.008682,-0.000152,-0.999962,0.672704,0.081656,-0.013959,0.000194,0.171273,0.067641,-0.476377,0.956034,0.914425,0.064949,-0.523640,0.911668,0.874111,0.105867,0.040384,0.846131,0.975546,0.072917,0.460773,0.940034,0.233604,0.071891,0.505785,0.935053,0.867268,0.106669,-0.090678,0.948110,-0.068639,-0.096056,-0.017421,-0.992854,0.473521,0.111805,-0.244856,0.000508,0.399647,0.093197,-0.219086,0.857396,0.444284,0.100113,-0.244380,0.855620,0.495012,0.078660,-0.305241,0.790388,0.488997,0.173058,-0.293047,0.868829,0.503403,0.159518,-0.197271,0.890932,0.509785,0.066286,-0.210114,0.783199,0.399763,0.093817,-0.218943,0.444575,0.099775,-0.244822,0.495265,0.077929,-0.304344,0.488630,0.173359,-0.292979,0.503192,0.159840,-0.196922,0.509739,0.065967,-0.211068,0.171314,0.067540,-0.476231,0.914248,0.065230,-0.523508,0.874247,0.105256,0.040394,0.975464,0.073069,0.460597,0.233595,0.072029,0.505560,0.867357,0.106812,-0.090564
13,0.130000,0.000971,0.008676,-0.000145,-0.999962,0.672706,0.081660,-0.013958,0.000196,0.171269,0.067652,-0.476370,0.953727,0.914420,0.064950,-0.523642,0.913543,0.874114,0.105868,0.040382,0.844841,0.975554,0.072918,0.460769,0.938935,0.233612,0.071903,0.505791,0.933299,0.867269,0.106671,-0.090680,0.948130,-0.072939,-0.095365,-0.018243,-0.992599,0.476782,0.112400,-0.245160,0.000389,0.402888,0.093513,-0.219648,0.856980,0.447552,0.100683,-0.244823,0.854862,0.498374,0.079799,-0.305804,0.809973,0.492274,0.174083,-0.292792,0.912041,0.506568,0.159716,-0.197120,0.963907,0.513033,0.066604,-0.210770,0.835602,0.402886,0.094035,-0.219414,0.447766,0.100254,-0.245152,0.498706,0.079973,-0.305143,0.491953,0.173945,-0.292833,0.506494,0.159816,-0.197048,0.512884,0.066374,-0.211368,0.171313,0.067557,-0.476218,0.914245,0.065219,-0.523514,0.874247,0.105262,0.040390,0.975475,0.073071,0.460595,0.233605,0.072033,0.505558,0.867354,0.106820,-0.090562
14,0.140000,0.000962,0.008678,-0.000151,-0.999962,0.672704,0.081654,-0.013955,0.000196,0.171268,0.067648,-0.476369,0.953727,0.914419,0.064955,-0.523638,0.913543,0.874111,0.105863,0.040386,0.844841,0.975549,0.072907,0.460773,0.938935,0.233608,0.071882,0.505792,0.933299,0.867266,0.106668,-0.090675,0.948130,-0.072320,-0.096507,-0.016223,-0.992569,0.479868,0.112533,-0.245246,0.000458,0.405970,0.093964,-0.219516,0.856980,0.450596,0.100925,-0.244816,0.854862,0.501184,0.079752,-0.305891,0.809973,0.495469,0.174079,-0.293020,0.912041,0.509953,0.159816,-0.197361,0.963907,0.516036,0.066658,-0.210873,0.835602,0.405911,0.094379,-0.219494,0.450967,0.100734,-0.245095,0.501288,0.079337,-0.305336,0.495158,0.174030,-0.292801,0.509876,0.160198,-0.197019,0.516004,0.066510,-0.211778,0.171304,0.067547,-0.476217,0.914246,0.065239,-0.523506,0.874253,0.105259,0.040393,0.975456,0.073058,0.460605,0.233607,0.072019,0.505563,0.867356,0.106800,-0.090567
15,0.150000,0.000973,0.008677,-0.000141,-0.999962,0.672703,0.081647,-0.013968,0.000184,0.171266,0.067641,-0.476381,0.955011,0.914417,0.064933,-0.523651,0.918047,0.874111,0.105854,0.040373,0.848782,0.975549,0.072904,0.460760,0.941646,0.233608,0.071895,0.505781,0.936599,0.867266,0.106656,-0.090689,0.946583,-0.076461,-0.096857,-0.017422,-0.992204,0.483211,0.113535,-0.245453,0.000489,0.409362,0.094626,-0.219828,0.843153,0.453958,0.101876,-0.245101,0.854665,0.504536,0.081306,-0.306390,0.710975,0.498676,0.175511,-0.292714,0.803042,0.513253,0.160460,-0.197190,0.916150,0.519480,0.067430,-0.211497,0.860828,0.409218,0.095094,-0.219436,0.454096,0.101369,-0.245351,0.505193,0.082241,-0.306216,0.498402,0.174772,-0.292737,0.513240,0.160786,-0.197115,0.519213,0.067082,-0.211840,0.171316,0.067549,-0.476234,0.914241,0.065188,-0.523544,0.874240,0.105263,0.040384,0.975476,0.073052,0.460594,0.233592,0.072020,0.505560,0.867350,0.106811,-0.090568
16,0.160000,0.000979,0.008677,-0.000146,-0.999962,0.672704,0.081651,-0.013968,0.000187,0.171268,0.067635,-0.476380,0.955011,0.914419,0.064933,-0.523651,0.918047,0.874112,0.105860,0.040373,0.848782,0.975550,0.072917,0.460761,0.941646,0.233609,0.071900,0.505781,0.936599,0.867267,0.106661,-0.090689,0.946583,-0.075396,-0.097303,-0.015281,-0.992277,0.486415,0.113822,-0.245159,0.000406,0.412521,0.095273,-0.219400,0.843153,0.457116,0.102280,-0.244743,0.854665,0.507541,0.081353,-0.306037,0.710975,0.502071,0.175615,-0.292595,0.803042,0.516700,0.160750,-0.197050,0.916150,0.522540,0.067660,-0.211127,0.860828,0.412536,0.095708,-0.219225,0.457455,0.102071,-0.245202,0.507686,0.080691,-0.305500,0.501743,0.176065,-0.292550,0.516556,0.160953,-0.196747,0.522516,0.067425,-0.211713,0.171315,0.067547,-0.476245,0.914241,0.065199,-0.523541,0.874244,0.105245,0.040386,0.975465,0.073081,0.460594,0.233608,0.072025,0.505568,0.867351,0.106809,-0.090567
