timestamp,noark_x,noark_z,given_force_mag,given_Fx,given_Fz,T1_N,T3_N,tau1_cmd,tau2_cmd,lc_fx,lc_fy,lc_magnitude,lc_direction
2026-06-01T19:24:34.322215,0.0796,-0.3951,5.000,-0.417,-4.983,4.094,4.061,-0.1351,0.1340,0.0000,0.0000,0.0000,0.00
2026-06-01T19:24:58.429933,0.0789,-0.3948,10.000,-0.834,-9.965,8.186,8.113,-0.2701,0.2677,0.0000,0.0000,0.0000,0.00
2026-06-01T19:25:20.191366,0.0797,-0.3952,15.100,-1.260,-15.047,12.367,12.268,-0.4081,0.4048,0.0000,0.0000,0.0000,0.00
2026-06-01T19:26:08.286923,0.0791,-0.3961,20.000,-1.668,-19.930,16.409,16.264,-0.5415,0.5367,0.0000,0.0000,0.0000,0.00
2026-06-01T19:26:21.093568,0.0797,-0.3957,24.000,-2.002,-23.916,19.674,19.513,-0.6492,0.6439,0.0000,0.0000,0.0000,0.00
2026-06-01T19:28:10.973205,0.0794,-0.3960,24.000,-17.817,-16.079,24.668,3.788,-0.8140,0.1250,0.0000,0.0000,0.0000,0.00
2026-06-01T19:28:17.066798,0.0783,-0.3968,24.000,-21.501,-10.664,23.073,0.000,-0.7614,0.0000,0.0000,0.0000,0.0000,0.00
