timestamp,noark_x,noark_z,given_force_mag,given_Fx,given_Fz,T1_N,T3_N,tau1_cmd,tau2_cmd,lc_fx,lc_fy,lc_magnitude,lc_direction
2026-06-09T18:23:35.595708,-0.1759,-0.1540,3.300,0.119,-3.298,2.539,1.822,-0.0838,0.0601,0.0000,0.0000,0.0000,0.00
2026-06-09T18:23:45.110304,-0.1667,-0.2193,10.400,0.375,-10.393,8.309,6.328,-0.2742,0.2088,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:01.836357,-0.1554,-0.3784,24.000,22.531,-8.267,0.000,23.042,-0.0000,0.7604,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:03.099627,-0.0825,-0.3871,24.000,22.531,-8.267,0.000,22.342,-0.0000,0.7373,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:09.484498,0.3535,-0.4546,24.000,-23.404,-5.317,23.710,0.000,-0.7824,0.0000,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:16.011647,-0.3919,-0.3821,24.000,-23.404,-5.317,12.514,0.000,-0.4129,0.0000,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:19.867351,-0.3885,-0.3738,24.000,22.769,-7.587,0.000,23.998,-0.0000,0.7919,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:26.566272,0.3353,-0.3956,24.000,-23.021,-6.783,23.782,0.000,-0.7848,0.0000,0.0000,0.0000,0.0000,0.00
2026-06-09T18:24:36.076313,-0.2915,-0.1575,24.000,7.236,-22.883,15.400,15.395,-0.5082,0.5080,0.0000,0.0000,0.0000,0.00
