timestamp,noark_x,noark_z,given_force_mag,given_Fx,given_Fz,T1_N,T3_N,tau1_cmd,tau2_cmd,lc_fx,lc_fy,lc_magnitude,lc_direction
2026-06-09T19:16:32.980525,0.1321,-0.3394,6.200,-0.902,-6.134,5.351,5.215,-0.1766,0.1721,0.0530,0.3180,0.3224,80.60
2026-06-09T19:16:37.085122,0.1325,-0.3279,6.200,-0.902,-6.134,5.240,5.110,-0.1729,0.1686,0.0750,0.1450,0.1632,62.56
2026-06-09T19:16:37.250085,0.1311,-0.3256,6.200,-0.902,-6.134,5.232,5.097,-0.1726,0.1682,0.1160,0.0560,0.1288,25.61
2026-06-09T19:16:37.459208,0.1306,-0.3250,6.200,-0.902,-6.134,5.219,5.086,-0.1722,0.1678,0.0600,0.2280,0.2358,1.31
