timestamp,t_sec,x_cam_cm,z_cam_cm,x_enc_cm,z_enc_cm,err_x_cm,err_z_cm,err_2d_cm
2026-04-17 14:48:55.928358,0.032511,-6.410892937364131,-7.33290801517972,-6.41091683243796,-7.333130181558001,-2.3895073828938962e-05,-0.0002221663782808747,0.00022344769900746608
2026-04-17 14:48:55.976073,0.080226,-6.365634558812292,-7.221555974240425,-6.411219330220402,-7.335942679115089,-0.04558477140811057,-0.11438670487466407,0.12313524936594392
2026-04-17 14:48:56.028088,0.132241,-6.439629169724917,-7.4440009064695385,-6.410892937364132,-7.332908015179708,0.028736232360785152,0.11109289128983058,0.11474929867074199
2026-04-17 14:48:56.071783,0.175936,-6.376050347201801,-7.256062335030303,-6.410892937364132,-7.332908015179708,-0.03484259016233082,-0.07684568014940485,0.0843757349410646
2026-04-17 14:48:56.104562,0.208715,-6.379896398943069,-7.231956953114886,-6.410892937364132,-7.332908015179708,-0.030996538421062425,-0.10095106206482196,0.10560256780071181
2026-04-17 14:48:56.129092,0.233245,-6.34637651267453,-7.139667615765159,-6.410892937364132,-7.332908015179708,-0.06451642468960195,-0.19324039941454885,0.2037258476988707
2026-04-17 14:48:56.150015,0.254168,-6.402642711127384,-7.355843903050696,-6.410892937364132,-7.332908015179708,-0.00825022623674787,0.02293588787098777,0.024374601235467357
2026-04-17 14:48:56.168518,0.272671,-6.4417829544101535,-7.444355362228724,-6.410892937364132,-7.332908015179708,0.03089001704602179,0.11144734704901627,0.11564905670764199
2026-04-17 14:48:56.187726,0.291879,-6.444918735665437,-7.4711927560436475,-6.410892937364132,-7.332908015179708,0.0340257983013057,0.1382847408639396,0.14240935540142038
2026-04-17 14:48:56.206622,0.310775,-6.418543187405398,-7.41174248151078,-6.410892937364132,-7.332908015179708,0.007650250041266737,0.07883446633107205,0.0792047940935322
2026-04-17 14:48:56.224135,0.328288,-6.337057603480267,-7.13541163443122,-6.410892937364132,-7.332908015179708,-0.07383533388386443,-0.19749638074848797,0.21084704631199713
2026-04-17 14:48:56.243799,0.347952,-6.403722595400567,-7.348795048182019,-6.410892937364132,-7.332908015179708,-0.007170341963564475,0.015887033002311313,0.01743019281278846
2026-04-17 14:48:56.262501,0.366654,-6.406692375329468,-7.329820196978765,-6.410892937364132,-7.332908015179708,-0.004200562034664124,-0.003087818200943282,0.005213381114894461
2026-04-17 14:48:56.281063,0.385216,-6.399070629190715,-7.334451331292464,-6.410892937364132,-7.332908015179708,-0.011822308173417007,0.0015433161127562656,0.011922616959842989
2026-04-17 14:48:56.298540,0.402693,-6.464888695911271,-7.493154118736757,-6.410892937364132,-7.332908015179708,0.05399575854713934,0.16024610355704905,0.16909865654787876
2026-04-17 14:48:56.318672,0.422825,-6.3919508150625495,-7.278640372308631,-6.410892937364132,-7.332908015179708,-0.01894212230158221,-0.05426764287107666,0.05747852694764207
2026-04-17 14:48:56.338370,0.442523,-6.397364845174685,-7.304882700886027,-6.410892937364132,-7.332908015179708,-0.013528092189446284,-0.02802531429368127,0.03111956811309844
2026-04-17 14:48:56.356630,0.460783,-6.39428109038886,-7.297143270504967,-6.410892937364132,-7.332908015179708,-0.016611846975271405,-0.03576474467474089,0.039434381212074834
2026-04-17 14:48:56.374456,0.478609,-6.423932872460571,-7.376013943016685,-6.410892937364132,-7.332908015179708,0.013039935096439415,0.043105927836976754,0.045035107660646265
2026-04-17 14:48:56.392566,0.496719,-6.393832898510975,-7.306092463270089,-6.410892937364132,-7.332908015179708,-0.01706003885315699,-0.026815551909618485,0.031782365391655
