timestamp,t_sec,x_cam_cm,z_cam_cm,x_enc_cm,z_enc_cm,err_x_cm,err_z_cm,err_2d_cm
2026-04-17 14:34:51.776224,0.027442,-25.1828218426732,-19.80453177756357,-25.176136168242213,-19.79502293531538,0.006685674430986666,0.009508842248191485,0.011623954727120205
2026-04-17 14:34:51.803506,0.054724,-25.17922120799407,-19.814687437657437,-25.176136168242213,-19.79502293531538,0.0030850397518555894,0.019664502342056522,0.019905027571728597
2026-04-17 14:34:51.841660,0.092878,-25.208525954892565,-19.768416412839677,-25.176136168242213,-19.79502293531538,0.03238978665035219,-0.026606522475702832,0.04191664725983476
2026-04-17 14:34:51.873379,0.124597,-25.202804357797604,-19.77967893136776,-25.176136168242213,-19.79502293531538,0.026668189555390853,-0.015344003947621587,0.030767365686826108
2026-04-17 14:34:51.903896,0.155114,-25.207133952684046,-19.781428961607272,-25.176136168242213,-19.79502293531538,0.03099778444183343,-0.013593973708108109,0.03384758132391597
2026-04-17 14:34:51.925445,0.176663,-25.216583224336965,-19.760717086000355,-25.176136168242213,-19.79502293531538,0.0404470560947523,-0.03430584931502523,0.05303636152638354
2026-04-17 14:34:51.948744,0.199962,-25.17778525655488,-19.817808579481326,-25.176136168242213,-19.79502293531538,0.0016490883126678568,0.022785644165946195,0.022845241787297757
2026-04-17 14:34:51.972284,0.223502,-25.204678837866247,-19.787865788539726,-25.176136168242213,-19.79502293531538,0.02854266962403429,-0.007157146775654155,0.029426327314753812
2026-04-17 14:34:51.990285,0.241503,-25.16534004491888,-19.821622449009876,-25.176136168242213,-19.79502293531538,-0.01079612332333113,0.02659951369449587,0.02870697489454867
2026-04-17 14:34:52.009520,0.260738,-25.238918156974112,-19.73444197087272,-25.176136168242213,-19.79502293531538,0.06278198873189922,-0.0605809644426607,0.08724466380206437
2026-04-17 14:34:52.030219,0.281437,-25.203825659729397,-19.774976332102167,-25.176136168242213,-19.79502293531538,0.027689491487183915,-0.020046603213213388,0.03418441515086733
2026-04-17 14:34:52.058551,0.309769,-25.197613256941505,-19.79301413763511,-25.176136168242213,-19.79502293531538,0.021477088699292324,-0.002008797680268515,0.021570827687354098
2026-04-17 14:34:52.075873,0.327091,-25.221414031281515,-19.752043069831444,-25.176136168242213,-19.79502293531538,0.0452778630393027,-0.04297986548393595,0.06242878917953706
2026-04-17 14:34:52.096146,0.347364,-25.20495273226402,-19.787618346480905,-25.176136168242213,-19.79502293531538,0.0288165640218061,-0.0074045888344755895,0.029752685556609683
2026-04-17 14:34:52.113660,0.364878,-25.177122509895856,-19.811357182856014,-25.176136168242213,-19.79502293531538,0.0009863416536433078,0.01633424754063384,0.016364000506490287
2026-04-17 14:34:52.132135,0.383353,-25.195751605088258,-19.797102105955354,-25.176136168242213,-19.79502293531538,0.019615436846045498,0.0020791706399734267,0.019725321625041422
2026-04-17 14:34:52.150961,0.402179,-25.20479089401736,-19.77576704699248,-25.176136168242213,-19.79502293531538,0.028654725775147938,-0.01925588832289904,0.03452365195562149
2026-04-17 14:34:52.168663,0.419881,-25.255158460194394,-19.71090483583701,-25.176136168242213,-19.79502293531538,0.07902229195218169,-0.08411809947837057,0.11541393886887703
2026-04-17 14:34:52.187018,0.438236,-25.217677642015712,-19.74719480697111,-25.176136168242213,-19.79502293531538,0.04154147377349915,-0.04782812834427119,0.06335001108279616
2026-04-17 14:34:52.204807,0.456025,-25.232946687341535,-19.728997634957935,-25.176136168242213,-19.79502293531538,0.05681051909932222,-0.06602530035744536,0.08710209737787793
2026-04-17 14:34:52.224094,0.475312,-25.203595187420806,-19.77860751588985,-25.176136168242213,-19.79502293531538,0.02745901917859328,-0.01641541942553104,0.03199161967088343
2026-04-17 14:34:52.243527,0.494745,-25.236495157934897,-19.735774375195863,-25.176136168242213,-19.79502293531538,0.06035898969268416,-0.05924856011951718,0.08457895431463784
