Format Version,1.23,Take Name,rotation_random_mixed_t1_may_6,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-06 04.21.35.984 PM,Total Frames in Take,4726,Total Exported Frames,4726,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark,noark,noark,noark,noark,noark,noark,noark,"noark:Marker1","noark:Marker1","noark:Marker1","noark:Marker1","noark:Marker2","noark:Marker2","noark:Marker2","noark:Marker2","noark:Marker3","noark:Marker3","noark:Marker3","noark:Marker3","noark:Marker4","noark:Marker4","noark:Marker4","noark:Marker4",table,table,table,table,table,table,table,table,"table:Marker1","table:Marker1","table:Marker1","table:Marker1","table:Marker2","table:Marker2","table:Marker2","table:Marker2","table:Marker3","table:Marker3","table:Marker3","table:Marker3","table:Marker4","table:Marker4","table:Marker4","table:Marker4","table:Marker5","table:Marker5","table:Marker5","table:Marker5","table:Marker6","table:Marker6","table:Marker6","table:Marker6",noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","C4210","C4210","C4210","C4290","C4290","C4290","C40F0","C40F0","C40F0","C40D0","C40D0","C40D0","C4160","C4160","C4160","C42A0","C42A0","C42A0","C3F20","C3F20","C3F20","C3F50","C3F50","C3F50","C4130","C4130","C4130","C4100","C4100","C4100"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.006763,-0.946751,-0.003273,-0.321880,-0.007223,0.160620,0.200809,0.000474,-0.011738,0.143978,0.156060,0.861525,0.101055,0.195027,0.215946,0.815785,-0.084446,0.159464,0.186445,0.780106,-0.033763,0.144013,0.244786,0.883564,0.000149,0.011341,-0.000421,-0.999936,-0.159575,0.086771,0.584008,0.001250,0.325244,0.068016,0.872547,0.822119,0.346010,0.064641,0.127908,0.907912,-0.101744,0.111683,0.784230,0.500813,-0.230202,0.114258,0.778876,0.700492,-0.661524,0.084451,0.842096,0.438001,-0.635234,0.077578,0.098390,0.923926,-0.011636,0.143456,0.155905,0.100330,0.195153,0.215909,-0.084053,0.160250,0.186481,-0.033520,0.143648,0.244943,0.325072,0.068016,0.871856,0.345667,0.064587,0.128029,-0.100735,0.111978,0.785927,-0.231120,0.114145,0.779638,-0.660094,0.084526,0.840363,-0.635032,0.077548,0.098164
1,0.010000,-0.006672,-0.946765,-0.003243,-0.321841,-0.007223,0.160614,0.200816,0.000475,-0.011739,0.143965,0.156068,0.860465,0.101051,0.195039,0.215940,0.816082,-0.084447,0.159444,0.186458,0.777465,-0.033757,0.144008,0.244796,0.882639,0.000145,0.011343,-0.000426,-0.999936,-0.159582,0.086774,0.584010,0.001253,0.325236,0.068021,0.872551,0.819734,0.346006,0.064652,0.127912,0.910082,-0.101752,0.111685,0.784232,0.501169,-0.230210,0.114258,0.778878,0.704555,-0.661531,0.084446,0.842096,0.432800,-0.635238,0.077580,0.098390,0.923139,-0.011635,0.143439,0.155915,0.100328,0.195167,0.215901,-0.084054,0.160242,0.186493,-0.033516,0.143637,0.244954,0.325043,0.068028,0.871856,0.345669,0.064595,0.128023,-0.100735,0.111964,0.785926,-0.231104,0.114146,0.779643,-0.660092,0.084521,0.840343,-0.635031,0.077553,0.098164
2,0.020000,-0.006696,-0.946776,-0.003312,-0.321805,-0.007220,0.160614,0.200836,0.000485,-0.011739,0.143972,0.156086,0.860465,0.101055,0.195036,0.215957,0.816082,-0.084445,0.159446,0.186484,0.777465,-0.033751,0.144001,0.244816,0.882639,0.000136,0.011345,-0.000429,-0.999936,-0.159583,0.086772,0.584022,0.001255,0.325234,0.068016,0.872564,0.819734,0.346007,0.064662,0.127925,0.910082,-0.101754,0.111679,0.784245,0.501169,-0.230212,0.114252,0.778890,0.704555,-0.661533,0.084437,0.842106,0.432800,-0.635238,0.077584,0.098400,0.923139,-0.011612,0.143456,0.155967,0.100318,0.195158,0.215900,-0.084056,0.160252,0.186510,-0.033514,0.143620,0.244968,0.325047,0.068026,0.871864,0.345682,0.064603,0.128042,-0.100735,0.111971,0.785933,-0.231114,0.114128,0.779656,-0.660097,0.084518,0.840336,-0.635038,0.077559,0.098175
3,0.030000,-0.007453,-0.946648,-0.003427,-0.322165,-0.007174,0.160582,0.200902,0.000417,-0.011682,0.143977,0.156137,0.863274,0.101136,0.194846,0.216130,0.834734,-0.084390,0.159529,0.186490,0.803792,-0.033761,0.143974,0.244850,0.890691,0.000145,0.011347,-0.000418,-0.999936,-0.159574,0.086784,0.584010,0.001233,0.325241,0.068024,0.872555,0.819771,0.346017,0.064655,0.127916,0.907779,-0.101745,0.111694,0.784233,0.500636,-0.230203,0.114270,0.778878,0.721355,-0.661525,0.084464,0.842093,0.437028,-0.635227,0.077598,0.098387,0.926094,-0.011607,0.143459,0.155980,0.100492,0.194993,0.216119,-0.084064,0.160242,0.186535,-0.033517,0.143633,0.244974,0.325041,0.068032,0.871862,0.345673,0.064598,0.128037,-0.100734,0.111984,0.785931,-0.231043,0.114154,0.779601,-0.660104,0.084544,0.840348,-0.635026,0.077571,0.098172
4,0.040000,-0.006703,-0.946795,-0.003258,-0.321752,-0.007220,0.160615,0.200861,0.000486,-0.011745,0.143969,0.156114,0.863274,0.101059,0.195034,0.215967,0.834734,-0.084446,0.159449,0.186518,0.803792,-0.033746,0.144008,0.244846,0.890691,0.000137,0.011348,-0.000436,-0.999936,-0.159592,0.086778,0.584027,0.001259,0.325224,0.068031,0.872572,0.819771,0.346000,0.064674,0.127934,0.907779,-0.101765,0.111687,0.784251,0.500636,-0.230223,0.114258,0.778895,0.721355,-0.661544,0.084436,0.842109,0.437028,-0.635244,0.077582,0.098403,0.926094,-0.011614,0.143455,0.155998,0.100320,0.195155,0.215909,-0.084063,0.160251,0.186545,-0.033508,0.143628,0.244994,0.325030,0.068038,0.871869,0.345667,0.064617,0.128052,-0.100742,0.111981,0.785929,-0.231127,0.114129,0.779652,-0.660095,0.084534,0.840340,-0.635030,0.077555,0.098183
5,0.050000,-0.006682,-0.946789,-0.003322,-0.321767,-0.007223,0.160619,0.200874,0.000477,-0.011745,0.143978,0.156125,0.864177,0.101052,0.195045,0.215987,0.813727,-0.084449,0.159449,0.186528,0.777694,-0.033749,0.144005,0.244856,0.883487,0.000131,0.011353,-0.000429,-0.999936,-0.159595,0.086785,0.584034,0.001254,0.325218,0.068027,0.872583,0.816709,0.346002,0.064680,0.127945,0.909972,-0.101769,0.111691,0.784258,0.503592,-0.230227,0.114264,0.778901,0.705187,-0.661549,0.084447,0.842111,0.430885,-0.635242,0.077602,0.098405,0.923643,-0.011618,0.143462,0.156010,0.100320,0.195169,0.215931,-0.084062,0.160249,0.186561,-0.033516,0.143626,0.244995,0.325027,0.068038,0.871875,0.345668,0.064622,0.128067,-0.100758,0.111970,0.785944,-0.231126,0.114141,0.779655,-0.660113,0.084534,0.840346,-0.635030,0.077577,0.098186
