Format Version,1.23,Take Name,linear_t1_slow_may_6,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-06 04.10.40.120 PM,Total Frames in Take,4853,Total Exported Frames,4853,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark,noark,noark,noark,noark,noark,noark,noark,"noark:Marker1","noark:Marker1","noark:Marker1","noark:Marker1","noark:Marker2","noark:Marker2","noark:Marker2","noark:Marker2","noark:Marker3","noark:Marker3","noark:Marker3","noark:Marker3","noark:Marker4","noark:Marker4","noark:Marker4","noark:Marker4",table,table,table,table,table,table,table,table,"table:Marker1","table:Marker1","table:Marker1","table:Marker1","table:Marker2","table:Marker2","table:Marker2","table:Marker2","table:Marker3","table:Marker3","table:Marker3","table:Marker3","table:Marker4","table:Marker4","table:Marker4","table:Marker4","table:Marker5","table:Marker5","table:Marker5","table:Marker5","table:Marker6","table:Marker6","table:Marker6","table:Marker6",noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","D5A661B7493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","E6F57D57493211F1EA32166A2DC34B7","C4120","C4120","C4120","C41E0","C41E0","C41E0","C40F0","C40F0","C40F0","C40D0","C40D0","C40D0","C4160","C4160","C4160","C41D0","C41D0","C41D0","C3F20","C3F20","C3F20","C3F50","C3F50","C3F50","C4130","C4130","C4130","C4100","C4100","C4100"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.002898,-0.495348,0.005175,-0.868674,-0.159373,0.163057,0.195536,0.000301,-0.115859,0.145378,0.185849,0.817124,-0.160568,0.198805,0.304429,0.899510,-0.154487,0.160858,0.117163,0.796774,-0.206577,0.147189,0.174702,0.830210,0.000063,0.011390,-0.000552,-0.999935,-0.159833,0.086738,0.583736,0.000941,0.324963,0.068061,0.872319,0.798414,0.345803,0.064818,0.127682,0.927568,-0.102028,0.111631,0.783968,0.759712,-0.230486,0.114173,0.778603,0.785611,-0.661806,0.084242,0.841776,0.522048,-0.635442,0.077502,0.098071,0.879536,-0.116119,0.144701,0.185948,-0.160565,0.199206,0.304430,-0.154668,0.161650,0.117139,-0.206140,0.146675,0.174625,0.325641,0.067804,0.871966,0.345581,0.064872,0.127860,-0.102409,0.111975,0.784781,-0.231124,0.114065,0.779166,-0.660472,0.084525,0.840435,-0.635639,0.077338,0.097663
1,0.010000,-0.003023,-0.495430,0.005031,-0.868628,-0.159364,0.163030,0.195546,0.000287,-0.115849,0.145360,0.185845,0.821186,-0.160543,0.198738,0.304452,0.904665,-0.154492,0.160860,0.117171,0.802090,-0.206570,0.147164,0.174716,0.833378,0.000063,0.011389,-0.000542,-0.999935,-0.159809,0.086753,0.583719,0.000907,0.324987,0.068067,0.872301,0.804969,0.345825,0.064823,0.127664,0.915758,-0.102003,0.111645,0.783951,0.755788,-0.230462,0.114190,0.778585,0.819477,-0.661781,0.084267,0.841759,0.528133,-0.635419,0.077528,0.098054,0.879061,-0.116121,0.144708,0.185957,-0.160536,0.199117,0.304407,-0.154664,0.161632,0.117168,-0.206133,0.146664,0.174653,0.325636,0.067795,0.871964,0.345574,0.064888,0.127878,-0.102410,0.111985,0.784771,-0.230991,0.114122,0.779071,-0.660460,0.084510,0.840433,-0.635635,0.077356,0.097656
2,0.020000,-0.003158,-0.495440,0.004991,-0.868622,-0.159362,0.163023,0.195559,0.000283,-0.115849,0.145352,0.185852,0.821186,-0.160537,0.198701,0.304475,0.904665,-0.154492,0.160874,0.117183,0.802090,-0.206570,0.147165,0.174725,0.833378,0.000065,0.011385,-0.000546,-0.999935,-0.159812,0.086751,0.583720,0.000906,0.324986,0.068071,0.872298,0.804969,0.345818,0.064824,0.127661,0.915758,-0.102005,0.111645,0.783951,0.755788,-0.230463,0.114188,0.778587,0.819477,-0.661783,0.084262,0.841764,0.528133,-0.635426,0.077518,0.098060,0.879061,-0.116119,0.144717,0.185984,-0.160519,0.199069,0.304417,-0.154666,0.161637,0.117181,-0.206143,0.146669,0.174653,0.325636,0.067797,0.871967,0.345556,0.064893,0.127872,-0.102415,0.111976,0.784773,-0.230985,0.114117,0.779072,-0.660462,0.084531,0.840429,-0.635632,0.077341,0.097661
3,0.030000,-0.001082,-0.494571,0.005816,-0.869117,-0.159457,0.163146,0.195470,0.000319,-0.115914,0.145459,0.185927,0.804983,-0.160869,0.199306,0.304224,0.899865,-0.154431,0.160652,0.117114,0.747068,-0.206614,0.147166,0.174614,0.827264,0.000046,0.011389,-0.000553,-0.999935,-0.159844,0.086734,0.583744,0.000948,0.324952,0.068049,0.872325,0.797427,0.345790,0.064831,0.127688,0.925054,-0.102039,0.111621,0.783977,0.761755,-0.230498,0.114163,0.778611,0.787838,-0.661817,0.084228,0.841784,0.512924,-0.635455,0.077514,0.098079,0.880420,-0.116111,0.144708,0.185997,-0.160933,0.199650,0.304028,-0.154675,0.161631,0.117187,-0.206129,0.146677,0.174672,0.325632,0.067794,0.871965,0.345560,0.064883,0.127872,-0.102428,0.111955,0.784780,-0.231126,0.114059,0.779173,-0.660456,0.084524,0.840422,-0.635638,0.077351,0.097668
4,0.040000,-0.002729,-0.495457,0.004948,-0.868614,-0.159374,0.163031,0.195590,0.000292,-0.115852,0.145376,0.185894,0.804983,-0.160562,0.198786,0.304481,0.899865,-0.154506,0.160829,0.117216,0.747068,-0.206575,0.147135,0.174770,0.827264,0.000061,0.011382,-0.000539,-0.999935,-0.159815,0.086746,0.583728,0.000910,0.324985,0.068056,0.872303,0.797427,0.345813,0.064815,0.127665,0.925054,-0.102006,0.111637,0.783959,0.761755,-0.230465,0.114183,0.778595,0.787838,-0.661784,0.084262,0.841774,0.512924,-0.635432,0.077525,0.098069,0.880420,-0.116110,0.144715,0.186002,-0.160560,0.199174,0.304467,-0.154686,0.161600,0.117190,-0.206140,0.146636,0.174701,0.325640,0.067783,0.871982,0.345555,0.064882,0.127866,-0.102417,0.111972,0.784780,-0.230991,0.114112,0.779081,-0.660457,0.084525,0.840436,-0.635640,0.077350,0.097669
5,0.050000,-0.001195,-0.494585,0.006040,-0.869107,-0.159461,0.163154,0.195498,0.000316,-0.115927,0.145446,0.185954,0.807217,-0.160852,0.199318,0.304251,0.899296,-0.154439,0.160656,0.117143,0.755415,-0.206627,0.147197,0.174644,0.829801,0.000050,0.011373,-0.000553,-0.999935,-0.159813,0.086732,0.583723,0.000963,0.324992,0.068049,0.872289,0.756957,0.345807,0.064826,0.127651,0.911896,-0.102002,0.111620,0.783954,0.751271,-0.230460,0.114162,0.778593,0.775636,-0.661777,0.084227,0.841780,0.530868,-0.635439,0.077507,0.098074,0.880114,-0.116121,0.144704,0.186034,-0.160923,0.199653,0.304039,-0.154671,0.161605,0.117187,-0.206146,0.146724,0.174735,0.325809,0.067756,0.871852,0.345544,0.064885,0.127878,-0.102420,0.111973,0.784785,-0.231131,0.114054,0.779179,-0.660479,0.084509,0.840454,-0.635632,0.077344,0.097666
6,0.060000,-0.002939,-0.495392,0.005143,-0.868650,-0.159350,0.163052,0.195586,0.000294,-0.115836,0.145375,0.185893,0.807217,-0.160535,0.198789,0.304483,0.899296,-0.154471,0.160861,0.117212,0.755415,-0.206556,0.147185,0.174755,0.829801,0.000046,0.011390,-0.000557,-0.999935,-0.159845,0.086734,0.583747,0.000949,0.324950,0.068053,0.872330,0.756957,0.345791,0.064835,0.127693,0.911896,-0.102041,0.111621,0.783980,0.751271,-0.230499,0.114162,0.778614,0.775636,-0.661818,0.084223,0.841786,0.530868,-0.635454,0.077509,0.098081,0.880114,-0.116105,0.144722,0.186011,-0.160524,0.199172,0.304453,-0.154652,0.161632,0.117200,-0.206118,0.146684,0.174678,0.325631,0.067789,0.871980,0.345549,0.064892,0.127875,-0.102416,0.111962,0.784788,-0.231134,0.114060,0.779173,-0.660458,0.084517,0.840435,-0.635639,0.077341,0.097661
7,0.070000,-0.002671,-0.495161,0.005193,-0.868782,-0.159379,0.163048,0.195542,0.000283,-0.115857,0.145373,0.185881,0.816918,-0.160628,0.198841,0.304419,0.904707,-0.154459,0.160817,0.117172,0.789645,-0.206572,0.147162,0.174695,0.832395,-0.000069,0.011420,-0.000421,-0.999935,-0.159809,0.086835,0.583700,0.000914,0.324965,0.067955,0.872307,0.810602,0.345848,0.064906,0.127670,0.909943,-0.102010,0.111659,0.783942,0.754123,-0.230467,0.114236,0.778569,0.815953,-0.661798,0.084399,0.841708,0.535766,-0.635391,0.077852,0.098003,0.872968,-0.116108,0.144693,0.185988,-0.160643,0.199207,0.304314,-0.154651,0.161636,0.117190,-0.206116,0.146670,0.174674,0.325630,0.067809,0.871976,0.345561,0.064902,0.127887,-0.102426,0.111962,0.784780,-0.230990,0.114117,0.779073,-0.660457,0.084531,0.840430,-0.635615,0.077768,0.097554
8,0.080000,-0.002951,-0.495402,0.005187,-0.868644,-0.159340,0.163041,0.195577,0.000295,-0.115829,0.145359,0.185884,0.816918,-0.160520,0.198780,0.304473,0.904707,-0.154464,0.160848,0.117203,0.789645,-0.206549,0.147178,0.174748,0.832395,0.000056,0.011369,-0.000538,-0.999935,-0.159780,0.086747,0.583707,0.000927,0.325027,0.068053,0.872270,0.810602,0.345836,0.064820,0.127632,0.909943,-0.101966,0.111636,0.783937,0.754123,-0.230424,0.114182,0.778577,0.815953,-0.661742,0.084262,0.841767,0.535766,-0.635409,0.077532,0.098061,0.872968,-0.116093,0.144703,0.186001,-0.160511,0.199166,0.304447,-0.154647,0.161620,0.117190,-0.206111,0.146676,0.174671,0.325827,0.067744,0.871861,0.345560,0.064892,0.127887,-0.102420,0.111977,0.784785,-0.230984,0.114122,0.779072,-0.660469,0.084521,0.840437,-0.635626,0.077357,0.097670
9,0.090000,-0.002773,-0.495103,0.005251,-0.868814,-0.159345,0.163047,0.195524,0.000265,-0.115826,0.145365,0.185867,0.817681,-0.160602,0.198827,0.304406,0.905324,-0.154415,0.160825,0.117154,0.790892,-0.206538,0.147173,0.174669,0.834481,0.000050,0.011376,-0.000548,-0.999935,-0.159806,0.086728,0.583725,0.000970,0.324998,0.068039,0.872294,0.755386,0.345817,0.064816,0.127656,0.912639,-0.101995,0.111615,0.783956,0.753377,-0.230453,0.114158,0.778594,0.777952,-0.661771,0.084228,0.841778,0.520144,-0.635428,0.077508,0.098072,0.879036,-0.116088,0.144695,0.185989,-0.160607,0.199189,0.304294,-0.154585,0.161644,0.117150,-0.206104,0.146674,0.174662,0.325821,0.067735,0.871862,0.345559,0.064880,0.127883,-0.102403,0.111965,0.784783,-0.231122,0.114054,0.779169,-0.660455,0.084539,0.840416,-0.635625,0.077339,0.097664
10,0.100000,-0.003221,-0.495371,0.005198,-0.868660,-0.159304,0.163003,0.195542,0.000266,-0.115797,0.145313,0.185844,0.817681,-0.160482,0.198692,0.304454,0.905324,-0.154423,0.160843,0.117168,0.790892,-0.206516,0.147162,0.174703,0.834481,0.000065,0.011372,-0.000551,-0.999935,-0.159798,0.086722,0.583713,0.000970,0.325008,0.068045,0.872279,0.755386,0.345821,0.064799,0.127641,0.912639,-0.101986,0.111616,0.783943,0.753377,-0.230445,0.114158,0.778582,0.777952,-0.661762,0.084227,0.841770,0.520144,-0.635425,0.077485,0.098065,0.879036,-0.116077,0.144695,0.185980,-0.160462,0.199046,0.304382,-0.154580,0.161595,0.117157,-0.206099,0.146675,0.174649,0.325831,0.067743,0.871844,0.345570,0.064862,0.127863,-0.102406,0.111966,0.784776,-0.231119,0.114060,0.779170,-0.660452,0.084518,0.840432,-0.635626,0.077318,0.097654
11,0.110000,-0.003054,-0.495433,0.004868,-0.868627,-0.159284,0.163034,0.195525,0.000259,-0.115765,0.145376,0.185819,0.827498,-0.160472,0.198718,0.304439,0.908944,-0.154412,0.160881,0.117149,0.806681,-0.206486,0.147160,0.174691,0.841523,-0.000062,0.011420,-0.000410,-0.999935,-0.159818,0.086819,0.583702,0.000950,0.324955,0.067933,0.872309,0.804136,0.345838,0.064872,0.127672,0.916806,-0.102018,0.111646,0.783944,0.760148,-0.230475,0.114225,0.778571,0.782641,-0.661807,0.084399,0.841711,0.528707,-0.635401,0.077840,0.098006,0.871328,-0.116029,0.144757,0.185971,-0.160446,0.199075,0.304369,-0.154565,0.161639,0.117124,-0.206094,0.146665,0.174635,0.325646,0.067803,0.871963,0.345570,0.064854,0.127868,-0.102402,0.111967,0.784762,-0.231101,0.114066,0.779154,-0.660441,0.084530,0.840419,-0.635608,0.077771,0.097540
12,0.120000,-0.003378,-0.494946,0.004895,-0.868903,-0.159206,0.163051,0.195514,0.000227,-0.115683,0.145383,0.185848,0.827498,-0.160504,0.198678,0.304445,0.908944,-0.154247,0.160938,0.117143,0.806681,-0.206391,0.147205,0.174619,0.841523,0.000057,0.011386,-0.000550,-0.999935,-0.159827,0.086732,0.583731,0.000951,0.324971,0.068050,0.872309,0.804136,0.345805,0.064816,0.127672,0.916806,-0.102021,0.111623,0.783962,0.760148,-0.230479,0.114165,0.778598,0.782641,-0.661798,0.084235,0.841774,0.528707,-0.635440,0.077504,0.098069,0.871328,-0.116019,0.144780,0.185918,-0.160442,0.199047,0.304341,-0.154271,0.161730,0.117220,-0.206093,0.146649,0.174575,0.325653,0.067787,0.871955,0.345572,0.064871,0.127855,-0.102405,0.111973,0.784759,-0.231114,0.114053,0.779160,-0.660431,0.084532,0.840416,-0.635625,0.077338,0.097657
13,0.130000,-0.003216,-0.495444,0.005007,-0.868619,-0.159293,0.162997,0.195453,0.000270,-0.115781,0.145324,0.185744,0.824837,-0.160464,0.198666,0.304372,0.907774,-0.154424,0.160854,0.117078,0.805641,-0.206502,0.147145,0.174619,0.836346,0.000063,0.011386,-0.000538,-0.999935,-0.159822,0.086732,0.583728,0.000947,0.324976,0.068042,0.872306,0.798649,0.345809,0.064799,0.127669,0.926219,-0.102015,0.111624,0.783959,0.761728,-0.230473,0.114169,0.778594,0.787625,-0.661793,0.084249,0.841771,0.515452,-0.635435,0.077510,0.098066,0.881231,-0.116076,0.144704,0.185884,-0.160433,0.199026,0.304298,-0.154573,0.161617,0.117078,-0.206089,0.146642,0.174553,0.325658,0.067799,0.871954,0.345582,0.064844,0.127852,-0.102404,0.111961,0.784761,-0.231106,0.114055,0.779150,-0.660434,0.084527,0.840417,-0.635625,0.077356,0.097658
