timestamp,step,target_angle_deg,target_mag_N,sweep_dir,cycle,T1,T3,tau1,tau2,feasible
2026-06-19 12:58:48.084812,257,-49.460,10.000,asc,2,0.8716,9.9568,-0.0288,0.3286,1
2026-06-19 12:58:50.083658,258,-49.460,15.000,asc,2,1.3074,14.9352,-0.0431,0.4929,1
2026-06-19 12:58:52.084051,259,-49.460,24.000,asc,2,2.0918,23.8963,-0.0690,0.7886,1
2026-06-19 12:58:54.083576,260,-49.460,24.000,desc,2,2.0918,23.8963,-0.0690,0.7886,1
2026-06-19 12:58:56.082948,261,-49.460,15.000,desc,2,1.3074,14.9352,-0.0431,0.4929,1
2026-06-19 12:58:58.084931,262,-49.460,10.000,desc,2,0.8716,9.9568,-0.0288,0.3286,1
2026-06-19 12:59:00.083646,263,-49.460,5.000,desc,2,0.4358,4.9784,-0.0144,0.1643,1
2026-06-19 12:59:02.083446,264,-49.460,5.000,asc,3,0.4358,4.9784,-0.0144,0.1643,1
2026-06-19 12:59:04.083127,265,-49.460,10.000,asc,3,0.8716,9.9568,-0.0288,0.3286,1
2026-06-19 12:59:06.083329,266,-49.460,15.000,asc,3,1.3074,14.9352,-0.0431,0.4929,1
2026-06-19 12:59:08.083682,267,-49.460,24.000,asc,3,2.0918,23.8963,-0.0690,0.7886,1
2026-06-19 12:59:10.083039,268,-49.460,24.000,desc,3,2.0918,23.8963,-0.0690,0.7886,1
2026-06-19 12:59:12.083313,269,-49.460,15.000,desc,3,1.3074,14.9352,-0.0431,0.4929,1
2026-06-19 12:59:14.083530,270,-49.460,10.000,desc,3,0.8716,9.9568,-0.0288,0.3286,1
2026-06-19 12:59:16.083108,271,-49.460,5.000,desc,3,0.4358,4.9784,-0.0144,0.1643,1
2026-06-19 12:59:18.083916,272,-49.460,5.000,asc,4,0.4358,4.9784,-0.0144,0.1643,1
2026-06-19 12:59:20.083119,273,-49.460,10.000,asc,4,0.8716,9.9568,-0.0288,0.3286,1
2026-06-19 12:59:22.083670,274,-49.460,15.000,asc,4,1.3074,14.9352,-0.0431,0.4929,1
2026-06-19 12:59:24.084044,275,-49.460,24.000,asc,4,2.0918,23.8963,-0.0690,0.7886,1
2026-06-19 12:59:26.083596,276,-49.460,24.000,desc,4,2.0918,23.8963,-0.0690,0.7886,1
2026-06-19 12:59:28.082794,277,-49.460,15.000,desc,4,1.3074,14.9352,-0.0431,0.4929,1
2026-06-19 12:59:30.083577,278,-49.460,10.000,desc,4,0.8716,9.9568,-0.0288,0.3286,1
2026-06-19 12:59:32.083873,279,-49.460,5.000,desc,4,0.4358,4.9784,-0.0144,0.1643,1
