timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2,sweep_step,sweep_dir,sweep_cycle
2026-06-19 12:50:14.569440,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.574554,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.579748,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.585513,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.590712,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.595876,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.602398,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.607565,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.612695,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.618265,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.624090,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.629220,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.634365,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.639507,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.644969,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.650105,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.655234,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.660406,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.665572,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.670720,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.676123,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.682604,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.687822,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.693002,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.698312,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.703540,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.708735,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.713832,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.719097,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.724271,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.729390,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.734491,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.739629,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.744799,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.749986,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.756070,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.762594,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.767830,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.773033,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.778559,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.784146,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.792357,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.797669,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.802850,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.809271,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.814491,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.819696,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.825654,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.832575,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.838277,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.843453,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.848599,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.853759,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.859665,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.865560,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.871145,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.876441,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.881745,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.893770,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.901374,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.906688,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.911869,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.917280,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.922730,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.927937,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.933100,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.938309,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.946325,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.952123,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.957334,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.962529,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.967696,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.973891,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.979524,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.984867,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.990081,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:14.995496,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.000797,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.007607,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.012848,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.018013,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.023178,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.028464,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.034019,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.039479,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.044635,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.050283,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.056016,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.061570,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.067093,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.072473,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.078828,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.084101,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.090684,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.097786,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.104918,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.110793,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.116005,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.123645,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.130283,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.135447,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.142618,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.148273,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.153515,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.158710,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.163945,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.170244,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.176307,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.181545,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.187144,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.192647,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.199694,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.205428,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.210602,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.215778,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.221041,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.226252,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.231503,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.236945,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.242616,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.251072,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.256310,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.263482,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.268941,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.274206,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.279384,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.284601,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.290771,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.296223,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.301598,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.307311,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.313619,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.318898,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.324524,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.329696,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.334843,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.340706,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.346241,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.351452,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.356618,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.363495,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.369701,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.374960,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.380870,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.386174,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.391406,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.396717,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.401947,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.407246,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
2026-06-19 12:50:15.413090,5.000000,-129.121678,-3.154847,-3.879039,4.978403,0.435786,-0.164287,0.014381,0,asc,0
