timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2
2026-06-22 08:53:03.480032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-22 08:53:03.486237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-22 08:53:03.493039,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.498443,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.504639,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.510045,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.515308,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.520548,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.525878,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.532272,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.537707,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.544884,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.550103,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.557887,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.563382,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.568686,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.574295,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.580379,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.586533,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.591790,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.597100,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.602333,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.607660,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.612809,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.618193,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.623402,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.628612,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.633740,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.638861,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.644326,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.649469,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.655186,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.660377,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.665542,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.670653,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.676100,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.681316,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.686469,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.691619,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.696785,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.701912,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.707037,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.712141,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.719437,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.724621,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.729721,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.735383,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.740528,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.745661,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.750768,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.755986,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.761121,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.766432,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.771640,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.778578,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.783865,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.789011,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.794115,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.799251,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.804384,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.809510,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.815413,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.820629,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.827092,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.832273,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.837677,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.842934,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.848249,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.853358,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.859100,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.864259,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.869487,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.875060,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.880930,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.886701,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.891832,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.897331,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.902483,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.907599,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.912701,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.918468,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.923699,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.928865,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.933984,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.939094,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
2026-06-22 08:53:03.944204,5.000000,-129.530863,-3.182469,-3.856409,4.983362,0.435785,-0.164451,0.014381
