timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 08:53:03.486668,0,-129.531,5.000,4.9834,0.4358,-0.1645,0.0144,1
2026-06-22 08:53:05.493389,1,-129.531,10.000,9.9667,0.8716,-0.3289,0.0288,1
2026-06-22 08:53:07.497824,2,-129.531,15.000,14.9501,1.3074,-0.4934,0.0431,1
2026-06-22 08:53:09.493250,3,-129.531,24.000,23.9201,2.0918,-0.7894,0.0690,1
2026-06-22 08:53:11.493541,4,-116.145,24.000,22.8164,7.5700,-0.7529,0.2498,1
2026-06-22 08:53:13.498773,5,-116.145,15.000,14.2603,4.7312,-0.4706,0.1561,1
2026-06-22 08:53:15.493477,6,-116.145,10.000,9.5068,3.1542,-0.3137,0.1041,1
2026-06-22 08:53:17.498749,7,-116.145,5.000,4.7534,1.5771,-0.1569,0.0520,1
2026-06-22 08:53:19.498609,8,-102.760,5.000,4.2652,2.6327,-0.1408,0.0869,1
2026-06-22 08:53:21.493509,9,-102.760,10.000,8.5304,5.2654,-0.2815,0.1738,1
2026-06-22 08:53:23.493881,10,-102.760,15.000,12.7956,7.8981,-0.4223,0.2606,1
2026-06-22 08:53:25.494294,11,-102.760,24.000,20.4730,12.6369,-0.6756,0.4170,1
2026-06-22 08:53:27.493814,12,-89.374,24.000,17.0173,17.0173,-0.5616,0.5616,1
2026-06-22 08:53:29.493491,13,-89.374,15.000,10.6358,10.6358,-0.3510,0.3510,1
2026-06-22 08:53:31.493304,14,-89.374,10.000,7.0905,7.0905,-0.2340,0.2340,1
2026-06-22 08:53:33.493393,15,-89.374,5.000,3.5453,3.5453,-0.1170,0.1170,1
2026-06-22 08:53:35.494190,16,-75.988,5.000,2.6327,4.2652,-0.0869,0.1408,1
2026-06-22 08:53:37.494935,17,-75.988,10.000,5.2654,8.5304,-0.1738,0.2815,1
2026-06-22 08:53:39.493548,18,-75.988,15.000,7.8981,12.7956,-0.2606,0.4223,1
2026-06-22 08:53:41.493173,19,-75.988,24.000,12.6369,20.4730,-0.4170,0.6756,1
2026-06-22 08:53:43.493420,20,-62.602,24.000,7.5700,22.8164,-0.2498,0.7529,1
2026-06-22 08:53:45.493986,21,-62.602,15.000,4.7312,14.2603,-0.1561,0.4706,1
2026-06-22 08:53:47.497561,22,-62.602,10.000,3.1542,9.5068,-0.1041,0.3137,1
2026-06-22 08:53:49.493836,23,-62.602,5.000,1.5771,4.7534,-0.0520,0.1569,1
2026-06-22 08:53:51.500500,24,-49.217,5.000,0.4358,4.9834,-0.0144,0.1645,1
2026-06-22 08:53:53.494056,25,-49.217,10.000,0.8716,9.9667,-0.0288,0.3289,1
2026-06-22 08:53:55.493995,26,-49.217,15.000,1.3074,14.9501,-0.0431,0.4934,1
2026-06-22 08:53:57.499753,27,-49.217,24.000,2.0918,23.9201,-0.0690,0.7894,1
