Format Version,1.23,Take Name,rotation_random_t1_apr_30,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-30 03.22.56.245 PM,Total Frames in Take,6990,Total Exported Frames,6990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"C51B0","C51B0","C51B0","C5470","C5470","C5470","C5660","C5660","C5660","C5100","C5100","C5100","C4C80","C4C80","C4C80","C4CE0","C4CE0","C4CE0","C55E0","C55E0","C55E0","C4CB0","C4CB0","C4CB0","C52D0","C52D0","C52D0","C5610","C5610","C5610"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
14,0.140000,0.146307,0.195206,0.325065,0.143071,0.140076,0.146666,0.081710,0.160091,0.137180,0.064037,0.145499,0.218381,-0.000950,0.112872,0.765676,-0.565971,0.085431,0.841380,0.419443,0.068250,0.835622,-0.130961,0.115593,0.763635,-0.569263,0.077741,0.099166,0.413569,0.065057,0.093226
15,0.150000,0.146292,0.195207,0.325035,0.143080,0.140070,0.146720,0.081692,0.160068,0.137116,0.064049,0.145480,0.218384,-0.000955,0.112865,0.765673,-0.565974,0.085440,0.841385,0.419433,0.068252,0.835628,-0.131002,0.115545,0.763640,-0.569255,0.077730,0.099171,0.413553,0.065049,0.093240
16,0.160000,0.146266,0.195264,0.325039,0.143064,0.140101,0.146717,0.081693,0.160091,0.137194,0.064026,0.145473,0.218406,-0.000958,0.112859,0.765678,-0.565974,0.085444,0.841376,0.419438,0.068250,0.835628,-0.130963,0.115603,0.763644,-0.569247,0.077737,0.099166,0.413567,0.065050,0.093240
17,0.170000,0.146199,0.195294,0.324889,0.143038,0.140128,0.146714,0.081690,0.160094,0.137202,0.064032,0.145491,0.218406,-0.000945,0.112862,0.765674,-0.565974,0.085439,0.841379,0.419443,0.068239,0.835626,-0.130962,0.115604,0.763640,-0.569244,0.077750,0.099160,0.413564,0.065060,0.093227
18,0.180000,0.146352,0.195215,0.325058,0.143079,0.140071,0.146683,0.081701,0.160094,0.137208,0.064048,0.145480,0.218400,-0.000954,0.112868,0.765668,-0.565971,0.085430,0.841380,0.419447,0.068249,0.835618,-0.131004,0.115540,0.763642,-0.569250,0.077730,0.099162,0.413578,0.065040,0.093239
19,0.190000,0.146234,0.195323,0.324880,0.143066,0.140091,0.146729,0.081704,0.160082,0.137202,0.064055,0.145492,0.218391,-0.000949,0.112866,0.765668,-0.565966,0.085430,0.841379,0.419449,0.068234,0.835618,-0.130960,0.115593,0.763648,-0.569251,0.077730,0.099168,0.413576,0.065061,0.093229
20,0.200000,0.146363,0.195267,0.325084,0.143064,0.140100,0.146717,0.081699,0.160100,0.137212,0.064049,0.145501,0.218402,-0.000947,0.112879,0.765665,-0.565965,0.085440,0.841373,0.419447,0.068252,0.835626,-0.130961,0.115606,0.763640,-0.569244,0.077738,0.099173,0.413580,0.065056,0.093236
21,0.210000,0.146370,0.195284,0.325046,0.143076,0.140079,0.146715,0.081695,0.160099,0.137208,0.064052,0.145508,0.218401,-0.000941,0.112889,0.765662,-0.565968,0.085422,0.841387,0.419438,0.068240,0.835626,-0.131002,0.115526,0.763645,-0.569245,0.077749,0.099167,0.413572,0.065061,0.093243
22,0.220000,0.146402,0.195258,0.325022,0.143079,0.140055,0.146687,0.081706,0.160069,0.137193,0.064064,0.145488,0.218403,-0.000946,0.112883,0.765668,-0.565973,0.085427,0.841388,0.419436,0.068240,0.835643,-0.130962,0.115606,0.763641,-0.569252,0.077743,0.099170,0.413578,0.065059,0.093246
23,0.230000,0.146394,0.195240,0.325045,0.143061,0.140049,0.146681,0.081682,0.160061,0.137212,0.064043,0.145496,0.218409,-0.000942,0.112879,0.765654,-0.565968,0.085423,0.841387,0.419445,0.068235,0.835629,-0.130957,0.115596,0.763640,-0.569244,0.077748,0.099171,0.413575,0.065052,0.093237
