timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-17 14:42:18.133975,0,-130.241,5.000,4.9781,0.4358,-0.1643,0.0144,1
2026-06-17 14:42:20.240382,1,-130.241,10.000,9.9565,0.8843,-0.3286,0.0292,1
2026-06-17 14:42:22.306469,2,-130.241,15.000,14.9352,1.3364,-0.4929,0.0441,1
2026-06-17 14:42:24.293453,3,-130.241,24.000,23.9354,1.6122,-0.7899,0.0532,1
2026-06-17 14:42:26.294194,4,-116.970,24.000,22.8968,7.0582,-0.7556,0.2329,1
2026-06-17 14:42:28.303036,5,-116.970,15.000,14.3041,4.4278,-0.4720,0.1461,1
2026-06-17 14:42:30.307480,6,-116.970,10.000,9.5367,2.9441,-0.3147,0.0972,1
2026-06-17 14:42:32.295174,7,-116.970,5.000,4.7691,1.4729,-0.1574,0.0486,1
2026-06-17 14:42:34.304395,8,-103.700,5.000,4.2466,2.6244,-0.1401,0.0866,1
2026-06-17 14:42:36.306200,9,-103.700,10.000,8.4932,5.2425,-0.2803,0.1730,1
2026-06-17 14:42:38.302366,10,-103.700,15.000,12.8871,7.5874,-0.4253,0.2504,1
2026-06-17 14:42:40.300764,11,-103.700,24.000,20.6247,12.1470,-0.6806,0.4009,1
2026-06-17 14:42:42.295846,12,-90.429,24.000,17.2340,16.5808,-0.5687,0.5472,1
2026-06-17 14:42:44.304547,13,-90.429,15.000,10.7850,10.3735,-0.3559,0.3423,1
2026-06-17 14:42:46.294929,14,-90.429,10.000,7.1742,6.9142,-0.2367,0.2282,1
2026-06-17 14:42:48.293367,15,-90.429,5.000,3.5911,3.4543,-0.1185,0.1140,1
2026-06-17 14:42:50.295464,16,-77.159,5.000,2.6978,4.1911,-0.0890,0.1383,1
2026-06-17 14:42:52.297159,17,-77.159,10.000,5.3954,8.3825,-0.1780,0.2766,1
2026-06-17 14:42:54.298990,18,-77.159,15.000,8.0894,12.5752,-0.2669,0.4150,1
2026-06-17 14:42:56.293134,19,-77.159,24.000,12.9307,20.1294,-0.4267,0.6643,1
2026-06-17 14:42:58.289982,20,-63.888,24.000,7.9803,22.5986,-0.2633,0.7458,1
2026-06-17 14:43:00.292358,21,-63.888,15.000,4.7314,14.2291,-0.1561,0.4696,1
2026-06-17 14:43:02.291224,22,-63.888,10.000,3.3230,9.4155,-0.1097,0.3107,1
2026-06-17 14:43:04.297297,23,-63.888,5.000,1.6510,4.7071,-0.0545,0.1553,1
2026-06-17 14:43:06.302202,24,-50.618,5.000,0.5255,4.9683,-0.0173,0.1640,1
2026-06-17 14:43:08.295752,25,-50.618,10.000,1.0545,9.9362,-0.0348,0.3279,1
2026-06-17 14:43:10.299150,26,-50.618,15.000,1.5735,14.9049,-0.0519,0.4919,1
2026-06-17 14:43:12.303938,27,-50.618,24.000,2.5275,23.8485,-0.0834,0.7870,1
