Format Version,1.23,Take Name,linear_t0_slow_may_12,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-12 06.45.58.926 PM,Total Frames in Take,3364,Total Exported Frames,3364,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
379,3.790000,0.998447,-0.000134,-0.055702,-0.000080,0.320604,0.055204,0.035337,0.001506,-0.123462,0.069752,0.553993,0.776378,0.620129,0.071932,0.512175,0.773027,0.565433,0.062385,-0.471815,0.734546,-0.176917,0.064135,-0.428585,0.666760,0.522243,0.030496,0.087784,0.000000,0.516196,0.032525,-0.041527,0.000001,0.007494,-0.171313,0.019823,-0.984989,0.025268,0.099954,0.232196,0.000669,0.114025,0.141742,0.287459,0.827272,0.122399,0.140349,0.190733,0.637957,0.062802,0.076908,0.236199,0.897329,-0.113433,0.138977,0.272195,0.830381,-0.016289,0.141514,0.280751,0.609354,-0.007394,0.139289,0.176606,0.630617,-0.016420,0.042880,0.282732,0.798373,0.125491,0.047431,0.192846,0.804591,-0.006894,0.044462,0.177585,0.919149,0.117477,0.048554,0.289181,0.000000,-0.103810,0.137386,0.167869,0.839697,0.519460,0.103908,0.089181,,,,,,,,,,,,,,,,,,,0.113410,0.141098,0.287542,,,,-0.103589,0.137632,0.167503,0.121338,0.140985,0.190228,0.062860,0.077473,0.236138,-0.112940,0.139106,0.272603,-0.015477,0.140298,0.281686,-0.007022,0.138495,0.175516,-0.016166,0.043178,0.282994,0.125286,0.047659,0.193477,-0.007074,0.044458,0.177270,-0.122738,0.069902,0.553574,0.620420,0.071430,0.512620,0.565026,0.062541,-0.470926,-0.177525,0.063621,-0.429530,,,,0.515710,0.103296,-0.038996
380,3.800000,0.998448,-0.000111,-0.055696,-0.000087,0.320581,0.055199,0.035338,0.001539,-0.123491,0.069718,0.553989,0.797668,0.620100,0.071932,0.512179,0.812620,0.565416,0.062399,-0.471812,0.756916,-0.176934,0.064115,-0.428590,0.690998,0.522221,0.030499,0.087787,0.000000,0.516176,0.032530,-0.041525,0.000001,0.007466,-0.169552,0.019259,-0.985305,0.023902,0.099948,0.230559,0.000714,0.112413,0.141827,0.286146,0.732307,0.121134,0.140461,0.189450,0.634029,0.061447,0.076944,0.234691,0.858802,-0.114986,0.138805,0.270070,0.836436,-0.017876,0.141451,0.278973,0.574092,-0.008607,0.139256,0.174860,0.633500,-0.017901,0.042817,0.280936,0.808398,0.124325,0.047546,0.191557,0.848861,-0.008002,0.044430,0.175824,0.874831,0.115965,0.048643,0.287863,0.000000,-0.104989,0.137245,0.165778,0.865389,0.519434,0.103916,0.089231,,,,,,,,,,,,,,,,,,,0.111663,0.141079,0.286304,,,,-0.104799,0.137504,0.165346,0.119926,0.141081,0.188903,0.061323,0.077485,0.234588,-0.114473,0.139031,0.270408,-0.017097,0.140245,0.279890,-0.008229,0.138340,0.173780,-0.017476,0.043041,0.281533,0.124216,0.047801,0.192094,-0.008115,0.044552,0.175352,-0.122812,0.069871,0.553575,0.620431,0.071429,0.512625,0.565024,0.062559,-0.470937,-0.177550,0.063599,-0.429529,,,,0.515598,0.102987,-0.038834
381,3.810000,0.998448,-0.000118,-0.055700,-0.000076,0.320568,0.055188,0.035313,0.001532,-0.123500,0.069724,0.553967,0.797668,0.620091,0.071929,0.512151,0.812620,0.565398,0.062374,-0.471839,0.756916,-0.176952,0.064100,-0.428611,0.690998,0.522208,0.030487,0.087760,0.000000,0.516161,0.032515,-0.041551,0.000001,0.007312,-0.167836,0.019752,-0.985590,0.022466,0.099772,0.228655,0.000650,0.110824,0.141559,0.284553,0.732307,0.119880,0.140192,0.187888,0.634029,0.059973,0.076731,0.232916,0.858802,-0.116521,0.138763,0.267683,0.836436,-0.019440,0.141313,0.276926,0.574092,-0.009810,0.139116,0.172846,0.633500,-0.019570,0.042679,0.278881,0.808398,0.122972,0.047274,0.190000,0.848861,-0.009302,0.044289,0.173804,0.874831,0.114277,0.048372,0.286276,0.000000,-0.106161,0.137201,0.163427,0.865389,0.519449,0.103936,0.089248,,,,,,,,,,,,,,,,,,,0.110152,0.141133,0.284596,,,,-0.105942,0.137361,0.163067,0.118792,0.140970,0.187298,0.059776,0.076774,0.232836,-0.115967,0.138914,0.268087,-0.018609,0.140418,0.277850,-0.009439,0.138213,0.171761,-0.019287,0.043023,0.279149,0.122814,0.047536,0.190638,-0.009388,0.044470,0.173465,-0.122839,0.069868,0.553547,0.620428,0.071434,0.512612,0.565018,0.062523,-0.470995,-0.177569,0.063593,-0.429528,,,,0.515563,0.103007,-0.038844
382,3.820000,0.998448,-0.000099,-0.055699,-0.000089,0.320558,0.055197,0.035307,0.001540,-0.123512,0.069703,0.553960,0.789849,0.620079,0.071935,0.512146,0.808323,0.565390,0.062406,-0.471844,0.755181,-0.176961,0.064104,-0.428618,0.696142,0.522199,0.030502,0.087754,0.000000,0.516152,0.032533,-0.041557,0.000001,0.008839,-0.167258,0.018804,-0.985694,0.021299,0.099879,0.226679,0.000684,0.109495,0.142029,0.282561,0.776894,0.118662,0.140422,0.185910,0.654430,0.058857,0.076939,0.231044,0.867817,-0.117823,0.138643,0.265449,0.829485,-0.020760,0.141450,0.274791,0.705003,-0.011009,0.138994,0.170728,0.621548,-0.020655,0.042822,0.277014,0.699984,0.121973,0.047517,0.188277,0.842830,-0.010276,0.044172,0.171944,0.879152,0.113170,0.048856,0.284540,0.000000,-0.107345,0.136823,0.161209,0.834743,0.519404,0.103957,0.089255,,,,,,,,,,,,,,,,,,,0.108696,0.141631,0.282551,,,,-0.107110,0.137200,0.160719,0.117537,0.140986,0.185338,0.058749,0.077449,0.231133,-0.117313,0.139034,0.265677,-0.020125,0.140701,0.275445,-0.010582,0.138138,0.169555,-0.019969,0.042339,0.277871,0.121857,0.047806,0.188823,-0.010584,0.044196,0.171573,-0.122829,0.069863,0.553498,0.620416,0.071424,0.512608,0.564988,0.062573,-0.470967,-0.177577,0.063580,-0.429525,,,,0.515528,0.103009,-0.038844
383,3.830000,0.998449,-0.000133,-0.055680,-0.000093,0.320577,0.055170,0.035337,0.001512,-0.123512,0.069704,0.553974,0.789849,0.620081,0.071886,0.512188,0.808323,0.565428,0.062365,-0.471804,0.755181,-0.176924,0.064113,-0.428606,0.696142,0.522214,0.030461,0.087792,0.000000,0.516172,0.032493,-0.041519,0.000001,0.011452,-0.166119,0.019649,-0.985844,0.019961,0.099889,0.224706,0.000718,0.108066,0.142277,0.280552,0.776894,0.117445,0.140134,0.183932,0.654430,0.057491,0.076945,0.229280,0.867817,-0.119217,0.138970,0.262955,0.829485,-0.022172,0.141755,0.272497,0.705003,-0.012193,0.138722,0.168471,0.621548,-0.022148,0.043140,0.275260,0.699984,0.120679,0.047241,0.186814,0.842830,-0.011535,0.043907,0.170208,0.879152,0.111664,0.049113,0.283049,0.000000,-0.108509,0.136571,0.158750,0.834743,0.519449,0.103975,0.089271,,,,,,,,,,,,,,,,,,,0.107495,0.141403,0.280740,,,,-0.108279,0.137123,0.158337,0.116317,0.140852,0.183348,0.057430,0.077723,0.229212,-0.118727,0.139036,0.263269,-0.021325,0.140694,0.273696,-0.011707,0.138279,0.167432,-0.021855,0.043375,0.275281,0.120561,0.047741,0.187258,-0.012001,0.042849,0.170346,-0.122837,0.069873,0.553421,0.620507,0.071366,0.512823,0.564979,0.062539,-0.471006,-0.177572,0.063580,-0.429518,,,,0.515499,0.102995,-0.038820
384,3.840000,0.998450,-0.000121,-0.055652,-0.000109,0.320562,0.055186,0.035332,0.001505,-0.123556,0.069693,0.553944,0.770927,0.620040,0.071892,0.512200,0.765532,0.565442,0.062402,-0.471795,0.752204,-0.176913,0.064133,-0.428639,0.694925,0.522197,0.030480,0.087798,0.000000,0.516163,0.032516,-0.041514,0.000001,0.010121,-0.164294,0.019159,-0.986173,0.018878,0.100041,0.222848,0.000705,0.106748,0.142328,0.279139,0.742277,0.116490,0.140453,0.182549,0.658644,0.056404,0.077106,0.227500,0.847325,-0.120465,0.138938,0.260681,0.841972,-0.023458,0.141753,0.270595,0.572450,-0.013088,0.139009,0.166598,0.644369,-0.023388,0.043131,0.273089,0.830432,0.119768,0.047555,0.185191,0.844164,-0.012382,0.044190,0.168080,0.879896,0.110391,0.049159,0.281396,0.000000,-0.109366,0.136830,0.156511,0.827666,0.519458,0.103984,0.089290,,,,,,,,,,,,,,,,,,,0.105930,0.141701,0.279174,,,,-0.109120,0.137274,0.156045,0.115402,0.141122,0.182065,0.056505,0.077706,0.227442,-0.119925,0.139068,0.260983,-0.022662,0.140568,0.271536,-0.012745,0.138047,0.165608,-0.022990,0.043246,0.273626,0.119587,0.047758,0.185751,-0.012662,0.044201,0.167690,-0.122894,0.069867,0.553335,0.620502,0.071367,0.512825,0.564958,0.062583,-0.470949,-0.177550,0.063595,-0.429529,,,,0.515464,0.103010,-0.038813
385,3.850000,0.998450,-0.000025,-0.055661,-0.000185,0.320529,0.055273,0.035335,0.001517,-0.123582,0.069614,0.553957,0.770927,0.620012,0.071956,0.512201,0.765532,0.565399,0.062616,-0.471795,0.752204,-0.176955,0.064204,-0.428626,0.694925,0.522170,0.030595,0.087793,0.000000,0.516133,0.032651,-0.041518,0.000001,0.010260,-0.163426,0.019496,-0.986310,0.017780,0.099598,0.221188,0.000786,0.105576,0.141856,0.277616,0.742277,0.115487,0.139935,0.181044,0.658644,0.055284,0.076642,0.225916,0.847325,-0.121606,0.138594,0.258760,0.841972,-0.024615,0.141354,0.268843,0.572450,-0.014063,0.138561,0.164866,0.644369,-0.024608,0.042734,0.271378,0.830432,0.118705,0.047036,0.183730,0.844164,-0.013416,0.043742,0.166388,0.879896,0.109160,0.048686,0.279918,0.000000,-0.110325,0.136435,0.154610,0.827666,0.519445,0.104022,0.089281,,,,,,,,,,,,,,,,,,,0.104888,0.141319,0.277657,,,,-0.109985,0.137397,0.153919,0.114220,0.140759,0.180474,0.055099,0.077523,0.225763,-0.121109,0.139097,0.258916,-0.024031,0.140528,0.269533,-0.013630,0.138079,0.163670,-0.023962,0.042105,0.271886,0.118434,0.047516,0.184220,-0.013792,0.041991,0.166886,-0.122923,0.069856,0.553289,0.620527,0.071363,0.512829,0.564805,0.062868,-0.470878,-0.177532,0.063597,-0.429533,,,,0.515440,0.102999,-0.038798
386,3.860000,0.998451,-0.000117,-0.055633,-0.000118,0.320561,0.055170,0.035309,0.001501,-0.123578,0.069664,0.553904,0.770256,0.620019,0.071870,0.512189,0.758940,0.565460,0.062397,-0.471809,0.748138,-0.176896,0.064122,-0.428682,0.701975,0.522194,0.030464,0.087782,0.000000,0.516165,0.032502,-0.041530,0.000001,0.007750,-0.162518,0.019487,-0.986483,0.016602,0.099781,0.218956,0.000757,0.104321,0.141692,0.275762,0.795464,0.114419,0.140238,0.179201,0.731754,0.054080,0.076773,0.223644,0.784880,-0.122826,0.138700,0.256449,0.812605,-0.025853,0.141335,0.266733,0.672069,-0.015101,0.139045,0.162765,0.661363,-0.025927,0.042704,0.268783,0.689390,0.117559,0.047324,0.181436,0.745442,-0.014530,0.044220,0.163821,0.941951,0.107828,0.048509,0.277613,0.685785,-0.111344,0.137046,0.152312,0.831804,0.519440,0.104044,0.089323,,,,,,,,,,,,,,,,,,,0.103588,0.141381,0.275952,0.107492,0.048733,0.276423,-0.111061,0.137338,0.151777,0.113461,0.140370,0.178735,0.054002,0.077587,0.223913,-0.122249,0.139120,0.256678,-0.025180,0.140608,0.267592,-0.014671,0.138245,0.161761,-0.025329,0.041929,0.269549,0.117378,0.047579,0.182405,-0.014651,0.044313,0.163647,-0.122957,0.069826,0.553246,0.620537,0.071356,0.512820,0.564961,0.062566,-0.470951,-0.177531,0.063596,-0.429543,,,,0.515417,0.102992,-0.038781
387,3.870000,0.998451,-0.000147,-0.055642,-0.000094,0.320587,0.055174,0.035275,0.001493,-0.123540,0.069720,0.553878,0.770256,0.620056,0.071882,0.512148,0.758940,0.565477,0.062362,-0.471848,0.748138,-0.176878,0.064131,-0.428706,0.701975,0.522220,0.030460,0.087745,0.000000,0.516188,0.032492,-0.041567,0.000001,0.009102,-0.161755,0.020264,-0.986581,0.015655,0.099829,0.217030,0.000697,0.103334,0.141813,0.273843,0.795464,0.113574,0.140064,0.177303,0.731754,0.053100,0.076795,0.221842,0.784880,-0.123787,0.139009,0.254199,0.812605,-0.026827,0.141570,0.264621,0.672069,-0.015922,0.138962,0.160676,0.661363,-0.027010,0.042945,0.266961,0.689390,0.116611,0.047154,0.179816,0.745442,-0.015455,0.044139,0.162012,0.941951,0.106738,0.048632,0.275974,0.685785,-0.112151,0.137035,0.150084,0.831804,0.519450,0.104023,0.089433,,,,,,,,,,,,,,,,,,,0.102651,0.141260,0.273830,,,,-0.111969,0.137403,0.149600,0.112339,0.140737,0.176837,0.053133,0.077342,0.221856,-0.123300,0.139212,0.254449,-0.026194,0.140512,0.265520,-0.015584,0.138134,0.159635,-0.026353,0.042991,0.267558,0.116359,0.047315,0.180393,-0.015692,0.044236,0.161592,-0.122846,0.069887,0.553163,0.620517,0.071362,0.512820,0.564981,0.062535,-0.471005,-0.177532,0.063599,-0.429537,,,,0.515423,0.103274,-0.038899
388,3.880000,0.998452,-0.000146,-0.055627,-0.000097,0.320583,0.055164,0.035256,0.001508,-0.123560,0.069706,0.553846,0.735126,0.620038,0.071870,0.512139,0.756525,0.565488,0.062355,-0.471860,0.750015,-0.176868,0.064122,-0.428740,0.709105,0.522214,0.030450,0.087733,0.000000,0.516187,0.032483,-0.041580,0.000001,0.010136,-0.161738,0.020008,-0.986579,0.014644,0.099590,0.214916,0.000763,0.102288,0.141759,0.271645,0.796955,0.112529,0.139829,0.175108,0.711826,0.052109,0.076597,0.219772,0.792697,-0.124831,0.138725,0.252010,0.801865,-0.027872,0.141388,0.262426,0.645094,-0.016966,0.138586,0.158486,0.687341,-0.027973,0.042768,0.264959,0.798704,0.115644,0.046927,0.177804,0.836522,-0.016420,0.043767,0.160008,0.415296,0.105771,0.048585,0.273958,0.000000,-0.113194,0.136557,0.147900,0.719321,0.519688,0.103544,0.089747,,,,,,,,,,,,,,,,,,,0.101558,0.141414,0.271733,,,,-0.112917,0.137447,0.147273,0.111659,0.140375,0.174584,0.051919,0.077402,0.219821,-0.124277,0.139269,0.252171,-0.027230,0.140367,0.263174,-0.016602,0.138009,0.157438,-0.027442,0.042262,0.265292,0.115295,0.047296,0.178216,-0.016641,0.041528,0.160649,-0.122853,0.069863,0.553072,0.620504,0.071360,0.512825,0.564993,0.062518,-0.471007,-0.177538,0.063600,-0.429536,,,,0.515390,0.103275,-0.038867
389,3.890000,0.998452,-0.000115,-0.055622,-0.000117,0.320581,0.055175,0.035273,0.001528,-0.123569,0.069668,0.553858,0.735126,0.620029,0.071877,0.512160,0.756525,0.565491,0.062403,-0.471839,0.750015,-0.176866,0.064124,-0.428728,0.709105,0.522213,0.030470,0.087751,0.000000,0.516186,0.032508,-0.041561,0.000001,0.008990,-0.160935,0.020462,-0.986712,0.013624,0.099830,0.212745,0.000803,0.101225,0.141771,0.269710,0.796955,0.111625,0.140031,0.173186,0.711826,0.051052,0.076780,0.217616,0.792697,-0.125864,0.139062,0.249686,0.801865,-0.028920,0.141583,0.260270,0.645094,-0.017843,0.138983,0.156343,0.687341,-0.029148,0.042957,0.262598,0.798704,0.114621,0.047119,0.175693,0.836522,-0.017417,0.044160,0.157669,0.415296,0.104588,0.048589,0.271834,0.000000,-0.114056,0.137096,0.145591,0.719321,0.519459,0.104029,0.089503,,,,,,,,,,,,,,,,,,,0.100536,0.141279,0.269900,0.104313,0.048727,0.270482,-0.113745,0.137542,0.145113,0.110540,0.140624,0.172720,0.051058,0.077360,0.217719,-0.125321,0.139322,0.249946,-0.028339,0.140644,0.261182,-0.017442,0.138197,0.155302,-0.028884,0.043150,0.263063,0.114507,0.047488,0.176464,-0.017542,0.041676,0.158565,-0.122837,0.069840,0.553050,0.620498,0.071352,0.512830,0.564969,0.062582,-0.470927,-0.177538,0.063587,-0.429532,,,,0.515367,0.103260,-0.038830
390,3.900000,0.998452,-0.000035,-0.055625,-0.000187,0.320551,0.055252,0.035268,0.001542,-0.123598,0.069600,0.553859,0.708020,0.620000,0.071929,0.512155,0.740446,0.565457,0.062592,-0.471845,0.703929,-0.176900,0.064193,-0.428729,0.704320,0.522187,0.030570,0.087741,0.000000,0.516159,0.032626,-0.041571,0.000001,0.007980,-0.159206,0.020702,-0.986996,0.012673,0.099867,0.210851,0.000693,0.100103,0.141636,0.268204,0.778512,0.110845,0.140066,0.171715,0.656030,0.050066,0.076780,0.215813,0.835958,-0.126916,0.139137,0.247370,0.834284,-0.030008,0.141564,0.258302,0.641309,-0.018564,0.139148,0.154411,0.616587,-0.030318,0.042934,0.260446,0.842250,0.113761,0.047147,0.174060,0.823537,-0.018214,0.044323,0.155562,0.894466,0.103388,0.048448,0.270168,0.000000,-0.114739,0.137354,0.143314,0.853212,0.519433,0.104059,0.089521,,,,,,,,,,,,,,,,,,,0.099379,0.141125,0.268216,,,,-0.114579,0.137664,0.142841,0.109752,0.140636,0.171103,0.050059,0.077431,0.215889,-0.126350,0.139265,0.247690,-0.029256,0.140651,0.259115,-0.018144,0.138301,0.153203,-0.029939,0.042890,0.260949,0.113464,0.047240,0.174694,-0.018331,0.044502,0.155198,-0.122870,0.069828,0.552973,0.620528,0.071348,0.512835,0.564839,0.062828,-0.470862,-0.177532,0.063601,-0.429534,,,,0.515337,0.103275,-0.038802
391,3.910000,0.998452,-0.000079,-0.055625,-0.000102,0.320556,0.055195,0.035191,0.001572,-0.123592,0.069668,0.553779,0.708020,0.620005,0.071931,0.512076,0.740446,0.565463,0.062427,-0.471923,0.703929,-0.176894,0.064095,-0.428807,0.704320,0.522190,0.030506,0.087668,0.000000,0.516163,0.032541,-0.041644,0.000001,0.007061,-0.158358,0.020264,-0.987149,0.011802,0.099880,0.208846,0.000707,0.099107,0.141591,0.266432,0.778512,0.110019,0.140212,0.169959,0.656030,0.049200,0.076805,0.213828,0.835958,-0.127874,0.138997,0.245194,0.834284,-0.030987,0.141460,0.256302,0.641309,-0.019359,0.139251,0.152426,0.616587,-0.031242,0.042827,0.258256,0.842250,0.112986,0.047291,0.172131,0.823537,-0.018955,0.044424,0.153396,0.894466,0.102444,0.048401,0.268222,0.000000,-0.115513,0.137422,0.141157,0.853212,,,,,,,,,,,,,,,,,,,,,,0.098394,0.141155,0.266407,,,,-0.115324,0.137804,0.140661,0.108813,0.140703,0.169240,0.049139,0.077742,0.213933,-0.127356,0.139385,0.245443,-0.030342,0.140642,0.257111,-0.019005,0.138438,0.151336,-0.030543,0.042148,0.258870,0.112805,0.047495,0.172748,-0.019226,0.044476,0.153120,-0.122875,0.069807,0.552964,0.620425,0.071439,0.512609,0.564973,0.062574,-0.470948,-0.177535,0.063593,-0.429532,,,,0.515304,0.103269,-0.038767
392,3.920000,0.998452,-0.000077,-0.055622,-0.000105,0.320556,0.055185,0.035177,0.001607,-0.123595,0.069654,0.553762,0.713807,0.620003,0.071920,0.512063,0.789179,0.565465,0.062422,-0.471936,0.722667,-0.176892,0.064086,-0.428824,0.726914,0.522189,0.030497,0.087655,0.000000,0.516163,0.032532,-0.041657,0.000001,0.006916,-0.157739,0.020533,-0.987243,0.010925,0.099907,0.206776,0.000681,0.098180,0.141558,0.264480,0.778909,0.109214,0.140190,0.168021,0.686477,0.048304,0.076810,0.211802,0.805982,-0.128774,0.139096,0.242956,0.841248,-0.031900,0.141503,0.254186,0.660831,-0.020142,0.139306,0.150324,0.595655,-0.032213,0.042869,0.256122,0.812156,0.112126,0.047267,0.170180,0.825917,-0.019793,0.044478,0.151278,0.902612,0.101462,0.048365,0.266258,0.000000,-0.116284,0.137533,0.138934,0.833850,0.519405,0.104098,0.089630,,,,,,,,,,,,,,,,,,,0.097503,0.140989,0.264489,,,,-0.116068,0.137903,0.138425,0.108220,0.140770,0.167521,0.048210,0.077580,0.211778,-0.128261,0.139381,0.243199,-0.031216,0.140629,0.254967,-0.019701,0.138315,0.149125,-0.031727,0.042660,0.256655,0.111911,0.047458,0.170814,-0.020056,0.044474,0.150991,-0.122844,0.069794,0.552909,0.620409,0.071427,0.512614,0.564974,0.062570,-0.470952,-0.177549,0.063582,-0.429537,,,,0.515252,0.103274,-0.038731
393,3.930000,0.998454,0.000345,-0.055578,-0.000455,0.320328,0.054972,0.035509,0.001565,-0.123879,0.068697,0.554065,0.713807,0.619720,0.071591,0.512434,0.789179,0.565277,0.062783,-0.471577,0.722667,-0.177085,0.063819,-0.428530,0.726914,0.521977,0.030406,0.087986,0.000000,0.515961,0.032533,-0.041325,0.000001,0.006960,-0.157089,0.021415,-0.987328,0.009992,0.099862,0.204530,0.000641,0.097242,0.141386,0.262332,0.778909,0.108400,0.139961,0.165888,0.686477,0.047324,0.076703,0.209614,0.805982,-0.129688,0.139305,0.240510,0.841248,-0.032825,0.141550,0.251867,0.660831,-0.020934,0.139291,0.148022,0.595655,-0.033310,0.042917,0.253841,0.812156,0.111150,0.047034,0.168088,0.825917,-0.020748,0.044464,0.149013,0.902612,0.100362,0.048189,0.264151,0.000000,-0.117063,0.137679,0.136505,0.833850,,,,,,,,,,,,,,,,,,,,,,0.096557,0.140896,0.262313,,,,-0.116845,0.137947,0.136125,0.107502,0.140347,0.165367,0.047098,0.076818,0.209502,-0.129114,0.139351,0.240884,-0.032100,0.140655,0.252875,-0.020436,0.138472,0.146965,-0.033145,0.043304,0.254241,0.111041,0.047434,0.168728,-0.020786,0.044621,0.148641,,,,0.620517,0.071357,0.512834,0.564975,0.062552,-0.470999,-0.177575,0.063575,-0.429538,,,,0.515229,0.103276,-0.038681
394,3.940000,0.998454,0.000334,-0.055586,-0.000447,0.320330,0.054975,0.035504,0.001572,-0.123869,0.068718,0.554068,0.000000,0.619730,0.071597,0.512424,0.770052,0.565270,0.062773,-0.471586,0.827114,-0.177091,0.063825,-0.428526,0.714294,0.521979,0.030407,0.087979,0.000000,0.515960,0.032531,-0.041333,0.000001,0.005790,-0.156060,0.020741,-0.987513,0.009234,0.099867,0.202422,0.000677,0.096320,0.141333,0.260513,0.803400,0.107685,0.140159,0.164090,0.631894,0.046578,0.076732,0.207528,0.837244,-0.130561,0.139083,0.238201,0.841765,-0.033724,0.141395,0.249770,0.752460,-0.021610,0.139406,0.145945,0.626680,-0.034116,0.042758,0.251499,0.719840,0.110522,0.047229,0.166064,0.804765,-0.021333,0.044577,0.146702,0.918434,0.099528,0.048135,0.262107,0.000000,-0.117713,0.137728,0.134220,0.851390,,,,,,,,,,,,,,,,,,,,,,0.095650,0.140921,0.260491,,,,-0.117484,0.138039,0.133768,0.106526,0.140718,0.163373,0.046384,0.077353,0.207513,-0.130073,0.139388,0.238466,-0.033125,0.140931,0.250407,-0.021187,0.138664,0.144721,-0.033482,0.042082,0.252129,0.110304,0.047445,0.166783,-0.021533,0.044673,0.146463,,,,0.620525,0.071363,0.512823,0.564966,0.062541,-0.471009,-0.177576,0.063581,-0.429532,,,,0.515204,0.103291,-0.038655
395,3.950000,-0.000116,0.000014,-0.000372,-1.000000,0.320659,0.078685,0.036196,0.000519,-0.178321,0.063923,-0.429862,0.000000,0.565309,0.062104,-0.470993,0.770052,0.620370,0.071622,0.512977,0.827114,-0.122182,0.069511,0.552566,0.714294,0.515204,0.103491,-0.038347,0.000000,0.523575,0.101459,0.090834,0.000001,0.006634,-0.155103,0.020412,-0.987665,0.008358,0.099868,0.200300,0.000707,0.095294,0.141508,0.258490,0.803400,0.106843,0.140190,0.162090,0.631894,0.045714,0.076776,0.205514,0.837244,-0.131542,0.139011,0.235752,0.841765,-0.034729,0.141432,0.247501,0.752460,-0.022416,0.139288,0.143702,0.626680,-0.035033,0.042797,0.249387,0.719840,0.109763,0.047267,0.164220,0.804765,-0.022052,0.044460,0.144611,0.918434,0.098586,0.048315,0.260240,0.000000,-0.118495,0.137501,0.131797,0.851390,,,,,,,,,,,,,,,,,,,,,,0.094435,0.141227,0.258235,,,,-0.118310,0.137965,0.131296,0.105759,0.140682,0.161530,0.045767,0.077408,0.205684,-0.130985,0.139380,0.236026,-0.034137,0.140586,0.248408,-0.021974,0.138512,0.142738,-0.034415,0.042074,0.249938,0.109486,0.047395,0.164886,-0.022248,0.044632,0.144265,-0.177568,0.063581,-0.429534,0.564943,0.062549,-0.471010,0.620534,0.071361,0.512798,-0.122692,0.069853,0.552708,0.515190,0.103295,-0.038610,,,
