timestamp,magnitude,direction,measured_Fx,measured_Fy,given_Fx,given_Fz,measured_magnitude,measured_direction,t_sec,step,t_in_step
2026-06-22 16:41:02.847600000,5.0,-131.767436,-0.661,0.287,-3.330543360341629,-3.72927351167547,0.720617790510337,156.52996649762133,0.0,0,0.0
2026-06-22 16:41:02.857600000,5.0,-131.767436,0.3682736842105264,-0.19983937621832362,-3.330543360341629,-3.72927351167547,0.4190003374334241,-28.485949419157667,0.01,0,0.01
2026-06-22 16:41:02.867600000,5.0,-131.767436,-0.060184260515603785,-0.11950881953867029,-3.330543360341629,-3.72927351167547,0.1338077096483477,-116.72967958243274,0.02,0,0.02
2026-06-22 16:41:02.877600000,5.0,-131.767436,0.40875974614687216,-0.21050226654578422,-3.330543360341629,-3.72927351167547,0.4597779184464688,-27.24747003809899,0.03,0,0.03
2026-06-22 16:41:02.887600000,5.0,-131.767436,-0.8252858818928432,0.3047309346890888,-3.330543360341629,-3.72927351167547,0.8797486740019184,159.7336919568013,0.04,0,0.04
2026-06-22 16:41:02.897600000,5.0,-131.767436,0.6602753108348123,-0.2144333925399652,-3.330543360341629,-3.72927351167547,0.6942227062940298,-17.991910456414995,0.05,0,0.05
2026-06-22 16:41:02.907600000,5.0,-131.767436,-0.9337988165680472,0.34351479289940823,-3.330543360341629,-3.72927351167547,0.9949787147294201,159.80304124655743,0.06,0,0.06
2026-06-22 16:41:02.917600000,5.0,-131.767436,0.5431591865914682,-0.21803232981174028,-3.330543360341629,-3.72927351167547,0.5852862537441323,-21.871274054146216,0.07,0,0.07
2026-06-22 16:41:02.927600000,5.0,-131.767436,0.16164153548743393,-0.1457680198840099,-3.330543360341629,-3.72927351167547,0.21766097862419084,-42.044078819589856,0.08,0,0.08
2026-06-22 16:41:02.937600000,5.0,-131.767436,0.07650878313637899,-0.5575122963909293,-3.330543360341629,-3.72927351167547,0.5627375538597871,-82.18596858940448,0.09,0,0.09
2026-06-22 16:41:02.947600000,5.0,-131.767436,-1.1505655234838592,-0.6552504274363874,-3.330543360341629,-3.72927351167547,1.3240672741538684,-150.33836074100893,0.1,0,0.1
2026-06-22 16:41:02.957600000,5.0,-131.767436,-1.0725213537469789,-1.688460112812248,-3.330543360341629,-3.72927351167547,2.000299879218414,-122.42399070051721,0.11,0,0.11
2026-06-22 16:41:02.967600000,5.0,-131.767436,-2.2035246422893486,-1.1275262321144675,-3.330543360341629,-3.72927351167547,2.4752446855377044,-152.9015309630716,0.12,0,0.12
2026-06-22 16:41:02.977600000,5.0,-131.767436,-0.5746061405612848,-1.295562005277045,-3.330543360341629,-3.72927351167547,1.417269602541525,-113.91818765147481,0.13,0,0.13
2026-06-22 16:41:02.987600000,5.0,-131.767436,-1.9521723136495606,-1.0659370764762843,-3.330543360341629,-3.72927351167547,2.224229887665995,-151.36430681456642,0.14,0,0.14
2026-06-22 16:41:02.997600000,5.0,-131.767436,-1.7123754896474446,-1.9825836597649709,-3.330543360341629,-3.72927351167547,2.619707576336029,-130.81746987313852,0.15,0,0.15
2026-06-22 16:41:03.007600000,5.0,-131.767436,-2.6106430092264055,-1.638728885734563,-3.330543360341629,-3.72927351167547,3.082351258789878,-147.88306276238959,0.16,0,0.16
2026-06-22 16:41:03.017600000,5.0,-131.767436,-1.5426282245827005,-1.9921229135053111,-3.330543360341629,-3.72927351167547,2.5195744763336654,-127.75291033808622,0.17,0,0.17
2026-06-22 16:41:03.027600000,5.0,-131.767436,-2.3418322076075446,-1.4805758976182,-3.330543360341629,-3.72927351167547,2.7706105964563057,-147.6977095955387,0.18,0,0.18
2026-06-22 16:41:03.037600000,5.0,-131.767436,-1.7776293986636942,-2.0133879732739426,-3.330543360341629,-3.72927351167547,2.685832721879306,-131.44143074755172,0.19,0,0.19
2026-06-22 16:41:03.047600000,5.0,-131.767436,-2.4425161290322617,-1.59585908319185,-3.330543360341629,-3.72927351167547,2.91764481285654,-146.84073002610268,0.2,0,0.2
2026-06-22 16:41:03.057600000,5.0,-131.767436,-1.6029177090190854,-1.96604344963792,-3.330543360341629,-3.72927351167547,2.5366655332840327,-129.19040443507427,0.21,0,0.21
2026-06-22 16:41:03.067600000,5.0,-131.767436,-2.368492910195815,-1.506806212018906,-3.330543360341629,-3.72927351167547,2.8071736010134116,-147.53598049225653,0.22,0,0.22
2026-06-22 16:41:03.077600000,5.0,-131.767436,-1.6214643393393413,-1.9596535285285281,-3.330543360341629,-3.72927351167547,2.543499273761146,-129.60517149961825,0.23,0,0.23
2026-06-22 16:41:03.087600000,5.0,-131.767436,-2.442948281505733,-1.5348373158756132,-3.330543360341629,-3.72927351167547,2.8850861152340097,-147.85998173952567,0.24,0,0.24
2026-06-22 16:41:03.097600000,5.0,-131.767436,-1.5042687747035588,-1.94023418972332,-3.330543360341629,-3.72927351167547,2.455062780769456,-127.78651755485062,0.25,0,0.25
2026-06-22 16:41:03.107600000,5.0,-131.767436,-2.4087647877522556,-1.4412414752957559,-3.330543360341629,-3.72927351167547,2.8070135006493744,-149.10655937364874,0.26,0,0.26
