timestamp,Fx,Fy
2026-06-13 13:26:15.927282,0.095000,-0.343000
2026-06-13 13:26:15.938223,-0.083000,0.193000
2026-06-13 13:26:15.938587,0.404000,0.016000
2026-06-13 13:26:15.938843,-0.031000,-0.222000
2026-06-13 13:26:15.976974,0.200000,0.182000
2026-06-13 13:26:15.985623,0.042000,0.016000
2026-06-13 13:26:15.985828,-0.797000,-0.021000
2026-06-13 13:26:15.985927,0.381000,0.132000
2026-06-13 13:26:15.986542,0.088000,-0.066000
2026-06-13 13:26:16.000842,-0.555000,0.093000
2026-06-13 13:26:16.001960,0.485000,0.032000
2026-06-13 13:26:16.002183,0.065000,-0.353000
2026-06-13 13:26:16.002346,-0.110000,0.154000
2026-06-13 13:26:16.038087,0.324000,-0.015000
2026-06-13 13:26:16.053440,-0.218000,-0.238000
2026-06-13 13:26:16.054489,0.171000,0.112000
2026-06-13 13:26:16.054695,-0.147000,-0.339000
2026-06-13 13:26:16.055019,-1.522000,-0.924000
2026-06-13 13:26:16.055225,-0.911000,-1.377000
2026-06-13 13:26:16.055387,-1.827000,-2.271000
2026-06-13 13:26:16.071991,-3.422000,-3.186000
2026-06-13 13:26:16.072578,-3.538000,-4.800000
2026-06-13 13:26:16.083455,-5.721000,-6.151000
2026-06-13 13:26:16.084790,-6.330000,-5.364000
2026-06-13 13:26:16.090292,-5.109000,-4.081000
2026-06-13 13:26:16.096126,-4.050000,-2.971000
2026-06-13 13:26:16.109021,-2.873000,-2.081000
2026-06-13 13:26:16.113332,-2.941000,-2.525000
2026-06-13 13:26:16.117585,-4.074000,-3.153000
2026-06-13 13:26:16.133419,-3.143000,-3.798000
2026-06-13 13:26:16.137646,-3.830000,-4.475000
2026-06-13 13:26:16.147248,-4.163000,-3.870000
2026-06-13 13:26:16.147398,-3.179000,-3.598000
2026-06-13 13:26:16.154458,-3.218000,-3.809000
2026-06-13 13:26:16.161668,-3.328000,-3.449000
