timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-11 20:26:13.645267,0,-128.608,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:26:21.562106,1,-128.608,5.000,4.9717,0.4413,-0.1641,0.0146,1
2026-06-11 20:26:29.561974,2,-128.608,10.000,9.9455,0.8617,-0.3282,0.0284,1
2026-06-11 20:26:37.561848,3,-128.608,15.000,14.9026,1.6140,-0.4918,0.0533,1
2026-06-11 20:26:45.564156,4,-128.608,24.000,23.8407,2.5757,-0.7867,0.0850,1
2026-06-11 20:26:53.560014,5,-115.457,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:27:01.562611,6,-115.457,5.000,4.7046,1.6637,-0.1553,0.0549,1
2026-06-11 20:27:09.561479,7,-115.457,10.000,9.4078,3.3073,-0.3105,0.1091,1
2026-06-11 20:27:17.565880,8,-115.457,15.000,14.1168,4.9410,-0.4659,0.1631,1
2026-06-11 20:27:25.558915,9,-115.457,24.000,22.6942,7.6087,-0.7489,0.2511,1
2026-06-11 20:27:33.562829,10,-102.306,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:27:41.568030,11,-102.306,5.000,4.2229,2.5952,-0.1394,0.0856,1
2026-06-11 20:27:49.558627,12,-102.306,10.000,8.4418,5.1932,-0.2786,0.1714,1
2026-06-11 20:27:57.570641,13,-102.306,15.000,12.6633,7.7823,-0.4179,0.2568,1
2026-06-11 20:28:05.566066,14,-102.306,24.000,20.3402,12.5842,-0.6712,0.4153,1
2026-06-11 20:28:13.558158,15,-89.154,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:28:21.558485,16,-89.154,5.000,3.4692,3.5842,-0.1145,0.1183,1
2026-06-11 20:28:29.557492,17,-89.154,10.000,7.0402,7.0409,-0.2323,0.2323,1
2026-06-11 20:28:37.557289,18,-89.154,15.000,10.5538,10.5597,-0.3483,0.3485,1
2026-06-11 20:28:45.558637,19,-89.154,24.000,16.6030,17.0367,-0.5479,0.5622,1
2026-06-11 20:28:53.557084,20,-76.003,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:29:01.557027,21,-76.003,5.000,2.5954,4.2299,-0.0856,0.1396,1
2026-06-11 20:29:09.557284,22,-76.003,10.000,5.1022,8.5470,-0.1684,0.2821,1
2026-06-11 20:29:17.559143,23,-76.003,15.000,7.8431,12.7065,-0.2588,0.4193,1
2026-06-11 20:29:25.557711,24,-76.003,24.000,12.2606,20.4752,-0.4046,0.6757,1
2026-06-11 20:29:33.558174,25,-62.852,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:29:41.556976,26,-62.852,5.000,1.5577,4.7285,-0.0514,0.1560,1
2026-06-11 20:29:49.558683,27,-62.852,10.000,3.0141,9.4892,-0.0995,0.3131,1
2026-06-11 20:29:57.557904,28,-62.852,15.000,4.5071,14.2272,-0.1487,0.4695,1
2026-06-11 20:30:05.557887,29,-62.852,24.000,7.4391,22.7100,-0.2455,0.7494,1
2026-06-11 20:30:13.557607,30,-49.700,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-11 20:30:21.557385,31,-49.700,5.000,0.4106,4.9746,-0.0135,0.1642,1
2026-06-11 20:30:29.557408,32,-49.700,10.000,0.8647,9.9488,-0.0285,0.3283,1
2026-06-11 20:30:37.559077,33,-49.700,15.000,1.0715,14.9455,-0.0354,0.4932,1
2026-06-11 20:30:45.561191,34,-49.700,24.000,1.6952,23.9083,-0.0559,0.7890,1
