timestamp,magnitude,direction,T1_left,T3_right,tau1,tau2
2026-06-11 20:26:13.647434,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.648798,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.658092,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.658561,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.664613,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.671959,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.674461,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.678961,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.689876,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.695992,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.703643,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.704901,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.710505,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.719407,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.721643,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.725099,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.730335,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.735627,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.740084,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.745582,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.751198,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.755569,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.760862,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.765166,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.770729,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.775069,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.788772,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.789412,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.790617,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.795780,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.800756,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.808070,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.810390,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.815049,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.820468,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.825044,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.830929,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.835228,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.841254,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.850961,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.857046,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.865046,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.868928,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.871510,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.879707,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.883296,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.886621,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.891961,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.896321,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.904000,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.906388,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.917940,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.921708,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.926848,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.932723,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.937602,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.944934,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.946847,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.952875,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.957304,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.961872,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.967168,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.982872,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.988545,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.994321,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:13.999313,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.006584,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.008272,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.014218,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.019045,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.023887,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.028323,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.033762,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.043936,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.050042,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.055005,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.060693,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.064243,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.070572,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.075759,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.079376,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.084458,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.089785,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.094634,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.106661,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.107963,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.109513,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.115769,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.121140,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.124596,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.129830,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.137314,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.139278,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.144599,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.149004,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.154324,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.159967,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.168645,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.168891,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.174855,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.184473,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.185470,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.189748,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.194052,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.203915,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.209580,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.214978,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.219729,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.225255,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.241488,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.245304,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.250624,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.254961,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.266008,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.271086,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 20:26:14.276688,0.000000,-180.000000,0.000000,0.000000,-0.000000,0.000000
