timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2
2026-06-18 14:39:51.872181,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.883155,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.888823,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.894382,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.899623,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.905083,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.910224,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.915365,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.920658,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.925864,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.931018,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.936177,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.941363,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.947250,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.952423,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.958882,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.964270,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.969429,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.974533,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.979668,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.984813,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.989928,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:51.995811,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:52.001312,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:52.006473,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:52.011578,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
2026-06-18 14:39:52.016708,5.000000,-129.078683,-3.151935,-3.881405,4.975986,0.435807,-0.164208,0.014382
