timestamp,magnitude,direction,given_Fx,given_Fz,measured_Fx,measured_Fy,measured_magnitude,measured_direction,t_sec,step
2026-06-18 14:39:51.872181000,5.0,-129.078683,-3.151935,-3.881405,0.016486133768352368,-0.015393148450244698,0.022555301501848275,-43.03637593437967,0.0,0
2026-06-18 14:39:51.882181000,5.0,-129.078683,-3.151935,-3.881405,-0.12555159460852913,-0.10079222214038447,0.16100395943187562,-141.2426691574757,0.01,0
2026-06-18 14:39:51.892181000,5.0,-129.078683,-3.151935,-3.881405,0.06805746209098165,0.1035778132482043,0.12393619948806438,56.692443742851395,0.02,0
2026-06-18 14:39:51.902181000,5.0,-129.078683,-3.151935,-3.881405,-0.012334734629532093,0.0023415659485024366,0.01255502327644853,169.2511504258837,0.03,0
2026-06-18 14:39:51.912181000,5.0,-129.078683,-3.151935,-3.881405,0.0868202624351541,0.031352151357949276,0.09230772104261263,19.85544200858955,0.04,0
2026-06-18 14:39:51.922181000,5.0,-129.078683,-3.151935,-3.881405,-0.04719240769630717,-0.02414716588663541,0.05301140409884614,-152.90231805470833,0.05,0
2026-06-18 14:39:51.932180999,5.0,-129.078683,-3.151935,-3.881405,0.051868656716418014,-0.003934328358208876,0.05201765555266618,-4.337678914677702,0.059999999,0
2026-06-18 14:39:51.942181000,5.0,-129.078683,-3.151935,-3.881405,-0.0589213300892131,-0.04276966747769673,0.072807744063628,-144.02494701357602,0.07,0
2026-06-18 14:39:51.952181000,5.0,-129.078683,-3.151935,-3.881405,-0.4243370786516852,-0.5374138576779024,0.6847449238533216,-128.29429942152169,0.08,0
2026-06-18 14:39:51.962181000,5.0,-129.078683,-3.151935,-3.881405,-1.0114221089518955,-1.1249219496654983,1.5127538052558076,-131.9588448703167,0.09,0
2026-06-18 14:39:51.972181000,5.0,-129.078683,-3.151935,-3.881405,-0.864519476657746,-1.15557181088314,1.4431701686316563,-126.80131337002771,0.1,0
2026-06-18 14:39:51.982181000,5.0,-129.078683,-3.151935,-3.881405,-1.2416502667457023,-1.2445382335506816,1.758001933923602,-134.93344501639515,0.11,0
2026-06-18 14:39:51.992181000,5.0,-129.078683,-3.151935,-3.881405,-1.4509562636676037,-1.5949159637613242,2.156161174526841,-132.29399365234804,0.12,0
2026-06-18 14:39:52.002181000,5.0,-129.078683,-3.151935,-3.881405,-1.4039145416953827,-1.5150062026188837,2.0654829542645583,-132.8204229362684,0.13,0
2026-06-18 14:39:52.012181000,5.0,-129.078683,-3.151935,-3.881405,-1.5005333333333342,-1.5123200000000008,2.130425325338687,-134.77585274335922,0.14,0
2026-06-18 14:39:52.022181000,5.0,-129.078683,-3.151935,-3.881405,-1.7822880512091042,-1.8767347083926027,2.5881815746133836,-133.52141025489752,0.15,0
2026-06-18 14:39:52.032181000,5.0,-129.078683,-3.151935,-3.881405,-1.8021460317460323,-1.9459111111111114,2.6522255507561288,-132.803369629441,0.16,0
2026-06-18 14:39:52.042181000,5.0,-129.078683,-3.151935,-3.881405,-2.042104128157732,-1.9461167590881085,2.820914693896725,-136.37871240201534,0.17,0
2026-06-18 14:39:52.052181000,5.0,-129.078683,-3.151935,-3.881405,-2.3022752732240424,-2.3866359289617476,3.316097479132654,-133.9692728447803,0.18,0
2026-06-18 14:39:52.062181000,5.0,-129.078683,-3.151935,-3.881405,-2.6035243553008596,-2.5365587392550144,3.6348960516548123,-135.7464140258049,0.19,0
2026-06-18 14:39:52.072181000,5.0,-129.078683,-3.151935,-3.881405,-2.5027159090909095,-2.4884602272727276,3.5293088876343726,-135.16364643500899,0.2,0
2026-06-18 14:39:52.082181000,5.0,-129.078683,-3.151935,-3.881405,-2.514120780939776,-2.445226671078756,3.5071265694451523,-135.79588854682038,0.21,0
2026-06-18 14:39:52.092181000,5.0,-129.078683,-3.151935,-3.881405,-2.401565730142213,-2.4569833506763787,3.435736477335598,-134.34650077093536,0.22,0
