timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 13:22:05.164597,0,-151.419,5.000,5.1692,0.4747,-0.1706,0.0157,1
2026-06-22 13:22:07.166818,1,-151.419,10.000,10.3383,0.9494,-0.3412,0.0313,1
2026-06-22 13:22:09.167101,2,-151.419,15.000,15.5075,1.4240,-0.5117,0.0470,1
2026-06-22 13:22:11.169940,3,-151.419,24.000,24.8120,2.2784,-0.8188,0.0752,1
2026-06-22 13:22:13.166614,4,-134.193,24.000,26.1371,9.8886,-0.8625,0.3263,1
2026-06-22 13:22:15.166596,5,-134.193,15.000,16.3357,6.1804,-0.5391,0.2040,1
2026-06-22 13:22:17.167300,6,-134.193,10.000,10.8905,4.1203,-0.3594,0.1360,1
2026-06-22 13:22:19.168065,7,-134.193,5.000,5.4452,2.0601,-0.1797,0.0680,1
2026-06-22 13:22:21.166655,8,-116.967,5.000,5.2328,3.4608,-0.1727,0.1142,1
2026-06-22 13:22:23.167017,9,-116.967,10.000,10.4656,6.9215,-0.3454,0.2284,1
2026-06-22 13:22:25.171043,10,-116.967,15.000,15.6984,10.3823,-0.5180,0.3426,1
2026-06-22 13:22:27.168064,11,-116.967,24.000,25.1175,16.6117,-0.8289,0.5482,1
2026-06-22 13:22:29.187708,12,-99.740,24.000,21.8444,21.8444,-0.7209,0.7209,1
2026-06-22 13:22:31.166546,13,-99.740,15.000,13.6528,13.6528,-0.4505,0.4505,1
2026-06-22 13:22:33.195348,14,-99.740,10.000,9.1018,9.1018,-0.3004,0.3004,1
2026-06-22 13:22:35.202198,15,-99.740,5.000,4.5509,4.5509,-0.1502,0.1502,1
2026-06-22 13:22:37.175627,16,-82.514,5.000,3.4608,5.2328,-0.1142,0.1727,1
2026-06-22 13:22:39.168665,17,-82.514,10.000,6.9215,10.4656,-0.2284,0.3454,1
2026-06-22 13:22:41.166856,18,-82.514,15.000,10.3823,15.6984,-0.3426,0.5180,1
2026-06-22 13:22:43.167958,19,-82.514,24.000,16.6117,25.1175,-0.5482,0.8289,1
2026-06-22 13:22:45.166579,20,-65.288,24.000,9.8886,26.1371,-0.3263,0.8625,1
2026-06-22 13:22:47.167306,21,-65.288,15.000,6.1804,16.3357,-0.2040,0.5391,1
2026-06-22 13:22:49.170424,22,-65.288,10.000,4.1203,10.8905,-0.1360,0.3594,1
2026-06-22 13:22:51.167414,23,-65.288,5.000,2.0601,5.4452,-0.0680,0.1797,1
2026-06-22 13:22:53.175279,24,-48.062,5.000,0.4747,5.1692,-0.0157,0.1706,1
2026-06-22 13:22:55.176381,25,-48.062,10.000,0.9494,10.3383,-0.0313,0.3412,1
2026-06-22 13:22:57.166433,26,-48.062,15.000,1.4240,15.5075,-0.0470,0.5117,1
2026-06-22 13:22:59.167648,27,-48.062,24.000,2.2784,24.8120,-0.0752,0.8188,1
