timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-15 18:46:01.622108,0,-129.491,5.000,4.9680,0.4360,-0.1639,0.0144,1
2026-06-15 18:46:03.663946,1,-116.443,5.000,4.7071,1.5490,-0.1553,0.0511,1
2026-06-15 18:46:05.656719,2,-103.394,5.000,4.2035,2.5834,-0.1387,0.0853,1
2026-06-15 18:46:07.664499,3,-90.345,5.000,3.4817,3.4837,-0.1149,0.1150,1
2026-06-15 18:46:09.668302,4,-77.297,5.000,2.5735,4.2044,-0.0849,0.1387,1
2026-06-15 18:46:11.656086,5,-64.248,5.000,1.5322,4.7075,-0.0506,0.1553,1
2026-06-15 18:46:13.654761,6,-51.199,5.000,0.4360,4.9680,-0.0144,0.1639,1
2026-06-15 18:46:15.661944,7,-129.491,10.000,9.9345,0.8830,-0.3278,0.0291,1
2026-06-15 18:46:17.662159,8,-116.443,10.000,9.3941,3.1879,-0.3100,0.1052,1
2026-06-15 18:46:19.676599,9,-103.394,10.000,8.3794,5.2394,-0.2765,0.1729,1
2026-06-15 18:46:21.667278,10,-90.345,10.000,6.9233,7.0286,-0.2285,0.2319,1
2026-06-15 18:46:23.660785,11,-77.297,10.000,5.1372,8.4516,-0.1695,0.2789,1
2026-06-15 18:46:25.678851,12,-64.248,10.000,3.0824,9.4356,-0.1017,0.3114,1
2026-06-15 18:46:27.662999,13,-51.199,10.000,0.8555,9.9424,-0.0282,0.3281,1
2026-06-15 18:46:29.667605,14,-129.491,15.000,14.8993,1.4012,-0.4917,0.0462,1
2026-06-15 18:46:31.669799,15,-116.443,15.000,14.1243,4.7203,-0.4661,0.1558,1
2026-06-15 18:46:33.674438,16,-103.394,15.000,12.5965,7.8431,-0.4157,0.2588,1
2026-06-15 18:46:35.656660,17,-90.345,15.000,10.4372,10.5252,-0.3444,0.3473,1
2026-06-15 18:46:37.678698,18,-77.297,15.000,7.6693,12.7141,-0.2531,0.4196,1
2026-06-15 18:46:39.668290,19,-64.248,15.000,4.6263,14.1566,-0.1527,0.4672,1
2026-06-15 18:46:41.677189,20,-51.199,15.000,1.2105,14.9143,-0.0399,0.4922,1
2026-06-15 18:46:43.675350,21,-129.491,24.000,23.8374,2.2629,-0.7866,0.0747,1
2026-06-15 18:46:45.653155,22,-116.443,24.000,22.5510,7.5731,-0.7442,0.2499,1
2026-06-15 18:46:47.669801,23,-103.394,24.000,20.1832,12.4058,-0.6660,0.4094,1
2026-06-15 18:46:49.655601,24,-90.345,24.000,16.7568,16.7244,-0.5530,0.5519,1
2026-06-15 18:46:51.663639,25,-77.297,24.000,12.3716,20.1743,-0.4083,0.6658,1
2026-06-15 18:46:53.667189,26,-64.248,24.000,7.5121,22.5926,-0.2479,0.7456,1
2026-06-15 18:46:55.660071,27,-51.199,24.000,2.1858,23.8428,-0.0721,0.7868,1
