timestamp,t_rel,step,target_mag,target_angle,Fmg,Fml,Fdg,Fdl
2026-06-15 15:46:45.819204,1.152045,0,5.0,-129.459,5.0,2.9092476690718514,-129.458718,-132.3809967522674
2026-06-15 15:46:45.829204,1.162045,0,5.0,-129.459,5.0,3.1960802555630545,-129.458718,-132.933327117731
2026-06-15 15:46:45.839204,1.172045,0,5.0,-129.459,5.0,3.300068029601814,-129.458718,-135.03683036530197
2026-06-15 15:46:45.849204,1.182045,0,5.0,-129.459,5.0,3.300068029601814,-129.458718,-135.03683036530197
2026-06-15 15:46:45.859204,1.192045,0,5.0,-129.459,5.0,3.636827188635721,-129.458718,-131.20963785116928
2026-06-15 15:46:45.869204,1.202045,0,5.0,-129.459,5.0,2.915936384765621,-129.458718,-133.90230104969066
2026-06-15 15:46:45.879204,1.212045,0,5.0,-129.459,5.0,2.8621560055314945,-129.458718,-132.23867784056867
2026-06-15 15:46:45.889204,1.222045,0,5.0,-129.459,5.0,3.301487694964196,-129.458718,-135.1104436446653
2026-06-15 15:46:45.899204,1.232045,0,5.0,-129.459,5.0,3.5907833407210745,-129.458718,-130.87820910939016
2026-06-15 15:46:45.909204,1.242045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:45.919204,1.252045,0,5.0,-129.459,5.0,3.8984752147474273,-129.458718,-137.73421999629076
2026-06-15 15:46:45.929204,1.262045,0,5.0,-129.459,5.0,2.9208197479474833,-129.458718,-133.97350265315808
2026-06-15 15:46:45.939204,1.272045,0,5.0,-129.459,5.0,3.170105518748548,-129.458718,-134.4504476985993
2026-06-15 15:46:45.949204,1.282045,0,5.0,-129.459,5.0,3.3115623201141786,-129.458718,-135.5994855319132
2026-06-15 15:46:45.959204,1.292045,0,5.0,-129.459,5.0,3.2649655434629015,-129.458718,-136.38991951161816
2026-06-15 15:46:45.969204,1.302045,0,5.0,-129.459,5.0,2.9062458602121053,-129.458718,-133.703432001165
2026-06-15 15:46:45.979204,1.312045,0,5.0,-129.459,5.0,3.1943115064126104,-129.458718,-133.55395660443875
2026-06-15 15:46:45.989204,1.322045,0,5.0,-129.459,5.0,3.2980336565899386,-129.458718,-134.58232804535908
2026-06-15 15:46:45.999204,1.332045,0,5.0,-129.459,5.0,3.9106936724831827,-129.458718,-137.99536343705262
2026-06-15 15:46:46.009204,1.342045,0,5.0,-129.459,5.0,2.9055121751594846,-129.458718,-134.8466166782529
2026-06-15 15:46:46.019204,1.352045,0,5.0,-129.459,5.0,3.3045309803359384,-129.458718,-136.8025477779456
2026-06-15 15:46:46.029204,1.362045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.039204,1.372045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.049204,1.382045,0,5.0,-129.459,5.0,2.945103903090687,-129.458718,-135.09629533708596
2026-06-15 15:46:46.059204,1.392045,0,5.0,-129.459,5.0,2.89156860544584,-129.458718,-133.0801116393363
2026-06-15 15:46:46.069204,1.402045,0,5.0,-129.459,5.0,3.154519614774966,-129.458718,-132.84182634565033
2026-06-15 15:46:46.079204,1.412045,0,5.0,-129.459,5.0,3.2647182114234607,-129.458718,-134.88831246210202
2026-06-15 15:46:46.089204,1.422045,0,5.0,-129.459,5.0,3.5118082236933152,-129.458718,-132.86523999528956
2026-06-15 15:46:46.099204,1.432045,0,5.0,-129.459,5.0,3.9648027693694927,-129.458718,-137.66798579441317
2026-06-15 15:46:46.109204,1.442045,0,5.0,-129.459,5.0,3.9648027693694927,-129.458718,-137.66798579441317
2026-06-15 15:46:46.119204,1.452045,0,5.0,-129.459,5.0,2.945101865810417,-129.458718,-134.93121758464693
2026-06-15 15:46:46.129204,1.462045,0,5.0,-129.459,5.0,3.1626915752251277,-129.458718,-133.00122696244975
2026-06-15 15:46:46.139204,1.472045,0,5.0,-129.459,5.0,3.3202658026127967,-129.458718,-137.52665471668303
2026-06-15 15:46:46.149204,1.482045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.159204,1.492045,0,5.0,-129.459,5.0,2.9048115257276157,-129.458718,-135.1952623680025
2026-06-15 15:46:46.169204,1.502045,0,5.0,-129.459,5.0,2.8859899514724576,-129.458718,-132.05066621389454
2026-06-15 15:46:46.179204,1.512045,0,5.0,-129.459,5.0,4.035716541086601,-129.458718,-138.6164118569724
2026-06-15 15:46:46.189204,1.522045,0,5.0,-129.459,5.0,3.3283474878684163,-129.458718,-136.6678649311127
2026-06-15 15:46:46.199204,1.532045,0,5.0,-129.459,5.0,3.3283474878684163,-129.458718,-136.6678649311127
2026-06-15 15:46:46.209204,1.542045,0,5.0,-129.459,5.0,3.2719665340586848,-129.458718,-134.3932595091362
2026-06-15 15:46:46.219204,1.552045,0,5.0,-129.459,5.0,2.916853270221181,-129.458718,-135.2916850849093
2026-06-15 15:46:46.229204,1.562045,0,5.0,-129.459,5.0,3.1193540998097666,-129.458718,-132.73949808885874
2026-06-15 15:46:46.239204,1.572045,0,5.0,-129.459,5.0,3.292300107827353,-129.458718,-134.85233079213987
2026-06-15 15:46:46.249204,1.582045,0,5.0,-129.459,5.0,2.8792438243399947,-129.458718,-132.1987278626684
2026-06-15 15:46:46.259204,1.592045,0,5.0,-129.459,5.0,3.0864740400657835,-129.458718,-132.89930842839166
2026-06-15 15:46:46.269204,1.602045,0,5.0,-129.459,5.0,3.373927236915461,-129.458718,-133.1624557527903
2026-06-15 15:46:46.279204,1.612045,0,5.0,-129.459,5.0,3.9881891880902542,-129.458718,-137.44895705587217
2026-06-15 15:46:46.289204,1.622045,0,5.0,-129.459,5.0,3.3641719635000826,-129.458718,-136.91517051791774
2026-06-15 15:46:46.299204,1.632045,0,5.0,-129.459,5.0,3.2952159261571916,-129.458718,-134.55738046554006
2026-06-15 15:46:46.309204,1.642045,0,5.0,-129.459,5.0,3.997037527969934,-129.458718,-137.56528154278746
2026-06-15 15:46:46.319204,1.652045,0,5.0,-129.459,5.0,2.9731374001212925,-129.458718,-136.00843241417974
2026-06-15 15:46:46.329204,1.662045,0,5.0,-129.459,5.0,2.869435136050299,-129.458718,-132.45770323130247
2026-06-15 15:46:46.339204,1.672045,0,5.0,-129.459,5.0,3.400248373280987,-129.458718,-136.5133912374138
2026-06-15 15:46:46.349204,1.682045,0,5.0,-129.459,5.0,2.8761362971876,-129.458718,-132.63282147438952
2026-06-15 15:46:46.359204,1.692045,0,5.0,-129.459,5.0,4.00188805440632,-129.458718,-137.53176882042652
2026-06-15 15:46:46.369204,1.702045,0,5.0,-129.459,5.0,3.3978529985860186,-129.458718,-137.4211870829881
2026-06-15 15:46:46.379204,1.712045,0,5.0,-129.459,5.0,2.978511373152703,-129.458718,-135.6257125072018
2026-06-15 15:46:46.389204,1.722045,0,5.0,-129.459,5.0,3.0031265374605844,-129.458718,-135.31028727241065
2026-06-15 15:46:46.399204,1.732045,0,5.0,-129.459,5.0,4.038318709562186,-129.458718,-137.4084974763731
2026-06-15 15:46:46.409204,1.742045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.419204,1.752045,0,5.0,-129.459,5.0,3.414714629365095,-129.458718,-137.06488791828264
2026-06-15 15:46:46.429204,1.762045,0,5.0,-129.459,5.0,3.069887620092957,-129.458718,-132.12177777012255
2026-06-15 15:46:46.439204,1.772045,0,5.0,-129.459,5.0,3.295117903808603,-129.458718,-134.9754095381995
2026-06-15 15:46:46.449204,1.782045,0,5.0,-129.459,5.0,4.02844610240723,-129.458718,-137.85738298115484
2026-06-15 15:46:46.459204,1.792045,0,5.0,-129.459,5.0,2.9844744931059473,-129.458718,-136.0317555818493
2026-06-15 15:46:46.469204,1.802045,0,5.0,-129.459,5.0,3.328433415287138,-129.458718,-134.5983153289264
2026-06-15 15:46:46.479204,1.812045,0,5.0,-129.459,5.0,4.027224975091409,-129.458718,-137.70717061161102
2026-06-15 15:46:46.489204,1.822045,0,5.0,-129.459,5.0,3.428202152732537,-129.458718,-137.38791197692714
2026-06-15 15:46:46.499204,1.832045,0,5.0,-129.459,5.0,2.943738609319788,-129.458718,-134.6559266708687
2026-06-15 15:46:46.509204,1.842045,0,5.0,-129.459,5.0,3.101577018227985,-129.458718,-132.46505530337134
2026-06-15 15:46:46.519204,1.852045,0,5.0,-129.459,5.0,4.053459016691794,-129.458718,-137.71965521709637
2026-06-15 15:46:46.529204,1.862045,0,5.0,-129.459,5.0,4.053459016691794,-129.458718,-137.71965521709637
2026-06-15 15:46:46.539204,1.872045,0,5.0,-129.459,5.0,3.478570970959195,-129.458718,-137.14351191008856
2026-06-15 15:46:46.549204,1.882045,0,5.0,-129.459,5.0,2.936696273025183,-129.458718,-134.57232454189594
2026-06-15 15:46:46.559204,1.892045,0,5.0,-129.459,5.0,3.4591624708880038,-129.458718,-137.5892666675101
2026-06-15 15:46:46.569204,1.902045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.579204,1.912045,0,5.0,-129.459,5.0,3.021344071766736,-129.458718,-136.12645724688693
2026-06-15 15:46:46.589204,1.922045,0,5.0,-129.459,5.0,2.933275302456283,-129.458718,-134.33701189269178
2026-06-15 15:46:46.599204,1.932045,0,5.0,-129.459,5.0,3.1373863326023463,-129.458718,-133.30810250564053
2026-06-15 15:46:46.609204,1.942045,0,5.0,-129.459,5.0,3.3255268755491962,-129.458718,-134.9147203571297
2026-06-15 15:46:46.619204,1.952045,0,5.0,-129.459,5.0,3.33060535038302,-129.458718,-135.51090423762767
2026-06-15 15:46:46.629204,1.962045,0,5.0,-129.459,5.0,2.9507573604076636,-129.458718,-134.9588096551816
2026-06-15 15:46:46.639204,1.972045,0,5.0,-129.459,5.0,3.1106568438193243,-129.458718,-132.8374471075348
2026-06-15 15:46:46.649204,1.982045,0,5.0,-129.459,5.0,3.3007938439108857,-129.458718,-134.8036142068998
2026-06-15 15:46:46.659204,1.992045,0,5.0,-129.459,5.0,3.542465949024775,-129.458718,-137.98633904618475
2026-06-15 15:46:46.669204,2.002045,0,5.0,-129.459,5.0,3.542465949024775,-129.458718,-137.98633904618475
2026-06-15 15:46:46.679204,2.012045,0,5.0,-129.459,5.0,3.064361597462023,-129.458718,-136.5867349367797
2026-06-15 15:46:46.689204,2.022045,0,5.0,-129.459,5.0,3.0347550148240963,-129.458718,-136.65564081093103
2026-06-15 15:46:46.699204,2.032045,0,5.0,-129.459,5.0,2.9282009835392104,-129.458718,-134.59875623201404
2026-06-15 15:46:46.709204,2.042045,0,5.0,-129.459,5.0,3.0965845701352968,-129.458718,-132.19901062002924
2026-06-15 15:46:46.719204,2.052045,0,5.0,-129.459,5.0,3.3775257215896963,-129.458718,-135.8636900445996
2026-06-15 15:46:46.729204,2.062045,0,5.0,-129.459,5.0,4.070361163336738,-129.458718,-137.23014126484756
2026-06-15 15:46:46.739204,2.072045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.749204,2.082045,0,5.0,-129.459,5.0,,-129.458718,
2026-06-15 15:46:46.759204,2.092045,0,5.0,-129.459,5.0,3.5636862937132947,-129.458718,-137.7522670249804
2026-06-15 15:46:46.769204,2.102045,0,5.0,-129.459,5.0,3.0621830448227616,-129.458718,-136.54815769897797
2026-06-15 15:46:46.779204,2.112045,0,5.0,-129.459,5.0,3.3347263755816607,-129.458718,-135.14579047291923
2026-06-15 15:46:46.789204,2.122045,0,5.0,-129.459,5.0,3.3205927181754764,-129.458718,-134.80478515228387
2026-06-15 15:46:46.799204,2.132045,0,5.0,-129.459,5.0,4.087924901462843,-129.458718,-138.23260586085618
2026-06-15 15:46:46.809204,0.001304,1,10.0,-129.459,5.0,3.341822855867737,-129.458718,-135.26671562512982
2026-06-15 15:46:46.819204,0.011304,1,10.0,-129.459,10.0,3.642378618430544,-129.458718,-138.76228238777182
2026-06-15 15:46:46.829204,0.021304,1,10.0,-129.459,10.0,3.118176550485877,-129.458718,-132.3354900602334
2026-06-15 15:46:46.839204,0.031304,1,10.0,-129.459,10.0,3.3708320931188487,-129.458718,-135.32451636346235
2026-06-15 15:46:46.849204,0.041304,1,10.0,-129.459,10.0,3.3708320931188487,-129.458718,-135.32451636346235
2026-06-15 15:46:46.859204,0.051304,1,10.0,-129.459,10.0,3.3884559905656144,-129.458718,-135.02391309523634
2026-06-15 15:46:46.869204,0.061304,1,10.0,-129.459,10.0,4.07783962411471,-129.458718,-136.82839080448196
2026-06-15 15:46:46.879204,0.071304,1,10.0,-129.459,10.0,3.6564300895819137,-129.458718,-138.55905516773532
2026-06-15 15:46:46.889204,0.081304,1,10.0,-129.459,10.0,,-129.458718,
2026-06-15 15:46:46.899204,0.091304,1,10.0,-129.459,10.0,3.1383793588411204,-129.458718,-136.4072535714688
2026-06-15 15:46:46.909204,0.101304,1,10.0,-129.459,10.0,3.3580829352474306,-129.458718,-134.7466406554307
2026-06-15 15:46:46.919204,0.111304,1,10.0,-129.459,10.0,3.3870603773774093,-129.458718,-135.19138393794054
2026-06-15 15:46:46.929204,0.121304,1,10.0,-129.459,10.0,3.707995819846619,-129.458718,-139.31993334480296
2026-06-15 15:46:46.939204,0.131304,1,10.0,-129.459,10.0,3.1377879150764794,-129.458718,-136.92420774299725
2026-06-15 15:46:46.949204,0.141304,1,10.0,-129.459,10.0,3.006110610074087,-129.458718,-135.6604019917764
2026-06-15 15:46:46.959204,0.151304,1,10.0,-129.459,10.0,3.006110610074087,-129.458718,-135.6604019917764
2026-06-15 15:46:46.969204,0.161304,1,10.0,-129.459,10.0,3.3581311767112374,-129.458718,-135.39813229990048
2026-06-15 15:46:46.979204,0.171304,1,10.0,-129.459,10.0,4.014020428448267,-129.458718,-135.88823549523977
2026-06-15 15:46:46.989204,0.181304,1,10.0,-129.459,10.0,3.685838439215696,-129.458718,-138.81699950591505
2026-06-15 15:46:46.999204,0.191304,1,10.0,-129.459,10.0,4.040784577281991,-129.458718,-135.7820779213299
2026-06-15 15:46:47.009204,0.201304,1,10.0,-129.459,10.0,3.7410878097152436,-129.458718,-139.5531947748857
2026-06-15 15:46:47.019204,0.211304,1,10.0,-129.459,10.0,3.192476311580088,-129.458718,-136.6373019192705
2026-06-15 15:46:47.029204,0.221304,1,10.0,-129.459,10.0,2.9694546637387815,-129.458718,-134.1677073791251
2026-06-15 15:46:47.039204,0.231304,1,10.0,-129.459,10.0,2.9694546637387815,-129.458718,-134.1677073791251
