timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 15:57:07.119020,0,-122.979,5.000,4.8629,0.4515,-0.1605,0.0149,1
2026-06-22 15:57:09.213075,1,-122.979,10.000,9.7259,0.9030,-0.3210,0.0298,1
2026-06-22 15:57:11.119717,2,-122.979,15.000,14.5888,1.3544,-0.4814,0.0447,1
2026-06-22 15:57:13.212643,3,-122.979,24.000,23.3421,2.1671,-0.7703,0.0715,1
2026-06-22 15:57:15.213345,4,-112.172,24.000,21.3216,6.7733,-0.7036,0.2235,1
2026-06-22 15:57:17.213106,5,-112.172,15.000,13.3260,4.2333,-0.4398,0.1397,1
2026-06-22 15:57:19.117861,6,-112.172,10.000,8.8840,2.8222,-0.2932,0.0931,1
2026-06-22 15:57:21.215331,7,-112.172,5.000,4.4420,1.4111,-0.1466,0.0466,1
2026-06-22 15:57:23.214692,8,-101.364,5.000,3.8635,2.3207,-0.1275,0.0766,1
2026-06-22 15:57:25.212807,9,-101.364,10.000,7.7270,4.6414,-0.2550,0.1532,1
2026-06-22 15:57:27.217795,10,-101.364,15.000,11.5905,6.9620,-0.3825,0.2297,1
2026-06-22 15:57:29.212984,11,-101.364,24.000,18.5448,11.1393,-0.6120,0.3676,1
2026-06-22 15:57:31.113375,12,-90.557,24.000,15.1100,15.1100,-0.4986,0.4986,1
2026-06-22 15:57:33.212562,13,-90.557,15.000,9.4438,9.4438,-0.3116,0.3116,1
2026-06-22 15:57:35.213297,14,-90.557,10.000,6.2958,6.2958,-0.2078,0.2078,1
2026-06-22 15:57:37.213489,15,-90.557,5.000,3.1479,3.1479,-0.1039,0.1039,1
2026-06-22 15:57:39.213471,16,-79.749,5.000,2.3207,3.8635,-0.0766,0.1275,1
2026-06-22 15:57:41.213309,17,-79.749,10.000,4.6414,7.7270,-0.1532,0.2550,1
2026-06-22 15:57:43.113105,18,-79.749,15.000,6.9620,11.5905,-0.2297,0.3825,1
2026-06-22 15:57:45.212889,19,-79.749,24.000,11.1393,18.5448,-0.3676,0.6120,1
2026-06-22 15:57:47.112923,20,-68.942,24.000,6.7733,21.3216,-0.2235,0.7036,1
2026-06-22 15:57:49.220179,21,-68.942,15.000,4.2333,13.3260,-0.1397,0.4398,1
2026-06-22 15:57:51.116816,22,-68.942,10.000,2.8222,8.8840,-0.0931,0.2932,1
2026-06-22 15:57:53.213184,23,-68.942,5.000,1.4111,4.4420,-0.0466,0.1466,1
2026-06-22 15:57:55.212862,24,-58.134,5.000,0.4515,4.8629,-0.0149,0.1605,1
2026-06-22 15:57:57.216331,25,-58.134,10.000,0.9030,9.7259,-0.0298,0.3210,1
2026-06-22 15:57:59.213421,26,-58.134,15.000,1.3544,14.5888,-0.0447,0.4814,1
2026-06-22 15:58:01.212904,27,-58.134,24.000,2.1671,23.3421,-0.0715,0.7703,1
