timestamp,magnitude,direction,measured_Fx,measured_Fy,given_Fx,given_Fz,measured_magnitude,measured_direction,t_sec,step,t_in_step
2026-06-22 15:57:07.101973,0.0,0.0,0.395,-0.14,0.0,0.0,0.4190763653560053,-19.5158730095827,0.0,0,0.0
2026-06-22 15:57:07.111973,0.0,0.0,-0.16299158937008199,0.046741018785391865,0.0,0.0,0.16956114248990473,163.99872262185897,0.01,0,0.01
2026-06-22 15:57:07.121973,0.0,0.0,0.08480520957274472,-0.04369663632928553,0.0,0.0,0.09540083645949331,-27.260189065797633,0.02,0,0.02
2026-06-22 15:57:07.131973,5.0,-122.979258,-0.033064905621705304,-0.03532627712652869,-2.7216769350303123,-4.194338405675442,0.04838629805422794,-133.106190741674,0.03,1,0.0
2026-06-22 15:57:07.141973,5.0,-122.979258,-0.21842368985077934,0.010166813481867052,-2.7216769350303123,-4.194338405675442,0.21866017557937825,177.3350172521814,0.04,1,0.010000000000000002
2026-06-22 15:57:07.151973,5.0,-122.979258,-0.23369194198579782,0.03278354856949736,-2.7216769350303123,-4.194338405675442,0.23598026359401772,172.01435692714836,0.05,1,0.020000000000000004
2026-06-22 15:57:07.161973,5.0,-122.979258,0.03972745377577594,-0.05255771047681108,-2.7216769350303123,-4.194338405675442,0.06588310492129762,-52.915003440517935,0.06,1,0.03
2026-06-22 15:57:07.171973,5.0,-122.979258,-0.22015228447224192,0.01577288179512935,-2.7216769350303123,-4.194338405675442,0.22071658786432444,175.9020274320542,0.07,1,0.04000000000000001
2026-06-22 15:57:07.181973,5.0,-122.979258,0.035108626840246744,-0.04737757005380243,-2.7216769350303123,-4.194338405675442,0.058968210273084014,-53.4601120009007,0.08,1,0.05
2026-06-22 15:57:07.191973,5.0,-122.979258,-0.228661221815684,-0.01755492339860829,-2.7216769350303123,-4.194338405675442,0.22933410059948006,-175.60986400635178,0.09,1,0.06
2026-06-22 15:57:07.201973,5.0,-122.979258,-0.27725639023925075,-0.013549871372341232,-2.7216769350303123,-4.194338405675442,0.2775872924733888,-177.20210867835883,0.1,1,0.07
2026-06-22 15:57:07.211973,5.0,-122.979258,-0.09302170519548823,-0.23110547563077294,-2.7216769350303123,-4.194338405675442,0.24912402233426248,-111.92515885933261,0.11,1,0.08
2026-06-22 15:57:07.221973,5.0,-122.979258,-0.5718956068553115,-0.5136343177427027,-2.7216769350303123,-4.194338405675442,0.7686903131322891,-138.07216430095588,0.12,1,0.09
2026-06-22 15:57:07.231973,5.0,-122.979258,-0.8462445624255439,-1.1307959494007624,-2.7216769350303123,-4.194338405675442,1.4123842744154198,-126.80978103204022,0.13,1,0.1
2026-06-22 15:57:07.241973,5.0,-122.979258,-1.1138837574158582,-1.2761681333504986,-2.7216769350303123,-4.194338405675442,1.693913259176563,-131.1155823593492,0.14,1,0.11000000000000001
2026-06-22 15:57:07.251973,5.0,-122.979258,-1.6803921090032683,-1.8796559889933064,-2.7216769350303123,-4.194338405675442,2.521274335918021,-131.796369414383,0.15,1,0.12
2026-06-22 15:57:07.261973,5.0,-122.979258,-1.5544688748011668,-2.1003266675666037,-2.7216769350303123,-4.194338405675442,2.612995521086295,-126.50544471203443,0.16,1,0.13
2026-06-22 15:57:07.271973,5.0,-122.979258,-1.5775669162058477,-2.128399366057753,-2.7216769350303123,-4.194338405675442,2.649302028184456,-126.54579564178238,0.17,1,0.14
2026-06-22 15:57:07.281973,5.0,-122.979258,-1.589399469759805,-2.148815863275676,-2.7216769350303123,-4.194338405675442,2.672751445371967,-126.48896054426163,0.18,1,0.15
2026-06-22 15:57:07.291973,5.0,-122.979258,-1.777080490614901,-2.000591550467584,-2.7216769350303123,-4.194338405675442,2.6758889405067596,-131.61396538494208,0.19,1,0.16
2026-06-22 15:57:07.301973,5.0,-122.979258,-1.6811803940819714,-2.031367716148852,-2.7216769350303123,-4.194338405675442,2.636820493635738,-129.6114999798217,0.2,1,0.17
2026-06-22 15:57:07.311973,5.0,-122.979258,-2.1132372384208162,-2.3138671690195474,-2.7216769350303123,-4.194338405675442,3.1336484968347955,-132.40521402723172,0.21,1,0.18
2026-06-22 15:57:07.321973,5.0,-122.979258,-2.0552093148963197,-2.611782010526396,-2.7216769350303123,-4.194338405675442,3.3234455913322702,-128.19918084530607,0.22,1,0.19
2026-06-22 15:57:07.331973,5.0,-122.979258,-2.3126893691157244,-2.70017585261545,-2.7216769350303123,-4.194338405675442,3.555204882010101,-130.57991707291737,0.23,1,0.2
2026-06-22 15:57:07.341973,5.0,-122.979258,-2.196217355636923,-2.7451016514555544,-2.7216769350303123,-4.194338405675442,3.5155303653965,-128.6615395002846,0.24,1,0.21
2026-06-22 15:57:07.351973,5.0,-122.979258,-2.19251901210983,-2.7705639655515055,-2.7216769350303123,-4.194338405675442,3.53315217697675,-128.35675266790702,0.25,1,0.22
2026-06-22 15:57:07.361973,5.0,-122.979258,-2.178813107165719,-2.777334828756082,-2.7216769350303123,-4.194338405675442,3.5299880038009634,-128.11410671887103,0.26,1,0.23
2026-06-22 15:57:07.371973,5.0,-122.979258,-2.3229465367629527,-2.70237150075305,-2.7216769350303123,-4.194338405675442,3.563550524510813,-130.68220758465313,0.27,1,0.24000000000000002
