Format Version,1.23,Take Name,linear_t1_camera_may_11,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-11 11.17.38.460 AM,Total Frames in Take,4076,Total Exported Frames,4076,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
258,2.580000,0.000312,-0.000606,0.000253,-1.000000,0.221611,0.081421,0.252070,0.000792,0.764438,0.061654,-0.159054,0.660487,0.679194,0.068388,0.580251,0.848639,-0.300184,0.076054,0.465857,0.892317,-0.209157,0.067236,-0.272761,0.648819,0.133186,0.107792,0.439926,0.675777,0.262189,0.107402,0.458198,0.785065,-0.015123,0.358460,-0.011141,-0.933356,0.070896,0.089727,0.071612,0.000571,0.061823,0.078321,0.129960,0.880629,0.102096,0.141424,0.190133,0.697826,0.007087,0.142437,0.176052,0.811534,0.020578,0.042203,0.048043,0.810209,0.140878,0.134846,-0.033526,0.869931,0.037209,0.134792,-0.049861,0.724835,0.006314,0.047709,0.180439,0.944060,0.021886,0.139678,0.046811,0.857301,0.125441,0.138063,0.061700,0.641903,0.034015,0.040065,-0.046792,0.000000,0.124466,0.041834,0.064240,0.694488,0.099937,0.047402,0.194897,0.928804,0.139921,0.037677,-0.031145,0.000000,0.061771,0.078475,0.129799,,,,0.123967,0.040846,0.064883,0.100246,0.047446,0.194730,0.102922,0.142055,0.189561,0.006622,0.142373,0.175656,0.020613,0.041353,0.047642,0.141309,0.135152,-0.033254,0.036481,0.135479,-0.049960,0.006351,0.048031,0.180344,0.021360,0.139643,0.046971,0.126262,0.137665,0.062814,0.765788,0.061787,-0.158806,0.679082,0.067786,0.580308,-0.299908,0.075696,0.465844,-0.210472,0.066892,-0.272532,0.133905,0.108823,0.439877,0.261358,0.107710,0.457806
259,2.590000,0.000310,-0.000620,0.000280,-1.000000,0.221591,0.081433,0.252073,0.000816,0.764406,0.061637,-0.159065,0.644595,0.679182,0.068374,0.580241,0.848711,-0.300198,0.076095,0.465874,0.881261,-0.209192,0.067274,-0.272746,0.658996,0.133173,0.107808,0.439932,0.688661,0.262176,0.107411,0.458200,0.741256,-0.014591,0.360356,-0.010315,-0.932644,0.066894,0.089698,0.069107,0.000554,0.057562,0.078329,0.127423,0.955853,0.097716,0.141374,0.187736,0.750283,0.002767,0.142569,0.173271,0.800261,0.016577,0.042265,0.045352,0.798157,0.137388,0.134644,-0.035762,0.871718,0.033785,0.134787,-0.052516,0.737531,0.001790,0.047844,0.177687,0.904272,0.018082,0.139736,0.044092,0.865169,0.121573,0.137924,0.059400,0.675776,0.030393,0.040069,-0.049427,0.000000,0.120398,0.041697,0.061968,0.708980,0.095353,0.047359,0.192523,0.887830,0.136231,0.037477,-0.033353,0.000000,0.057557,0.078386,0.127256,,,,0.120007,0.040876,0.062694,0.095724,0.047455,0.192290,0.098429,0.141784,0.187169,0.002196,0.142549,0.172712,0.016490,0.041583,0.044929,0.137758,0.134881,-0.035498,0.033035,0.135517,-0.052430,0.001864,0.048189,0.177539,0.017664,0.139555,0.044381,0.122350,0.137687,0.060411,0.765800,0.061773,-0.158818,0.679097,0.067778,0.580305,-0.299892,0.075735,0.465820,-0.210487,0.066932,-0.272489,0.133833,0.108865,0.439942,0.261284,0.107693,0.457758
260,2.600000,0.000297,-0.000651,0.000301,-1.000000,0.221554,0.081409,0.252075,0.000761,0.764342,0.061601,-0.159098,0.628059,0.679165,0.068322,0.580214,0.824512,-0.300222,0.076086,0.465909,0.873143,-0.209263,0.067281,-0.272717,0.674772,0.133149,0.107782,0.439940,0.732502,0.262153,0.107380,0.458201,0.723093,-0.014093,0.362090,-0.010047,-0.931983,0.063008,0.089795,0.066520,0.000596,0.053450,0.078474,0.124808,0.865152,0.093436,0.141524,0.185227,0.720458,-0.001458,0.142794,0.170409,0.825198,0.012737,0.042391,0.042610,0.792855,0.133931,0.134606,-0.038117,0.847886,0.030392,0.134831,-0.055256,0.757101,-0.002536,0.048073,0.174886,0.935107,0.014334,0.139860,0.041290,0.827908,0.117766,0.137965,0.056983,0.649751,0.026904,0.040117,-0.052116,0.000000,0.116495,0.041742,0.059612,0.658123,0.090971,0.047514,0.190069,0.927143,0.132678,0.037442,-0.035646,0.000000,0.053659,0.078963,0.124718,,,,0.115946,0.040640,0.060208,0.091212,0.047631,0.189955,0.094141,0.142039,0.184529,-0.001778,0.142697,0.169795,0.012606,0.041725,0.042135,0.134365,0.134904,-0.037811,0.029681,0.135486,-0.055154,-0.002611,0.048263,0.174726,0.013845,0.139539,0.041653,0.118563,0.137661,0.058094,0.765791,0.061789,-0.158816,0.679314,0.067649,0.580352,-0.299900,0.075702,0.465833,-0.210492,0.066918,-0.272492,0.133449,0.108809,0.439927,0.261220,0.107718,0.457708
261,2.610000,0.000369,-0.000665,0.000269,-1.000000,0.221482,0.081427,0.252058,0.000792,0.764260,0.061596,-0.159126,0.607808,0.679102,0.068417,0.580187,0.839508,-0.300289,0.076101,0.465908,0.862534,-0.209348,0.067196,-0.272720,0.701507,0.133080,0.107822,0.439922,0.720952,0.262084,0.107430,0.458179,0.721526,-0.013623,0.363932,-0.009124,-0.931281,0.059115,0.089763,0.063892,0.000561,0.049305,0.078471,0.122143,0.868969,0.089186,0.141446,0.182710,0.717181,-0.005646,0.142913,0.167519,0.801039,0.008840,0.042461,0.039791,0.819419,0.130543,0.134409,-0.040473,0.862709,0.027072,0.134848,-0.058018,0.749665,-0.006941,0.048195,0.172006,0.916727,0.010646,0.139926,0.038463,0.849331,0.114012,0.137816,0.054563,0.651519,0.023373,0.040142,-0.054878,0.000000,0.112529,0.041596,0.057201,0.762457,0.086504,0.047442,0.187556,0.927320,0.129076,0.037248,-0.037993,0.000000,0.049474,0.078882,0.121865,,,,0.112361,0.040781,0.057660,0.086734,0.047374,0.187391,0.089951,0.142002,0.182089,-0.006167,0.142802,0.166928,0.008681,0.041838,0.039461,0.130891,0.134644,-0.040120,0.026284,0.135458,-0.057922,-0.006943,0.048492,0.171854,0.010204,0.139692,0.038800,0.114806,0.137575,0.055683,0.765787,0.061769,-0.158812,0.679082,0.067786,0.580301,-0.299902,0.075717,0.465837,-0.210485,0.066885,-0.272529,0.133465,0.108869,0.439964,0.261143,0.107712,0.457655
262,2.620000,0.000319,-0.000663,0.000259,-1.000000,0.221495,0.081434,0.252059,0.000855,0.764276,0.061655,-0.159125,0.612347,0.679115,0.068400,0.580189,0.843741,-0.300276,0.076077,0.465906,0.867347,-0.209332,0.067248,-0.272722,0.688530,0.133092,0.107809,0.439926,0.653906,0.262097,0.107418,0.458183,0.690592,-0.013840,0.366042,-0.008730,-0.930454,0.055236,0.089697,0.061283,0.000544,0.045156,0.078368,0.119481,0.944779,0.084802,0.141273,0.180274,0.638008,-0.009960,0.142810,0.164657,0.813557,0.005041,0.042445,0.036920,0.845208,0.127162,0.134378,-0.042725,0.865792,0.023772,0.134894,-0.060736,0.758871,-0.011333,0.048090,0.169066,0.929281,0.006913,0.139910,0.035674,0.858622,0.110204,0.137724,0.052238,0.645317,0.020000,0.040189,-0.057684,0.000000,0.108650,0.041503,0.054797,0.739033,0.082040,0.047267,0.185037,0.929315,0.125624,0.037216,-0.040324,0.000000,0.045337,0.078353,0.119356,,,,0.108393,0.040585,0.055223,0.082207,0.047327,0.184817,0.085530,0.142163,0.179395,-0.010419,0.142721,0.164076,0.004920,0.041922,0.036610,0.127525,0.134565,-0.042377,0.023006,0.135477,-0.060666,-0.011242,0.048344,0.168981,0.006470,0.139817,0.036012,0.111056,0.137522,0.053354,0.765789,0.061785,-0.158812,0.679087,0.067787,0.580307,-0.299910,0.075696,0.465853,-0.210511,0.066914,-0.272497,0.133638,0.109080,0.439961,0.261045,0.107674,0.457583
263,2.630000,0.000301,-0.000685,0.000300,-1.000000,0.221512,0.081401,0.252068,0.000859,0.764273,0.061592,-0.159141,0.612347,0.679145,0.068318,0.580177,0.843741,-0.300250,0.076079,0.465937,0.867347,-0.209340,0.067269,-0.272695,0.688530,0.133119,0.107776,0.439939,0.653906,0.262124,0.107374,0.458191,0.690592,-0.013563,0.368009,-0.009237,-0.929677,0.051384,0.089778,0.058688,0.000530,0.041064,0.078490,0.116852,0.944779,0.080408,0.141473,0.177761,0.638008,-0.014287,0.142931,0.161740,0.813557,0.001326,0.042470,0.034151,0.845208,0.123720,0.134422,-0.045050,0.865792,0.020407,0.134851,-0.063501,0.758871,-0.015613,0.048213,0.166222,0.929281,0.003135,0.139935,0.032832,0.858622,0.106356,0.137836,0.049837,0.645317,0.016688,0.040146,-0.060386,0.000000,0.104858,0.041616,0.052469,0.739033,0.077692,0.047470,0.182591,0.929315,0.122240,0.037262,-0.042575,0.000000,0.041116,0.078812,0.116681,,,,0.104664,0.040722,0.052867,0.077912,0.047528,0.182392,0.081221,0.141995,0.177244,-0.014880,0.142760,0.161143,0.001229,0.041828,0.033816,0.124098,0.134674,-0.044761,0.019702,0.135387,-0.063353,-0.015613,0.048532,0.166063,0.002664,0.139827,0.033102,0.107258,0.137578,0.051011,0.765781,0.061794,-0.158794,0.679296,0.067651,0.580345,-0.299931,0.075702,0.465865,-0.210496,0.066901,-0.272504,0.133472,0.108850,0.439962,0.260900,0.107756,0.457482
264,2.640000,0.000351,-0.000703,0.000264,-1.000000,0.221403,0.081422,0.252046,0.000853,0.764150,0.061610,-0.159181,0.609818,0.679049,0.068404,0.580139,0.824040,-0.300351,0.076084,0.465935,0.875162,-0.209467,0.067206,-0.272700,0.692872,0.133015,0.107810,0.439917,0.717447,0.262021,0.107418,0.458164,0.633650,-0.013955,0.369834,-0.009926,-0.928940,0.047642,0.089834,0.056181,0.000489,0.037110,0.078514,0.114302,0.908078,0.076116,0.141540,0.175383,0.726011,-0.018517,0.142857,0.158988,0.785397,-0.002246,0.042456,0.031435,0.817396,0.120319,0.134618,-0.047258,0.865431,0.017079,0.134893,-0.066117,0.775556,-0.019715,0.048136,0.163439,0.911000,-0.000581,0.139924,0.030149,0.861450,0.102575,0.137978,0.047561,0.624260,0.013493,0.040181,-0.063042,0.000000,0.101214,0.041755,0.050161,0.750761,0.073526,0.047531,0.180176,0.924574,0.118978,0.037454,-0.044815,0.000000,0.037053,0.078421,0.114252,,,,0.100951,0.040981,0.050479,0.074176,0.047972,0.180076,0.076804,0.142023,0.175035,-0.019169,0.142801,0.158321,-0.002404,0.041917,0.030997,0.120644,0.134796,-0.046764,0.016451,0.135505,-0.066124,-0.019801,0.048230,0.163212,-0.001054,0.139977,0.030401,0.103366,0.137490,0.048486,0.765776,0.061802,-0.158780,0.679066,0.067780,0.580309,-0.299923,0.075696,0.465856,-0.210501,0.066913,-0.272494,0.133311,0.108851,0.439933,0.260834,0.107718,0.457426
265,2.650000,0.000337,-0.000700,0.000288,-1.000000,0.221424,0.081393,0.252021,0.000878,0.764173,0.061567,-0.159204,0.578510,0.679068,0.068345,0.580116,0.838206,-0.300331,0.076074,0.465907,0.854118,-0.209444,0.067212,-0.272728,0.726511,0.133036,0.107780,0.439892,0.729282,0.262042,0.107382,0.458140,0.642601,-0.015326,0.372566,-0.012673,-0.927793,0.043914,0.089940,0.053398,0.000570,0.033104,0.078520,0.111447,0.969989,0.071362,0.141744,0.172797,0.772710,-0.023178,0.142498,0.155838,0.766468,-0.005537,0.042276,0.028326,0.821973,0.116934,0.135228,-0.049580,0.845624,0.013809,0.134889,-0.069055,0.780774,-0.023828,0.047768,0.160226,0.935003,-0.004455,0.139753,0.027107,0.865342,0.098605,0.138422,0.045133,0.672287,0.010780,0.040155,-0.066057,0.000000,0.097812,0.042190,0.047669,0.780817,0.069313,0.047718,0.177520,0.802065,0.116168,0.038057,-0.047202,0.000000,0.033215,0.078829,0.111222,,,,0.097493,0.041128,0.048099,0.069788,0.047842,0.177523,0.072115,0.142305,0.172506,-0.023780,0.142311,0.155162,-0.005682,0.041680,0.027896,0.117302,0.135547,-0.049323,0.013128,0.135410,-0.069070,-0.023985,0.048071,0.159998,-0.004843,0.139641,0.027430,0.099363,0.137996,0.046340,0.765772,0.061798,-0.158794,0.679241,0.067685,0.580342,-0.299913,0.075696,0.465851,-0.210499,0.066882,-0.272538,0.133183,0.108846,0.439844,0.260790,0.107705,0.457343
266,2.660000,0.000362,-0.000704,0.000270,-1.000000,0.221382,0.081412,0.251971,0.000848,0.764128,0.061585,-0.159256,0.583352,0.679028,0.068396,0.580064,0.820283,-0.300372,0.076085,0.465861,0.858194,-0.209489,0.067189,-0.272774,0.719381,0.132995,0.107805,0.439842,0.730581,0.262001,0.107412,0.458089,0.620197,-0.014977,0.375269,-0.013203,-0.926701,0.040386,0.089880,0.050628,0.000549,0.029244,0.078508,0.108624,0.900688,0.067100,0.141815,0.170137,0.754244,-0.027340,0.142489,0.152624,0.768972,-0.008886,0.042160,0.025311,0.812789,0.113978,0.135121,-0.051963,0.862403,0.010968,0.134695,-0.072041,0.785786,-0.027952,0.047763,0.157098,0.897312,-0.007862,0.139636,0.024007,0.870649,0.095092,0.138391,0.042638,0.628192,0.007985,0.039962,-0.068972,0.000000,0.094348,0.042162,0.045260,0.702554,0.065086,0.047792,0.174936,0.877350,0.113262,0.037951,-0.049498,0.000000,0.029411,0.078886,0.108465,,,,0.094076,0.041270,0.045634,0.065380,0.047888,0.174780,0.067860,0.142346,0.169818,-0.027751,0.142412,0.152015,-0.008935,0.041482,0.024886,0.114268,0.135324,-0.051594,0.010151,0.135523,-0.071989,-0.028008,0.047987,0.156880,-0.008392,0.139364,0.024242,0.095813,0.138051,0.043812,0.765774,0.061793,-0.158817,0.679069,0.067770,0.580321,-0.299935,0.075698,0.465851,-0.210541,0.066882,-0.272502,0.133258,0.108910,0.439636,0.260747,0.107696,0.457247
267,2.670000,0.000262,-0.000718,0.000293,-1.000000,0.221359,0.081253,0.251930,0.000930,0.764092,0.061484,-0.159317,0.555180,0.679014,0.068150,0.580007,0.830365,-0.300389,0.075907,0.465834,0.872015,-0.209528,0.067156,-0.272805,0.731150,0.132978,0.107612,0.439809,0.857678,0.261985,0.107210,0.458053,0.588047,-0.014871,0.376941,-0.012811,-0.926029,0.036988,0.089922,0.047907,0.000565,0.025628,0.078550,0.105861,0.936331,0.063315,0.141815,0.167520,0.742943,-0.031060,0.142572,0.149667,0.766347,-0.012233,0.042247,0.022406,0.777307,0.110985,0.135117,-0.054411,0.881760,0.008049,0.134781,-0.074859,0.730414,-0.031768,0.047846,0.154124,0.923264,-0.011122,0.139723,0.021121,0.879634,0.091763,0.138388,0.040122,0.656637,0.004974,0.040050,-0.071816,0.000000,0.090929,0.042159,0.042725,0.759302,0.061205,0.047794,0.172296,0.813963,0.110179,0.037948,-0.051965,0.000000,0.025628,0.078376,0.105675,,,,0.090610,0.041337,0.043111,0.061792,0.048249,0.172341,0.064164,0.142334,0.167259,-0.031658,0.142333,0.148990,-0.012372,0.041531,0.021895,0.111275,0.135291,-0.054080,0.007326,0.135568,-0.075002,-0.031886,0.048078,0.153962,-0.011525,0.139836,0.021359,0.092434,0.138016,0.041261,0.765774,0.061786,-0.158819,0.679285,0.067642,0.580365,-0.299914,0.075717,0.465836,-0.210524,0.066901,-0.272490,0.132885,0.108043,0.439449,0.260684,0.107678,0.457156
268,2.680000,0.000250,-0.000684,0.000294,-1.000000,0.221406,0.081265,0.251889,0.000923,0.764168,0.061503,-0.159321,0.573747,0.679038,0.068153,0.579997,0.830476,-0.300356,0.075915,0.465757,0.879335,-0.209445,0.067181,-0.272876,0.705836,0.133013,0.107620,0.439762,0.828817,0.262018,0.107217,0.458015,0.572926,-0.015284,0.378052,-0.010802,-0.925595,0.033592,0.089735,0.045110,0.000520,0.022059,0.078267,0.103010,0.921804,0.059820,0.141260,0.164903,0.717176,-0.034511,0.142382,0.146834,0.849066,-0.015733,0.042288,0.019384,0.815379,0.107981,0.134912,-0.056932,0.870030,0.005091,0.134977,-0.077619,0.791769,-0.035554,0.047649,0.151069,0.898248,-0.014285,0.139762,0.018329,0.846550,0.088550,0.138030,0.037564,0.670480,0.001685,0.040250,-0.074803,0.000000,0.087381,0.041799,0.039941,0.786209,0.057376,0.047235,0.169456,0.931103,0.106836,0.037741,-0.054713,0.000000,0.022041,0.078579,0.102985,,,,0.087290,0.041101,0.040427,0.057454,0.047346,0.169216,0.060610,0.141767,0.164272,-0.034661,0.142040,0.146360,-0.015809,0.041631,0.019055,0.108329,0.135174,-0.056648,0.004402,0.135444,-0.077642,-0.035664,0.047983,0.150865,-0.014842,0.139645,0.018558,0.089282,0.137880,0.038650,0.765771,0.061788,-0.158815,0.679288,0.067651,0.580378,-0.299921,0.075721,0.465831,-0.210525,0.066913,-0.272495,0.133020,0.108061,0.439239,0.260658,0.107689,0.457095
269,2.690000,0.000257,-0.000702,0.000291,-1.000000,0.221403,0.081275,0.251900,0.000905,0.764151,0.061511,-0.159329,0.567297,0.679047,0.068171,0.579992,0.834942,-0.300352,0.075926,0.465786,0.880918,-0.209466,0.067181,-0.272850,0.715942,0.133016,0.107632,0.439776,0.831524,0.262022,0.107231,0.458023,0.571420,-0.015346,0.380191,-0.011794,-0.924705,0.030211,0.089818,0.042348,0.000580,0.018429,0.078362,0.100201,0.919843,0.055785,0.141458,0.162234,0.680167,-0.038462,0.142396,0.143725,0.798550,-0.018906,0.042266,0.016420,0.818835,0.104992,0.135075,-0.059371,0.902456,0.002200,0.134939,-0.080537,0.752760,-0.039351,0.047664,0.148008,0.952435,-0.017632,0.139743,0.015316,0.882942,0.085115,0.138210,0.035031,0.634795,-0.001045,0.040208,-0.077684,0.000000,0.084111,0.041978,0.037458,0.735770,0.053493,0.047432,0.166829,0.918269,0.104015,0.037903,-0.057102,0.000000,0.018546,0.078636,0.100084,,,,0.083840,0.041020,0.037812,0.053705,0.047441,0.166579,0.056690,0.142340,0.162030,-0.038925,0.142336,0.143068,-0.019024,0.041637,0.016081,0.105275,0.135231,-0.059153,0.001514,0.135637,-0.080679,-0.039277,0.047799,0.147897,-0.017968,0.139546,0.015577,0.085640,0.137960,0.036371,0.765776,0.061796,-0.158808,0.679267,0.067665,0.580354,-0.299932,0.075706,0.465836,-0.210514,0.066922,-0.272496,0.133044,0.108153,0.439349,0.260681,0.107621,0.457029
270,2.700000,0.000365,-0.000716,0.000250,-1.000000,0.221390,0.081409,0.251935,0.000918,0.764127,0.061601,-0.159306,0.567679,0.679045,0.068414,0.580016,0.837397,-0.300358,0.076062,0.465837,0.857611,-0.209493,0.067165,-0.272800,0.732238,0.133006,0.107799,0.439808,0.739932,0.262013,0.107412,0.458052,0.479558,-0.015407,0.382263,-0.013823,-0.923822,0.026868,0.089839,0.039577,0.000544,0.014865,0.078416,0.097391,0.970607,0.051701,0.141736,0.159507,0.731880,-0.042464,0.142295,0.140567,0.776528,-0.021951,0.042068,0.013490,0.784168,0.101942,0.135240,-0.061862,0.867657,-0.000751,0.134689,-0.083496,0.718261,-0.043017,0.047566,0.144976,0.939331,-0.021039,0.139547,0.012259,0.892390,0.081623,0.138428,0.032444,0.581150,-0.003653,0.039951,-0.080529,0.000000,0.080969,0.042196,0.034998,0.757738,0.049741,0.047708,0.164219,0.849825,0.101320,0.038069,-0.059466,0.000000,0.014780,0.078487,0.097350,,,,0.080690,0.041332,0.035336,0.050277,0.047948,0.164096,0.052408,0.142492,0.159227,-0.043050,0.142094,0.139924,-0.022145,0.041347,0.013057,0.102305,0.135425,-0.061523,-0.001525,0.135499,-0.083367,-0.043048,0.047712,0.144785,-0.021431,0.139646,0.012406,0.082661,0.137784,0.033591,0.765762,0.061811,-0.158784,0.679020,0.067824,0.580289,-0.299933,0.075684,0.465855,-0.210494,0.066879,-0.272546,0.133142,0.108808,0.439593,0.260516,0.107788,0.456655
271,2.710000,0.000307,-0.000697,0.000306,-1.000000,0.221470,0.081382,0.251943,0.000962,0.764220,0.061560,-0.159279,0.567679,0.679111,0.068297,0.580041,0.837397,-0.300287,0.076069,0.465826,0.857611,-0.209396,0.067248,-0.272808,0.732238,0.133082,0.107760,0.439816,0.739932,0.262088,0.107357,0.458065,0.479558,-0.015131,0.383142,-0.012595,-0.923480,0.023874,0.089893,0.036856,0.000605,0.011735,0.078473,0.094642,0.970607,0.048614,0.141672,0.156857,0.731880,-0.045514,0.142475,0.137743,0.776528,-0.025016,0.042256,0.010656,0.784168,0.099250,0.135153,-0.064422,0.867657,-0.003404,0.134869,-0.086247,0.718261,-0.046312,0.047746,0.142105,0.939331,-0.023857,0.139733,0.009473,0.892390,0.078763,0.138348,0.029848,0.581150,-0.006549,0.040136,-0.083329,0.000000,0.077864,0.042117,0.032355,0.757738,0.046410,0.047647,0.161521,0.849825,0.098380,0.037982,-0.062072,0.000000,0.011709,0.078565,0.094514,,,,0.077377,0.041216,0.033026,0.046858,0.048175,0.161530,0.049368,0.141911,0.156476,-0.045647,0.142350,0.137061,-0.025119,0.041447,0.010190,0.099564,0.135561,-0.064001,-0.004039,0.135667,-0.086383,-0.046566,0.047925,0.141883,-0.024446,0.139607,0.009658,0.079717,0.137690,0.031152,0.765774,0.061808,-0.158797,0.679259,0.067677,0.580339,-0.299928,0.075720,0.465835,-0.210500,0.066888,-0.272542,0.133101,0.108792,0.439539,0.260485,0.107812,0.456573
272,2.720000,0.000352,-0.000731,0.000269,-1.000000,0.221342,0.081348,0.251909,0.000969,0.764066,0.061531,-0.159349,0.588565,0.679006,0.068327,0.579976,0.824125,-0.300400,0.076015,0.465827,0.874809,-0.209558,0.067136,-0.272813,0.701998,0.132965,0.107737,0.439785,0.732784,0.261972,0.107344,0.458025,0.440753,-0.015628,0.384647,-0.012242,-0.922850,0.020846,0.089846,0.034056,0.000538,0.008517,0.078359,0.091789,0.959894,0.045212,0.141469,0.154201,0.780455,-0.048853,0.142324,0.134783,0.823505,-0.027973,0.042257,0.007639,0.765206,0.096562,0.135210,-0.066921,0.833799,-0.006021,0.134984,-0.089078,0.742847,-0.049693,0.047589,0.139025,0.904333,-0.026782,0.139735,0.006581,0.842592,0.075772,0.138293,0.027286,0.564046,-0.009203,0.040248,-0.086289,0.000000,0.074836,0.042059,0.029671,0.693956,0.042965,0.047438,0.158741,0.826887,0.095656,0.038036,-0.064695,0.000000,0.008466,0.078290,0.091640,,,,0.074555,0.041267,0.030099,0.043558,0.047845,0.158781,0.046030,0.141826,0.153728,-0.049421,0.142280,0.134129,-0.028161,0.041695,0.007278,0.096903,0.135491,-0.066565,-0.006658,0.135814,-0.089227,-0.049758,0.047764,0.138832,-0.027274,0.139596,0.006831,0.076454,0.137786,0.028453,0.765773,0.061791,-0.158816,0.679069,0.067794,0.580305,-0.299907,0.075707,0.465830,-0.210540,0.066883,-0.272495,0.132891,0.108457,0.439510,0.260494,0.107743,0.456581
273,2.730000,0.000296,-0.000734,0.000318,-1.000000,0.221379,0.081299,0.251902,0.000985,0.764099,0.061474,-0.159360,0.548208,0.679044,0.068196,0.579965,0.842664,-0.300362,0.075994,0.465823,0.854653,-0.209525,0.067187,-0.272819,0.734180,0.133006,0.107676,0.439782,0.806484,0.262013,0.107268,0.458021,0.473888,-0.015499,0.385932,-0.012696,-0.922310,0.017890,0.089872,0.031238,0.000591,0.005407,0.078407,0.088941,0.957040,0.041882,0.141577,0.151422,0.747550,-0.052128,0.142355,0.131740,0.783240,-0.030821,0.042234,0.004709,0.826610,0.093857,0.135236,-0.069551,0.858178,-0.008663,0.134924,-0.091996,0.735544,-0.052913,0.047622,0.136031,0.932873,-0.029696,0.139712,0.003601,0.857592,0.072801,0.138355,0.024596,0.639094,-0.011785,0.040189,-0.089164,0.000000,0.071927,0.042122,0.027029,0.764252,0.039690,0.047547,0.156007,0.820039,0.093014,0.038063,-0.067275,0.000000,0.005378,0.078565,0.088775,,,,0.071343,0.040953,0.027493,0.040219,0.047833,0.155892,0.042683,0.142265,0.151204,-0.052599,0.142197,0.131139,-0.030958,0.041577,0.004181,0.094182,0.135463,-0.069220,-0.009331,0.135585,-0.092029,-0.052968,0.047897,0.135804,-0.029979,0.139543,0.003880,0.073466,0.137914,0.025827,0.765772,0.061769,-0.158831,0.679308,0.067639,0.580349,-0.299919,0.075708,0.465849,-0.210522,0.066913,-0.272502,0.132836,0.108399,0.439430,0.260561,0.107629,0.456688
