Format Version,1.23,Take Name,ar_linear_t1_may_13,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-13 09.15.06.229 AM,Total Frames in Take,4000,Total Exported Frames,4000,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
145,1.450000,-0.046594,0.097153,-0.004987,0.994166,0.203642,0.089050,-0.004985,0.000570,0.221394,0.143753,0.036213,0.834904,0.225129,0.049849,0.044223,0.793043,0.159092,0.076495,0.004273,0.907391,0.204189,0.134661,-0.059741,0.815766,0.208406,0.040495,-0.049890,0.826256,-0.000080,-0.000118,-0.000423,-1.000000,0.320835,0.079264,0.036805,0.001307,-0.122568,0.069463,0.553545,0.892700,0.621188,0.072005,0.513660,0.880877,0.515803,0.103953,-0.039094,0.588962,0.522047,0.103515,0.092065,0.000000,-0.176788,0.064493,-0.428006,0.412456,0.565331,0.062155,-0.471342,0.932143,0.221184,0.144297,0.035904,0.225247,0.049065,0.044462,0.159356,0.076688,0.004098,0.204112,0.135379,-0.059596,0.208312,0.039814,-0.049788,-0.122577,0.069632,0.553940,0.620885,0.072052,0.513294,0.517087,0.103609,-0.038126,,,,-0.178322,0.063785,-0.429640,0.565367,0.062416,-0.471408
146,1.460000,-0.036804,0.993374,-0.051928,-0.095690,0.227199,0.088864,-0.006398,0.000794,0.205662,0.133175,-0.057166,0.647728,0.209680,0.039460,-0.047291,0.762598,0.272750,0.078507,-0.013168,0.000001,0.222158,0.143767,0.038759,0.873228,0.225744,0.049410,0.046876,0.801324,-0.000083,-0.000121,-0.000418,-1.000000,0.320834,0.079263,0.036809,0.001302,-0.122567,0.069464,0.553551,0.895415,0.621189,0.071999,0.513662,0.881934,0.515801,0.103952,-0.039091,0.590176,0.522046,0.103512,0.092068,0.000000,-0.176793,0.064500,-0.427999,0.409918,0.565326,0.062155,-0.471339,0.932735,0.205893,0.134539,-0.057433,0.209999,0.038580,-0.047130,0.160529,0.076322,0.006666,0.222343,0.143905,0.038307,0.226132,0.048816,0.047234,-0.122574,0.069632,0.553934,0.620888,0.072046,0.513301,0.517083,0.103613,-0.038127,,,,-0.178326,0.063774,-0.429640,0.565351,0.062416,-0.471400
147,1.470000,0.050134,-0.092704,0.001848,-0.994429,0.206443,0.088814,-0.000087,0.000352,0.223439,0.143909,0.040906,0.909139,0.227793,0.050088,0.049555,0.846192,0.161909,0.075990,0.008871,0.920927,0.207127,0.134074,-0.055131,0.889602,0.211948,0.040008,-0.044635,0.888206,-0.000146,-0.000091,-0.000318,-1.000000,0.320921,0.079261,0.036928,0.001265,-0.122513,0.069485,0.553643,0.914532,0.621246,0.071876,0.513799,0.920004,0.515898,0.103919,-0.038957,0.630361,0.522135,0.103462,0.092202,0.000000,-0.176680,0.064655,-0.427911,0.363762,0.565441,0.062168,-0.471207,0.918864,0.223382,0.143550,0.040889,0.227995,0.050666,0.049619,0.161718,0.075737,0.008859,0.207443,0.133807,-0.054977,0.211677,0.040309,-0.044824,-0.122576,0.069628,0.553947,0.621011,0.071959,0.513598,0.517083,0.103608,-0.038129,,,,-0.178323,0.063772,-0.429643,0.565367,0.062414,-0.471405
148,1.480000,0.035794,-0.993715,0.052608,0.092102,0.229604,0.088152,-0.001126,0.000660,0.208508,0.132432,-0.052107,0.675431,0.212310,0.038725,-0.042086,0.832247,0.275188,0.077718,-0.007548,0.000001,0.224315,0.143119,0.043924,0.857742,0.227697,0.048767,0.052184,0.769571,-0.000082,-0.000119,-0.000424,-1.000000,0.320832,0.079263,0.036806,0.001312,-0.122571,0.069459,0.553546,0.892455,0.621185,0.072003,0.513661,0.882180,0.515800,0.103953,-0.039093,0.586464,0.522043,0.103514,0.092066,0.000000,-0.176792,0.064492,-0.428004,0.410264,0.565327,0.062156,-0.471341,0.931426,0.208802,0.133657,-0.052423,0.212572,0.038170,-0.041813,0.162879,0.075549,0.011086,0.224425,0.143160,0.043367,0.228156,0.048083,0.052598,-0.122588,0.069627,0.553942,0.620888,0.072053,0.513298,0.517088,0.103597,-0.038118,,,,-0.178326,0.063781,-0.429649,0.565363,0.062418,-0.471413
149,1.490000,-0.051363,0.088759,-0.005110,0.994715,0.208817,0.087699,0.004870,0.000574,0.225799,0.142819,0.045835,0.895330,0.229530,0.049001,0.054802,0.428822,0.164136,0.075163,0.013499,0.933958,0.210219,0.132786,-0.050303,0.925390,0.214400,0.038726,-0.039484,0.905412,-0.000082,-0.000125,-0.000372,-1.000000,0.320861,0.079282,0.036812,0.001294,-0.122536,0.069524,0.553559,0.901143,0.621219,0.071990,0.513663,0.876966,0.515830,0.103952,-0.039089,0.596036,0.522076,0.103512,0.092070,0.000000,-0.176771,0.064563,-0.427991,0.400897,0.565347,0.062150,-0.471338,0.931691,0.225638,0.142442,0.045918,0.230731,0.050834,0.054156,0.164025,0.075133,0.013261,0.210238,0.132651,-0.050038,0.214147,0.038495,-0.039323,-0.122504,0.069695,0.553914,0.620888,0.072043,0.513304,0.517087,0.103608,-0.038133,,,,-0.178324,0.063783,-0.429641,0.565354,0.062417,-0.471395
150,1.500000,0.040431,-0.993550,0.053641,0.091362,0.232275,0.088131,0.003215,0.000610,0.210813,0.132150,-0.047838,0.816197,0.215494,0.038494,-0.037704,0.953012,0.277963,0.078123,-0.003148,0.000001,0.226419,0.143098,0.048196,0.679077,0.230688,0.048792,0.056570,0.631631,-0.000070,-0.000119,-0.000431,-1.000000,0.320830,0.079263,0.036807,0.001305,-0.122573,0.069465,0.553548,0.893840,0.621183,0.072018,0.513662,0.880439,0.515798,0.103954,-0.039092,0.588289,0.522042,0.103518,0.092066,0.000000,-0.176793,0.064474,-0.428003,0.412433,0.565326,0.062148,-0.471339,0.932568,0.211536,0.132279,-0.047873,0.215340,0.038389,-0.037680,0.165018,0.074519,0.015237,0.226310,0.141820,0.048242,0.231361,0.050084,0.056350,-0.122580,0.069633,0.553938,0.620883,0.072068,0.513293,0.517084,0.103600,-0.038128,,,,-0.178329,0.063775,-0.429639,0.565359,0.062410,-0.471394
151,1.510000,-0.049110,0.084517,-0.008558,0.995174,0.210588,0.086131,0.009041,0.000231,0.227580,0.140976,0.050370,0.816197,0.230592,0.047102,0.059004,0.953012,0.165748,0.073868,0.017224,0.000001,0.212789,0.131420,-0.045941,0.679077,0.216234,0.037292,-0.035452,0.631631,-0.000157,-0.000102,-0.000246,-1.000000,0.320937,0.079275,0.036920,0.001258,-0.122487,0.069552,0.553644,0.893840,0.621271,0.071837,0.513784,0.880439,0.515916,0.103907,-0.038969,0.588289,0.522156,0.103446,0.092190,0.000000,-0.176676,0.064751,-0.427909,0.412433,0.565444,0.062158,-0.471221,0.932568,0.227557,0.141060,0.050395,0.216395,0.037859,-0.035849,0.165910,0.073926,0.017077,0.212720,0.131691,-0.045833,0.216163,0.036878,-0.035439,-0.122517,0.069700,0.553921,0.621010,0.071921,0.513561,0.517086,0.103600,-0.038127,,,,-0.178320,0.063781,-0.429637,0.565356,0.062409,-0.471400
152,1.520000,0.035888,-0.994271,0.051192,0.086698,0.234105,0.086496,0.007284,0.000349,0.213537,0.130934,-0.043775,0.977456,0.217275,0.037196,-0.034020,0.000000,0.279760,0.076103,0.001317,0.943330,0.228307,0.141313,0.052455,0.924897,0.231645,0.046936,0.060442,0.895134,-0.000072,-0.000122,-0.000376,-1.000000,0.320856,0.079278,0.036807,0.001295,-0.122544,0.069527,0.553551,0.921088,0.621212,0.071998,0.513660,0.911638,0.515826,0.103948,-0.039094,0.631625,0.522070,0.103511,0.092065,0.000000,-0.176773,0.064547,-0.427999,0.356299,0.565346,0.062138,-0.471342,0.919949,0.213907,0.131046,-0.043952,0.217449,0.037329,-0.034017,0.166917,0.073353,0.018871,0.228488,0.140494,0.052363,0.232050,0.047538,0.060532,-0.122516,0.069698,0.553915,0.620885,0.072049,0.513303,0.517081,0.103607,-0.038129,,,,-0.178311,0.063789,-0.429652,0.565359,0.062403,-0.471406
153,1.530000,-0.046670,0.083351,-0.011232,0.995363,0.212497,0.084678,0.012584,0.000411,0.229685,0.139244,0.054199,0.893739,0.232148,0.045317,0.062427,0.945214,0.167566,0.072631,0.020594,0.000001,0.215097,0.130194,-0.042192,0.788978,0.217987,0.036003,-0.032109,0.817370,-0.000078,-0.000118,-0.000412,-1.000000,0.320834,0.079265,0.036814,0.001302,-0.122570,0.069476,0.553555,0.899316,0.621186,0.072000,0.513669,0.878400,0.515802,0.103950,-0.039085,0.595037,0.522046,0.103511,0.092074,0.000000,-0.176790,0.064504,-0.427996,0.404583,0.565329,0.062149,-0.471332,0.931805,0.229541,0.139884,0.054071,0.232236,0.044607,0.062522,0.167745,0.072807,0.020469,0.215049,0.130411,-0.042062,0.217913,0.035679,-0.032081,-0.122579,0.069645,0.553942,0.620884,0.072049,0.513305,0.517081,0.103608,-0.038130,,,,-0.178326,0.063774,-0.429637,0.565355,0.062412,-0.471393
154,1.540000,-0.031190,0.994932,-0.048277,-0.082506,0.235482,0.085148,0.010832,0.000568,0.215782,0.130050,-0.040163,0.832781,0.218549,0.036229,-0.030883,0.819684,0.281087,0.074354,0.005207,0.930047,0.229807,0.139777,0.056245,0.935699,0.232184,0.045331,0.063752,0.916671,-0.000115,-0.000092,-0.000354,-1.000000,0.320894,0.079262,0.036908,0.001263,-0.122537,0.069486,0.553624,0.894261,0.621221,0.071928,0.513778,0.881183,0.515869,0.103930,-0.038979,0.591914,0.522106,0.103482,0.092180,0.000000,-0.176707,0.064593,-0.427929,0.409348,0.565414,0.062156,-0.471227,0.932245,0.216134,0.130587,-0.040273,0.219024,0.036191,-0.030439,0.168421,0.072385,0.022080,0.230130,0.139296,0.055765,0.218713,0.035035,-0.030372,-0.122587,0.069635,0.553939,0.620987,0.072003,0.513566,0.517079,0.103604,-0.038125,,,,-0.178315,0.063787,-0.429638,0.565354,0.062407,-0.471396
155,1.550000,-0.047977,0.080492,-0.012114,0.995526,0.213964,0.083798,0.015902,0.000311,0.230981,0.138459,0.057463,0.837058,0.233277,0.044552,0.065968,0.837303,0.168973,0.071830,0.023686,0.000001,0.216939,0.129157,-0.038985,0.811881,0.219649,0.034991,-0.028623,0.000000,-0.000161,-0.000101,-0.000242,-1.000000,0.320936,0.079269,0.036917,0.001257,-0.122489,0.069545,0.553641,0.912096,0.621269,0.071823,0.513782,0.918838,0.515915,0.103900,-0.038970,0.620794,0.522154,0.103437,0.092188,0.000000,-0.176677,0.064753,-0.427912,0.379788,0.565443,0.062153,-0.471223,0.922819,0.230953,0.138662,0.057527,0.219940,0.035985,-0.028941,0.169162,0.071821,0.023541,0.216913,0.129563,-0.038862,0.219514,0.034391,-0.028664,-0.122518,0.069693,0.553911,0.621012,0.071905,0.513560,0.517097,0.103594,-0.038123,,,,-0.178319,0.063798,-0.429639,0.565351,0.062403,-0.471391
156,1.560000,0.654977,0.750957,-0.078880,-0.029092,0.176788,0.117633,0.019199,0.000501,0.218009,0.128619,-0.037235,0.946328,0.125199,0.120270,-0.022651,0.000000,0.170120,0.071232,0.024722,0.940446,0.232068,0.138239,0.059179,0.893782,0.138543,0.129805,0.071982,0.845821,-0.000164,-0.000093,-0.000280,-1.000000,0.320917,0.079256,0.036923,0.001264,-0.122515,0.069495,0.553639,0.922656,0.621244,0.071831,0.513792,0.912558,0.515896,0.103902,-0.038961,0.628427,0.522133,0.103440,0.092197,0.000000,-0.176687,0.064704,-0.427915,0.358270,0.565434,0.062162,-0.471214,0.921459,0.217833,0.129068,-0.037252,0.220855,0.035779,-0.027443,0.169836,0.071548,0.024996,0.231572,0.138317,0.058970,0.227774,0.040380,0.020030,-0.122583,0.069643,0.553945,0.621011,0.071908,0.513572,0.517084,0.103604,-0.038119,,,,-0.178313,0.063790,-0.429637,0.565363,0.062409,-0.471399
157,1.570000,-0.035748,0.994399,-0.053291,-0.083976,0.238163,0.084299,0.015680,0.000649,0.217866,0.128526,-0.035669,0.879240,0.221582,0.034828,-0.025521,0.000001,0.283855,0.073899,0.010011,0.873566,0.232094,0.139294,0.060599,0.863913,0.235419,0.044950,0.068981,0.000000,-0.000153,-0.000096,-0.000285,-1.000000,0.320914,0.079255,0.036911,0.001257,-0.122515,0.069501,0.553630,0.913458,0.621244,0.071843,0.513778,0.917808,0.515892,0.103901,-0.038976,0.628341,0.522130,0.103442,0.092183,0.000000,-0.176693,0.064689,-0.427924,0.365245,0.565428,0.062153,-0.471227,0.920695,0.218521,0.128596,-0.035747,0.221499,0.034812,-0.025437,0.170416,0.071301,0.026491,0.232046,0.137847,0.060684,0.236033,0.046370,0.068724,-0.122571,0.069653,0.553919,0.621015,0.071920,0.513560,0.517089,0.103587,-0.038122,,,,-0.178315,0.063785,-0.429638,0.565350,0.062407,-0.471395
158,1.580000,0.047712,-0.075068,0.014828,-0.995926,0.215724,0.082762,0.020497,0.000296,0.232546,0.137340,0.062246,0.834124,0.234285,0.043423,0.070774,0.970261,0.170591,0.071016,0.027779,0.000001,0.219532,0.128105,-0.034352,0.637499,0.221665,0.033927,-0.023963,0.607998,-0.000136,-0.000089,-0.000324,-1.000000,0.320917,0.079258,0.036924,0.001266,-0.122519,0.069487,0.553637,0.917073,0.621240,0.071885,0.513796,0.918706,0.515894,0.103918,-0.038960,0.624345,0.522130,0.103463,0.092199,0.000000,-0.176683,0.064638,-0.427917,0.368111,0.565439,0.062158,-0.471210,0.921385,0.232469,0.137646,0.062252,0.234145,0.043229,0.070476,0.170911,0.071067,0.027758,0.219482,0.128308,-0.034230,0.221613,0.033561,-0.023772,-0.122578,0.069632,0.553941,0.621005,0.071967,0.513595,0.517091,0.103597,-0.038120,,,,-0.178318,0.063777,-0.429642,0.565368,0.062407,-0.471402
159,1.590000,0.027580,-0.995672,0.048904,0.074065,0.238681,0.083093,0.018862,0.000511,0.220150,0.128051,-0.032520,0.921142,0.222164,0.034228,-0.023081,0.904403,0.284308,0.072004,0.014040,0.918793,0.232567,0.137816,0.064105,0.939404,0.234216,0.043366,0.071765,0.896052,-0.000075,-0.000119,-0.000403,-1.000000,0.320835,0.079261,0.036812,0.001304,-0.122569,0.069483,0.553553,0.914465,0.621187,0.071994,0.513667,0.920176,0.515803,0.103941,-0.039087,0.625536,0.522047,0.103504,0.092072,0.000000,-0.176790,0.064505,-0.427997,0.367995,0.565329,0.062137,-0.471334,0.919500,0.220367,0.128396,-0.032939,0.222529,0.034631,-0.022554,0.171436,0.070844,0.029323,0.232817,0.137516,0.063709,0.234513,0.042930,0.071900,-0.122584,0.069652,0.553941,0.620893,0.072040,0.513303,0.517087,0.103605,-0.038119,,,,-0.178323,0.063783,-0.429633,0.565359,0.062397,-0.471398
160,1.600000,0.046926,-0.072861,0.012740,-0.996156,0.216787,0.082827,0.023237,0.000151,0.233198,0.137398,0.065157,0.854028,0.235302,0.043474,0.073520,0.810560,0.171673,0.070875,0.030306,0.000001,0.220635,0.128286,-0.031513,0.860857,0.223125,0.034099,-0.021286,0.863815,-0.000164,-0.000097,-0.000289,-1.000000,0.320916,0.079249,0.036919,0.001264,-0.122512,0.069480,0.553638,0.894050,0.621246,0.071829,0.513785,0.882453,0.515894,0.103899,-0.038967,0.589376,0.522132,0.103437,0.092191,0.000000,-0.176691,0.064689,-0.427915,0.411346,0.565429,0.062161,-0.471220,0.932591,0.233172,0.137400,0.065097,0.222846,0.033940,-0.021275,0.171799,0.070906,0.030198,0.220594,0.128410,-0.031398,0.223065,0.033942,-0.021232,-0.122578,0.069629,0.553941,0.621015,0.071909,0.513561,0.517088,0.103585,-0.038122,,,,-0.178317,0.063784,-0.429638,0.565357,0.062413,-0.471394
161,1.610000,0.027284,-0.995651,0.050272,0.073536,0.239451,0.082642,0.021415,0.000501,0.220995,0.127465,-0.030111,0.983446,0.222966,0.033667,-0.020412,0.000000,0.285080,0.071525,0.016676,0.957814,0.233303,0.137490,0.066502,0.956704,0.234912,0.043062,0.074421,0.955973,-0.000071,-0.000117,-0.000408,-1.000000,0.320835,0.079262,0.036811,0.001299,-0.122571,0.069484,0.553550,0.914091,0.621185,0.072002,0.513667,0.917023,0.515803,0.103944,-0.039088,0.625851,0.522047,0.103508,0.092071,0.000000,-0.176788,0.064497,-0.428001,0.366068,0.565332,0.062136,-0.471335,0.921305,0.221385,0.128360,-0.030384,0.223163,0.033249,-0.019996,0.172115,0.070819,0.031231,0.233407,0.137112,0.066189,0.235351,0.042971,0.074444,-0.122575,0.069651,0.553936,0.620887,0.072048,0.513309,0.517083,0.103606,-0.038125,,,,-0.178319,0.063795,-0.429631,0.565360,0.062396,-0.471396
162,1.620000,0.047697,-0.072902,0.011119,-0.996136,0.217590,0.083131,0.025124,0.000510,0.233830,0.137812,0.066969,0.746567,0.236249,0.043907,0.075454,0.844459,0.172519,0.071039,0.032220,0.000001,0.221273,0.128532,-0.029686,0.874663,0.224079,0.034367,-0.019337,0.887829,-0.000128,-0.000101,-0.000282,-1.000000,0.320931,0.079287,0.036927,0.001249,-0.122494,0.069561,0.553651,0.894746,0.621265,0.071897,0.513792,0.882776,0.515908,0.103929,-0.038963,0.590939,0.522147,0.103476,0.092196,0.000000,-0.176681,0.064701,-0.427902,0.413976,0.565439,0.062158,-0.471213,0.932931,0.233604,0.137437,0.067032,0.237381,0.045852,0.074986,0.172365,0.070720,0.032252,0.221536,0.128597,-0.029688,0.223723,0.034185,-0.019235,-0.122507,0.069707,0.553913,0.621008,0.071982,0.513587,0.517078,0.103609,-0.038120,,,,-0.178322,0.063796,-0.429633,0.565343,0.062410,-0.471379
163,1.630000,0.029062,-0.995699,0.049137,0.072966,0.239881,0.083107,0.022975,0.000463,0.221318,0.127998,-0.028453,0.865727,0.223602,0.034183,-0.018993,0.841138,0.285552,0.072158,0.018249,0.000001,0.233505,0.137818,0.068196,0.821318,0.235430,0.043376,0.075876,0.000000,-0.000154,-0.000091,-0.000306,-1.000000,0.320915,0.079251,0.036915,0.001265,-0.122519,0.069477,0.553629,0.913873,0.621240,0.071850,0.513785,0.917190,0.515893,0.103906,-0.038969,0.627649,0.522129,0.103446,0.092189,0.000000,-0.176686,0.064665,-0.427925,0.369023,0.565435,0.062160,-0.471221,0.922640,0.221663,0.128355,-0.028658,0.224042,0.034346,-0.018565,0.172541,0.070740,0.032777,0.233849,0.137312,0.067827,0.223824,0.033903,-0.018569,-0.122581,0.069624,0.553935,0.621009,0.071926,0.513560,0.517082,0.103603,-0.038125,,,,-0.178323,0.063788,-0.429635,0.565369,0.062407,-0.471396
164,1.640000,0.045388,-0.071147,0.014506,-0.996327,0.217605,0.082470,0.026323,0.000411,0.234058,0.136866,0.068454,0.860334,0.235795,0.042913,0.076563,0.824593,0.172423,0.070661,0.033194,0.914628,0.221815,0.128068,-0.028286,0.922722,0.223931,0.033844,-0.018313,0.883428,-0.000125,-0.000093,-0.000332,-1.000000,0.320911,0.079256,0.036921,0.001260,-0.122520,0.069490,0.553638,0.914863,0.621238,0.071900,0.513790,0.923312,0.515887,0.103917,-0.038966,0.623656,0.522124,0.103465,0.092193,0.000000,-0.176692,0.064617,-0.427916,0.375988,0.565429,0.062148,-0.471215,0.921544,0.233952,0.137361,0.068216,0.235593,0.042421,0.076106,0.172761,0.070686,0.033241,0.221791,0.128263,-0.028047,0.223925,0.033622,-0.017903,-0.122576,0.069634,0.553941,0.621014,0.071977,0.513596,0.517090,0.103597,-0.038120,,,,-0.178315,0.063808,-0.429631,0.565359,0.062394,-0.471396
165,1.650000,0.027781,-0.995740,0.049275,0.072811,0.240058,0.082666,0.024030,0.000416,0.221631,0.127581,-0.027426,0.830440,0.223674,0.033765,-0.017923,0.851064,0.285703,0.071600,0.019330,0.000001,0.233799,0.137413,0.069224,0.901389,0.235484,0.042970,0.076947,0.886756,-0.000155,-0.000100,-0.000242,-1.000000,0.320941,0.079270,0.036919,0.001258,-0.122485,0.069552,0.553642,0.922978,0.621274,0.071831,0.513784,0.912374,0.515920,0.103901,-0.038969,0.630002,0.522159,0.103440,0.092190,0.000000,-0.176671,0.064749,-0.427911,0.355716,0.565449,0.062149,-0.471221,0.920403,0.221873,0.128170,-0.027661,0.224030,0.033604,-0.017473,0.172848,0.070794,0.033705,0.234058,0.137348,0.068933,0.235756,0.042615,0.076877,-0.122513,0.069699,0.553911,0.621013,0.071915,0.513565,0.517095,0.103598,-0.038121,,,,-0.178319,0.063783,-0.429641,0.565357,0.062397,-0.471399
166,1.660000,0.047158,-0.071291,0.013436,-0.996249,0.217737,0.082627,0.027338,0.000165,0.234080,0.137204,0.069278,0.953219,0.236044,0.043283,0.077703,0.000000,0.172587,0.070734,0.034269,0.948583,0.221815,0.128049,-0.027426,0.964748,0.224159,0.033865,-0.017136,0.926878,-0.000078,-0.000120,-0.000420,-1.000000,0.320835,0.079260,0.036814,0.001307,-0.122566,0.069464,0.553556,0.894741,0.621190,0.072001,0.513668,0.881054,0.515803,0.103948,-0.039086,0.588294,0.522047,0.103510,0.092073,0.000000,-0.176790,0.064489,-0.427994,0.410470,0.565329,0.062147,-0.471334,0.933266,0.233974,0.137356,0.069302,0.224250,0.034246,-0.017359,0.172792,0.070733,0.034253,0.221867,0.128120,-0.027315,0.224009,0.033644,-0.017255,-0.122574,0.069630,0.553943,0.620889,0.072050,0.513302,0.517085,0.103604,-0.038111,,,,-0.178323,0.063782,-0.429641,0.565358,0.062405,-0.471394
167,1.670000,0.027887,-0.996044,0.047517,0.069725,0.240217,0.083122,0.024625,0.000470,0.222091,0.128224,-0.026775,0.902372,0.224101,0.034373,-0.017608,0.817428,0.285893,0.072084,0.020161,0.000001,0.233669,0.137699,0.069983,0.874444,0.235331,0.043228,0.077365,0.846641,-0.000109,-0.000102,-0.000306,-1.000000,0.320926,0.079284,0.036909,0.001260,-0.122497,0.069556,0.553634,0.921541,0.621261,0.071926,0.513774,0.912331,0.515902,0.103932,-0.038982,0.625178,0.522141,0.103484,0.092177,0.000000,-0.176686,0.064656,-0.427919,0.367500,0.565434,0.062148,-0.471230,0.921704,0.222300,0.128352,-0.027080,0.224469,0.034888,-0.017245,0.172757,0.070782,0.034624,0.233949,0.137581,0.069583,0.235606,0.042717,0.077561,-0.122506,0.069703,0.553911,0.620995,0.072008,0.513560,0.517084,0.103605,-0.038120,,,,-0.178332,0.063788,-0.429633,0.565357,0.062399,-0.471401
168,1.680000,0.046052,-0.069422,0.012349,-0.996447,0.217876,0.083028,0.027869,0.000206,0.233945,0.137543,0.069996,0.963823,0.236084,0.043607,0.078210,0.000000,0.172727,0.071021,0.034607,0.920986,0.222056,0.128587,-0.026774,0.933956,0.224568,0.034385,-0.016694,0.921305,-0.000071,-0.000116,-0.000432,-1.000000,0.320829,0.079262,0.036807,0.001309,-0.122577,0.069462,0.553546,0.893779,0.621179,0.072017,0.513664,0.880303,0.515796,0.103953,-0.039091,0.585898,0.522040,0.103517,0.092068,0.000000,-0.176793,0.064472,-0.428005,0.413256,0.565327,0.062148,-0.471338,0.933537,0.233871,0.137631,0.069909,0.224409,0.034827,-0.016883,0.172706,0.070761,0.034785,0.222301,0.128490,-0.026798,0.224420,0.034654,-0.016761,-0.122584,0.069628,0.553937,0.620879,0.072064,0.513294,0.517087,0.103607,-0.038113,,,,-0.178324,0.063781,-0.429643,0.565362,0.062405,-0.471395
169,1.690000,0.028258,-0.995962,0.049039,0.069695,0.239983,0.083469,0.025185,0.000422,0.221819,0.128400,-0.026352,0.869670,0.223918,0.034579,-0.016904,0.848325,0.285669,0.072462,0.020759,0.000001,0.233378,0.138176,0.070379,0.843391,0.235129,0.043729,0.078043,0.000000,-0.000136,-0.000094,-0.000332,-1.000000,0.320913,0.079262,0.036924,0.001262,-0.122518,0.069484,0.553642,0.915721,0.621241,0.071895,0.513793,0.920013,0.515889,0.103925,-0.038963,0.625638,0.522126,0.103470,0.092196,0.000000,-0.176691,0.064635,-0.427912,0.370693,0.565430,0.062166,-0.471213,0.921080,0.222158,0.128682,-0.026631,0.224350,0.034765,-0.016520,0.172641,0.070806,0.034835,0.233738,0.137726,0.070134,0.224374,0.034916,-0.016685,-0.122569,0.069629,0.553942,0.621006,0.071974,0.513591,0.517084,0.103607,-0.038119,,,,-0.178320,0.063792,-0.429636,0.565357,0.062413,-0.471395
170,1.700000,0.043200,-0.068678,0.012493,-0.996625,0.217408,0.083299,0.028044,0.000311,0.233443,0.137564,0.070505,0.888802,0.235511,0.043582,0.078190,0.850130,0.172241,0.071281,0.034642,0.896773,0.221703,0.129164,-0.026333,0.988792,0.224142,0.034904,-0.016783,0.906714,-0.000069,-0.000123,-0.000434,-1.000000,0.320833,0.079261,0.036806,0.001302,-0.122566,0.069462,0.553551,0.893898,0.621190,0.072019,0.513659,0.882020,0.515799,0.103953,-0.039095,0.589058,0.522044,0.103517,0.092064,0.000000,-0.176795,0.064468,-0.427999,0.414861,0.565324,0.062146,-0.471342,0.933849,0.233535,0.137870,0.070194,0.235108,0.043176,0.078012,0.172402,0.071081,0.034965,0.221668,0.129191,-0.026342,0.224327,0.035178,-0.016609,-0.122572,0.069627,0.553941,0.620890,0.072065,0.513297,0.517086,0.103615,-0.038129,,,,-0.178320,0.063780,-0.429636,0.565354,0.062402,-0.471399
171,1.710000,0.029277,-0.996052,0.046329,0.069839,0.239563,0.083727,0.025160,0.000473,0.221299,0.128913,-0.026117,0.842630,0.223555,0.035044,-0.017191,0.816407,0.285265,0.072819,0.020649,0.000001,0.232893,0.138171,0.070660,0.827122,0.234803,0.043687,0.077800,0.885056,-0.000074,-0.000117,-0.000420,-1.000000,0.320834,0.079265,0.036809,0.001304,-0.122572,0.069473,0.553548,0.893744,0.621185,0.072009,0.513665,0.881505,0.515802,0.103952,-0.039090,0.591499,0.522045,0.103515,0.092069,0.000000,-0.176789,0.064492,-0.428003,0.411241,0.565331,0.062149,-0.471337,0.933465,0.221406,0.129358,-0.026550,0.224019,0.035375,-0.016727,0.172193,0.071217,0.034847,0.233255,0.137751,0.070247,0.235001,0.043348,0.078039,-0.122583,0.069639,0.553939,0.620884,0.072055,0.513301,0.517083,0.103621,-0.038131,,,,-0.178323,0.063780,-0.429642,0.565360,0.062406,-0.471399
