timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 10:54:59.735278,0,-128.463,5.000,5.1416,0.4645,-0.1697,0.0153,1
2026-06-22 10:55:01.747003,1,-128.463,10.000,10.2833,0.9289,-0.3393,0.0307,1
2026-06-22 10:55:03.743675,2,-128.463,15.000,15.4249,1.3934,-0.5090,0.0460,1
2026-06-22 10:55:05.747177,3,-128.463,24.000,24.6799,2.2294,-0.8144,0.0736,1
2026-06-22 10:55:07.742315,4,-111.757,24.000,25.5708,9.4605,-0.8438,0.3122,1
2026-06-22 10:55:09.743031,5,-111.757,15.000,15.9818,5.9128,-0.5274,0.1951,1
2026-06-22 10:55:11.742679,6,-111.757,10.000,10.6545,3.9419,-0.3516,0.1301,1
2026-06-22 10:55:13.742828,7,-111.757,5.000,5.3273,1.9709,-0.1758,0.0650,1
2026-06-22 10:55:15.742218,8,-95.051,5.000,5.0631,3.3110,-0.1671,0.1093,1
2026-06-22 10:55:17.745368,9,-95.051,10.000,10.1263,6.6221,-0.3342,0.2185,1
2026-06-22 10:55:19.742628,10,-95.051,15.000,15.1894,9.9331,-0.5013,0.3278,1
2026-06-22 10:55:21.742812,11,-95.051,24.000,24.3031,15.8929,-0.8020,0.5245,1
2026-06-22 10:55:23.741845,12,-78.344,24.000,20.9837,20.9837,-0.6925,0.6925,1
2026-06-22 10:55:25.742411,13,-78.344,15.000,13.1148,13.1148,-0.4328,0.4328,1
2026-06-22 10:55:27.746252,14,-78.344,10.000,8.7432,8.7432,-0.2885,0.2885,1
2026-06-22 10:55:29.745529,15,-78.344,5.000,4.3716,4.3716,-0.1443,0.1443,1
2026-06-22 10:55:31.742220,16,-61.638,5.000,3.3110,5.0631,-0.1093,0.1671,1
2026-06-22 10:55:33.742570,17,-61.638,10.000,6.6221,10.1263,-0.2185,0.3342,1
2026-06-22 10:55:35.745886,18,-61.638,15.000,9.9331,15.1894,-0.3278,0.5013,1
2026-06-22 10:55:37.742103,19,-61.638,24.000,15.8929,24.3031,-0.5245,0.8020,1
2026-06-22 10:55:39.741864,20,-44.931,24.000,9.4605,25.5708,-0.3122,0.8438,1
2026-06-22 10:55:41.743840,21,-44.931,15.000,5.9128,15.9818,-0.1951,0.5274,1
2026-06-22 10:55:43.743246,22,-44.931,10.000,3.9419,10.6545,-0.1301,0.3516,1
2026-06-22 10:55:45.744148,23,-44.931,5.000,1.9709,5.3273,-0.0650,0.1758,1
2026-06-22 10:55:47.745981,24,-28.225,5.000,0.4645,5.1416,-0.0153,0.1697,1
2026-06-22 10:55:49.742084,25,-28.225,10.000,0.9289,10.2833,-0.0307,0.3393,1
2026-06-22 10:55:51.742714,26,-28.225,15.000,1.3934,15.4249,-0.0460,0.5090,1
2026-06-22 10:55:53.746973,27,-28.225,24.000,2.2294,24.6799,-0.0736,0.8144,1
