timestamp,magnitude,direction,given_Fx,given_Fz,measured_Fx,measured_Fy,measured_magnitude,measured_direction,t_sec,step,t_in_step
2026-06-22 10:54:59.731638000,0.0,0.0,0.0,0.0,-0.101,0.041,0.10900458705944444,157.9057696584172,0.0,0,0.0
2026-06-22 10:54:59.741638000,5.0,-128.463294,-3.110066,-3.915034,0.2108466898954704,-0.010836817653890819,0.21112499439133287,-2.94222332777553,0.01,1,0.0
2026-06-22 10:54:59.751638000,5.0,-128.463294,-3.110066,-3.915034,0.10177272386661673,0.014054402397901835,0.10273856895048114,7.862586427731867,0.02,1,0.01
2026-06-22 10:54:59.761638000,5.0,-128.463294,-3.110066,-3.915034,0.0066059947545897835,0.017051779692768828,0.01828667157763794,68.8232369321149,0.03,1,0.019999999999999997
2026-06-22 10:54:59.771638000,5.0,-128.463294,-3.110066,-3.915034,-0.08833691523853633,0.020258267716535428,0.09063006126410361,167.08372311839048,0.04,1,0.03
2026-06-22 10:54:59.781638000,5.0,-128.463294,-3.110066,-3.915034,-0.1698561371005095,0.036006299212598424,0.17363052984338395,168.03154722427277,0.05,1,0.04
2026-06-22 10:54:59.791638000,5.0,-128.463294,-3.110066,-3.915034,0.24943257676902514,-0.04936582109479312,0.25427071134127643,-11.194880862566313,0.06,1,0.049999999999999996
2026-06-22 10:54:59.801638000,5.0,-128.463294,-3.110066,-3.915034,-0.1951016882606989,-0.1075033372595211,0.2227591441088542,-151.14471603290312,0.07,1,0.060000000000000005
2026-06-22 10:54:59.811638000,5.0,-128.463294,-3.110066,-3.915034,-0.6973367305340399,-0.8459482266612314,1.09631515448031,-129.49963007378568,0.08,1,0.07
2026-06-22 10:54:59.821638000,5.0,-128.463294,-3.110066,-3.915034,-0.9519614879649897,-1.1088595185995627,1.4614376848012955,-130.64625643965203,0.09,1,0.08
2026-06-22 10:54:59.831638000,5.0,-128.463294,-3.110066,-3.915034,-1.1288170178445411,-1.1379711664482306,1.6028743667059469,-134.76861921530568,0.1,1,0.09000000000000001
2026-06-22 10:54:59.841638000,5.0,-128.463294,-3.110066,-3.915034,-1.069235051546392,-1.0301092783505155,1.4847183978112601,-136.06770582862325,0.11,1,0.1
2026-06-22 10:54:59.851638000,5.0,-128.463294,-3.110066,-3.915034,-1.1122004351373402,-1.0909061735110146,1.5579043896607174,-135.55377861520904,0.12,1,0.11
2026-06-22 10:54:59.861638000,5.0,-128.463294,-3.110066,-3.915034,-0.7356446700507614,-1.1188680203045684,1.339043960232209,-123.32452457502816,0.13,1,0.12000000000000001
2026-06-22 10:54:59.871638000,5.0,-128.463294,-3.110066,-3.915034,-0.9147724489795919,-1.0002040816326545,1.3554397213918228,-132.44559349893305,0.14,1,0.13
2026-06-22 10:54:59.881638000,5.0,-128.463294,-3.110066,-3.915034,-0.7368604651162789,-1.0962813953488373,1.3209073558881306,-123.90683833082807,0.15,1,0.13999999999999999
2026-06-22 10:54:59.891638000,5.0,-128.463294,-3.110066,-3.915034,-1.8585534232365146,-1.8554279045643158,2.626182312037779,-135.04821752470602,0.16,1,0.15
2026-06-22 10:54:59.901638000,5.0,-128.463294,-3.110066,-3.915034,-2.5293745545260164,-2.5339636493228803,3.5803222499062026,-134.9480706835957,0.17,1,0.16
2026-06-22 10:54:59.911638000,5.0,-128.463294,-3.110066,-3.915034,-3.631643134486411,-3.693255206494883,5.1796685102971445,-134.51807816570707,0.18,1,0.16999999999999998
2026-06-22 10:54:59.921638000,5.0,-128.463294,-3.110066,-3.915034,-3.84033369833014,-3.7707306323569667,5.382060239009335,-135.52395441447788,0.19,1,0.18
2026-06-22 10:54:59.931638000,5.0,-128.463294,-3.110066,-3.915034,-3.762601593625497,-3.4250796812749007,5.088058723662228,-137.68854233671385,0.2,1,0.19
2026-06-22 10:54:59.941638000,5.0,-128.463294,-3.110066,-3.915034,-3.510800521512386,-3.295913624511082,4.815471619902813,-136.8082182006859,0.21,1,0.19999999999999998
2026-06-22 10:54:59.951638000,5.0,-128.463294,-3.110066,-3.915034,-3.5472233434241507,-3.4779949545913222,4.967820684394305,-135.5645897324308,0.22,1,0.21
2026-06-22 10:54:59.961638000,5.0,-128.463294,-3.110066,-3.915034,-3.5149892166836216,-3.2378852492370296,4.779021874884952,-137.34981197475818,0.23,1,0.22
2026-06-22 10:54:59.971638000,5.0,-128.463294,-3.110066,-3.915034,-3.501007604562738,-3.454486692015209,4.918387190178941,-135.3832096023366,0.24,1,0.22999999999999998
2026-06-22 10:54:59.981638000,5.0,-128.463294,-3.110066,-3.915034,-3.26352777777778,-3.303888888888888,4.643952556438387,-134.6478840422076,0.25,1,0.24
