Format Version,1.23,Take Name,table_frame_may_14,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-14 08.01.10.263 AM,Total Frames in Take,636,Total Exported Frames,636,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.000397,0.001189,0.000267,-0.999999,0.561997,0.081425,-0.029439,0.000452,0.062216,0.069899,-0.494175,0.911394,0.806004,0.065651,-0.537673,0.853419,0.119941,0.070380,0.489598,0.879501,0.862876,0.070726,0.446542,0.925090,0.758106,0.105590,-0.103872,0.856958,0.762838,0.106302,0.022943,0.535158,0.000881,0.000404,-0.000580,-0.999999,0.096219,0.181212,0.108384,0.000089,0.056219,0.179631,-0.002141,0.981126,0.066598,0.180100,0.166413,0.980349,0.165839,0.183906,0.160881,0.986728,0.062150,0.069551,-0.494257,0.805870,0.066143,-0.537372,0.119870,0.070847,0.489488,0.862832,0.070487,0.446354,0.757752,0.105907,-0.104199,0.764024,0.105080,0.023661,0.056232,0.179632,-0.002068,0.066554,0.180098,0.166355,0.165870,0.183907,0.160866
7,0.070000,-0.000415,0.001187,0.000278,-0.999999,0.561992,0.081432,-0.029433,0.000458,0.062209,0.069934,-0.494166,0.910420,0.805996,0.065671,-0.537669,0.851502,0.119938,0.070379,0.489606,0.879485,0.862873,0.070710,0.446546,0.923914,0.758102,0.105596,-0.103865,0.853415,0.762834,0.106303,0.022949,0.539285,0.001039,0.000405,-0.000289,-0.999999,0.096202,0.181220,0.108401,0.000086,0.056202,0.179627,-0.002124,0.984239,0.066580,0.180143,0.166430,0.983251,0.165824,0.183890,0.160897,0.987271,0.062134,0.069591,-0.494239,0.805872,0.066159,-0.537354,0.119868,0.070841,0.489485,0.862831,0.070476,0.446356,0.757741,0.105910,-0.104205,0.764020,0.105092,0.023672,0.056223,0.179628,-0.002064,0.066519,0.180140,0.166402,0.165864,0.183891,0.160865
8,0.080000,-0.000394,0.001187,0.000279,-0.999999,0.561991,0.081433,-0.029439,0.000456,0.062208,0.069916,-0.494171,0.909769,0.805995,0.065649,-0.537674,0.851743,0.119938,0.070403,0.489601,0.877834,0.862872,0.070730,0.446541,0.926048,0.758101,0.105593,-0.103872,0.855482,0.762833,0.106306,0.022942,0.537696,0.000839,0.000446,0.000013,-1.000000,0.096196,0.181221,0.108403,0.000073,0.056204,0.179697,-0.002126,0.983667,0.066569,0.180139,0.166429,0.982775,0.165815,0.183828,0.160905,0.994589,0.062129,0.069571,-0.494242,0.805866,0.066142,-0.537370,0.119861,0.070867,0.489469,0.862841,0.070494,0.446365,0.757745,0.105904,-0.104206,0.764023,0.105089,0.023666,0.056208,0.179697,-0.002061,0.066543,0.180138,0.166365,0.165836,0.183829,0.160904
9,0.090000,-0.000403,0.001184,0.000284,-0.999999,0.561994,0.081433,-0.029439,0.000457,0.062209,0.069929,-0.494169,0.910265,0.805996,0.065657,-0.537675,0.851150,0.119943,0.070398,0.489603,0.878917,0.862877,0.070719,0.446539,0.925097,0.758104,0.105593,-0.103873,0.855944,0.762836,0.106303,0.022941,0.539176,0.000846,0.000500,0.000212,-1.000000,0.096163,0.181194,0.108402,0.000087,0.056183,0.179684,-0.002131,0.983043,0.066529,0.180124,0.166425,0.984597,0.165777,0.183774,0.160912,0.988037,0.062132,0.069586,-0.494243,0.805865,0.066148,-0.537365,0.119866,0.070860,0.489477,0.862842,0.070487,0.446353,0.757752,0.105903,-0.104208,0.764022,0.105091,0.023664,0.056207,0.179685,-0.002068,0.066474,0.180122,0.166398,0.165808,0.183775,0.160875
10,0.100000,-0.000398,0.001190,0.000282,-0.999999,0.561995,0.081434,-0.029439,0.000458,0.062215,0.069923,-0.494175,0.911509,0.806002,0.065652,-0.537673,0.852349,0.119939,0.070403,0.489598,0.879209,0.862873,0.070725,0.446542,0.926444,0.758106,0.105593,-0.103871,0.855643,0.762837,0.106305,0.022943,0.538153,0.001134,0.000417,0.000123,-0.999999,0.096196,0.181210,0.108381,0.000099,0.056197,0.179630,-0.002144,0.976791,0.066572,0.180169,0.166410,0.986312,0.165818,0.183833,0.160878,0.988534,0.062135,0.069584,-0.494238,0.805873,0.066139,-0.537364,0.119868,0.070860,0.489461,0.862833,0.070496,0.446362,0.757755,0.105905,-0.104208,0.764025,0.105088,0.023665,0.056229,0.179631,-0.002057,0.066536,0.180167,0.166368,0.165822,0.183833,0.160833
11,0.110000,-0.000388,0.001174,0.000203,-0.999999,0.561920,0.081508,-0.029502,0.000502,0.062126,0.069910,-0.494222,0.917146,0.805913,0.065756,-0.537743,0.864027,0.119881,0.070418,0.489549,0.890652,0.862814,0.070857,0.446470,0.902040,0.758024,0.105698,-0.103941,0.893309,0.762759,0.106412,0.022873,0.285961,0.000895,0.000366,-0.000246,-1.000000,0.096195,0.181231,0.108388,0.000083,0.056186,0.179673,-0.002134,0.983386,0.066577,0.180139,0.166419,0.984566,0.165821,0.183879,0.160879,0.990693,0.062128,0.069579,-0.494240,0.805872,0.066139,-0.537360,0.119868,0.070850,0.489482,0.862844,0.070483,0.446358,0.757755,0.105898,-0.104204,0.764683,0.104366,0.023390,0.056203,0.179674,-0.002070,0.066532,0.180138,0.166378,0.165850,0.183880,0.160856
12,0.120000,-0.000392,0.001192,0.000273,-0.999999,0.561997,0.081429,-0.029441,0.000458,0.062219,0.069904,-0.494179,0.907808,0.806007,0.065647,-0.537674,0.847145,0.119938,0.070396,0.489594,0.876453,0.862873,0.070732,0.446542,0.922849,0.758108,0.105592,-0.103873,0.855397,0.762838,0.106305,0.022942,0.537881,0.000944,0.000359,-0.000271,-1.000000,0.096200,0.181239,0.108395,0.000079,0.056190,0.179669,-0.002126,0.984393,0.066583,0.180152,0.166426,0.983759,0.165826,0.183896,0.160885,0.990955,0.062153,0.069550,-0.494259,0.805871,0.066153,-0.537358,0.119869,0.070870,0.489474,0.862834,0.070490,0.446354,0.757750,0.105897,-0.104209,0.764021,0.105082,0.023666,0.056201,0.179669,-0.002065,0.066539,0.180150,0.166379,0.165860,0.183897,0.160871
13,0.130000,-0.000406,0.001192,0.000288,-0.999999,0.561996,0.081437,-0.029437,0.000458,0.062217,0.069940,-0.494174,0.907808,0.806005,0.065661,-0.537669,0.847145,0.119937,0.070403,0.489599,0.876453,0.862872,0.070718,0.446546,0.922849,0.758107,0.105596,-0.103867,0.855397,0.762838,0.106305,0.022947,0.537881,0.000671,0.000427,-0.000301,-1.000000,0.096180,0.181217,0.108376,0.000102,0.056185,0.179705,-0.002151,0.984393,0.066556,0.180097,0.166403,0.983759,0.165799,0.183850,0.160877,0.990955,0.062138,0.069594,-0.494240,0.805879,0.066161,-0.537348,0.119870,0.070869,0.489464,0.862829,0.070486,0.446354,0.757750,0.105899,-0.104202,0.764023,0.105089,0.023661,0.056215,0.179706,-0.002072,0.066500,0.180095,0.166367,0.165825,0.183851,0.160833
14,0.140000,-0.000392,0.001194,0.000274,-0.999999,0.561999,0.081434,-0.029441,0.000455,0.062223,0.069911,-0.494181,0.909734,0.806011,0.065651,-0.537672,0.848164,0.119938,0.070403,0.489593,0.877544,0.862873,0.070737,0.446543,0.923921,0.758110,0.105596,-0.103871,0.856146,0.762840,0.106309,0.022943,0.539453,0.000929,0.000376,-0.000307,-0.999999,0.096186,0.181257,0.108401,0.000083,0.056180,0.179688,-0.002121,0.978845,0.066568,0.180166,0.166432,0.983540,0.165811,0.183918,0.160894,0.987353,0.062153,0.069562,-0.494258,0.805875,0.066145,-0.537362,0.119868,0.070870,0.489468,0.862836,0.070498,0.446358,0.757749,0.105912,-0.104199,0.764023,0.105096,0.023657,0.056197,0.179688,-0.002071,0.066496,0.180164,0.166409,0.165866,0.183920,0.160866
15,0.150000,-0.000401,0.001189,0.000285,-0.999999,0.561994,0.081434,-0.029436,0.000456,0.062213,0.069929,-0.494171,0.909042,0.806000,0.065655,-0.537671,0.850192,0.119939,0.070402,0.489602,0.877894,0.862873,0.070721,0.446544,0.923916,0.758104,0.105593,-0.103868,0.854837,0.762836,0.106304,0.022946,0.540205,0.000871,0.000349,-0.000369,-1.000000,0.096191,0.181245,0.108399,0.000078,0.056179,0.179683,-0.002121,0.986640,0.066576,0.180144,0.166431,0.981057,0.165819,0.183909,0.160888,0.984717,0.062134,0.069583,-0.494242,0.805870,0.066151,-0.537356,0.119864,0.070869,0.489469,0.862841,0.070485,0.446358,0.757751,0.105904,-0.104198,0.764022,0.105080,0.023664,0.056196,0.179684,-0.002070,0.066515,0.180141,0.166405,0.165863,0.183910,0.160863
