timestamp,magnitude,direction,T1_left,T3_right,tau1,tau2
2026-06-11 18:16:00.968588,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:00.993029,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.022596,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.050309,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.071043,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.095392,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.126437,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.152084,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.173522,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.205866,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.223131,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.257239,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.281247,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.308820,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.341563,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.358698,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.391327,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.409678,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.440306,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.473775,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.500646,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.540054,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.567749,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.599302,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.634457,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.658431,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.692501,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.715395,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.746236,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-11 18:16:01.771259,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
