Format Version,1.23,Take Name,linear_t1_may_14_t1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-14 03.13.20.950 PM,Total Frames in Take,4536,Total Exported Frames,4536,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.060000,-0.000171,-0.000046,-0.000375,-1.000000,0.561432,0.080701,-0.029589,0.000655,0.061737,0.068476,-0.493307,0.911365,0.804814,0.065627,-0.538274,0.901801,0.864000,0.069299,0.446886,0.555947,0.761861,0.104706,0.024466,0.795974,0.756614,0.105694,-0.105048,0.928542,0.119567,0.070405,0.487746,0.746594,0.018995,0.110124,0.053712,-0.992284,0.293741,0.123956,-0.232208,0.000676,0.250017,0.110914,-0.220969,0.759856,0.292224,0.176585,-0.280676,0.843528,0.315540,0.172582,-0.186745,0.762011,0.294066,0.081743,-0.283054,0.804323,0.316861,0.077957,-0.189597,0.885271,0.249773,0.111638,-0.221551,0.291867,0.176141,-0.280417,0.315840,0.172698,-0.185849,0.294121,0.081059,-0.283432,0.317109,0.078299,-0.189775,0.061945,0.068759,-0.493356,0.804975,0.065276,-0.538202,0.862631,0.070290,0.446340,0.762433,0.104302,0.024045,0.756647,0.105964,-0.105134,0.119415,0.069957,0.488643
7,0.070000,-0.000139,-0.000038,-0.000419,-1.000000,0.561409,0.080750,-0.029562,0.000627,0.061722,0.068451,-0.493287,0.911365,0.804800,0.065665,-0.538243,0.901801,0.863971,0.069404,0.446917,0.555947,0.761836,0.104776,0.024493,0.795974,0.756590,0.105755,-0.105020,0.928542,0.119538,0.070448,0.487767,0.746594,0.018942,0.109840,0.052842,-0.992363,0.293739,0.124326,-0.232368,0.000666,0.250044,0.111208,-0.221102,0.759856,0.292101,0.176950,-0.280838,0.843528,0.315481,0.172992,-0.186921,0.762011,0.294106,0.082110,-0.283212,0.804323,0.316964,0.078369,-0.189769,0.885271,0.249795,0.111809,-0.221678,0.291766,0.176392,-0.280538,0.315806,0.173096,-0.186084,0.294115,0.081566,-0.283658,0.317220,0.078788,-0.189863,0.061931,0.068761,-0.493334,0.804974,0.065273,-0.538194,0.862622,0.070304,0.446334,0.762327,0.104523,0.024186,0.756633,0.105953,-0.105137,0.119455,0.069985,0.488622
8,0.080000,-0.000185,-0.000057,-0.000378,-1.000000,0.561431,0.080690,-0.029577,0.000657,0.061725,0.068474,-0.493285,0.916974,0.804801,0.065632,-0.538269,0.900872,0.864010,0.069276,0.446890,0.550235,0.761861,0.104695,0.024473,0.787988,0.756611,0.105686,-0.105040,0.929991,0.119578,0.070376,0.487767,0.751835,0.018264,0.109382,0.051990,-0.992471,0.293692,0.124694,-0.232542,0.000659,0.250031,0.111482,-0.221253,0.796210,0.291914,0.177373,-0.280946,0.859569,0.315385,0.173344,-0.187055,0.751208,0.294091,0.082541,-0.283438,0.835322,0.317039,0.078728,-0.190019,0.881741,0.249778,0.112047,-0.221783,0.291537,0.176966,-0.280860,0.315745,0.173309,-0.186128,0.294115,0.082035,-0.283858,0.317314,0.079113,-0.190009,0.061901,0.068751,-0.493336,0.804980,0.065286,-0.538195,0.862632,0.070291,0.446335,0.762473,0.104278,0.024058,0.756632,0.105951,-0.105127,0.119415,0.069940,0.488644
9,0.090000,-0.000173,-0.000057,-0.000369,-1.000000,0.561434,0.080700,-0.029588,0.000652,0.061728,0.068482,-0.493295,0.915719,0.804804,0.065625,-0.538279,0.899918,0.864013,0.069293,0.446880,0.552799,0.761865,0.104702,0.024462,0.793075,0.756615,0.105690,-0.105051,0.927956,0.119581,0.070408,0.487757,0.754333,0.018155,0.110220,0.051485,-0.992407,0.293585,0.125062,-0.232601,0.000626,0.249919,0.111804,-0.221385,0.804212,0.291833,0.177740,-0.281007,0.846891,0.315151,0.173734,-0.187077,0.767813,0.294114,0.082910,-0.283496,0.810799,0.316910,0.079120,-0.190040,0.891272,0.249775,0.112381,-0.221894,0.291592,0.177257,-0.280718,0.315334,0.174029,-0.186215,0.294037,0.082275,-0.283900,0.317199,0.079382,-0.190231,0.061910,0.068760,-0.493355,0.804975,0.065272,-0.538198,0.862621,0.070277,0.446338,0.762454,0.104300,0.024041,0.756647,0.105966,-0.105130,0.119443,0.069974,0.488628
10,0.100000,-0.000180,-0.000049,-0.000385,-1.000000,0.561434,0.080698,-0.029590,0.000658,0.061736,0.068471,-0.493306,0.915719,0.804813,0.065638,-0.538277,0.899918,0.864005,0.069294,0.446882,0.552799,0.761863,0.104706,0.024464,0.793075,0.756615,0.105696,-0.105050,0.927956,0.119572,0.070384,0.487748,0.754333,0.017884,0.110214,0.051406,-0.992417,0.293591,0.125441,-0.232652,0.000672,0.249928,0.112168,-0.221443,0.804212,0.291828,0.178144,-0.281030,0.846891,0.315146,0.174094,-0.187102,0.767813,0.294129,0.083316,-0.283569,0.810799,0.316925,0.079482,-0.190114,0.891272,0.249755,0.112724,-0.221999,0.291574,0.177751,-0.280736,0.315362,0.174509,-0.186231,0.294056,0.082628,-0.283931,0.317225,0.079626,-0.190295,0.061930,0.068752,-0.493354,0.804981,0.065287,-0.538201,0.862630,0.070291,0.446331,0.762454,0.104302,0.024040,0.756644,0.105965,-0.105134,0.119415,0.069939,0.488638
11,0.110000,-0.000140,-0.000021,-0.000441,-1.000000,0.561397,0.080746,-0.029568,0.000633,0.061726,0.068427,-0.493310,0.903063,0.804805,0.065673,-0.538241,0.891074,0.863943,0.069413,0.446922,0.578858,0.761820,0.104781,0.024494,0.842212,0.756579,0.105760,-0.105019,0.941018,0.119508,0.070423,0.487746,0.741469,0.017190,0.110065,0.050795,-0.992477,0.293557,0.125761,-0.232626,0.000688,0.249915,0.112414,-0.221423,0.752625,0.291709,0.178522,-0.280938,0.874446,0.315057,0.174387,-0.187021,0.753354,0.294139,0.083701,-0.283597,0.823213,0.316964,0.079780,-0.190153,0.894440,0.249761,0.113181,-0.222029,0.291461,0.178118,-0.280773,0.315146,0.174805,-0.186132,0.294040,0.083092,-0.283943,0.317371,0.079701,-0.190233,0.061938,0.068748,-0.493357,0.804981,0.065276,-0.538203,0.862631,0.070289,0.446331,0.762316,0.104537,0.024189,0.756616,0.105961,-0.105137,0.119416,0.069931,0.488651
12,0.120000,-0.000172,-0.000047,-0.000385,-1.000000,0.561437,0.080695,-0.029586,0.000659,0.061741,0.068461,-0.493304,0.903063,0.804818,0.065628,-0.538272,0.891074,0.864007,0.069298,0.446887,0.578858,0.761866,0.104704,0.024468,0.842212,0.756618,0.105692,-0.105046,0.941018,0.119574,0.070389,0.487750,0.741469,0.017400,0.110841,0.050126,-0.992421,0.293503,0.126236,-0.232583,0.000677,0.249861,0.112839,-0.221437,0.752625,0.291659,0.178964,-0.280932,0.874446,0.314871,0.174918,-0.186977,0.753354,0.294217,0.084144,-0.283526,0.823213,0.316906,0.080313,-0.190045,0.894440,0.249796,0.113558,-0.222025,0.291383,0.178541,-0.280653,0.315012,0.175301,-0.186035,0.294145,0.083403,-0.283881,0.317187,0.080442,-0.190269,0.061943,0.068743,-0.493352,0.804981,0.065279,-0.538188,0.862630,0.070281,0.446343,0.762456,0.104303,0.024039,0.756646,0.105959,-0.105138,0.119422,0.069946,0.488640
13,0.130000,-0.000172,-0.000063,-0.000372,-1.000000,0.561431,0.080695,-0.029580,0.000650,0.061719,0.068473,-0.493281,0.918338,0.804795,0.065621,-0.538274,0.899927,0.864016,0.069290,0.446884,0.549630,0.761863,0.104698,0.024467,0.795828,0.756611,0.105686,-0.105046,0.928381,0.119585,0.070399,0.487771,0.758588,0.016491,0.111402,0.048453,-0.992456,0.293571,0.126657,-0.232496,0.000623,0.249965,0.113091,-0.221418,0.788744,0.291595,0.179445,-0.280774,0.875396,0.314715,0.175353,-0.186799,0.732055,0.294493,0.084639,-0.283496,0.814134,0.317089,0.080759,-0.189994,0.895240,0.250016,0.113524,-0.222142,0.291293,0.179104,-0.280572,0.315003,0.175556,-0.185786,0.294277,0.084016,-0.283840,0.317300,0.081118,-0.190040,0.061897,0.068743,-0.493329,0.804986,0.065278,-0.538194,0.862620,0.070285,0.446331,0.762436,0.104287,0.024056,0.756637,0.105958,-0.105134,0.119444,0.069980,0.488630
14,0.140000,-0.000157,-0.000043,-0.000369,-1.000000,0.561431,0.080708,-0.029601,0.000637,0.061738,0.068476,-0.493322,0.918338,0.804815,0.065617,-0.538284,0.899927,0.863997,0.069315,0.446875,0.549630,0.761860,0.104712,0.024454,0.795828,0.756613,0.105696,-0.105059,0.928381,0.119563,0.070431,0.487732,0.758588,0.016195,0.110520,0.047058,-0.992627,0.293494,0.127222,-0.232440,0.000635,0.249946,0.113528,-0.221288,0.788744,0.291282,0.180021,-0.280695,0.875396,0.314582,0.175960,-0.186763,0.732055,0.294441,0.085224,-0.283457,0.814134,0.317218,0.081374,-0.189998,0.895240,0.249889,0.114109,-0.221893,0.290875,0.179610,-0.280601,0.314914,0.176102,-0.185747,0.294396,0.084698,-0.283882,0.317432,0.081614,-0.189970,0.061942,0.068752,-0.493356,0.804976,0.065276,-0.538197,0.862632,0.070287,0.446334,0.762438,0.104302,0.024036,0.756634,0.105953,-0.105137,0.119436,0.070025,0.488543
15,0.150000,-0.000051,-0.000012,-0.000294,-1.000000,0.561427,0.080770,-0.029642,0.000568,0.061761,0.068514,-0.493392,0.929999,0.804841,0.065535,-0.538308,0.919731,0.863961,0.069433,0.446855,0.583656,0.761856,0.104755,0.024420,0.784998,0.756617,0.105713,-0.105094,0.934613,0.119525,0.070668,0.487665,0.838053,0.015283,0.110440,0.045627,-0.992717,0.293583,0.127502,-0.232459,0.000558,0.250078,0.113660,-0.221322,0.817380,0.291203,0.180368,-0.280634,0.866377,0.314529,0.176236,-0.186711,0.748678,0.294651,0.085585,-0.283539,0.844198,0.317453,0.081664,-0.190089,0.913596,0.250165,0.114027,-0.221948,0.290815,0.180021,-0.280513,0.314906,0.176391,-0.185792,0.294536,0.085085,-0.283893,0.317526,0.082001,-0.190070,0.061901,0.068750,-0.493336,0.804986,0.065270,-0.538201,0.862629,0.070284,0.446330,0.762470,0.104274,0.024058,0.756646,0.105970,-0.105134,0.119472,0.070359,0.488231
16,0.160000,0.000077,0.000022,-0.000206,-1.000000,0.561443,0.080850,-0.029707,0.000487,0.061806,0.068564,-0.493488,0.929999,0.804888,0.065442,-0.538352,0.919731,0.863942,0.069582,0.446814,0.583656,0.761873,0.104814,0.024362,0.784998,0.756643,0.105740,-0.105152,0.934613,0.119504,0.070960,0.487573,0.838053,0.014548,0.111099,0.043900,-0.992733,0.293595,0.127917,-0.232388,0.000617,0.250126,0.113906,-0.221323,0.817380,0.291088,0.180823,-0.280513,0.866377,0.314305,0.176679,-0.186563,0.748678,0.294883,0.086056,-0.283509,0.844198,0.317575,0.082122,-0.190033,0.913596,0.250186,0.114215,-0.221948,0.290716,0.180452,-0.280389,0.314771,0.176829,-0.185512,0.294748,0.085574,-0.283942,0.317625,0.082539,-0.189994,0.061930,0.068741,-0.493344,0.804982,0.065291,-0.538191,0.862627,0.070296,0.446334,0.762439,0.104309,0.024042,0.756639,0.105953,-0.105128,0.119627,0.070733,0.487888
17,0.170000,-0.000166,-0.000059,-0.000381,-1.000000,0.561437,0.080701,-0.029583,0.000649,0.061730,0.068464,-0.493288,0.935123,0.804806,0.065625,-0.538274,0.940182,0.864018,0.069307,0.446884,0.607116,0.761868,0.104709,0.024466,0.793943,0.756617,0.105695,-0.105047,0.946351,0.119586,0.070403,0.487764,0.898119,0.014198,0.111454,0.042315,-0.992767,0.293694,0.128355,-0.232285,0.000652,0.250263,0.114199,-0.221253,0.825053,0.291048,0.181267,-0.280394,0.865052,0.314215,0.177169,-0.186430,0.709963,0.295152,0.086514,-0.283418,0.834665,0.317793,0.082624,-0.189928,0.894589,0.250260,0.114434,-0.221886,0.290749,0.180802,-0.280240,0.314705,0.177233,-0.185352,0.294965,0.086116,-0.283889,0.317871,0.083198,-0.189883,0.061928,0.068739,-0.493334,0.804981,0.065281,-0.538193,0.862634,0.070285,0.446337,0.762436,0.104296,0.024050,0.756643,0.105971,-0.105137,0.119450,0.069980,0.488629
18,0.180000,-0.000167,-0.000060,-0.000366,-1.000000,0.561435,0.080704,-0.029583,0.000654,0.061727,0.068484,-0.493288,0.917882,0.804802,0.065622,-0.538275,0.903147,0.864017,0.069301,0.446883,0.555304,0.761867,0.104706,0.024465,0.788335,0.756615,0.105693,-0.105048,0.929992,0.119585,0.070420,0.487764,0.756339,0.014020,0.111907,0.041672,-0.992746,0.293737,0.128623,-0.232182,0.000592,0.250315,0.114409,-0.221192,0.823466,0.291064,0.181540,-0.280285,0.876739,0.314152,0.177457,-0.186301,0.723939,0.295296,0.086793,-0.283321,0.841690,0.317858,0.082918,-0.189811,0.882116,0.250403,0.114702,-0.221828,0.290732,0.181199,-0.280155,0.314554,0.177577,-0.185280,0.295139,0.086272,-0.283644,0.317908,0.083382,-0.189873,0.061905,0.068755,-0.493341,0.804980,0.065288,-0.538191,0.862634,0.070277,0.446336,0.762470,0.104287,0.024045,0.756639,0.105958,-0.105136,0.119441,0.070002,0.488633
