timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-15 18:21:58.517702,0,-129.485,5.000,4.9678,0.4360,-0.1639,0.0144,1
2026-06-15 18:22:04.661627,1,-129.485,10.000,9.9350,0.8657,-0.3279,0.0286,1
2026-06-15 18:22:10.657514,2,-129.485,15.000,14.9008,1.2854,-0.4917,0.0424,1
2026-06-15 18:22:16.659281,3,-129.485,24.000,23.8392,2.0387,-0.7867,0.0673,1
2026-06-15 18:22:22.668924,4,-116.440,5.000,4.7070,1.5492,-0.1553,0.0511,1
2026-06-15 18:22:28.669174,5,-116.440,10.000,9.4112,3.0990,-0.3106,0.1023,1
2026-06-15 18:22:34.663866,6,-116.440,15.000,14.1117,4.6465,-0.4657,0.1533,1
2026-06-15 18:22:40.669133,7,-116.440,24.000,22.5717,7.4014,-0.7449,0.2442,1
2026-06-15 18:22:46.678666,8,-103.394,5.000,4.2012,2.5830,-0.1386,0.0852,1
2026-06-15 18:22:52.664992,9,-103.394,10.000,8.4011,5.1670,-0.2772,0.1705,1
2026-06-15 18:22:58.658794,10,-103.394,15.000,12.6198,7.7483,-0.4165,0.2557,1
2026-06-15 18:23:04.655342,11,-103.394,24.000,20.1826,12.3987,-0.6660,0.4092,1
2026-06-15 18:23:10.648563,12,-90.348,5.000,3.4852,3.4833,-0.1150,0.1149,1
2026-06-15 18:23:16.652907,13,-90.348,10.000,6.9656,6.9675,-0.2299,0.2299,1
2026-06-15 18:23:22.686466,14,-90.348,15.000,10.4584,10.4469,-0.3451,0.3447,1
2026-06-15 18:23:28.656795,15,-90.348,24.000,16.7171,16.7205,-0.5517,0.5518,1
2026-06-15 18:23:34.677495,16,-77.302,5.000,2.5845,4.2032,-0.0853,0.1387,1
2026-06-15 18:23:40.682530,17,-77.302,10.000,5.1691,8.4061,-0.1706,0.2774,1
2026-06-15 18:23:46.660216,18,-77.302,15.000,7.7498,12.6093,-0.2557,0.4161,1
2026-06-15 18:23:52.662096,19,-77.302,24.000,12.3916,20.1776,-0.4089,0.6659,1
2026-06-15 18:23:58.674842,20,-64.256,5.000,1.5496,4.7072,-0.0511,0.1553,1
2026-06-15 18:24:04.667235,21,-64.256,10.000,3.0985,9.4139,-0.1022,0.3107,1
2026-06-15 18:24:10.686651,22,-64.256,15.000,4.6512,14.1220,-0.1535,0.4660,1
2026-06-15 18:24:16.680548,23,-64.256,24.000,7.3555,22.5894,-0.2427,0.7455,1
2026-06-15 18:24:22.674311,24,-51.211,5.000,0.4356,4.9678,-0.0144,0.1639,1
2026-06-15 18:24:28.657326,25,-51.211,10.000,0.8636,9.9352,-0.0285,0.3279,1
2026-06-15 18:24:34.650759,26,-51.211,15.000,1.2967,14.9035,-0.0428,0.4918,1
2026-06-15 18:24:40.654151,27,-51.211,24.000,2.0667,23.8456,-0.0682,0.7869,1
