timestamp,magnitude,direction,given_Fx,given_Fz,measured_Fx,measured_Fy,measured_magnitude,measured_direction,t_sec,step
2026-06-18 16:01:38.610029000,5.0,-128.908501,-3.140393,-3.89075,0.024916433761878142,0.05193208496366686,0.057600087847880704,64.36882896340852,0.0,0
2026-06-18 16:01:38.620028999,5.0,-128.908501,-3.140393,-3.89075,-0.062271469740634106,-0.049098559077809856,0.07929946057304485,-141.74563624672692,0.009999999,0
2026-06-18 16:01:38.630029000,5.0,-128.908501,-3.140393,-3.89075,-0.11221875000000003,-0.07746874999999999,0.13636148678466734,-145.3812474397343,0.02,0
2026-06-18 16:01:38.640029000,5.0,-128.908501,-3.140393,-3.89075,0.04788488765774096,-0.010529701446598967,0.049028941234223904,-12.40174179715699,0.03,0
2026-06-18 16:01:38.650029000,5.0,-128.908501,-3.140393,-3.89075,-0.04221915285451324,-0.06121546961326034,0.07436256173454996,-124.59329567152948,0.04,0
2026-06-18 16:01:38.660029000,5.0,-128.908501,-3.140393,-3.89075,0.10971715842886678,0.07654407066340937,0.13377910751470148,34.90151771886215,0.05,0
2026-06-18 16:01:38.670029000,5.0,-128.908501,-3.140393,-3.89075,-0.0013738776893106458,-0.010686261223107021,0.01077421546255997,-97.32603648786795,0.06,0
2026-06-18 16:01:38.680029000,5.0,-128.908501,-3.140393,-3.89075,0.126,0.08648581997533922,0.15282603527150335,34.46552466213272,0.07,0
2026-06-18 16:01:38.690029000,5.0,-128.908501,-3.140393,-3.89075,0.009564546564546472,-0.001355644355644517,0.00966014092052329,-8.06716269818492,0.08,0
2026-06-18 16:01:38.700029000,5.0,-128.908501,-3.140393,-3.89075,0.1322459618208518,0.09267816935878699,0.1614875769018106,35.022829384445416,0.09,0
2026-06-18 16:01:38.710029000,5.0,-128.908501,-3.140393,-3.89075,-0.11462594758501199,-0.093687026207494,0.14804177362949142,-140.73990016752452,0.1,0
2026-06-18 16:01:38.720029000,5.0,-128.908501,-3.140393,-3.89075,0.1269006505026618,0.06992430514488568,0.14489024655922775,28.855473123431626,0.11,0
2026-06-18 16:01:38.730029000,5.0,-128.908501,-3.140393,-3.89075,-0.09565655403284887,-0.08585939951877813,0.12853798199429028,-138.0894885568787,0.12,0
2026-06-18 16:01:38.740029000,5.0,-128.908501,-3.140393,-3.89075,0.12670539582512916,0.043384009452542775,0.13392695623876838,18.90123700725974,0.13,0
2026-06-18 16:01:38.750029000,5.0,-128.908501,-3.140393,-3.89075,-0.14299503475670308,-0.12320390599139358,0.188750582559649,-139.25195438647734,0.14,0
2026-06-18 16:01:38.760029000,5.0,-128.908501,-3.140393,-3.89075,-0.14491325496554536,-0.2554402107823268,0.29368274166050123,-119.56658542551237,0.15,0
2026-06-18 16:01:38.770029000,5.0,-128.908501,-3.140393,-3.89075,-2.175094278807415,-2.4386263765780303,3.267710777630548,-131.73086231802276,0.16,0
2026-06-18 16:01:38.780029000,5.0,-128.908501,-3.140393,-3.89075,-9.171937500000043,-10.492812500000051,13.9364110037005,-131.1572330073385,0.17,0
