timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-15 18:14:19.636474,0,-129.522,5.000,4.9656,0.4361,-0.1639,0.0144,1
2026-06-15 18:14:25.954042,1,-129.522,10.000,9.9313,0.8477,-0.3277,0.0280,1
2026-06-15 18:14:31.945693,2,-129.522,15.000,14.8982,1.3023,-0.4916,0.0430,1
2026-06-15 18:14:37.923599,3,-129.522,24.000,23.8347,2.0529,-0.7865,0.0677,1
2026-06-15 18:14:43.930394,4,-116.526,5.000,4.6971,1.5458,-0.1550,0.0510,1
2026-06-15 18:14:49.924886,5,-116.526,10.000,9.3983,3.0875,-0.3101,0.1019,1
2026-06-15 18:14:55.932652,6,-116.526,15.000,14.1002,4.6228,-0.4653,0.1526,1
2026-06-15 18:15:01.920491,7,-116.526,24.000,22.5842,7.3737,-0.7453,0.2433,1
2026-06-15 18:15:07.926358,8,-103.530,5.000,4.2108,2.5724,-0.1390,0.0849,1
2026-06-15 18:15:13.937812,9,-103.530,10.000,8.4030,5.1658,-0.2773,0.1705,1
2026-06-15 18:15:19.936184,10,-103.530,15.000,12.6478,7.7354,-0.4174,0.2553,1
2026-06-15 18:15:25.925094,11,-103.530,24.000,20.2150,12.3658,-0.6671,0.4081,1
2026-06-15 18:15:31.935751,12,-90.533,5.000,3.4981,3.4760,-0.1154,0.1147,1
2026-06-15 18:15:37.928431,13,-90.533,10.000,6.9974,6.9497,-0.2309,0.2293,1
2026-06-15 18:15:43.939741,14,-90.533,15.000,10.4898,10.4276,-0.3462,0.3441,1
2026-06-15 18:15:49.935904,15,-90.533,24.000,16.7952,16.6783,-0.5542,0.5504,1
2026-06-15 18:15:55.936995,16,-77.537,5.000,2.6071,4.1949,-0.0860,0.1384,1
2026-06-15 18:16:01.939507,17,-77.537,10.000,5.2114,8.3855,-0.1720,0.2767,1
2026-06-15 18:16:07.939896,18,-77.537,15.000,7.8126,12.5834,-0.2578,0.4153,1
2026-06-15 18:16:13.923275,19,-77.537,24.000,12.3606,20.1414,-0.4079,0.6647,1
2026-06-15 18:16:19.954448,20,-64.541,5.000,1.5581,4.6914,-0.0514,0.1548,1
2026-06-15 18:16:25.935991,21,-64.541,10.000,3.0793,9.4015,-0.1016,0.3103,1
2026-06-15 18:16:31.943058,22,-64.541,15.000,4.7308,14.0996,-0.1561,0.4653,1
2026-06-15 18:16:37.924663,23,-64.541,24.000,7.5579,22.5586,-0.2494,0.7444,1
2026-06-15 18:16:43.931894,24,-51.545,5.000,0.4644,4.9645,-0.0153,0.1638,1
2026-06-15 18:16:49.921435,25,-51.545,10.000,0.9362,9.9292,-0.0309,0.3277,1
2026-06-15 18:16:55.931260,26,-51.545,15.000,1.3994,14.8932,-0.0462,0.4915,1
2026-06-15 18:17:01.929985,27,-51.545,24.000,2.2366,23.8318,-0.0738,0.7865,1
