timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-12 11:18:10.647808,0,-128.775,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:18:18.256862,1,-128.775,5.000,4.9762,0.4306,-0.1642,0.0142,1
2026-06-12 11:18:26.222631,2,-128.775,10.000,9.9501,0.8667,-0.3284,0.0286,1
2026-06-12 11:18:34.224682,3,-128.775,15.000,14.9229,1.2750,-0.4925,0.0421,1
2026-06-12 11:18:42.225787,4,-128.775,24.000,23.8730,2.1017,-0.7878,0.0694,1
2026-06-12 11:18:50.230383,5,-115.553,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:18:58.219105,6,-115.553,5.000,4.7310,1.5582,-0.1561,0.0514,1
2026-06-12 11:19:06.226319,7,-115.553,10.000,9.4609,3.1254,-0.3122,0.1031,1
2026-06-12 11:19:14.235951,8,-115.553,15.000,14.1704,4.6708,-0.4676,0.1541,1
2026-06-12 11:19:22.227679,9,-115.553,24.000,22.6720,7.4386,-0.7482,0.2455,1
2026-06-12 11:19:30.229690,10,-102.330,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:19:38.228071,11,-102.330,5.000,4.2327,2.6021,-0.1397,0.0859,1
2026-06-12 11:19:46.236477,12,-102.330,10.000,8.4612,5.2013,-0.2792,0.1716,1
2026-06-12 11:19:54.242725,13,-102.330,15.000,12.6577,7.7957,-0.4177,0.2573,1
2026-06-12 11:20:02.222676,14,-102.330,24.000,20.2125,12.6602,-0.6670,0.4178,1
2026-06-12 11:20:10.227637,15,-89.108,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:20:18.217075,16,-89.108,5.000,3.5203,3.5110,-0.1162,0.1159,1
2026-06-12 11:20:26.237481,17,-89.108,10.000,7.0165,7.0297,-0.2315,0.2320,1
2026-06-12 11:20:34.221521,18,-89.108,15.000,10.4909,10.5360,-0.3462,0.3477,1
2026-06-12 11:20:42.226630,19,-89.108,24.000,16.7630,16.8609,-0.5532,0.5564,1
2026-06-12 11:20:50.235900,20,-75.886,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:20:58.229585,21,-75.886,5.000,2.6139,4.2315,-0.0863,0.1396,1
2026-06-12 11:21:06.240961,22,-75.886,10.000,5.2004,8.4672,-0.1716,0.2794,1
2026-06-12 11:21:14.215558,23,-75.886,15.000,7.7375,12.7044,-0.2553,0.4192,1
2026-06-12 11:21:22.223151,24,-75.886,24.000,12.3317,20.3400,-0.4069,0.6712,1
2026-06-12 11:21:30.223236,25,-62.663,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:21:38.228000,26,-62.663,5.000,1.5605,4.7300,-0.0515,0.1561,1
2026-06-12 11:21:46.231598,27,-62.663,10.000,3.0875,9.4594,-0.1019,0.3122,1
2026-06-12 11:21:54.226879,28,-62.663,15.000,4.5674,14.1924,-0.1507,0.4683,1
2026-06-12 11:22:02.216319,29,-62.663,24.000,7.3023,22.7089,-0.2410,0.7494,1
2026-06-12 11:22:10.216616,30,-49.441,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 11:22:18.214196,31,-49.441,5.000,0.4388,4.9753,-0.0145,0.1642,1
2026-06-12 11:22:26.215314,32,-49.441,10.000,0.8473,9.9507,-0.0280,0.3284,1
2026-06-12 11:22:34.213200,33,-49.441,15.000,1.1913,14.9285,-0.0393,0.4926,1
2026-06-12 11:22:42.214401,34,-49.441,24.000,1.8604,23.8880,-0.0614,0.7883,1
