timestamp,Fx,Fy
2026-06-12 11:18:10.644879,0.059000,0.001000
2026-06-12 11:18:10.679197,-0.500000,-0.205000
2026-06-12 11:18:10.689300,0.856000,0.132000
2026-06-12 11:18:10.695347,-0.451000,0.004000
2026-06-12 11:18:10.735204,-0.696000,-0.049000
2026-06-12 11:18:10.737087,0.804000,0.089000
2026-06-12 11:18:10.751904,-0.550000,0.003000
2026-06-12 11:18:10.760347,0.035000,0.058000
2026-06-12 11:18:10.764241,0.417000,0.032000
2026-06-12 11:18:10.768415,-0.524000,-0.237000
2026-06-12 11:18:10.789472,0.712000,0.144000
2026-06-12 11:18:10.804804,-0.034000,-0.010000
2026-06-12 11:18:10.811805,-0.520000,-0.219000
2026-06-12 11:18:10.835422,0.880000,0.142000
2026-06-12 11:18:10.842558,-0.503000,0.005000
2026-06-12 11:18:10.846229,-0.666000,-0.042000
2026-06-12 11:18:10.851857,0.742000,0.110000
2026-06-12 11:18:10.853552,-0.551000,-0.007000
2026-06-12 11:18:10.863485,0.101000,0.077000
2026-06-12 11:18:10.864149,0.375000,0.045000
2026-06-12 11:18:10.864433,-0.492000,-0.256000
2026-06-12 11:18:10.865468,0.712000,0.149000
2026-06-12 11:18:10.886379,-0.163000,0.015000
2026-06-12 11:18:10.895091,-0.525000,-0.194000
2026-06-12 11:18:10.898526,0.909000,0.134000
2026-06-12 11:18:10.901420,-0.495000,0.016000
2026-06-12 11:18:10.915362,-0.607000,-0.016000
2026-06-12 11:18:10.925131,0.705000,0.135000
2026-06-12 11:18:10.927484,-0.602000,-0.006000
2026-06-12 11:18:10.933032,0.138000,0.079000
2026-06-12 11:18:10.933498,0.346000,0.039000
2026-06-12 11:18:10.934618,-0.515000,-0.258000
2026-06-12 11:18:10.954727,0.692000,0.124000
2026-06-12 11:18:10.955836,-0.024000,0.002000
2026-06-12 11:18:10.956247,-0.628000,-0.178000
2026-06-12 11:18:10.959583,0.897000,0.140000
2026-06-12 11:18:10.960364,-0.494000,0.021000
2026-06-12 11:18:10.962393,-0.597000,-0.023000
2026-06-12 11:18:10.963577,0.663000,0.088000
2026-06-12 11:18:10.964902,-0.521000,-0.013000
2026-06-12 11:18:10.971242,0.219000,0.047000
2026-06-12 11:18:10.978217,0.312000,0.008000
2026-06-12 11:18:10.978585,-0.498000,-0.237000
2026-06-12 11:18:11.000402,0.759000,0.141000
2026-06-12 11:18:11.004688,-0.071000,-0.005000
2026-06-12 11:18:11.008041,-0.641000,-0.166000
2026-06-12 11:18:11.015476,0.915000,0.161000
2026-06-12 11:18:11.023167,-0.490000,-0.001000
2026-06-12 11:18:11.024188,-0.539000,0.000000
2026-06-12 11:18:11.024633,0.594000,0.125000
2026-06-12 11:18:11.025046,-0.519000,-0.040000
2026-06-12 11:18:11.027444,0.281000,0.098000
2026-06-12 11:18:11.027725,0.300000,0.015000
2026-06-12 11:18:11.027870,-0.501000,-0.246000
2026-06-12 11:18:11.027981,0.780000,0.134000
2026-06-12 11:18:11.028089,-0.074000,0.030000
2026-06-12 11:18:11.028183,-0.723000,-0.142000
2026-06-12 11:18:11.052011,0.912000,0.133000
2026-06-12 11:18:11.055454,-0.535000,0.007000
2026-06-12 11:18:11.064784,-0.520000,-0.008000
2026-06-12 11:18:11.079388,0.581000,0.120000
2026-06-12 11:18:11.082572,-0.502000,-0.076000
2026-06-12 11:18:11.085289,0.375000,0.085000
2026-06-12 11:18:11.086091,0.187000,0.003000
2026-06-12 11:18:11.092470,-0.533000,-0.253000
2026-06-12 11:18:11.094763,0.809000,0.110000
2026-06-12 11:18:11.120216,-0.153000,0.028000
2026-06-12 11:18:11.120575,-0.805000,-0.123000
2026-06-12 11:18:11.120895,0.928000,0.124000
2026-06-12 11:18:11.130685,-0.524000,0.014000
2026-06-12 11:18:11.144294,-0.433000,-0.015000
2026-06-12 11:18:11.153387,0.530000,0.111000
2026-06-12 11:18:11.189479,-0.526000,-0.114000
2026-06-12 11:18:11.189990,0.489000,0.112000
2026-06-12 11:18:11.191927,0.214000,0.026000
2026-06-12 11:18:11.194891,-0.512000,-0.250000
2026-06-12 11:18:11.198833,0.822000,0.125000
2026-06-12 11:18:11.203656,-0.345000,-0.005000
2026-06-12 11:18:11.203895,-0.851000,-0.098000
2026-06-12 11:18:11.203994,0.929000,0.107000
2026-06-12 11:18:11.204092,-0.521000,0.037000
2026-06-12 11:18:11.215615,-0.379000,0.011000
2026-06-12 11:18:11.231810,0.489000,0.112000
2026-06-12 11:18:11.248801,-0.530000,-0.172000
2026-06-12 11:18:11.249761,0.516000,0.085000
2026-06-12 11:18:11.255611,0.154000,0.015000
2026-06-12 11:18:11.264450,-0.495000,-0.208000
2026-06-12 11:18:11.272185,0.838000,0.111000
2026-06-12 11:18:11.293203,-0.272000,-0.000000
2026-06-12 11:18:11.294015,-0.869000,-0.045000
2026-06-12 11:18:11.301661,0.881000,0.114000
2026-06-12 11:18:11.309400,-0.592000,-0.001000
2026-06-12 11:18:11.325323,-0.314000,0.011000
2026-06-12 11:18:11.327812,0.457000,0.075000
2026-06-12 11:18:11.351679,-0.513000,-0.237000
2026-06-12 11:18:11.352058,0.621000,0.118000
2026-06-12 11:18:11.352251,0.150000,0.021000
2026-06-12 11:18:11.352631,-0.493000,-0.245000
2026-06-12 11:18:11.365037,0.854000,0.106000
2026-06-12 11:18:11.366605,-0.321000,-0.014000
2026-06-12 11:18:11.368024,-0.874000,-0.098000
2026-06-12 11:18:11.371351,0.853000,0.144000
2026-06-12 11:18:11.393497,-0.540000,-0.004000
2026-06-12 11:18:11.397235,-0.248000,0.018000
2026-06-12 11:18:11.408224,0.453000,0.079000
2026-06-12 11:18:11.408926,-0.480000,-0.212000
2026-06-12 11:18:11.409226,0.591000,0.156000
2026-06-12 11:18:11.409497,0.129000,0.007000
2026-06-12 11:18:11.410903,-0.494000,-0.228000
2026-06-12 11:18:11.417399,0.872000,0.078000
2026-06-12 11:18:11.424887,-0.384000,-0.001000
2026-06-12 11:18:11.431188,-0.847000,-0.053000
2026-06-12 11:18:11.439786,0.836000,0.130000
2026-06-12 11:18:11.443661,-0.523000,0.002000
2026-06-12 11:18:11.459484,-0.146000,0.017000
2026-06-12 11:18:11.464832,0.385000,0.035000
2026-06-12 11:18:11.468531,-0.527000,-0.271000
2026-06-12 11:18:11.480286,0.648000,0.152000
2026-06-12 11:18:11.499970,0.011000,-0.015000
2026-06-12 11:18:11.500294,-0.543000,-0.213000
2026-06-12 11:18:11.501248,0.907000,0.172000
2026-06-12 11:18:11.509612,-0.440000,0.006000
2026-06-12 11:18:11.510063,-0.722000,-0.029000
2026-06-12 11:18:11.542839,0.788000,0.117000
2026-06-12 11:18:11.548339,-0.518000,0.005000
