timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-15 12:03:34.097926,0,-129.434,5.000,4.9711,0.4359,-0.1640,0.0144,1
2026-06-15 12:03:36.064969,1,-129.434,10.000,9.9418,0.8695,-0.3281,0.0287,1
2026-06-15 12:03:38.067969,2,-129.434,15.000,14.8857,1.5153,-0.4912,0.0500,1
2026-06-15 12:03:40.063279,3,-129.434,24.000,23.8498,2.1021,-0.7870,0.0694,1
2026-06-15 12:03:42.066723,4,-116.318,5.000,4.6901,1.6077,-0.1548,0.0531,1
2026-06-15 12:03:44.084467,5,-116.318,10.000,9.4279,3.1143,-0.3111,0.1028,1
2026-06-15 12:03:46.064591,6,-116.318,15.000,14.1295,4.6637,-0.4663,0.1539,1
2026-06-15 12:03:48.067800,7,-116.318,24.000,22.6105,7.4487,-0.7461,0.2458,1
2026-06-15 12:03:50.060154,8,-103.201,5.000,4.2003,2.5912,-0.1386,0.0855,1
2026-06-15 12:03:52.062308,9,-103.201,10.000,8.4085,5.1765,-0.2775,0.1708,1
2026-06-15 12:03:54.075591,10,-103.201,15.000,12.6147,7.7665,-0.4163,0.2563,1
2026-06-15 12:03:56.079289,11,-103.201,24.000,20.1620,12.4156,-0.6653,0.4097,1
2026-06-15 12:03:58.057742,12,-90.085,5.000,3.4713,3.4941,-0.1146,0.1153,1
2026-06-15 12:04:00.075672,13,-90.085,10.000,6.9635,6.9812,-0.2298,0.2304,1
2026-06-15 12:04:02.067644,14,-90.085,15.000,10.4277,10.4747,-0.3441,0.3457,1
2026-06-15 12:04:04.080842,15,-90.085,24.000,16.7024,16.7831,-0.5512,0.5538,1
2026-06-15 12:04:06.071974,16,-76.968,5.000,2.5647,4.2182,-0.0846,0.1392,1
2026-06-15 12:04:08.058462,17,-76.968,10.000,5.1515,8.4324,-0.1700,0.2783,1
2026-06-15 12:04:10.071722,18,-76.968,15.000,7.7198,12.6500,-0.2548,0.4174,1
2026-06-15 12:04:12.072686,19,-76.968,24.000,12.3258,20.2225,-0.4068,0.6673,1
2026-06-15 12:04:14.070700,20,-63.852,5.000,1.5186,4.7141,-0.0501,0.1556,1
2026-06-15 12:04:16.075472,21,-63.852,10.000,2.9477,9.4797,-0.0973,0.3128,1
2026-06-15 12:04:18.070559,22,-63.852,15.000,4.4344,14.2370,-0.1463,0.4698,1
2026-06-15 12:04:20.069021,23,-63.852,24.000,7.1064,22.7820,-0.2345,0.7518,1
2026-06-15 12:04:22.077583,24,-50.735,5.000,0.3578,4.9804,-0.0118,0.1644,1
2026-06-15 12:04:24.066371,25,-50.735,10.000,0.7087,9.9592,-0.0234,0.3287,1
2026-06-15 12:04:26.065473,26,-50.735,15.000,1.0620,14.9391,-0.0350,0.4930,1
2026-06-15 12:04:28.055527,27,-50.735,24.000,1.7119,23.9033,-0.0565,0.7888,1
