timestamp,t_rel,step,target_mag,target_angle,Fmg,Fml,Fdg,Fdl
2026-06-15 12:03:35.892281,1.794355,0,5.0,-129.434,5.0,4.30235586626676,-129.434254,-135.6968571038482
2026-06-15 12:03:35.902281,1.804355,0,5.0,-129.434,5.0,5.52444603557678,-129.434254,-134.2079429078376
2026-06-15 12:03:35.912281,1.814355,0,5.0,-129.434,5.0,3.936489806921898,-129.434254,-139.73971004604167
2026-06-15 12:03:35.922281,1.824355,0,5.0,-129.434,5.0,5.534251530243272,-129.434254,-134.28255904351826
2026-06-15 12:03:35.932281,1.834355,0,5.0,-129.434,5.0,,-129.434254,
2026-06-15 12:03:35.942281,1.844355,0,5.0,-129.434,5.0,4.713557043253004,-129.434254,-137.80317193755764
2026-06-15 12:03:35.952281,1.854355,0,5.0,-129.434,5.0,3.6771843848248893,-129.434254,-138.7818277311106
2026-06-15 12:03:35.962281,1.864355,0,5.0,-129.434,5.0,3.913664395422786,-129.434254,-139.5908444640542
2026-06-15 12:03:35.972281,1.874355,0,5.0,-129.434,5.0,3.6430440568293982,-129.434254,-140.05548394458177
2026-06-15 12:03:35.982281,1.884355,0,5.0,-129.434,5.0,4.268367369381412,-129.434254,-135.6454519867374
2026-06-15 12:03:35.992281,1.894355,0,5.0,-129.434,5.0,,-129.434254,
2026-06-15 12:03:36.002281,1.904355,0,5.0,-129.434,5.0,4.260509007149263,-129.434254,-135.54203518725043
2026-06-15 12:03:36.012281,1.914355,0,5.0,-129.434,5.0,5.4464759248526935,-129.434254,-134.36026586958943
2026-06-15 12:03:36.022281,1.924355,0,5.0,-129.434,5.0,5.4464759248526935,-129.434254,-134.36026586958943
2026-06-15 12:03:36.032281,1.934355,0,5.0,-129.434,5.0,4.697649305769855,-129.434254,-138.2185800044983
2026-06-15 12:03:36.042281,1.944355,0,5.0,-129.434,5.0,3.6723013220595067,-129.434254,-139.82685878112298
2026-06-15 12:03:36.052281,1.954355,0,5.0,-129.434,5.0,3.6723013220595067,-129.434254,-139.82685878112298
2026-06-15 12:03:36.062281,1.964355,0,5.0,-129.434,5.0,3.8813792651581993,-129.434254,-134.65554054577018
2026-06-15 12:03:36.072281,0.007312,1,10.0,-129.434,5.0,4.246345487592831,-129.434254,-136.16407782890477
2026-06-15 12:03:36.082281,0.017312,1,10.0,-129.434,10.0,4.663576738941903,-129.434254,-138.0420097920518
2026-06-15 12:03:36.092281,0.027312,1,10.0,-129.434,10.0,4.2251978651892745,-129.434254,-135.60410047728783
2026-06-15 12:03:36.102281,0.037312,1,10.0,-129.434,10.0,,-129.434254,
2026-06-15 12:03:36.112281,0.047312,1,10.0,-129.434,10.0,4.210930657230062,-129.434254,-135.41371548291224
2026-06-15 12:03:36.122281,0.057312,1,10.0,-129.434,10.0,5.44035927122465,-129.434254,-134.15846126210212
2026-06-15 12:03:36.132281,0.067312,1,10.0,-129.434,10.0,5.44035927122465,-129.434254,-134.15846126210212
2026-06-15 12:03:36.142281,0.077312,1,10.0,-129.434,10.0,4.673997004705929,-129.434254,-138.15675102493722
2026-06-15 12:03:36.152281,0.087312,1,10.0,-129.434,10.0,4.673997004705929,-129.434254,-138.15675102493722
2026-06-15 12:03:36.162281,0.097312,1,10.0,-129.434,10.0,3.858327098627072,-129.434254,-139.4566904938204
2026-06-15 12:03:36.172281,0.107312,1,10.0,-129.434,10.0,3.858327098627072,-129.434254,-139.4566904938204
2026-06-15 12:03:36.182281,0.117312,1,10.0,-129.434,10.0,,-129.434254,
2026-06-15 12:03:36.192281,0.127312,1,10.0,-129.434,10.0,3.6357228992320083,-129.434254,-139.02607180905437
2026-06-15 12:03:36.202281,0.137312,1,10.0,-129.434,10.0,3.6357228992320083,-129.434254,-139.02607180905437
2026-06-15 12:03:36.212281,0.147312,1,10.0,-129.434,10.0,3.8275742971234403,-129.434254,-134.9047364602911
2026-06-15 12:03:36.222281,0.157312,1,10.0,-129.434,10.0,3.8275742971234403,-129.434254,-134.9047364602911
2026-06-15 12:03:36.232281,0.167312,1,10.0,-129.434,10.0,5.444827361817819,-129.434254,-134.01031552425928
2026-06-15 12:03:36.242281,0.177312,1,10.0,-129.434,10.0,4.192424596817455,-129.434254,-136.04373476606065
2026-06-15 12:03:36.252281,0.187312,1,10.0,-129.434,10.0,4.197600266819126,-129.434254,-135.5791155158532
2026-06-15 12:03:36.262281,0.197312,1,10.0,-129.434,10.0,4.6816121155003865,-129.434254,-138.27295644099343
2026-06-15 12:03:36.272281,0.207312,1,10.0,-129.434,10.0,3.868079756158086,-129.434254,-139.81322130265093
2026-06-15 12:03:36.282281,0.217312,1,10.0,-129.434,10.0,3.868079756158086,-129.434254,-139.81322130265093
2026-06-15 12:03:36.292281,0.227312,1,10.0,-129.434,10.0,3.5731714204611005,-129.434254,-139.44914329861544
2026-06-15 12:03:36.302281,0.237312,1,10.0,-129.434,10.0,3.826862945024293,-129.434254,-134.95765279447141
2026-06-15 12:03:36.312281,0.247312,1,10.0,-129.434,10.0,4.196616017698069,-129.434254,-136.00406994849197
2026-06-15 12:03:36.322281,0.257312,1,10.0,-129.434,10.0,4.186599813691297,-129.434254,-135.90968762070523
2026-06-15 12:03:36.332281,0.267312,1,10.0,-129.434,10.0,5.427884026027085,-129.434254,-133.9922954174979
2026-06-15 12:03:36.342281,0.277312,1,10.0,-129.434,10.0,4.188284254918713,-129.434254,-135.37725867104538
