timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-18 11:41:58.468822,0,-129.134,5.000,4.9760,0.4358,-0.1642,0.0144,1
2026-06-18 11:42:02.269439,1,-129.134,10.000,9.9520,0.8716,-0.3284,0.0288,1
2026-06-18 11:42:06.264462,2,-129.134,15.000,14.9280,1.3074,-0.4926,0.0431,1
2026-06-18 11:42:10.263106,3,-129.134,24.000,23.8849,2.0919,-0.7882,0.0690,1
2026-06-18 11:42:14.262347,4,-115.910,24.000,22.7107,7.5063,-0.7495,0.2477,1
2026-06-18 11:42:18.263700,5,-115.910,15.000,14.1942,4.6915,-0.4684,0.1548,1
2026-06-18 11:42:22.261948,6,-115.910,10.000,9.4628,3.1276,-0.3123,0.1032,1
2026-06-18 11:42:26.262048,7,-115.910,5.000,4.7314,1.5638,-0.1561,0.0516,1
2026-06-18 11:42:30.262255,8,-102.685,5.000,4.2358,2.6089,-0.1398,0.0861,1
2026-06-18 11:42:34.276187,9,-102.685,10.000,8.4716,5.2178,-0.2796,0.1722,1
2026-06-18 11:42:38.262205,10,-102.685,15.000,12.7075,7.8267,-0.4193,0.2583,1
2026-06-18 11:42:42.262688,11,-102.685,24.000,20.3320,12.5227,-0.6710,0.4132,1
2026-06-18 11:42:46.263859,12,-89.460,24.000,16.8748,16.8748,-0.5569,0.5569,1
2026-06-18 11:42:50.262509,13,-89.460,15.000,10.5468,10.5468,-0.3480,0.3480,1
2026-06-18 11:42:54.262826,14,-89.460,10.000,7.0312,7.0312,-0.2320,0.2320,1
2026-06-18 11:42:58.262819,15,-89.460,5.000,3.5156,3.5156,-0.1160,0.1160,1
2026-06-18 11:43:02.262648,16,-76.236,5.000,2.6089,4.2358,-0.0861,0.1398,1
2026-06-18 11:43:06.262821,17,-76.236,10.000,5.2178,8.4716,-0.1722,0.2796,1
2026-06-18 11:43:10.264170,18,-76.236,15.000,7.8267,12.7075,-0.2583,0.4193,1
2026-06-18 11:43:14.264428,19,-76.236,24.000,12.5227,20.3320,-0.4132,0.6710,1
2026-06-18 11:43:18.262145,20,-63.011,24.000,7.5063,22.7107,-0.2477,0.7495,1
2026-06-18 11:43:22.262699,21,-63.011,15.000,4.6915,14.1942,-0.1548,0.4684,1
2026-06-18 11:43:26.262172,22,-63.011,10.000,3.1276,9.4628,-0.1032,0.3123,1
2026-06-18 11:43:30.262147,23,-63.011,5.000,1.5638,4.7314,-0.0516,0.1561,1
2026-06-18 11:43:34.262978,24,-49.786,5.000,0.4358,4.9760,-0.0144,0.1642,1
2026-06-18 11:43:38.262184,25,-49.786,10.000,0.8716,9.9520,-0.0288,0.3284,1
2026-06-18 11:43:42.264340,26,-49.786,15.000,1.3074,14.9280,-0.0431,0.4926,1
2026-06-18 11:43:46.264151,27,-49.786,24.000,2.0919,23.8849,-0.0690,0.7882,1
