timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-15 19:25:29.090853,0,-129.862,5.000,4.9681,0.4360,-0.1639,0.0144,1
2026-06-15 19:25:31.167049,1,-129.862,10.000,9.9409,0.8313,-0.3280,0.0274,1
2026-06-15 19:25:33.160002,2,-129.862,15.000,14.9105,1.2545,-0.4920,0.0414,1
2026-06-15 19:25:35.172280,3,-129.862,24.000,23.8532,2.0380,-0.7872,0.0673,1
2026-06-15 19:25:37.158039,4,-116.811,24.000,22.6209,7.3766,-0.7465,0.2434,1
2026-06-15 19:25:39.156525,5,-116.811,15.000,14.1285,4.6915,-0.4662,0.1548,1
2026-06-15 19:25:41.158090,6,-116.811,10.000,9.4179,3.1300,-0.3108,0.1033,1
2026-06-15 19:25:43.164578,7,-116.811,5.000,4.7085,1.5699,-0.1554,0.0518,1
2026-06-15 19:25:45.169444,8,-103.759,5.000,4.2065,2.6044,-0.1388,0.0859,1
2026-06-15 19:25:47.171684,9,-103.759,10.000,8.4194,5.1780,-0.2778,0.1709,1
2026-06-15 19:25:49.154601,10,-103.759,15.000,12.6216,7.7890,-0.4165,0.2570,1
2026-06-15 19:25:51.172198,11,-103.759,24.000,20.2320,12.3988,-0.6677,0.4092,1
2026-06-15 19:25:53.166774,12,-90.708,24.000,16.7457,16.7639,-0.5526,0.5532,1
2026-06-15 19:25:55.166028,13,-90.708,15.000,10.4861,10.4450,-0.3460,0.3447,1
2026-06-15 19:25:57.200820,14,-90.708,10.000,6.9793,6.9886,-0.2303,0.2306,1
2026-06-15 19:25:59.176823,15,-90.708,5.000,3.4833,3.4867,-0.1149,0.1151,1
2026-06-15 19:26:01.175862,16,-77.656,5.000,2.5845,4.2035,-0.0853,0.1387,1
2026-06-15 19:26:03.169441,17,-77.656,10.000,5.1659,8.4093,-0.1705,0.2775,1
2026-06-15 19:26:05.171360,18,-77.656,15.000,7.7523,12.6127,-0.2558,0.4162,1
2026-06-15 19:26:07.167267,19,-77.656,24.000,12.4641,20.1312,-0.4113,0.6643,1
2026-06-15 19:26:09.171182,20,-64.604,24.000,7.4717,22.5927,-0.2466,0.7456,1
2026-06-15 19:26:11.165410,21,-64.604,15.000,4.6495,14.1359,-0.1534,0.4665,1
2026-06-15 19:26:13.168939,22,-64.604,10.000,3.1137,9.4113,-0.1028,0.3106,1
2026-06-15 19:26:15.169623,23,-64.604,5.000,1.5644,4.7014,-0.0516,0.1551,1
2026-06-15 19:26:17.160338,24,-51.553,5.000,0.4516,4.9659,-0.0149,0.1639,1
2026-06-15 19:26:19.156476,25,-51.553,10.000,0.8761,9.9359,-0.0289,0.3279,1
2026-06-15 19:26:21.173673,26,-51.553,15.000,1.3107,14.9049,-0.0433,0.4919,1
2026-06-15 19:26:23.171983,27,-51.553,24.000,2.1513,23.8406,-0.0710,0.7867,1
