timestamp,t_rel,step,target_mag,target_angle,Fml,Fdl,lc_Fx,lc_Fy,gui_Fx,gui_Fz
2026-06-15 19:25:30.147454,1.056601,0,5.0,-129.862,2.200527663993343,-134.81588823166015,-1.551,-1.561,-3.204723,-3.837936
2026-06-15 19:25:30.157454,1.066601,0,5.0,-129.862,2.4119438218996727,-135.08398671720306,-1.708,-1.703,-3.204723,-3.837936
2026-06-15 19:25:30.167454,1.076601,0,5.0,-129.862,2.463639584030099,-135.460461334086,-1.756,-1.728,-3.204723,-3.837936
2026-06-15 19:25:30.177454,1.086601,0,5.0,-129.862,2.463639584030099,-135.460461334086,-1.756,-1.728,-3.204723,-3.837936
2026-06-15 19:25:30.187454,1.096601,0,5.0,-129.862,2.691037718055992,-131.35417069622412,-1.778,-2.02,-3.204723,-3.837936
2026-06-15 19:25:30.197454,1.106601,0,5.0,-129.862,2.8256229401673534,-138.40013929556164,-2.113,-1.876,-3.204723,-3.837936
2026-06-15 19:25:30.207454,1.116601,0,5.0,-129.862,2.462555177046801,-137.20512738592436,-1.807,-1.673,-3.204723,-3.837936
2026-06-15 19:25:30.217454,1.126601,0,5.0,-129.862,2.1883411525628267,-133.0556911105487,-1.494,-1.599,-3.204723,-3.837936
2026-06-15 19:25:30.227454,1.136601,0,5.0,-129.862,2.3688284023964252,-134.7605563452364,-1.668,-1.682,-3.204723,-3.837936
2026-06-15 19:25:30.237454,1.146601,0,5.0,-129.862,2.4382227133713608,-135.56496327356967,-1.741,-1.707,-3.204723,-3.837936
2026-06-15 19:25:30.247454,1.156601,0,5.0,-129.862,2.6391854804086807,-131.65156821562056,-1.754,-1.972,-3.204723,-3.837936
2026-06-15 19:25:30.257454,1.166601,0,5.0,-129.862,,,,,-3.204723,-3.837936
2026-06-15 19:25:30.267454,1.176601,0,5.0,-129.862,2.8331404836329597,-138.04736098431914,-2.107,-1.894,-3.204723,-3.837936
2026-06-15 19:25:30.277454,1.186601,0,5.0,-129.862,2.1711181451040384,-132.72281480977824,-1.473,-1.595,-3.204723,-3.837936
2026-06-15 19:25:30.287454,1.196601,0,5.0,-129.862,2.399551833155517,-135.96243803656782,-1.725,-1.668,-3.204723,-3.837936
2026-06-15 19:25:30.297454,1.206601,0,5.0,-129.862,2.4829120000515523,-136.59929573802367,-1.804,-1.706,-3.204723,-3.837936
2026-06-15 19:25:30.307454,1.216601,0,5.0,-129.862,2.813998045486173,-138.29882512806094,-2.101,-1.872,-3.204723,-3.837936
2026-06-15 19:25:30.317454,1.226601,0,5.0,-129.862,2.813998045486173,-138.29882512806094,-2.101,-1.872,-3.204723,-3.837936
2026-06-15 19:25:30.327454,1.236601,0,5.0,-129.862,2.191365099658202,-134.64872340403036,-1.54,-1.559,-3.204723,-3.837936
2026-06-15 19:25:30.337454,1.246601,0,5.0,-129.862,2.1707473367483376,-132.98390153853532,-1.48,-1.588,-3.204723,-3.837936
2026-06-15 19:25:30.347454,1.256601,0,5.0,-129.862,2.3646872943372452,-134.41746729087407,-1.655,-1.689,-3.204723,-3.837936
2026-06-15 19:25:30.357454,1.266601,0,5.0,-129.862,2.405080663927927,-135.75805928618013,-1.723,-1.678,-3.204723,-3.837936
2026-06-15 19:25:30.367454,1.276601,0,5.0,-129.862,2.8181256182079606,-137.99163065244716,-2.094,-1.886,-3.204723,-3.837936
2026-06-15 19:25:30.377454,1.286601,0,5.0,-129.862,2.4392560341218794,-136.76085858657177,-1.777,-1.671,-3.204723,-3.837936
2026-06-15 19:25:30.387454,1.296601,0,5.0,-129.862,2.4392560341218794,-136.76085858657177,-1.777,-1.671,-3.204723,-3.837936
2026-06-15 19:25:30.397454,1.306601,0,5.0,-129.862,2.185680900772114,-135.2038987104668,-1.551,-1.54,-3.204723,-3.837936
2026-06-15 19:25:30.407454,1.316601,0,5.0,-129.862,2.4382850530649613,-135.69788391286897,-1.745,-1.703,-3.204723,-3.837936
2026-06-15 19:25:30.417454,1.326601,0,5.0,-129.862,2.4611968633167076,-137.23929215449388,-1.807,-1.671,-3.204723,-3.837936
2026-06-15 19:25:30.427454,1.336601,0,5.0,-129.862,2.2041608380515245,-135.56981411831617,-1.574,-1.543,-3.204723,-3.837936
2026-06-15 19:25:30.437454,1.346601,0,5.0,-129.862,2.2042815155964086,-134.17288066354556,-1.536,-1.581,-3.204723,-3.837936
2026-06-15 19:25:30.447454,1.356601,0,5.0,-129.862,2.2042815155964086,-134.17288066354556,-1.536,-1.581,-3.204723,-3.837936
2026-06-15 19:25:30.457454,1.366601,0,5.0,-129.862,2.3638589213402734,-135.05141707819257,-1.673,-1.67,-3.204723,-3.837936
2026-06-15 19:25:30.467454,1.376601,0,5.0,-129.862,2.3638589213402734,-135.05141707819257,-1.673,-1.67,-3.204723,-3.837936
2026-06-15 19:25:30.477454,1.386601,0,5.0,-129.862,,,,,-3.204723,-3.837936
2026-06-15 19:25:30.487454,1.396601,0,5.0,-129.862,,,,,-3.204723,-3.837936
2026-06-15 19:25:30.497454,1.406601,0,5.0,-129.862,2.429490687366387,-136.25080081476543,-1.755,-1.68,-3.204723,-3.837936
2026-06-15 19:25:30.507454,1.416601,0,5.0,-129.862,2.6043448312387514,-133.59978447970997,-1.796,-1.886,-3.204723,-3.837936
2026-06-15 19:25:30.517454,1.426601,0,5.0,-129.862,2.6043448312387514,-133.59978447970997,-1.796,-1.886,-3.204723,-3.837936
2026-06-15 19:25:30.527454,1.436601,0,5.0,-129.862,2.848750076788064,-138.05913120761076,-2.119,-1.904,-3.204723,-3.837936
2026-06-15 19:25:30.537454,1.446601,0,5.0,-129.862,2.848750076788064,-138.05913120761076,-2.119,-1.904,-3.204723,-3.837936
2026-06-15 19:25:30.547454,1.456601,0,5.0,-129.862,2.2059975067982287,-137.4065872999803,-1.624,-1.493,-3.204723,-3.837936
2026-06-15 19:25:30.557454,1.466601,0,5.0,-129.862,2.3539713252289203,-134.81067849778356,-1.659,-1.67,-3.204723,-3.837936
2026-06-15 19:25:30.567454,1.476601,0,5.0,-129.862,2.8011783234917407,-138.00974681111646,-2.082,-1.874,-3.204723,-3.837936
2026-06-15 19:25:30.577454,1.486601,0,5.0,-129.862,2.503626369888287,-137.6062361864328,-1.849,-1.688,-3.204723,-3.837936
2026-06-15 19:25:30.587454,1.496601,0,5.0,-129.862,2.503626369888287,-137.6062361864328,-1.849,-1.688,-3.204723,-3.837936
