timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-15 15:17:39.789255,0,-129.474,5.000,4.9674,0.4360,-0.1639,0.0144,1
2026-06-15 15:17:41.889705,1,-129.474,10.000,9.9356,0.8724,-0.3279,0.0288,1
2026-06-15 15:17:43.927508,2,-129.474,15.000,14.8974,1.3329,-0.4916,0.0440,1
2026-06-15 15:17:45.908250,3,-129.474,24.000,23.8385,2.1266,-0.7867,0.0702,1
2026-06-15 15:17:47.895690,4,-116.438,5.000,4.7075,1.5501,-0.1553,0.0512,1
2026-06-15 15:17:49.886923,5,-116.438,10.000,9.4069,3.1024,-0.3104,0.1024,1
2026-06-15 15:17:51.906802,6,-116.438,15.000,14.1132,4.6479,-0.4657,0.1534,1
2026-06-15 15:17:53.893852,7,-116.438,24.000,22.5865,7.4472,-0.7454,0.2458,1
2026-06-15 15:17:55.890275,8,-103.402,5.000,4.2036,2.5852,-0.1387,0.0853,1
2026-06-15 15:17:57.897812,9,-103.402,10.000,8.3823,5.1791,-0.2766,0.1709,1
2026-06-15 15:17:59.891168,10,-103.402,15.000,12.5816,7.7686,-0.4152,0.2564,1
2026-06-15 15:18:01.907021,11,-103.402,24.000,20.1811,12.3851,-0.6660,0.4087,1
2026-06-15 15:18:03.887336,12,-90.366,5.000,3.4818,3.4823,-0.1149,0.1149,1
2026-06-15 15:18:05.889756,13,-90.366,10.000,6.9604,6.9613,-0.2297,0.2297,1
2026-06-15 15:18:07.900517,14,-90.366,15.000,10.4345,10.4411,-0.3443,0.3446,1
2026-06-15 15:18:09.895095,15,-90.366,24.000,16.7275,16.7074,-0.5520,0.5513,1
2026-06-15 15:18:11.906206,16,-77.330,5.000,2.5715,4.2054,-0.0849,0.1388,1
2026-06-15 15:18:13.904375,17,-77.330,10.000,5.1554,8.4000,-0.1701,0.2772,1
2026-06-15 15:18:15.908214,18,-77.330,15.000,7.7210,12.6099,-0.2548,0.4161,1
2026-06-15 15:18:17.902131,19,-77.330,24.000,12.3504,20.1756,-0.4076,0.6658,1
2026-06-15 15:18:19.891523,20,-64.294,5.000,1.5328,4.7081,-0.0506,0.1554,1
2026-06-15 15:18:21.903523,21,-64.294,10.000,3.0865,9.4138,-0.1019,0.3107,1
2026-06-15 15:18:23.892277,22,-64.294,15.000,4.6084,14.1193,-0.1521,0.4659,1
2026-06-15 15:18:25.897264,23,-64.294,24.000,7.3740,22.5939,-0.2433,0.7456,1
2026-06-15 15:18:27.907303,24,-51.258,5.000,0.4178,4.9679,-0.0138,0.1639,1
2026-06-15 15:18:29.898217,25,-51.258,10.000,0.8703,9.9341,-0.0287,0.3278,1
2026-06-15 15:18:31.886641,26,-51.258,15.000,1.2888,14.9031,-0.0425,0.4918,1
2026-06-15 15:18:33.900832,27,-51.258,24.000,2.0341,23.8450,-0.0671,0.7869,1
