timestamp,t_rel,step,target_mag,target_angle,Fmg,Fml,Fdg,Fdl
2026-06-15 15:17:39.798246,0.008991,0,5.0,-129.474,5.0,0.4376037019953099,-129.474278,37.105573654701566
2026-06-15 15:17:39.808246,0.018991,0,5.0,-129.474,5.0,0.031048349392520047,-129.474278,165.06858282186246
2026-06-15 15:17:39.818246,0.028991,0,5.0,-129.474,5.0,,-129.474278,
2026-06-15 15:17:39.828246,0.038991,0,5.0,-129.474,5.0,,-129.474278,
2026-06-15 15:17:39.838246,0.048991,0,5.0,-129.474,5.0,0.679577074363166,-129.474278,-145.49147701233161
2026-06-15 15:17:39.848246,0.058991,0,5.0,-129.474,5.0,0.22631173190977089,-129.474278,62.64237002055765
2026-06-15 15:17:39.858246,0.068991,0,5.0,-129.474,5.0,0.45328247263709637,-129.474278,34.847046549300416
2026-06-15 15:17:39.868246,0.078991,0,5.0,-129.474,,0.45328247263709637,,34.847046549300416
2026-06-15 15:17:39.878246,0.088991,0,5.0,-129.474,5.0,0.30249793387724155,-129.474278,15.138832850375694
2026-06-15 15:17:39.888246,0.098991,0,5.0,-129.474,5.0,0.021931712199461308,-129.474278,-65.77225468204583
2026-06-15 15:17:39.898246,0.108991,0,5.0,-129.474,5.0,0.626764708642725,-129.474278,-140.69772924469535
2026-06-15 15:17:39.908246,0.118991,0,5.0,-129.474,5.0,0.4390261951182412,-129.474278,-176.08175113593262
2026-06-15 15:17:39.918246,0.128991,0,5.0,-129.474,5.0,0.47915028957520206,-129.474278,38.304982343437686
2026-06-15 15:17:39.928246,0.138991,0,5.0,-129.474,5.0,0.2794279871451677,-129.474278,13.240519915187205
2026-06-15 15:17:39.938246,0.148991,0,5.0,-129.474,5.0,0.029068883707497266,-129.474278,-26.56505117707799
2026-06-15 15:17:39.948246,0.158991,0,5.0,-129.474,5.0,0.5949394927217388,-129.474278,-136.70270248759542
2026-06-15 15:17:39.958246,0.168991,0,5.0,-129.474,5.0,0.17661540136692497,-129.474278,67.35518044573564
2026-06-15 15:17:39.968246,0.178991,0,5.0,-129.474,5.0,0.4256007518790351,-129.474278,36.977596352672506
2026-06-15 15:17:39.978246,0.188991,0,5.0,-129.474,5.0,0.3137036818400447,-129.474278,18.78149165061259
2026-06-15 15:17:39.988246,0.198991,0,5.0,-129.474,5.0,0.028178005607210743,-129.474278,-27.47443162627713
2026-06-15 15:17:39.998246,0.208991,0,5.0,-129.474,5.0,0.028178005607210743,-129.474278,-27.47443162627713
2026-06-15 15:17:40.008246,0.218991,0,5.0,-129.474,5.0,0.02262741699796952,-129.474278,45.0
2026-06-15 15:17:40.018246,0.228991,0,5.0,-129.474,5.0,0.02262741699796952,-129.474278,45.0
2026-06-15 15:17:40.028246,0.238991,0,5.0,-129.474,5.0,0.6871753779058153,-129.474278,-140.0769978117514
2026-06-15 15:17:40.038246,0.248991,0,5.0,-129.474,5.0,0.18284966502567074,-129.474278,73.15068858817492
2026-06-15 15:17:40.048246,0.258991,0,5.0,-129.474,5.0,0.33694213153002994,-129.474278,10.776343434806114
2026-06-15 15:17:40.058246,0.268991,0,5.0,-129.474,5.0,0.05047771785649585,-129.474278,-33.690067525979785
2026-06-15 15:17:40.068246,0.278991,0,5.0,-129.474,5.0,0.05047771785649585,-129.474278,-33.690067525979785
2026-06-15 15:17:40.078246,0.288991,0,5.0,-129.474,5.0,0.0396232255123179,-129.474278,-47.04540848888723
2026-06-15 15:17:40.088246,0.298991,0,5.0,-129.474,5.0,0.576669749510064,-129.474278,-131.48501950343206
2026-06-15 15:17:40.098246,0.308991,0,5.0,-129.474,5.0,0.4361937642837183,-129.474278,38.57775205596507
2026-06-15 15:17:40.108246,0.318991,0,5.0,-129.474,5.0,0.25158895047279006,-129.474278,8.226722464108173
2026-06-15 15:17:40.118246,0.328991,0,5.0,-129.474,5.0,0.25158895047279006,-129.474278,8.226722464108173
2026-06-15 15:17:40.128246,0.338991,0,5.0,-129.474,5.0,0.019798989873223333,-129.474278,-135.0
2026-06-15 15:17:40.138246,0.348991,0,5.0,-129.474,5.0,0.05724508712544684,-129.474278,-109.38451567935783
2026-06-15 15:17:40.148246,0.358991,0,5.0,-129.474,5.0,0.6477630739707227,-129.474278,-130.30388118016884
2026-06-15 15:17:40.158246,0.368991,0,5.0,-129.474,5.0,0.07975587752636167,-129.474278,-149.8986954344003
2026-06-15 15:17:40.168246,0.378991,0,5.0,-129.474,5.0,0.07975587752636167,-129.474278,-149.8986954344003
2026-06-15 15:17:40.178246,0.388991,0,5.0,-129.474,5.0,0.08810221336606702,-129.474278,-63.72578784527257
2026-06-15 15:17:40.188246,0.398991,0,5.0,-129.474,5.0,3.932701870215946,-129.474278,-131.61902059893526
2026-06-15 15:17:40.198246,0.408991,0,5.0,-129.474,5.0,6.354790397802275,-129.474278,-131.3699780640407
2026-06-15 15:17:40.208246,0.418991,0,5.0,-129.474,5.0,8.135970562876933,-129.474278,-132.73367120191523
2026-06-15 15:17:40.218246,0.428991,0,5.0,-129.474,5.0,12.365525989621307,-129.474278,-133.2140805386701
2026-06-15 15:17:40.228246,0.438991,0,5.0,-129.474,5.0,15.580970188021027,-129.474278,-132.89853638712754
2026-06-15 15:17:40.238246,0.448991,0,5.0,-129.474,5.0,1.6068976320848816,-129.474278,-114.17246877578701
2026-06-15 15:17:40.248246,0.458991,0,5.0,-129.474,5.0,6.718860096772368,-129.474278,-134.210054569796
2026-06-15 15:17:40.258246,0.468991,0,5.0,-129.474,5.0,5.249183746069479,-129.474278,-139.93029188274429
2026-06-15 15:17:40.268246,0.478991,0,5.0,-129.474,5.0,5.392437018640088,-129.474278,-134.04578475573294
2026-06-15 15:17:40.278246,0.488991,0,5.0,-129.474,5.0,5.392437018640088,-129.474278,-134.04578475573294
2026-06-15 15:17:40.288246,0.498991,0,5.0,-129.474,5.0,4.788548005397878,-129.474278,-134.83078673085592
2026-06-15 15:17:40.298246,0.508991,0,5.0,-129.474,5.0,5.070762565926352,-129.474278,-134.64045792287536
2026-06-15 15:17:40.308246,0.518991,0,5.0,-129.474,5.0,5.323869269619606,-129.474278,-135.97411704836327
2026-06-15 15:17:40.318246,0.528991,0,5.0,-129.474,5.0,5.350939823993539,-129.474278,-134.43213390278208
2026-06-15 15:17:40.328246,0.538991,0,5.0,-129.474,5.0,4.634480013982151,-129.474278,-133.22510722863078
2026-06-15 15:17:40.338246,0.548991,0,5.0,-129.474,5.0,5.209983589225594,-129.474278,-131.86459891375796
2026-06-15 15:17:40.348246,0.558991,0,5.0,-129.474,5.0,5.209983589225594,-129.474278,-131.86459891375796
2026-06-15 15:17:40.358246,0.568991,0,5.0,-129.474,5.0,,-129.474278,
2026-06-15 15:17:40.368246,0.578991,0,5.0,-129.474,5.0,5.371146060199815,-129.474278,-136.2974966312507
2026-06-15 15:17:40.378246,0.588991,0,5.0,-129.474,5.0,5.371146060199815,-129.474278,-136.2974966312507
2026-06-15 15:17:40.388246,0.598991,0,5.0,-129.474,5.0,5.351626294875232,-129.474278,-134.4549191768307
2026-06-15 15:17:40.398246,0.608991,0,5.0,-129.474,5.0,5.351626294875232,-129.474278,-134.4549191768307
2026-06-15 15:17:40.408246,0.618991,0,5.0,-129.474,5.0,,-129.474278,
2026-06-15 15:17:40.418246,0.628991,0,5.0,-129.474,5.0,5.901333069739413,-129.474278,-136.71657383461928
2026-06-15 15:17:40.428246,0.638991,0,5.0,-129.474,5.0,5.901333069739413,-129.474278,-136.71657383461928
2026-06-15 15:17:40.438246,0.648991,0,5.0,-129.474,5.0,5.487573051905551,-129.474278,-137.3631998053155
2026-06-15 15:17:40.448246,0.658991,0,5.0,-129.474,5.0,4.825337293910137,-129.474278,-134.76490726505773
2026-06-15 15:17:40.458246,0.668991,0,5.0,-129.474,5.0,5.042731204416908,-129.474278,-132.74984989693812
2026-06-15 15:17:40.468246,0.678991,0,5.0,-129.474,5.0,5.110467395454157,-129.474278,-135.51530721627782
2026-06-15 15:17:40.478246,0.688991,0,5.0,-129.474,5.0,5.110467395454157,-129.474278,-135.51530721627782
2026-06-15 15:17:40.488246,0.698991,0,5.0,-129.474,5.0,5.136891083135791,-129.474278,-134.22705867784236
2026-06-15 15:17:40.498246,0.708991,0,5.0,-129.474,5.0,4.739775205640031,-129.474278,-134.7692111472126
2026-06-15 15:17:40.508246,0.718991,0,5.0,-129.474,5.0,4.9690371300685605,-129.474278,-131.75323453202918
2026-06-15 15:17:40.518246,0.728991,0,5.0,-129.474,5.0,5.141373454632526,-129.474278,-134.99211995885688
2026-06-15 15:17:40.528246,0.738991,0,5.0,-129.474,5.0,4.696575880362203,-129.474278,-134.02517717931457
2026-06-15 15:17:40.538246,0.748991,0,5.0,-129.474,5.0,4.696575880362203,-129.474278,-134.02517717931457
2026-06-15 15:17:40.548246,0.758991,0,5.0,-129.474,5.0,,-129.474278,
2026-06-15 15:17:40.558246,0.768991,0,5.0,-129.474,5.0,4.87146569319748,-129.474278,-132.7539315417909
2026-06-15 15:17:40.568246,0.778991,0,5.0,-129.474,5.0,4.87146569319748,-129.474278,-132.7539315417909
2026-06-15 15:17:40.578246,0.788991,0,5.0,-129.474,5.0,5.5104010743320675,-129.474278,-137.73610299206754
2026-06-15 15:17:40.588246,0.798991,0,5.0,-129.474,5.0,4.989563708381726,-129.474278,-135.5359142812863
2026-06-15 15:17:40.598246,0.808991,0,5.0,-129.474,5.0,4.948008589321566,-129.474278,-134.2876267030941
2026-06-15 15:17:40.608246,0.818991,0,5.0,-129.474,5.0,4.791557679919965,-129.474278,-133.21563549917195
