timestamp,magnitude,direction,given_Fx,given_Fz,measured_Fx,measured_Fy,measured_magnitude,measured_direction,t_sec,step
2026-06-17 11:02:29.460,5.0,-129.009177,-3.147224,-3.885226,0.0155,0.0075,0.017219175357722563,25.82099197418928,0.0,0
2026-06-17 11:02:29.470,5.0,-129.009177,-3.147224,-3.885226,,,,,0.01,0
2026-06-17 11:02:29.480,5.0,-129.009177,-3.147224,-3.885226,,,,,0.02,0
2026-06-17 11:02:29.490,5.0,-129.009177,-3.147224,-3.885226,,,,,0.03,0
2026-06-17 11:02:29.500,5.0,-129.009177,-3.147224,-3.885226,0.022,-0.003,0.022203603311174516,-7.765166018425333,0.04,0
2026-06-17 11:02:29.510,5.0,-129.009177,-3.147224,-3.885226,0.024666666666666667,-0.006999999999999999,0.025640679484842915,-15.843082117687011,0.05,0
2026-06-17 11:02:29.520,5.0,-129.009177,-3.147224,-3.885226,0.022,-0.015,0.026627053911388695,-34.28687697720897,0.06,0
2026-06-17 11:02:29.530,5.0,-129.009177,-3.147224,-3.885226,0.0155,-0.0185,0.024135036772294338,-50.042451069170916,0.07,0
2026-06-17 11:02:29.540,5.0,-129.009177,-3.147224,-3.885226,,,,,0.08,0
2026-06-17 11:02:29.550,5.0,-129.009177,-3.147224,-3.885226,,,,,0.09,0
2026-06-17 11:02:29.560,5.0,-129.009177,-3.147224,-3.885226,,,,,0.1,0
2026-06-17 11:02:29.570,5.0,-129.009177,-3.147224,-3.885226,-0.017,-0.033625,0.03767811864995385,-116.82007521776553,0.11,0
2026-06-17 11:02:29.580,5.0,-129.009177,-3.147224,-3.885226,,,,,0.12,0
2026-06-17 11:02:29.590,5.0,-129.009177,-3.147224,-3.885226,-0.059,-0.06699999999999999,0.08927485648266256,-131.3670492605118,0.13,0
2026-06-17 11:02:29.600,5.0,-129.009177,-3.147224,-3.885226,-0.163875,-0.276125,0.3210919358221256,-120.68833495709897,0.14,0
2026-06-17 11:02:29.610,5.0,-129.009177,-3.147224,-3.885226,-0.46965,-0.5588,0.729951068565558,-130.04576563684856,0.15,0
2026-06-17 11:02:29.620,5.0,-129.009177,-3.147224,-3.885226,-0.6005,-0.7195,0.9371662072439446,-129.84862413250184,0.16,0
2026-06-17 11:02:29.630,5.0,-129.009177,-3.147224,-3.885226,-0.8219375,-0.8683125,1.1956370066046382,-133.42838317174147,0.17,0
2026-06-17 11:02:29.640,5.0,-129.009177,-3.147224,-3.885226,,,,,0.18,0
2026-06-17 11:02:29.650,5.0,-129.009177,-3.147224,-3.885226,-1.068625,-1.087375,1.5245798704069262,-134.5017306199356,0.19,0
2026-06-17 11:02:29.660,5.0,-129.009177,-3.147224,-3.885226,-1.4537857142857142,-1.42675,2.0369360484711403,-135.53774262696848,0.2,0
2026-06-17 11:02:29.670,5.0,-129.009177,-3.147224,-3.885226,,,,,0.21,0
2026-06-17 11:02:29.680,5.0,-129.009177,-3.147224,-3.885226,-1.71325,-1.68225,2.4010811366965505,-135.52308049427228,0.22,0
2026-06-17 11:02:29.690,5.0,-129.009177,-3.147224,-3.885226,-1.76525,-1.749,2.484976571821151,-135.26493555704027,0.23,0
2026-06-17 11:02:29.700,5.0,-129.009177,-3.147224,-3.885226,-1.8067222222222223,-1.7537777777777777,2.5179320249162336,-135.85192238760297,0.24,0
2026-06-17 11:02:29.710,5.0,-129.009177,-3.147224,-3.885226,-1.7865,-1.741,2.4945266585065795,-135.73899742154663,0.25,0
2026-06-17 11:02:29.720,5.0,-129.009177,-3.147224,-3.885226,,,,,0.26,0
2026-06-17 11:02:29.730,5.0,-129.009177,-3.147224,-3.885226,,,,,0.27,0
2026-06-17 11:02:29.740,5.0,-129.009177,-3.147224,-3.885226,-1.764875,-1.7295,2.4710228682926023,-135.580009004582,0.28,0
2026-06-17 11:02:29.750,5.0,-129.009177,-3.147224,-3.885226,-1.7614999999999998,-1.7095,2.454643049406573,-135.8582995300315,0.29,0
2026-06-17 11:02:29.760,5.0,-129.009177,-3.147224,-3.885226,-1.73325,-1.7065000000000001,2.432344098292838,-135.44556470845453,0.3,0
2026-06-17 11:02:29.770,5.0,-129.009177,-3.147224,-3.885226,,,,,0.31,0
2026-06-17 11:02:29.780,5.0,-129.009177,-3.147224,-3.885226,-1.7075000000000002,-1.702,2.4108837072741607,-135.0924260196449,0.32,0
2026-06-17 11:02:29.790,5.0,-129.009177,-3.147224,-3.885226,-1.7125,-1.6955,2.4098498915907607,-135.28580404137435,0.33,0
2026-06-17 11:02:29.800,5.0,-129.009177,-3.147224,-3.885226,-1.7125,-1.6885,2.404930040562511,-135.40431516713176,0.34,0
2026-06-17 11:02:29.810,5.0,-129.009177,-3.147224,-3.885226,,,,,0.35,0
2026-06-17 11:02:29.820,,,,,-1.6909999999999998,-1.6844999999999999,2.386843365200155,-135.11033094549262,0.36,0
2026-06-17 11:02:29.830,5.0,-129.009177,-3.147224,-3.885226,-1.6885,-1.6804999999999999,2.3822494621680574,-135.13605383632523,0.37,0
2026-06-17 11:02:29.840,5.0,-129.009177,-3.147224,-3.885226,,,,,0.38,0
2026-06-17 11:02:29.850,5.0,-129.009177,-3.147224,-3.885226,-1.6885,-1.674,2.3776686585813422,-135.24707320544553,0.39,0
2026-06-17 11:02:29.860,5.0,-129.009177,-3.147224,-3.885226,-1.69,-1.67125,2.3767996471095327,-135.3196086940994,0.4,0
2026-06-17 11:02:29.870,5.0,-129.009177,-3.147224,-3.885226,-1.68775,-1.66575,2.3713336173976027,-135.37587269022166,0.41,0
2026-06-17 11:02:29.880,5.0,-129.009177,-3.147224,-3.885226,-1.6869999999999998,-1.656,2.363959602023689,-135.53129472219217,0.42,0
2026-06-17 11:02:29.890,5.0,-129.009177,-3.147224,-3.885226,-1.6862499999999998,-1.656,2.363424435538399,-135.51855785970912,0.43,0
2026-06-17 11:02:29.900,5.0,-129.009177,-3.147224,-3.885226,-1.6865,-1.666,2.370619802920747,-135.35035013896362,0.44,0
