timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2
2026-06-22 16:34:28.125379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
2026-06-22 16:34:28.131092,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.136412,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.141968,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.150629,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.156705,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.161898,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.167059,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.172452,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.181069,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.186352,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.191523,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.196757,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.202029,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.208025,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.215036,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.220962,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.226162,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.231398,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
2026-06-22 16:34:28.237542,5.000000,-131.807738,-3.333166,-3.726930,4.837343,0.458839,-0.159632,0.015142
