timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 16:34:28.126609,0,-131.808,5.000,4.8373,0.4588,-0.1596,0.0151,1
2026-06-22 16:34:30.213571,1,-131.808,10.000,9.6747,0.9177,-0.3193,0.0303,1
2026-06-22 16:34:32.215237,2,-131.808,15.000,14.5120,1.3765,-0.4789,0.0454,1
2026-06-22 16:34:34.212742,3,-131.808,24.000,23.2192,2.2024,-0.7662,0.0727,1
2026-06-22 16:34:36.214000,4,-121.515,24.000,21.0638,6.6651,-0.6951,0.2199,1
2026-06-22 16:34:38.218294,5,-121.515,15.000,13.1649,4.1657,-0.4344,0.1375,1
2026-06-22 16:34:40.216814,6,-121.515,10.000,8.7766,2.7771,-0.2896,0.0916,1
2026-06-22 16:34:42.213297,7,-121.515,5.000,4.3883,1.3886,-0.1448,0.0458,1
2026-06-22 16:34:44.213919,8,-111.222,5.000,3.7980,2.2736,-0.1253,0.0750,1
2026-06-22 16:34:46.214833,9,-111.222,10.000,7.5960,4.5472,-0.2507,0.1501,1
2026-06-22 16:34:48.213628,10,-111.222,15.000,11.3940,6.8208,-0.3760,0.2251,1
2026-06-22 16:34:50.213608,11,-111.222,24.000,18.2303,10.9132,-0.6016,0.3601,1
2026-06-22 16:34:52.213379,12,-100.929,24.000,14.8101,14.8101,-0.4887,0.4887,1
2026-06-22 16:34:54.217982,13,-100.929,15.000,9.2563,9.2563,-0.3055,0.3055,1
2026-06-22 16:34:56.216706,14,-100.929,10.000,6.1709,6.1709,-0.2036,0.2036,1
2026-06-22 16:34:58.218654,15,-100.929,5.000,3.0854,3.0854,-0.1018,0.1018,1
2026-06-22 16:35:00.228565,16,-90.636,5.000,2.2736,3.7980,-0.0750,0.1253,1
2026-06-22 16:35:02.213329,17,-90.636,10.000,4.5472,7.5960,-0.1501,0.2507,1
2026-06-22 16:35:04.213085,18,-90.636,15.000,6.8208,11.3940,-0.2251,0.3760,1
2026-06-22 16:35:06.213050,19,-90.636,24.000,10.9132,18.2303,-0.3601,0.6016,1
2026-06-22 16:35:08.213386,20,-80.343,24.000,6.6651,21.0638,-0.2199,0.6951,1
2026-06-22 16:35:10.213666,21,-80.343,15.000,4.1657,13.1649,-0.1375,0.4344,1
2026-06-22 16:35:12.213401,22,-80.343,10.000,2.7771,8.7766,-0.0916,0.2896,1
2026-06-22 16:35:14.217602,23,-80.343,5.000,1.3886,4.3883,-0.0458,0.1448,1
2026-06-22 16:35:16.214264,24,-70.050,5.000,0.4588,4.8373,-0.0151,0.1596,1
2026-06-22 16:35:18.213348,25,-70.050,10.000,0.9177,9.6747,-0.0303,0.3193,1
2026-06-22 16:35:20.217947,26,-70.050,15.000,1.3765,14.5120,-0.0454,0.4789,1
2026-06-22 16:35:22.213248,27,-70.050,24.000,2.2024,23.2192,-0.0727,0.7662,1
