timestamp,pos_x,pos_z,Fxl,Fyl,Fml,Fdl,Fxg,Fzg,Fmg,Fdg,mag_error,dir_error,me_percent,de_percent,step,target_mag,target_angle
2026-06-15 11:20:36.905591,0.001562,-0.174373,14.259,-17.433,22.521735501510534,-50.7191849805083,15.162774,-18.603502,24.0,-50.818263,1.478264498489466,0.09907801949169937,6.159435410372774,0.0275216720810276,27,24.0,-50.818
2026-06-15 11:20:36.915591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:36.925591,0.001562,-0.174373,14.806,-16.661,22.28915783514487,-48.373718779180074,15.162774,-18.603502,24.0,-50.818263,1.71084216485513,2.444544220819928,7.128509020229708,0.679040061338869,27,24.0,-50.818
2026-06-15 11:20:36.935591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:36.945591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:36.955591,0.001562,-0.174373,15.469,-16.275,22.45363191111852,-46.45446314911953,15.162774,-18.603502,24.0,-50.818263,1.5463680888814793,4.3637998508804685,6.443200370339497,1.2121666252445746,27,24.0,-50.818
2026-06-15 11:20:36.965591,0.001562,-0.174373,15.09,-16.709,22.514412739398733,-47.914614904425854,15.162774,-18.603502,24.0,-50.818263,1.4855872606012674,2.903648095574148,6.189946919171948,0.8065689154372634,27,24.0,-50.818
2026-06-15 11:20:36.975591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:36.985591,0.001562,-0.174373,14.126,-17.206,22.26185778411137,-50.61425519193773,15.162774,-18.603502,24.0,-50.818263,1.7381422158886295,0.20400780806227203,7.24225923286929,0.05666883557285334,27,24.0,-50.818
2026-06-15 11:20:36.995591,0.001562,-0.174373,15.037,-16.719,22.486358753697765,-48.031916210152204,15.162774,-18.603502,24.0,-50.818263,1.5136412463022353,2.786346789847798,6.306838526259313,0.7739852194021661,27,24.0,-50.818
2026-06-15 11:20:37.005591,0.001562,-0.174373,14.957,-16.698,22.41729361452894,-48.14805098584853,15.162774,-18.603502,24.0,-50.818263,1.5827063854710595,2.670212014151474,6.594609939462748,0.7417255594865206,27,24.0,-50.818
2026-06-15 11:20:37.015591,0.001562,-0.174373,14.284,-16.968,22.179848511655802,-49.90866019244744,15.162774,-18.603502,24.0,-50.818263,1.820151488344198,0.9096028075525595,7.5839645347674915,0.25266744654237766,27,24.0,-50.818
2026-06-15 11:20:37.025591,0.001562,-0.174373,15.311,-16.537,22.53661664935533,-47.20453272359429,15.162774,-18.603502,24.0,-50.818263,1.4633833506446692,3.613730276405711,6.097430627686121,1.0038139656682532,27,24.0,-50.818
2026-06-15 11:20:37.035591,0.001562,-0.174373,14.306,-17.7,22.758550832599163,-51.0531726606601,15.162774,-18.603502,24.0,-50.818263,1.2414491674008374,0.23490966066010088,5.172704864170155,0.06525268351669469,27,24.0,-50.818
2026-06-15 11:20:37.045591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.055591,0.001562,-0.174373,15.012,-16.318,22.17289489444263,-47.38700897094197,15.162774,-18.603502,24.0,-50.818263,1.8271051055573686,3.4312540290580316,7.612937939822369,0.9531261191827866,27,24.0,-50.818
2026-06-15 11:20:37.065591,0.001562,-0.174373,14.963,-16.686,22.412361879105916,-48.116157584598554,15.162774,-18.603502,24.0,-50.818263,1.5876381208940842,2.702105415401448,6.615158837058684,0.7505848376115133,27,24.0,-50.818
2026-06-15 11:20:37.075591,0.001562,-0.174373,15.236,-16.121,22.18157652196976,-46.61665043434823,15.162774,-18.603502,24.0,-50.818263,1.8184234780302404,4.2016125656517715,7.576764491792669,1.1671146015699365,27,24.0,-50.818
2026-06-15 11:20:37.085591,0.001562,-0.174373,14.141,-17.653,22.61849442381168,-51.30340003456527,15.162774,-18.603502,24.0,-50.818263,1.3815055761883208,0.4851370345652697,5.756273234118003,0.1347602873792416,27,24.0,-50.818
2026-06-15 11:20:37.095591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.105591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.115591,0.001562,-0.174373,15.238,-16.195,22.236786391023323,-46.74387199367688,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.125591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.135591,0.001562,-0.174373,15.155,-16.532,22.42723899636333,-47.488297430225835,15.162774,-18.603502,24.0,-50.818263,1.5727610036366713,3.329965569774167,6.55317084848613,0.9249904360483797,27,24.0,-50.818
2026-06-15 11:20:37.145591,0.001562,-0.174373,14.933,-16.698,22.401287753162762,-48.19377477485987,15.162774,-18.603502,24.0,-50.818263,1.5987122468372377,2.6244882251401336,6.661301028488491,0.7290245069833705,27,24.0,-50.818
2026-06-15 11:20:37.155591,0.001562,-0.174373,14.148,-17.627,22.60258907736014,-51.24834565318925,15.162774,-18.603502,24.0,-50.818263,1.3974109226398603,0.43008265318924543,5.822545510999419,0.11946740366367929,27,24.0,-50.818
2026-06-15 11:20:37.165591,0.001562,-0.174373,14.151,-17.632,22.608366261187474,-51.25034806039783,15.162774,-18.603502,24.0,-50.818263,1.3916337388125264,0.43208506039783146,5.79847391171886,0.12002362788828651,27,24.0,-50.818
2026-06-15 11:20:37.175591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.185591,0.001562,-0.174373,15.39,-16.236,22.370958763539843,-46.532304833678566,15.162774,-18.603502,24.0,-50.818263,1.6290412364601572,4.285958166321436,6.787671818583989,1.1905439350892877,27,24.0,-50.818
2026-06-15 11:20:37.195591,0.001562,-0.174373,14.165,-17.496,22.511269200113972,-51.00589728363737,15.162774,-18.603502,24.0,-50.818263,1.488730799886028,0.18763428363736523,6.203044999525117,0.05212063434371256,27,24.0,-50.818
2026-06-15 11:20:37.205591,0.001562,-0.174373,14.712,-16.675,22.237323782325966,-48.57872096517117,15.162774,-18.603502,24.0,-50.818263,1.7626762176740343,2.2395420348288297,7.344484240308476,0.6220950096746749,27,24.0,-50.818
2026-06-15 11:20:37.215591,0.001562,-0.174373,14.742,-16.561,22.171903053188736,-48.32568610205097,15.162774,-18.603502,24.0,-50.818263,1.8280969468112644,2.4925768979490286,7.617070611713602,0.6923824716525079,27,24.0,-50.818
2026-06-15 11:20:37.225591,0.001562,-0.174373,15.263,-16.299,22.329723912310246,-46.880017840862784,15.162774,-18.603502,24.0,-50.818263,1.6702760876897536,3.9382451591372174,6.959483698707307,1.093956988649227,27,24.0,-50.818
2026-06-15 11:20:37.235591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.245591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.255591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.265591,0.001562,-0.174373,14.974,-16.654,22.395901232145135,-48.04055058608084,15.162774,-18.603502,24.0,-50.818263,1.6040987678548646,2.7777124139191613,6.683744866061936,0.7715867816442115,27,24.0,-50.818
2026-06-15 11:20:37.275591,0.001562,-0.174373,15.245,-16.278,22.302092031914853,-46.87689521810466,15.162774,-18.603502,24.0,-50.818263,1.697907968085147,3.9413677818953445,7.074616533688112,1.094824383859818,27,24.0,-50.818
2026-06-15 11:20:37.285591,0.001562,-0.174373,15.281,-16.403,22.418014408060316,-47.02812185385841,15.162774,-18.603502,24.0,-50.818263,1.5819855919396844,3.7901411461415933,6.591606633082018,1.0528169850393314,27,24.0,-50.818
2026-06-15 11:20:37.295591,0.001562,-0.174373,15.259,-16.28,22.31312351509757,-46.85416685185327,15.162774,-18.603502,24.0,-50.818263,1.686876484902431,3.96409614814673,7.0286520204267955,1.1011378189296472,27,24.0,-50.818
2026-06-15 11:20:37.305591,0.001562,-0.174373,14.2,-16.963,22.122010961935626,-50.06675733726242,15.162774,-18.603502,24.0,-50.818263,1.8779890380643742,0.7515056627375785,7.824954325268226,0.2087515729826607,27,24.0,-50.818
2026-06-15 11:20:37.315591,0.001562,-0.174373,14.278,-16.917,22.136986538370575,-49.83553134369899,15.162774,-18.603502,24.0,-50.818263,1.863013461629425,0.9827316563010129,7.762556090122604,0.27298101563917027,27,24.0,-50.818
2026-06-15 11:20:37.325591,0.001562,-0.174373,15.254,-16.511,22.478826415095604,-47.26611795726584,15.162774,-18.603502,24.0,-50.818263,1.5211735849043961,3.5521450427341605,6.338223270434984,0.9867069563150446,27,24.0,-50.818
2026-06-15 11:20:37.335591,0.001562,-0.174373,14.349,-16.871,22.147786390517677,-49.61841325331934,15.162774,-18.603502,24.0,-50.818263,1.8522136094823232,1.1998497466806626,7.717556706176347,0.33329159630018407,27,24.0,-50.818
2026-06-15 11:20:37.345591,0.001562,-0.174373,14.91,-16.667,22.362848409806833,-48.18475431114472,15.162774,-18.603502,24.0,-50.818263,1.6371515901931666,2.6335086888552794,6.821464959138194,0.7315301913486888,27,24.0,-50.818
2026-06-15 11:20:37.355591,0.001562,-0.174373,14.522,-16.826,22.2261728599415,-49.203539092931,15.162774,-18.603502,24.0,-50.818263,1.7738271400585006,1.6147239070689992,7.3909464169104195,0.4485344186302776,27,24.0,-50.818
2026-06-15 11:20:37.365591,0.001562,-0.174373,15.191,-16.162,22.180548347595018,-46.773878901913974,15.162774,-18.603502,24.0,-50.818263,1.8194516524049824,4.044384098086027,7.581048551687426,1.1234400272461187,27,24.0,-50.818
2026-06-15 11:20:37.375591,0.001562,-0.174373,15.036,-16.526,22.342559656404635,-47.70285075178892,15.162774,-18.603502,24.0,-50.818263,1.6574403435953649,3.1154122482110793,6.906001431647353,0.8653922911697443,27,24.0,-50.818
2026-06-15 11:20:37.385591,0.001562,-0.174373,14.859,-16.643,22.310968827014214,-48.24127383159194,15.162774,-18.603502,24.0,-50.818263,1.6890311729857856,2.576989168408062,7.037629887440773,0.7158303245577949,27,24.0,-50.818
2026-06-15 11:20:37.395591,0.001562,-0.174373,15.078,-16.176,22.113549240228263,-47.01205935540117,15.162774,-18.603502,24.0,-50.818263,1.886450759771737,3.806203644598831,7.860211499048904,1.0572787901663419,27,24.0,-50.818
2026-06-15 11:20:37.405591,0.001562,-0.174373,14.868,-17.148,22.69606415218286,-49.07340735508631,15.162774,-18.603502,24.0,-50.818263,1.3039358478171401,1.7448556449136916,5.433066032571418,0.4846821235871365,27,24.0,-50.818
2026-06-15 11:20:37.415591,0.001562,-0.174373,15.157,-16.188,22.176248397779098,-46.883894065812854,15.162774,-18.603502,24.0,-50.818263,1.8237516022209022,3.934368934187148,7.598965009253759,1.09288025949643,27,24.0,-50.818
2026-06-15 11:20:37.425591,0.001562,-0.174373,14.987,-16.596,22.3615157133858,-47.916419507935245,15.162774,-18.603502,24.0,-50.818263,1.6384842866142009,2.9018434920647564,6.827017860892504,0.8060676366846545,27,24.0,-50.818
2026-06-15 11:20:37.435591,0.001562,-0.174373,14.111,-17.398,22.401132225849658,-50.9555200038369,15.162774,-18.603502,24.0,-50.818263,1.5988677741503423,0.13725700383690054,6.66194905895976,0.03812694551025015,27,24.0,-50.818
2026-06-15 11:20:37.445591,0.001562,-0.174373,15.312,-16.2,22.291194315244752,-46.614153055302175,15.162774,-18.603502,24.0,-50.818263,1.708805684755248,4.2041099446978265,7.1200236864802,1.1678083179716185,27,24.0,-50.818
2026-06-15 11:20:37.455591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.465591,0.001562,-0.174373,14.822,-17.553,22.973887198295373,-49.821782320326854,15.162774,-18.603502,24.0,-50.818263,1.0261128017046275,0.996480679673148,4.275470007102614,0.27680018879809665,27,24.0,-50.818
2026-06-15 11:20:37.475591,0.001562,-0.174373,14.842,-16.578,22.251180822599057,-48.16245845890721,15.162774,-18.603502,24.0,-50.818263,1.748819177400943,2.6558045410927917,7.286746572503929,0.7377234836368866,27,24.0,-50.818
2026-06-15 11:20:37.485591,0.001562,-0.174373,14.096,-17.037,22.112362718624166,-50.39647048857638,15.162774,-18.603502,24.0,-50.818263,1.8876372813758344,0.42179251142362517,7.865155339065977,0.11716458650656254,27,24.0,-50.818
2026-06-15 11:20:37.495591,0.001562,-0.174373,15.171,-16.269,22.244990492243414,-47.00016564808659,15.162774,-18.603502,24.0,-50.818263,1.7550095077565864,3.8180973519134085,7.312539615652443,1.0605825977537247,27,24.0,-50.818
2026-06-15 11:20:37.505591,0.001562,-0.174373,14.821,-16.605,22.25731488747014,-48.24909568875525,15.162774,-18.603502,24.0,-50.818263,1.742685112529859,2.5691673112447546,7.261187968874412,0.7136575864568763,27,24.0,-50.818
2026-06-15 11:20:37.515591,0.001562,-0.174373,14.637,-17.66,22.937248505433253,-50.34730684244227,15.162774,-18.603502,24.0,-50.818263,1.0627514945667471,0.4709561575577297,4.428131227361446,0.13082115487714713,27,24.0,-50.818
2026-06-15 11:20:37.525591,0.001562,-0.174373,15.147,-16.433,22.348939527413823,-47.33190893850477,15.162774,-18.603502,24.0,-50.818263,1.6510604725861775,3.486354061495234,6.87941863577574,0.9684316837486763,27,24.0,-50.818
2026-06-15 11:20:37.535591,0.001562,-0.174373,14.085,-17.556,22.507784453384126,-51.26028302945677,15.162774,-18.603502,24.0,-50.818263,1.4922155466158742,0.44202002945677066,6.2175647775661425,0.12278334151576963,27,24.0,-50.818
2026-06-15 11:20:37.545591,0.001562,-0.174373,14.875,-16.121,21.9351832907774,-47.301978457768186,15.162774,-18.603502,24.0,-50.818263,2.064816709222601,3.5162845422318156,8.60340295509417,0.9767457061755044,27,24.0,-50.818
2026-06-15 11:20:37.555591,0.001562,-0.174373,15.031,-16.44,22.27564950792681,-47.56349902529779,15.162774,-18.603502,24.0,-50.818263,1.7243504920731887,3.2547639747022146,7.18479371697162,0.9041011040839484,27,24.0,-50.818
2026-06-15 11:20:37.565591,0.001562,-0.174373,14.942,-16.104,21.968208393039244,-47.14348491842666,15.162774,-18.603502,24.0,-50.818263,2.0317916069607556,3.6747780815733435,8.46579836233648,1.0207716893259289,27,24.0,-50.818
2026-06-15 11:20:37.575591,0.001562,-0.174373,15.199,-16.066,22.116192190338733,-46.58844437502921,15.162774,-18.603502,24.0,-50.818263,1.883807809661267,4.22981862497079,7.849199206921946,1.1749496180474415,27,24.0,-50.818
2026-06-15 11:20:37.585591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.595591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.605591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.615591,0.001562,-0.174373,14.77,-16.962,22.49138377245829,-48.95163083612057,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.625591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.635591,0.001562,-0.174373,13.973,-17.477,22.37610908983061,-51.35738723747585,15.162774,-18.603502,24.0,-50.818263,1.62389091016939,0.5391242374758463,6.766212125705791,0.1497567326321795,27,24.0,-50.818
2026-06-15 11:20:37.645591,0.001562,-0.174373,14.536,-16.626,22.084364876536522,-48.83701657473336,15.162774,-18.603502,24.0,-50.818263,1.9156351234634776,1.9812464252666402,7.9818130144311565,0.5503462292407334,27,24.0,-50.818
2026-06-15 11:20:37.655591,0.001562,-0.174373,15.035,-16.107,22.033762139044708,-46.97151219457121,15.162774,-18.603502,24.0,-50.818263,1.9662378609552924,3.8467508054287904,8.192657753980386,1.0685418903968862,27,24.0,-50.818
2026-06-15 11:20:37.665591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.675591,0.001562,-0.174373,15.235,-16.05,22.129340817114276,-46.49226470343928,15.162774,-18.603502,24.0,-50.818263,1.8706591828857242,4.325998296560719,7.794413262023851,1.2016661934890887,27,24.0,-50.818
2026-06-15 11:20:37.685591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.695591,0.001562,-0.174373,14.009,-17.379,22.322224844311556,-51.128136075900535,15.162774,-18.603502,24.0,-50.818263,1.677775155688444,0.3098730759005335,6.990729815368517,0.08607585441681485,27,24.0,-50.818
2026-06-15 11:20:37.705591,0.001562,-0.174373,14.589,-16.481,22.010503901546645,-48.48470933777115,15.162774,-18.603502,24.0,-50.818263,1.9894960984533547,2.3335536622288515,8.289567076888977,0.6482093506191254,27,24.0,-50.818
2026-06-15 11:20:37.715591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.725591,0.001562,-0.174373,15.102,-16.121,22.08974977223599,-46.86925291409004,15.162774,-18.603502,24.0,-50.818263,1.9102502277640099,3.9490100859099613,7.9593759490167075,1.0969472460861003,27,24.0,-50.818
2026-06-15 11:20:37.735591,0.001562,-0.174373,14.867,-16.528,22.230665149743047,-48.02849636694836,15.162774,-18.603502,24.0,-50.818263,1.7693348502569535,2.7897666330516415,7.372228542737306,0.7749351758476782,27,24.0,-50.818
2026-06-15 11:20:37.745591,0.001562,-0.174373,14.752,-17.442,22.843924093727857,-49.77630803767633,15.162774,-18.603502,24.0,-50.818263,1.156075906272143,1.041954962323672,4.816982942800596,0.28943193397879774,27,24.0,-50.818
2026-06-15 11:20:37.755591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.765591,0.001562,-0.174373,14.024,-17.145,22.150024853259193,-50.718055160576206,15.162774,-18.603502,24.0,-50.818263,1.8499751467408068,0.10020783942379552,7.708229778086695,0.02783551095105431,27,24.0,-50.818
2026-06-15 11:20:37.775591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.785591,0.001562,-0.174373,14.613,-16.427,21.98604325475596,-48.344602536802945,15.162774,-18.603502,24.0,-50.818263,2.013956745244041,2.4736604631970565,8.391486438516838,0.6871279064436268,27,24.0,-50.818
2026-06-15 11:20:37.795591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.805591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.815591,0.001562,-0.174373,15.088,-16.175,22.11963763265574,-46.99134546015565,15.162774,-18.603502,24.0,-50.818263,1.8803623673442615,3.8269175398443522,7.834843197267756,1.0630326499567644,27,24.0,-50.818
2026-06-15 11:20:37.825591,0.001562,-0.174373,14.842,-16.537,22.220651048067875,-48.09194221297762,15.162774,-18.603502,24.0,-50.818263,1.7793489519321248,2.726320787022381,7.413953966383853,0.7573113297284392,27,24.0,-50.818
2026-06-15 11:20:37.835591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.845591,0.001562,-0.174373,14.72,-16.543,22.143830946789674,-48.33723766321569,15.162774,-18.603502,24.0,-50.818263,1.8561690532103263,2.481025336784313,7.734037721709693,0.6891737046623092,27,24.0,-50.818
2026-06-15 11:20:37.855591,0.001562,-0.174373,14.79,-16.536,22.185206692749112,-48.19016255408083,15.162774,-18.603502,24.0,-50.818263,1.8147933072508877,2.6281004459191735,7.561638780212032,0.7300279016442148,27,24.0,-50.818
2026-06-15 11:20:37.865591,0.001562,-0.174373,14.72,-16.527,22.131880376506647,-48.309703025265534,15.162774,-18.603502,24.0,-50.818263,1.868119623493353,2.5085599747344673,7.783831764555638,0.6968222152040188,27,24.0,-50.818
2026-06-15 11:20:37.875591,0.001562,-0.174373,14.55,-17.588,22.826305964829263,-50.400114081261165,15.162774,-18.603502,24.0,-50.818263,1.1736940351707368,0.41814891873883653,4.890391813211403,0.11615247742745459,27,24.0,-50.818
2026-06-15 11:20:37.885591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.895591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.905591,0.001562,-0.174373,14.017,-16.93,21.979562984736525,-50.37733154088213,15.162774,-18.603502,24.0,-50.818263,2.020437015263475,0.4409314591178699,8.418487563597814,0.12248096086607498,27,24.0,-50.818
2026-06-15 11:20:37.915591,0.001562,-0.174373,14.621,-16.334,21.92197976917231,-48.16742584002897,15.162774,-18.603502,24.0,-50.818263,2.07802023082769,2.650837159971033,8.658417628448706,0.7363436555475091,27,24.0,-50.818
2026-06-15 11:20:37.925591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
