timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 13:25:27.159754,0,-142.404,5.000,5.2149,0.4946,-0.1721,0.0163,1
2026-06-22 13:25:29.167710,1,-142.404,10.000,10.4298,0.9892,-0.3442,0.0326,1
2026-06-22 13:25:31.169000,2,-142.404,15.000,15.6447,1.4838,-0.5163,0.0490,1
2026-06-22 13:25:33.166589,3,-142.404,24.000,25.0315,2.3741,-0.8260,0.0783,1
2026-06-22 13:25:35.166793,4,-124.367,24.000,27.1277,10.6598,-0.8952,0.3518,1
2026-06-22 13:25:37.180251,5,-124.367,15.000,16.9548,6.6624,-0.5595,0.2199,1
2026-06-22 13:25:39.168768,6,-124.367,10.000,11.3032,4.4416,-0.3730,0.1466,1
2026-06-22 13:25:41.169442,7,-124.367,5.000,5.6516,2.2208,-0.1865,0.0733,1
2026-06-22 13:25:43.168152,8,-106.329,5.000,5.5328,3.7287,-0.1826,0.1230,1
2026-06-22 13:25:45.166320,9,-106.329,10.000,11.0655,7.4574,-0.3652,0.2461,1
2026-06-22 13:25:47.166900,10,-106.329,15.000,16.5983,11.1861,-0.5477,0.3691,1
2026-06-22 13:25:49.167276,11,-106.329,24.000,26.5573,17.8978,-0.8764,0.5906,1
2026-06-22 13:25:51.166674,12,-88.291,24.000,23.3764,23.3764,-0.7714,0.7714,1
2026-06-22 13:25:53.167484,13,-88.291,15.000,14.6103,14.6103,-0.4821,0.4821,1
2026-06-22 13:25:55.167029,14,-88.291,10.000,9.7402,9.7402,-0.3214,0.3214,1
2026-06-22 13:25:57.167615,15,-88.291,5.000,4.8701,4.8701,-0.1607,0.1607,1
2026-06-22 13:25:59.167011,16,-70.253,5.000,3.7287,5.5328,-0.1230,0.1826,1
2026-06-22 13:26:01.166636,17,-70.253,10.000,7.4574,11.0655,-0.2461,0.3652,1
2026-06-22 13:26:03.166440,18,-70.253,15.000,11.1861,16.5983,-0.3691,0.5477,1
2026-06-22 13:26:05.166307,19,-70.253,24.000,17.8978,26.5573,-0.5906,0.8764,1
2026-06-22 13:26:07.167902,20,-52.215,24.000,10.6598,27.1277,-0.3518,0.8952,1
2026-06-22 13:26:09.168162,21,-52.215,15.000,6.6624,16.9548,-0.2199,0.5595,1
2026-06-22 13:26:11.167207,22,-52.215,10.000,4.4416,11.3032,-0.1466,0.3730,1
2026-06-22 13:26:13.167016,23,-52.215,5.000,2.2208,5.6516,-0.0733,0.1865,1
2026-06-22 13:26:15.166765,24,-34.177,5.000,0.4946,5.2149,-0.0163,0.1721,1
2026-06-22 13:26:17.166924,25,-34.177,10.000,0.9892,10.4298,-0.0326,0.3442,1
2026-06-22 13:26:19.166990,26,-34.177,15.000,1.4838,15.6447,-0.0490,0.5163,1
2026-06-22 13:26:21.166747,27,-34.177,24.000,2.3741,25.0315,-0.0783,0.8260,1
