timestamp,magnitude,direction,measured_Fx,measured_Fy,given_Fx,given_Fz,measured_magnitude,measured_direction,t_sec,step,t_in_step
2026-06-22 13:25:27.163127000,5.0,-142.404424,0.4886635961804501,0.1879965583561089,-3.9616837617764302,-3.050419933661094,0.5235788538374634,21.042517919571353,0.0,0,0.0
2026-06-22 13:25:27.173127000,5.0,-142.404424,0.14095180969873172,0.058801964281806215,-3.9616837617764302,-3.050419933661094,0.15272551738575416,22.644813433396042,0.01,0,0.01
2026-06-22 13:25:27.183127000,5.0,-142.404424,-0.16492201309199397,-0.03503535316435663,-3.9616837617764302,-3.050419933661094,0.16860233205287234,-168.006615755127,0.02,0,0.02
2026-06-22 13:25:27.193127000,5.0,-142.404424,0.03339742437136514,0.06950245328404654,-3.9616837617764302,-3.050419933661094,0.07711017421288922,64.33471368766173,0.03,0,0.03
2026-06-22 13:25:27.203127000,5.0,-142.404424,0.009436435868575635,0.05513333534790194,-3.9616837617764302,-3.050419933661094,0.05593506045840975,80.28755841908246,0.04,0,0.04
2026-06-22 13:25:27.213127000,5.0,-142.404424,0.0316387721987493,0.044084574089598795,-3.9616837617764302,-3.050419933661094,0.054262893204340634,54.33361967331226,0.05,0,0.05
2026-06-22 13:25:27.223127000,5.0,-142.404424,-0.026623870017755437,0.04195748552766499,-3.9616837617764302,-3.050419933661094,0.04969165972803237,122.39692366330688,0.06,0,0.06
2026-06-22 13:25:27.233127000,5.0,-142.404424,-0.042179539160209334,-0.005885126825385634,-3.9616837617764302,-3.050419933661094,0.04258812324484969,-172.0570481955182,0.07,0,0.07
2026-06-22 13:25:27.243127000,5.0,-142.404424,-0.28214380503338804,-0.13603207954050756,-3.9616837617764302,-3.050419933661094,0.31322492458748147,-154.25954551291568,0.08,0,0.08
2026-06-22 13:25:27.253127000,5.0,-142.404424,-0.46579775309628124,-0.29536273234912924,-3.9616837617764302,-3.050419933661094,0.5515493545008348,-147.6211829024086,0.09,0,0.09
2026-06-22 13:25:27.263127000,5.0,-142.404424,-0.5329728938665481,-0.33533527099708804,-3.9616837617764302,-3.050419933661094,0.6296902806707225,-147.8227654611293,0.1,0,0.1
2026-06-22 13:25:27.273127000,5.0,-142.404424,-0.7325358023379128,-0.45131434636487094,-3.9616837617764302,-3.050419933661094,0.8604030107697208,-148.36283188643802,0.11,0,0.11
2026-06-22 13:25:27.283127000,5.0,-142.404424,-0.6416126575791604,-0.41048235630329355,-3.9616837617764302,-3.050419933661094,0.7616840337056416,-147.39024440838818,0.12,0,0.12
2026-06-22 13:25:27.293126999,5.0,-142.404424,-0.631975013458958,-0.4197754993970651,-3.9616837617764302,-3.050419933661094,0.7586856315566453,-146.40677427648572,0.129999999,0,0.129999999
2026-06-22 13:25:27.303127000,5.0,-142.404424,-0.8586535063185474,-0.5425894968680608,-3.9616837617764302,-3.050419933661094,1.015721027657039,-147.71090529871688,0.14,0,0.14
2026-06-22 13:25:27.313127000,5.0,-142.404424,-1.1837835344031726,-0.7192343733580622,-3.9616837617764302,-3.050419933661094,1.3851503673406118,-148.71828340278904,0.15,0,0.15
2026-06-22 13:25:27.323127000,5.0,-142.404424,-1.2295860975759054,-0.7651346551514675,-3.9616837617764302,-3.050419933661094,1.448210278884147,-148.10723097332166,0.16,0,0.16
2026-06-22 13:25:27.333127000,5.0,-142.404424,-1.6191383057068052,-0.9778319987046254,-3.9616837617764302,-3.050419933661094,1.8914978907463222,-148.871330697028,0.17,0,0.17
2026-06-22 13:25:27.343127000,5.0,-142.404424,-1.7643731871367379,-1.1191041845358147,-3.9616837617764302,-3.050419933661094,2.0893556229930366,-147.6139174460759,0.18,0,0.18
2026-06-22 13:25:27.353127000,5.0,-142.404424,-2.3781505378607526,-1.4734005071454752,-3.9616837617764302,-3.050419933661094,2.797589861860371,-148.21941304294015,0.19,0,0.19
2026-06-22 13:25:27.363127000,5.0,-142.404424,-2.590360686326745,-1.6003840600403727,-3.9616837617764302,-3.050419933661094,3.0448641389885482,-148.29127953361137,0.2,0,0.2
2026-06-22 13:25:27.373127000,5.0,-142.404424,-3.0056188338104444,-1.832501215189002,-3.9616837617764302,-3.050419933661094,3.5201996076678985,-148.62967962897767,0.21,0,0.21
2026-06-22 13:25:27.383127000,5.0,-142.404424,-2.9345844229476383,-1.794959370515318,-3.9616837617764302,-3.050419933661094,3.4400094298137716,-148.54766357329785,0.22,0,0.22
2026-06-22 13:25:27.393127000,5.0,-142.404424,-3.0525625580377733,-1.8427753592823934,-3.9616837617764302,-3.050419933661094,3.565663920718338,-148.88139905344818,0.23,0,0.23
2026-06-22 13:25:27.403127000,5.0,-142.404424,-2.8953739650064,-1.7621710397629333,-3.9616837617764302,-3.050419933661094,3.389459716623884,-148.67463548798835,0.24,0,0.24
2026-06-22 13:25:27.413126999,5.0,-142.404424,-3.004693376230074,-1.8201054982670444,-3.9616837617764302,-3.050419933661094,3.512971151316618,-148.79444049954992,0.249999999,0,0.249999999
2026-06-22 13:25:27.423127000,5.0,-142.404424,-2.8780173357006946,-1.7420036545500082,-3.9616837617764302,-3.050419933661094,3.364158218196539,-148.81435812010568,0.26,0,0.26
2026-06-22 13:25:27.433127000,5.0,-142.404424,-3.0304058931416153,-1.8064431802807228,-3.9616837617764302,-3.050419933661094,3.5279734750661267,-149.20057600393181,0.27,0,0.27
2026-06-22 13:25:27.443127000,5.0,-142.404424,-2.837520897172762,-1.7182179686645527,-3.9616837617764302,-3.050419933661094,3.3171972853199216,-148.8036310415602,0.28,0,0.28
2026-06-22 13:25:27.453127000,5.0,-142.404424,-2.996760027258175,-1.79150885249091,-3.9616837617764302,-3.050419933661094,3.491428737569437,-149.1283739606537,0.29,0,0.29
2026-06-22 13:25:27.463127000,5.0,-142.404424,-2.814686053713929,-1.7020528302703715,-3.9616837617764302,-3.050419933661094,3.2892919326206167,-148.83846504844942,0.3,0,0.3
2026-06-22 13:25:27.473127000,5.0,-142.404424,-2.98136819761301,-1.7740991146505083,-3.9616837617764302,-3.050419933661094,3.469291570096403,-149.2447282522672,0.31,0,0.31
2026-06-22 13:25:27.483127000,5.0,-142.404424,-2.7801894028701115,-1.6894039139674906,-3.9616837617764302,-3.050419933661094,3.2532351129852177,-148.71471367448933,0.32,0,0.32
2026-06-22 13:25:27.493127000,5.0,-142.404424,-2.9431417697937885,-1.7660303027758433,-3.9616837617764302,-3.050419933661094,3.4323383439613657,-149.03416447976448,0.33,0,0.33
2026-06-22 13:25:27.503127000,5.0,-142.404424,-2.762560582918417,-1.6809749673172614,-3.9616837617764302,-3.050419933661094,3.2337931002217526,-148.68014038206013,0.34,0,0.34
2026-06-22 13:25:27.513127000,5.0,-142.404424,-2.921251721170023,-1.7571618263005748,-3.9616837617764302,-3.050419933661094,3.4090070845110887,-148.97267494809634,0.35,0,0.35
2026-06-22 13:25:27.523127000,5.0,-142.404424,-2.730994216588487,-1.6698797443779037,-3.9616837617764302,-3.050419933661094,3.2010666615557035,-148.55609569967672,0.36,0,0.36
2026-06-22 13:25:27.533127000,5.0,-142.404424,-2.8999480533511597,-1.7440375305982934,-3.9616837617764302,-3.050419933661094,3.3839866459947165,-148.97717167769653,0.37,0,0.37
2026-06-22 13:25:27.543127000,5.0,-142.404424,-2.6931198724240475,-1.660753823315697,-3.9616837617764302,-3.050419933661094,3.1640161044000745,-148.33930179234275,0.38,0,0.38
2026-06-22 13:25:27.553127000,5.0,-142.404424,-2.829131640418001,-1.7157064176879244,-3.9616837617764302,-3.050419933661094,3.30872095385963,-148.76558590151578,0.39,0,0.39
2026-06-22 13:25:27.563127000,5.0,-142.404424,-2.699849163094916,-1.652394844445358,-3.9616837617764302,-3.050419933661094,3.165374263087055,-148.53202212855507,0.4,0,0.4
2026-06-22 13:25:27.573127000,5.0,-142.404424,-2.8748776439384556,-1.7237926279845734,-3.9616837617764302,-3.050419933661094,3.3520713733318814,-149.05286369838066,0.41,0,0.41
2026-06-22 13:25:27.583127000,5.0,-142.404424,-2.753978389251092,-1.65894852949795,-3.9616837617764302,-3.050419933661094,3.2150438864789153,-148.93597385019123,0.42,0,0.42
2026-06-22 13:25:27.593127000,5.0,-142.404424,-2.8511273044105074,-1.7266684831072812,-3.9616837617764302,-3.050419933661094,3.3332133079824224,-148.80052326539158,0.43,0,0.43
2026-06-22 13:25:27.603127000,5.0,-142.404424,-2.6979780015669443,-1.6462092212719805,-3.9616837617764302,-3.050419933661094,3.1605521823156257,-148.60995851489332,0.44,0,0.44
2026-06-22 13:25:27.613127000,5.0,-142.404424,-2.8432835964280083,-1.7060987634680083,-3.9616837617764302,-3.050419933661094,3.315876143709782,-149.03433794229082,0.45,0,0.45
2026-06-22 13:25:27.623127000,5.0,-142.404424,-2.6464182704656882,-1.6244689250594577,-3.9616837617764302,-3.050419933661094,3.1052260707939503,-148.4568660889344,0.46,0,0.46
2026-06-22 13:25:27.633127000,5.0,-142.404424,-2.8112587058872154,-1.7021079870973117,-3.9616837617764302,-3.050419933661094,3.2863881558889423,-148.8067226701382,0.47,0,0.47
2026-06-22 13:25:27.643127000,5.0,-142.404424,-2.6574975472531994,-1.628662589401982,-3.9616837617764302,-3.050419933661094,3.116863013315526,-148.49771167604484,0.48,0,0.48
2026-06-22 13:25:27.653127000,5.0,-142.404424,-2.808303683907149,-1.692817717534259,-3.9616837617764302,-3.050419933661094,3.279054956209847,-148.9188424398089,0.49,0,0.49
2026-06-22 13:25:27.663127000,5.0,-142.404424,-2.65265491370801,-1.6194471936901618,-3.9616837617764302,-3.050419933661094,3.107923310567716,-148.5959131812955,0.5,0,0.5
2026-06-22 13:25:27.673127000,5.0,-142.404424,-2.7964805695435637,-1.694074512485009,-3.9616837617764302,-3.050419933661094,3.2695859110422556,-148.79301979244227,0.51,0,0.51
2026-06-22 13:25:27.683127000,5.0,-142.404424,-2.618554522729041,-1.6208883627710695,-3.9616837617764302,-3.050419933661094,3.0796277166357937,-148.24244318611716,0.52,0,0.52
2026-06-22 13:25:27.693127000,5.0,-142.404424,-2.7544094162115664,-1.6873176408181016,-3.9616837617764302,-3.050419933661094,3.2301411816097,-148.50887205041604,0.53,0,0.53
2026-06-22 13:25:27.703127000,5.0,-142.404424,-2.616751085207441,-1.6068118998224032,-3.9616837617764302,-3.050419933661094,3.0707052485292694,-148.44805984240688,0.54,0,0.54
2026-06-22 13:25:27.713127000,5.0,-142.404424,-2.586453094105631,-1.609056609812585,-3.9616837617764302,-3.050419933661094,3.046112732908971,-148.11387124196926,0.55,0,0.55
2026-06-22 13:25:27.723127000,5.0,-142.404424,-2.5978755530491697,-1.6072992815656897,-3.9616837617764302,-3.050419933661094,3.0548925299676437,-148.25502209297483,0.56,0,0.56
2026-06-22 13:25:27.733127000,5.0,-142.404424,-2.635907875900018,-1.6421167214475842,-3.9616837617764302,-3.050419933661094,3.105568813774621,-148.0779375843522,0.57,0,0.57
2026-06-22 13:25:27.743127000,5.0,-142.404424,-2.550306674887157,-1.593361036069949,-3.9616837617764302,-3.050419933661094,3.0071354354667648,-148.0039982078269,0.58,0,0.58
2026-06-22 13:25:27.753127000,5.0,-142.404424,-2.7246812872617894,-1.673076810909633,-3.9616837617764302,-3.050419933661094,3.197354239423294,-148.44820430549544,0.59,0,0.59
2026-06-22 13:25:27.763127000,5.0,-142.404424,-2.590246380351881,-1.59710677258788,-3.9616837617764302,-3.050419933661094,3.043045572115557,-148.34264371423237,0.6,0,0.6
2026-06-22 13:25:27.773127000,5.0,-142.404424,-2.7151170985407904,-1.6680052124114133,-3.9616837617764302,-3.050419933661094,3.186550211030764,-148.43592733316302,0.61,0,0.61
2026-06-22 13:25:27.783127000,5.0,-142.404424,-2.560977102323214,-1.5880579373639487,-3.9616837617764302,-3.050419933661094,3.0133920639452882,-148.19701273990302,0.62,0,0.62
2026-06-22 13:25:27.793127000,5.0,-142.404424,-2.69748164865942,-1.6701237352344303,-3.9616837617764302,-3.050419933661094,3.172651972064971,-148.23661750351513,0.63,0,0.63
2026-06-22 13:25:27.803127000,5.0,-142.404424,-2.576428863566509,-1.5955844907261139,-3.9616837617764302,-3.050419933661094,3.0304909760737324,-148.2300332817193,0.64,0,0.64
2026-06-22 13:25:27.813127000,5.0,-142.404424,-2.6184313697758075,-1.6447536447847955,-3.9616837617764302,-3.050419933661094,3.0921509326452488,-147.86523588134318,0.65,0,0.65
2026-06-22 13:25:27.823127000,5.0,-142.404424,-2.5720778121183763,-1.5906456934562938,-3.9616837617764302,-3.050419933661094,3.024192122485393,-148.26618072596855,0.66,0,0.66
2026-06-22 13:25:27.833127000,5.0,-142.404424,-2.674566416027868,-1.659606689253489,-3.9616837617764302,-3.050419933661094,3.147634012517828,-148.17980716778902,0.67,0,0.67
2026-06-22 13:25:27.843127000,5.0,-142.404424,-2.5474401965081337,-1.5812811915624063,-3.9616837617764302,-3.050419933661094,2.998316487893568,-148.17074449401443,0.68,0,0.68
2026-06-22 13:25:27.853127000,5.0,-142.404424,-2.6851420055957114,-1.6577043723138047,-3.9616837617764302,-3.050419933661094,3.1556253542210717,-148.31039847477726,0.69,0,0.69
2026-06-22 13:25:27.863127000,5.0,-142.404424,-2.565507015633152,-1.5952599669860987,-3.9616837617764302,-3.050419933661094,3.0210396570603653,-148.12620491209768,0.7,0,0.7
