timestamp,t_sec,x_cam_cm,z_cam_cm,x_enc_cm,z_enc_cm,err_x_cm,err_z_cm,err_2d_cm
2026-04-17 12:33:11.336229,0.02946,16.75745054972266,-14.728583137316026,16.757856414760532,-14.72634728258096,0.0004058650378730988,0.002235854735065601,0.0022723936334365577
2026-04-17 12:33:11.375988,0.069219,16.796024637807303,-14.708663057619606,16.757450549722652,-14.728583137316011,-0.03857408808465124,-0.01992007969640497,0.043413936088237355
2026-04-17 12:33:11.409341,0.102572,16.767233693551,-14.729469309129842,16.757450549722652,-14.728583137316011,-0.009783143828347107,0.0008861718138302166,0.009823197221360937
2026-04-17 12:33:11.435932,0.129163,16.774255156322702,-14.696775353675168,16.757450549722652,-14.728583137316011,-0.016804606600050676,-0.03180778364084347,0.035974017055719204
2026-04-17 12:33:11.462030,0.155261,16.793281782768034,-14.703553874859299,16.757450549722652,-14.728583137316011,-0.03583123304538205,-0.02502926245671233,0.04370745063120781
2026-04-17 12:33:11.481615,0.174846,16.79007964641734,-14.695190500340443,16.757450549722652,-14.728583137316011,-0.03262909669468783,-0.03339263697556838,0.04668753747300648
2026-04-17 12:33:11.498407,0.191638,16.780162234115632,-14.718073985426852,16.757856414760532,-14.72634728258096,-0.022305819355100454,-0.008273297154108405,0.023790691938288644
2026-04-17 12:33:11.515280,0.208511,16.803603805389795,-14.696127858312941,16.757856414760532,-14.72634728258096,-0.045747390629262696,-0.030219424268018713,0.0548273412858664
2026-04-17 12:33:11.531875,0.225106,16.79429796425964,-14.703370317523062,16.757450549722652,-14.728583137316011,-0.036847414536989476,-0.02521281979294976,0.04464771259507594
2026-04-17 12:33:11.548369,0.2416,16.782376654256687,-14.705589992624542,16.757450549722652,-14.728583137316011,-0.02492610453403543,-0.02299314469146907,0.03391158194547247
2026-04-17 12:33:11.565552,0.258783,16.807087387822452,-14.693215337802265,16.757856414760532,-14.72634728258096,-0.04923097306192048,-0.0331319447786953,0.05934150717197916
2026-04-17 12:33:11.582413,0.275644,16.806667283061827,-14.699391506569551,16.757450549722652,-14.728583137316011,-0.049216733339175534,-0.029191630746460362,0.05722270656144467
2026-04-17 12:33:11.599274,0.292505,16.792988904971097,-14.705399643014383,16.757450549722652,-14.728583137316011,-0.03553835524844473,-0.02318349430162847,0.04243169925654992
2026-04-17 12:33:11.615639,0.30887,16.786228142221276,-14.715363151060801,16.757450549722652,-14.728583137316011,-0.028777592498624216,-0.013219986255210259,0.03166887851826807
2026-04-17 12:33:11.632836,0.326067,16.79302998595514,-14.705339246514301,16.757856414760532,-14.72634728258096,-0.0351735711946084,-0.02100803606665913,0.04096971674249453
2026-04-17 12:33:11.651257,0.344488,16.777224038726715,-14.720859548810287,16.757450549722652,-14.728583137316011,-0.01977348900406284,-0.007723588505724521,0.021228393410702418
2026-04-17 12:33:11.668111,0.361342,16.787003943439025,-14.714144324173656,16.757856414760532,-14.72634728258096,-0.029147528678493018,-0.01220295840730401,0.03159890222703891
2026-04-17 12:33:11.685363,0.378594,16.796024637807303,-14.708663057619606,16.75724761217753,-14.72970093139728,-0.038777025629773476,-0.021037873777673965,0.044116321806984896
2026-04-17 12:33:11.702141,0.395372,16.796024637807303,-14.708663057619606,16.757856414760532,-14.72634728258096,-0.03816822304677103,-0.01768422496135358,0.04206596085948619
2026-04-17 12:33:11.719489,0.41272,16.79833037914577,-14.69205589839917,16.757563290010953,-14.727962066556275,-0.040767089134817525,-0.0359061681571049,0.05432502616890719
2026-04-17 12:33:11.736544,0.429775,16.78506997728974,-14.718472248757031,16.757844252708882,-14.726414281652644,-0.027225724580858923,-0.007942032895613238,0.028360464831659382
2026-04-17 12:33:11.753230,0.446461,16.79569383629317,-14.709071177883573,16.75761204777666,-14.727693466723432,-0.038081788516510784,-0.01862228883985928,0.04239118137362298
2026-04-17 12:33:11.770009,0.46324,16.796024637807303,-14.708663057619606,16.757450549722652,-14.728583137316011,-0.03857408808465124,-0.01992007969640497,0.043413936088237355
2026-04-17 12:33:11.786534,0.479765,16.79013991967464,-14.701975032078371,16.757856414760532,-14.72634728258096,-0.03228350491410836,-0.024372250502588955,0.04045035579695445
2026-04-17 12:33:11.804136,0.497367,16.794710683520773,-14.689784681784065,16.757450549722652,-14.728583137316011,-0.037260133798120876,-0.038798455531946274,0.05379254337097552
2026-04-17 12:33:11.821491,0.514722,16.792454875463346,-14.706240325143256,16.757450549722652,-14.728583137316011,-0.03500432574069379,-0.0223428121727558,0.04152714866623571
2026-04-17 12:33:11.838415,0.531646,16.796836918987648,-14.694342420439963,16.757450549722652,-14.728583137316011,-0.039386369264995835,-0.03424071687604879,0.052189201718979575
2026-04-17 12:33:11.854970,0.548201,16.796267165760824,-14.695251542974844,16.757450549722652,-14.728583137316011,-0.038816616038172214,-0.03333159434116695,0.051163706491799445
2026-04-17 12:33:11.871514,0.564745,16.78506997728974,-14.718472248757031,16.757450549722652,-14.728583137316011,-0.027619427567088906,-0.010110888558980236,0.0294119507443112
2026-04-17 12:33:11.890540,0.583771,16.790713306840388,-14.700924010821767,16.757856414760532,-14.72634728258096,-0.03285689207985598,-0.0254232717591929,0.04154417051872715
2026-04-17 12:33:11.908813,0.602044,16.783388107364924,-14.711821366122694,16.757856414760532,-14.72634728258096,-0.025531692604392475,-0.014525916458266508,0.02937464172032958
2026-04-17 12:33:11.925909,0.61914,16.779850622027446,-14.709343216428284,16.757856414760532,-14.72634728258096,-0.021994207266914145,-0.017004066152676245,0.027800780906740173
2026-04-17 12:33:11.942063,0.635294,16.776913777934386,-14.707473453164162,16.757856414760532,-14.72634728258096,-0.01905736317385376,-0.018873829416797605,0.026821717469143025
2026-04-17 12:33:11.959626,0.652857,16.78514697495337,-14.70771000826589,16.757450549722652,-14.728583137316011,-0.027696425230718802,-0.02087312905012162,0.03468111138507283
2026-04-17 12:33:11.976719,0.66995,16.796024637807303,-14.708663057619606,16.757450549722652,-14.728583137316011,-0.03857408808465124,-0.01992007969640497,0.043413936088237355
2026-04-17 12:33:11.992091,0.685322,16.785876187245325,-14.715787927502873,16.757856414760532,-14.72634728258096,-0.028019772484793037,-0.010559355078086696,0.029943407116837593
2026-04-17 12:33:12.008270,0.701501,16.789415432050134,-14.702897627030431,16.757856414760532,-14.72634728258096,-0.03155901728960231,-0.023449655550528803,0.03931739968161506
2026-04-17 12:33:12.024120,0.717351,16.7639737840633,-14.725066639043439,16.757856414760532,-14.72634728258096,-0.006117369302767628,-0.001280643537521442,0.006249980404500412
2026-04-17 12:33:12.041591,0.734822,16.75577234399021,-14.722036925939175,16.757856414760532,-14.72634728258096,0.00208407077032291,-0.004310356641784807,0.004787747419725975
2026-04-17 12:33:12.058621,0.751852,16.77702705309519,-14.721301773208396,16.757450549722652,-14.728583137316011,-0.019576503372537246,-0.0072813641076159286,0.0208867840406952
2026-04-17 12:33:12.075487,0.768718,16.762835434747686,-14.719038077091215,16.757450549722652,-14.728583137316011,-0.005384885025033981,-0.009545060224796842,0.010959250039479616
2026-04-17 12:33:12.092015,0.785246,16.7696123918067,-14.684535876077662,16.757450549722652,-14.728583137316011,-0.012161842084047692,-0.04404726123834912,0.04569542236894946
2026-04-17 12:33:12.109216,0.802447,16.755411225844792,-14.735688241519117,16.757450549722652,-14.728583137316011,0.0020393238778595446,0.007105104203105839,0.007391978599522617
