timestamp,t_sec,x_cam_cm,z_cam_cm,x_enc_cm,z_enc_cm,err_x_cm,err_z_cm,err_2d_cm
2026-03-31 12:04:25.628160,0.0,-2.9920430090193717,-1.6616812652108324,-2.992043009019374,-3.73831873478924,-2.220446049250313e-15,-2.076637469578408,2.076637469578408
2026-03-31 12:04:25.655576,0.027416,-2.951375418166377,-1.6051810275079335,-2.9914321235903096,-3.710585649665847,-0.04005670542393247,-2.1054046221579137,2.1057856402429302
2026-03-31 12:04:25.691720,0.06356,-2.990828173358426,-1.6952282993478995,-2.9914321235903096,-3.710585649665847,-0.0006039502318837542,-2.0153573503179474,2.0153574408120414
2026-03-31 12:04:25.719760,0.0916,-3.009830843575943,-1.7457864929939775,-2.992043009019374,-3.73831873478924,0.01778783455656896,-1.9925322417952627,1.9926116384413364
2026-03-31 12:04:25.768118,0.139958,-3.039504747486865,-1.8301696084452497,-2.992043009019374,-3.73831873478924,0.04746173846749091,-1.9081491263439905,1.9087392972812423
2026-03-31 12:04:25.798424,0.170264,-3.0318350557744007,-1.7927632729762122,-2.9914321235903096,-3.710585649665847,0.04040293218409108,-1.9178223766896347,1.9182479155366106
2026-03-31 12:04:25.820638,0.192478,-2.9702239966525203,-1.6404443499988475,-2.992043009019374,-3.73831873478924,-0.021819012366853574,-2.0978743847903925,2.097987846404343
2026-03-31 12:04:25.845916,0.217756,-2.9533697249282134,-1.6093252266904532,-2.9914321235903096,-3.710585649665847,-0.038062398662096264,-2.1012604229753937,2.101605127362094
2026-03-31 12:04:25.872253,0.244093,-2.9863388731468943,-1.651860590981177,-2.9914321235903096,-3.710585649665847,-0.005093250443415354,-2.05872505868467,2.058731358982098
2026-03-31 12:04:25.892333,0.264173,-2.968295914454579,-1.6235805281270104,-2.992043009019374,-3.73831873478924,-0.023747094564794846,-2.1147382066622296,2.1148715344477194
2026-03-31 12:04:25.910611,0.282451,-2.962037094705916,-1.5886787479297677,-2.992043009019374,-3.73831873478924,-0.030005914313457893,-2.1496399868594724,2.1498493965854863
2026-03-31 12:04:25.928461,0.300301,-2.9593922495873293,-1.5636223947505616,-2.9914321235903096,-3.710585649665847,-0.03203987400298036,-2.1469632549152853,2.147202312657697
2026-03-31 12:04:25.945492,0.317332,-2.968597947794457,-1.636940065155603,-2.992043009019374,-3.73831873478924,-0.023445061224916852,-2.101378669633637,2.1015094537229837
