timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-12 10:31:27.205050,0,-130.256,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:31:35.232998,1,-130.256,5.000,4.9778,0.4354,-0.1643,0.0144,1
2026-06-12 10:31:43.216692,2,-130.256,10.000,9.9744,0.6095,-0.3292,0.0201,1
2026-06-12 10:31:51.223058,3,-130.256,15.000,14.9584,0.9043,-0.4936,0.0298,1
2026-06-12 10:31:59.254977,4,-130.256,24.000,23.9315,1.4570,-0.7897,0.0481,1
2026-06-12 10:32:07.233623,5,-116.990,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:32:15.248084,6,-116.990,5.000,4.7712,1.4397,-0.1575,0.0475,1
2026-06-12 10:32:23.226074,7,-116.990,10.000,9.5390,2.8743,-0.3148,0.0949,1
2026-06-12 10:32:31.245826,8,-116.990,15.000,14.2971,4.3242,-0.4718,0.1427,1
2026-06-12 10:32:39.231524,9,-116.990,24.000,22.8782,6.9376,-0.7550,0.2289,1
2026-06-12 10:32:47.243447,10,-103.723,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:32:55.243128,11,-103.723,5.000,4.3008,2.4998,-0.1419,0.0825,1
2026-06-12 10:33:03.218593,12,-103.723,10.000,8.5958,4.9955,-0.2837,0.1649,1
2026-06-12 10:33:11.250611,13,-103.723,15.000,12.8636,7.4742,-0.4245,0.2466,1
2026-06-12 10:33:19.250332,14,-103.723,24.000,20.5664,11.9670,-0.6787,0.3949,1
2026-06-12 10:33:27.214029,15,-90.457,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:33:35.216954,16,-90.457,5.000,3.6015,3.4269,-0.1188,0.1131,1
2026-06-12 10:33:43.212491,17,-90.457,10.000,7.1922,6.8488,-0.2373,0.2260,1
2026-06-12 10:33:51.212854,18,-90.457,15.000,10.7584,10.2688,-0.3550,0.3389,1
2026-06-12 10:33:59.213925,19,-90.457,24.000,17.1524,16.4576,-0.5660,0.5431,1
2026-06-12 10:34:07.211568,20,-77.191,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:34:15.212187,21,-77.191,5.000,2.7009,4.1767,-0.0891,0.1378,1
2026-06-12 10:34:23.219035,22,-77.191,10.000,5.3927,8.3436,-0.1780,0.2753,1
2026-06-12 10:34:31.214450,23,-77.191,15.000,8.0417,12.5147,-0.2654,0.4130,1
2026-06-12 10:34:39.216599,24,-77.191,24.000,12.8285,20.0266,-0.4233,0.6609,1
2026-06-12 10:34:47.212195,25,-63.925,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:34:55.219728,26,-63.925,5.000,1.6712,4.6924,-0.0551,0.1548,1
2026-06-12 10:35:03.213590,27,-63.925,10.000,3.3234,9.3854,-0.1097,0.3097,1
2026-06-12 10:35:11.216701,28,-63.925,15.000,4.9308,14.0796,-0.1627,0.4646,1
2026-06-12 10:35:19.262279,29,-63.925,24.000,7.8336,22.5262,-0.2585,0.7434,1
2026-06-12 10:35:27.218435,30,-50.659,0.000,0.0000,0.0000,-0.0000,0.0000,1
2026-06-12 10:35:35.214807,31,-50.659,5.000,0.4276,4.9783,-0.0141,0.1643,1
2026-06-12 10:35:43.217998,32,-50.659,10.000,1.0710,9.9277,-0.0353,0.3276,1
2026-06-12 10:35:51.214045,33,-50.659,15.000,1.5166,14.8938,-0.0500,0.4915,1
2026-06-12 10:35:59.214308,34,-50.659,24.000,2.4272,23.8298,-0.0801,0.7864,1
