timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-18 12:37:26.669433,0,-129.160,5.000,4.9760,0.4358,-0.1642,0.0144,1
2026-06-18 12:37:34.769867,1,-129.160,10.000,9.9519,0.8716,-0.3284,0.0288,1
2026-06-18 12:37:42.767733,2,-129.160,15.000,14.9279,1.3074,-0.4926,0.0431,1
2026-06-18 12:37:50.763840,3,-129.160,24.000,23.8846,2.0919,-0.7882,0.0690,1
2026-06-18 12:37:58.762343,4,-115.936,24.000,22.7098,7.5058,-0.7494,0.2477,1
2026-06-18 12:38:06.762418,5,-115.936,15.000,14.1936,4.6911,-0.4684,0.1548,1
2026-06-18 12:38:14.762498,6,-115.936,10.000,9.4624,3.1274,-0.3123,0.1032,1
2026-06-18 12:38:22.762083,7,-115.936,5.000,4.7312,1.5637,-0.1561,0.0516,1
2026-06-18 12:38:30.766190,8,-102.713,5.000,4.2356,2.6087,-0.1398,0.0861,1
2026-06-18 12:38:38.763380,9,-102.713,10.000,8.4712,5.2174,-0.2795,0.1722,1
2026-06-18 12:38:46.767851,10,-102.713,15.000,12.7067,7.8261,-0.4193,0.2583,1
2026-06-18 12:38:54.763066,11,-102.713,24.000,20.3308,12.5217,-0.6709,0.4132,1
2026-06-18 12:39:02.763080,12,-89.490,24.000,16.8736,16.8736,-0.5568,0.5568,1
2026-06-18 12:39:10.785594,13,-89.490,15.000,10.5460,10.5460,-0.3480,0.3480,1
2026-06-18 12:39:18.762563,14,-89.490,10.000,7.0307,7.0307,-0.2320,0.2320,1
2026-06-18 12:39:26.763324,15,-89.490,5.000,3.5153,3.5153,-0.1160,0.1160,1
2026-06-18 12:39:34.762071,16,-76.266,5.000,2.6087,4.2356,-0.0861,0.1398,1
2026-06-18 12:39:42.761986,17,-76.266,10.000,5.2174,8.4712,-0.1722,0.2795,1
2026-06-18 12:39:50.762192,18,-76.266,15.000,7.8261,12.7067,-0.2583,0.4193,1
2026-06-18 12:39:58.771159,19,-76.266,24.000,12.5217,20.3308,-0.4132,0.6709,1
2026-06-18 12:40:06.763290,20,-63.043,24.000,7.5058,22.7098,-0.2477,0.7494,1
2026-06-18 12:40:14.762258,21,-63.043,15.000,4.6911,14.1936,-0.1548,0.4684,1
2026-06-18 12:40:22.763222,22,-63.043,10.000,3.1274,9.4624,-0.1032,0.3123,1
2026-06-18 12:40:30.762151,23,-63.043,5.000,1.5637,4.7312,-0.0516,0.1561,1
2026-06-18 12:40:38.763458,24,-49.820,5.000,0.4358,4.9760,-0.0144,0.1642,1
2026-06-18 12:40:46.762654,25,-49.820,10.000,0.8716,9.9519,-0.0288,0.3284,1
2026-06-18 12:40:54.762594,26,-49.820,15.000,1.3074,14.9279,-0.0431,0.4926,1
2026-06-18 12:41:02.763743,27,-49.820,24.000,2.0919,23.8846,-0.0690,0.7882,1
