timestamp,enc1,enc2
1781176012.539457,0.000000,0.000000
1781176012.540347,0.000000,0.000000
1781176012.543459,0.000000,0.000000
1781176012.546382,0.000000,0.000000
1781176012.546488,0.000000,0.000000
1781176012.546566,0.000000,0.000000
1781176012.546649,0.000000,0.000000
1781176012.547044,0.000000,0.000000
1781176012.547109,0.000000,0.000000
1781176012.547173,0.000000,0.000000
1781176012.547378,0.000000,0.000000
1781176012.547461,0.000000,0.000000
1781176012.547607,0.000000,0.000000
1781176012.551443,0.000000,0.000000
1781176012.552677,0.000000,0.000000
1781176012.556044,0.000000,0.000000
1781176012.561126,0.000000,0.000000
1781176012.561501,0.000000,0.000000
1781176012.566830,0.000000,0.000000
1781176012.567025,0.000000,0.000000
1781176012.567131,0.000000,0.000000
1781176012.574241,0.000000,0.000000
1781176012.576495,0.000000,0.000000
1781176012.580678,0.000000,0.000000
1781176012.580964,0.000000,0.000000
1781176012.581276,0.000000,0.000000
1781176012.582310,0.000000,0.000000
1781176012.582505,0.000000,0.000000
1781176012.582647,0.000000,0.000000
1781176012.583061,0.000000,0.000000
1781176012.583299,0.000000,0.000000
1781176012.583810,0.000000,0.000000
1781176012.583896,0.000000,0.000000
1781176012.583966,0.000000,0.000000
1781176012.588569,0.000000,0.000000
1781176012.588769,0.000000,0.000000
1781176012.588916,0.000000,0.000000
1781176012.589000,0.000000,0.000000
1781176012.589085,0.000000,0.000000
1781176012.589172,0.000000,0.000000
1781176012.610138,0.000000,0.000000
1781176012.611216,0.000000,0.000000
1781176012.611510,0.000000,0.000000
1781176012.616025,0.000000,0.000000
1781176012.620802,0.000000,0.000000
1781176012.621058,0.000000,0.000000
1781176012.621217,0.000000,0.000000
1781176012.621965,0.000000,0.000000
1781176012.624925,0.000000,0.000000
1781176012.625236,0.000000,0.000000
1781176012.629344,0.000000,0.000000
1781176012.633837,0.000000,0.000000
1781176012.634443,0.000000,0.000000
1781176012.642678,0.000000,0.000000
1781176012.642865,0.000000,0.000000
1781176012.642996,0.000000,0.000000
1781176012.643309,0.000000,0.000000
1781176012.651222,0.000000,0.000000
1781176012.661369,0.000000,0.000000
1781176012.662070,0.000000,0.000000
1781176012.669465,0.000000,0.000000
1781176012.669625,0.000000,0.000000
1781176012.687006,0.000000,0.000000
1781176012.689350,0.000000,0.000000
1781176012.689552,0.000000,0.000000
1781176012.690338,0.000000,0.000000
1781176012.690427,0.000000,0.000000
1781176012.690512,0.000000,0.000000
1781176012.698076,0.000000,0.000000
1781176012.698364,0.000000,0.000000
1781176012.698677,0.000000,0.000000
1781176012.704277,0.000000,0.000000
1781176012.705391,0.000000,0.000000
1781176012.705892,0.000000,0.000000
1781176012.709307,0.000000,0.000000
1781176012.710134,0.000000,0.000000
1781176012.723211,0.000000,0.000000
1781176012.723326,0.000000,0.000000
1781176012.723631,0.000000,0.000000
1781176012.724687,0.000000,0.000000
1781176012.727773,0.000000,0.000000
1781176012.730957,0.000000,0.000000
1781176012.736121,0.000000,0.000000
1781176012.736244,0.000000,0.000000
1781176012.736304,0.000000,0.000000
1781176012.736364,0.000000,0.000000
1781176012.736428,0.000000,0.000000
1781176012.742151,0.000000,0.000000
1781176012.755376,0.000000,0.000000
1781176012.764794,0.000000,0.000000
1781176012.768723,0.000000,0.000000
1781176012.769150,0.000000,0.000000
1781176012.771445,0.000000,0.000000
1781176012.776530,0.000000,0.000000
1781176012.786918,0.000000,0.000000
1781176012.795828,0.000000,0.000000
1781176012.797769,0.000000,0.000000
1781176012.798507,0.000000,0.000000
1781176012.798643,0.000000,0.000000
1781176012.798936,0.000000,0.000000
1781176012.804818,0.000000,0.000000
1781176012.806091,0.000000,0.000000
1781176012.817260,0.000000,0.000000
1781176012.826174,0.000000,0.000000
1781176012.827022,0.000000,0.000000
1781176012.829799,0.000000,0.000000
1781176012.837723,0.000000,0.000000
1781176012.847774,0.000000,0.000000
1781176012.853226,0.000000,0.000000
1781176012.857082,0.000000,0.000000
1781176012.858975,0.000000,0.000000
1781176012.884311,0.000000,0.000000
1781176012.888487,0.000000,0.000000
1781176012.888813,0.000000,0.000000
1781176012.894261,0.000000,0.000000
1781176012.894912,0.000000,0.000000
1781176012.895010,0.000000,0.000000
1781176012.895295,0.000000,0.000000
1781176012.900789,0.000000,0.000000
1781176012.901023,0.000000,0.000000
1781176012.901236,0.000000,0.000000
1781176012.901475,0.000000,0.000000
1781176012.901623,0.000000,0.000000
1781176012.901795,0.000000,0.000000
1781176012.901993,0.000000,0.000000
1781176012.902228,0.000000,0.000000
1781176012.916004,0.000000,0.000000
1781176012.918988,0.000000,0.000000
1781176012.919501,0.000000,0.000000
1781176012.919946,0.000000,0.000000
1781176012.922861,0.000000,0.000000
1781176012.927347,0.000000,0.000000
1781176012.930658,0.000000,0.000000
1781176012.930833,0.000000,0.000000
1781176012.934870,0.000000,0.000000
1781176012.952208,0.000000,0.000000
1781176012.952343,0.000000,0.000000
1781176012.956102,0.000000,0.000000
1781176012.957358,0.000000,0.000000
1781176012.960027,0.000000,0.000000
1781176012.964284,0.000000,0.000000
1781176012.965674,0.000000,0.000000
1781176012.970219,0.000000,0.000000
1781176012.970328,0.000000,0.000000
1781176012.971426,0.000000,0.000000
1781176012.991733,0.000000,0.000000
1781176012.996605,0.000000,0.000000
1781176012.998188,0.000000,0.000000
1781176013.000862,0.000000,0.000000
1781176013.009185,0.000000,0.000000
1781176013.009452,0.000000,0.000000
1781176013.009658,0.000000,0.000000
1781176013.010153,0.000000,0.000000
1781176013.010294,0.000000,0.000000
1781176013.019592,0.000000,0.000000
1781176013.019842,0.000000,0.000000
1781176013.025142,0.000000,0.000000
1781176013.025246,0.000000,0.000000
1781176013.025807,0.000000,0.000000
1781176013.025879,0.000000,0.000000
1781176013.025969,0.000000,0.000000
1781176013.026043,0.000000,0.000000
1781176013.026103,0.000000,0.000000
1781176013.026161,0.000000,0.000000
1781176013.026219,0.000000,0.000000
1781176013.026274,0.000000,0.000000
1781176013.026330,0.000000,0.000000
1781176013.026386,0.000000,0.000000
1781176013.027334,0.000000,0.000000
1781176013.027406,0.000000,0.000000
1781176013.027468,0.000000,0.000000
1781176013.027583,0.000000,0.000000
1781176013.027720,0.000000,0.000000
1781176013.030660,0.000000,0.000000
1781176013.041067,0.000000,0.000000
1781176013.042406,0.000000,0.000000
1781176013.043084,0.000000,0.000000
1781176013.044973,0.000000,0.000000
1781176013.050985,0.000000,0.000000
1781176013.055202,0.000000,0.000000
1781176013.055299,0.000000,0.000000
1781176013.055364,0.000000,0.000000
1781176013.055428,0.000000,0.000000
1781176013.055492,0.000000,0.000000
1781176013.055553,0.000000,0.000000
1781176013.055623,0.000000,0.000000
1781176013.055683,0.000000,0.000000
1781176013.055739,0.000000,0.000000
1781176013.055797,0.000000,0.000000
1781176013.055853,0.000000,0.000000
1781176013.055910,0.000000,0.000000
1781176013.059587,0.000000,0.000000
1781176013.061227,0.000000,0.000000
1781176013.070094,0.000000,0.000000
1781176013.071856,0.000000,0.000000
1781176013.074853,0.000000,0.000000
1781176013.075431,0.000000,0.000000
1781176013.076065,0.000000,0.000000
1781176013.083534,0.000000,0.000000
1781176013.099470,0.000000,0.000000
1781176013.102459,0.000000,0.000000
1781176013.106745,0.000000,0.000000
1781176013.107774,0.000000,0.000000
1781176013.108695,0.000000,0.000000
1781176013.110382,0.000000,0.000000
1781176013.110642,0.000000,0.000000
1781176013.116783,0.000000,0.000000
1781176013.130982,0.000000,0.000000
1781176013.132048,0.000000,0.000000
1781176013.136133,0.000000,0.000000
1781176013.136362,0.000000,0.000000
1781176013.136560,0.000000,0.000000
1781176013.136681,0.000000,0.000000
1781176013.137380,0.000000,0.000000
1781176013.137468,0.000000,0.000000
1781176013.140646,0.000000,0.000000
1781176013.144381,0.000000,0.000000
1781176013.145506,0.000000,0.000000
1781176013.149290,0.000000,0.000000
1781176013.153699,0.000000,0.000000
1781176013.162540,0.000000,0.000000
1781176013.182935,0.000000,0.000000
1781176013.183189,0.000000,0.000000
1781176013.183429,0.000000,0.000000
1781176013.183553,0.000000,0.000000
1781176013.188724,0.000000,0.000000
1781176013.190221,0.000000,0.000000
1781176013.192340,0.000000,0.000000
1781176013.192577,0.000000,0.000000
1781176013.192658,0.000000,0.000000
1781176013.192747,0.000000,0.000000
1781176013.192868,0.000000,0.000000
1781176013.192963,0.000000,0.000000
1781176013.193041,0.000000,0.000000
1781176013.193117,0.000000,0.000000
1781176013.193203,0.000000,0.000000
1781176013.193265,0.000000,0.000000
1781176013.193335,0.000000,0.000000
1781176013.193411,0.000000,0.000000
1781176013.193476,0.000000,0.000000
1781176013.193543,0.000000,0.000000
1781176013.193605,0.000000,0.000000
1781176013.197585,0.000000,0.000000
1781176013.202263,0.000000,0.000000
1781176013.202477,0.000000,0.000000
1781176013.202538,0.000000,0.000000
1781176013.202593,0.000000,0.000000
1781176013.202649,0.000000,0.000000
1781176013.202704,0.000000,0.000000
1781176013.202760,0.000000,0.000000
1781176013.202815,0.000000,0.000000
1781176013.202870,0.000000,0.000000
1781176013.202925,0.000000,0.000000
1781176013.202979,0.000000,0.000000
1781176013.207899,0.000000,0.000000
1781176013.207986,0.000000,0.000000
1781176013.208343,0.000000,0.000000
1781176013.208410,0.000000,0.000000
1781176013.208485,0.000000,0.000000
1781176013.208735,0.000000,0.000000
1781176013.211565,0.000000,0.000000
1781176013.212367,0.000000,0.000000
1781176013.213852,0.000000,0.000000
1781176013.214626,0.000000,0.000000
1781176013.215912,0.000000,0.000000
1781176013.216023,0.000000,0.000000
1781176013.216087,0.000000,0.000000
1781176013.216146,0.000000,0.000000
1781176013.216206,0.000000,0.000000
1781176013.216267,0.000000,0.000000
1781176013.216328,0.000000,0.000000
1781176013.216388,0.000000,0.000000
1781176013.217045,0.000000,0.000000
1781176013.217155,0.000000,0.000000
1781176013.217532,0.000000,0.000000
1781176013.217618,0.000000,0.000000
1781176013.229460,0.000000,0.000000
1781176013.229981,0.000000,0.000000
1781176013.230055,0.000000,0.000000
1781176013.230114,0.000000,0.000000
1781176013.230170,0.000000,0.000000
1781176013.230227,0.000000,0.000000
1781176013.230283,0.000000,0.000000
1781176013.230338,0.000000,0.000000
1781176013.236870,0.000000,0.000000
1781176013.240781,0.000000,0.000000
1781176013.242239,0.000000,0.000000
1781176013.244175,0.000000,0.000000
1781176013.244903,0.000000,0.000000
1781176013.248602,0.000000,0.000000
1781176013.248935,0.000000,0.000000
1781176013.249175,0.000000,0.000000
1781176013.249519,0.000000,0.000000
1781176013.249771,0.000000,0.000000
1781176013.250938,0.000000,0.000000
1781176013.253451,0.000000,0.000000
1781176013.254734,0.000000,0.000000
1781176013.255123,0.000000,0.000000
1781176013.256156,0.000000,0.000000
1781176013.258432,0.000000,0.000000
1781176013.258556,0.000000,0.000000
1781176013.258636,0.000000,0.000000
1781176013.258721,0.000000,0.000000
1781176013.258801,0.000000,0.000000
1781176013.258876,0.000000,0.000000
1781176013.258949,0.000000,0.000000
1781176013.259024,0.000000,0.000000
1781176013.259102,0.000000,0.000000
1781176013.259187,0.000000,0.000000
1781176013.259275,0.000000,0.000000
1781176013.259356,0.000000,0.000000
1781176013.259435,0.000000,0.000000
1781176013.259514,0.000000,0.000000
1781176013.259590,0.000000,0.000000
1781176013.259661,0.000000,0.000000
1781176013.259733,0.000000,0.000000
1781176013.259813,0.000000,0.000000
1781176013.259886,0.000000,0.000000
1781176013.259972,0.000000,0.000000
1781176013.260056,0.000000,0.000000
1781176013.260144,0.000000,0.000000
1781176013.260231,0.000000,0.000000
1781176013.260312,0.000000,0.000000
1781176013.260391,0.000000,0.000000
1781176013.272466,0.000000,0.000000
1781176013.278058,0.000000,0.000000
1781176013.288236,0.000000,0.000000
1781176013.289958,0.000000,0.000000
1781176013.297325,0.000000,0.000000
1781176013.298185,0.000000,0.000000
1781176013.301945,0.000000,0.000000
1781176013.303042,0.000000,0.000000
1781176013.303171,0.000000,0.000000
1781176013.303250,0.000000,0.000000
1781176013.303526,0.000000,0.000000
1781176013.306875,0.000000,0.000000
1781176013.325568,0.000000,0.000000
1781176013.326110,0.000000,0.000000
1781176013.329769,0.000000,0.000000
1781176013.330057,0.000000,0.000000
1781176013.330260,0.000000,0.000000
1781176013.331075,0.000000,0.000000
1781176013.334452,0.000000,0.000000
1781176013.339116,0.000000,0.000000
1781176013.354464,0.000000,0.000000
1781176013.355090,0.000000,0.000000
1781176013.356057,0.000000,0.000000
1781176013.356366,0.000000,0.000000
1781176013.356529,0.000000,0.000000
1781176013.357095,0.000000,0.000000
1781176013.357194,0.000000,0.000000
1781176013.357287,0.000000,0.000000
1781176013.357960,0.000000,0.000000
1781176013.364346,0.000000,0.000000
1781176013.364785,0.000000,0.000000
1781176013.365067,0.000000,0.000000
1781176013.365813,0.000000,0.000000
1781176013.374770,0.000000,0.000000
1781176013.388878,0.000000,0.000000
1781176013.389072,0.000000,0.000000
1781176013.389194,0.000000,0.000000
1781176013.389409,0.000000,0.000000
1781176013.391802,0.000000,0.000000
1781176013.392051,0.000000,0.000000
1781176013.392141,0.000000,0.000000
1781176013.404298,0.000000,0.000000
1781176013.408927,0.000000,0.000000
1781176013.411959,0.000000,0.000000
1781176013.412407,0.000000,0.000000
1781176013.440428,0.000000,0.000000
1781176013.442443,0.000000,0.000000
1781176013.450078,0.000000,0.000000
1781176013.450729,0.000000,0.000000
1781176013.451226,0.000000,0.000000
1781176013.455637,0.000000,0.000000
1781176013.455785,0.000000,0.000000
1781176013.455870,0.000000,0.000000
1781176013.455949,0.000000,0.000000
1781176013.456849,0.000000,0.000000
1781176013.457059,0.000000,0.000000
1781176013.457304,0.000000,0.000000
1781176013.457456,0.000000,0.000000
1781176013.457559,0.000000,0.000000
1781176013.457654,0.000000,0.000000
1781176013.457747,0.000000,0.000000
1781176013.457898,0.000000,0.000000
1781176013.458100,0.000000,0.000000
1781176013.458294,0.000000,0.000000
1781176013.458486,0.000000,0.000000
1781176013.458602,0.000000,0.000000
1781176013.458821,0.000000,0.000000
1781176013.459065,0.000000,0.000000
1781176013.459286,0.000000,0.000000
1781176013.459400,0.000000,0.000000
1781176013.459520,0.000000,0.000000
1781176013.459692,0.000000,0.000000
1781176013.459940,0.000000,0.000000
1781176013.460161,0.000000,0.000000
1781176013.460329,0.000000,0.000000
1781176013.477934,0.000000,0.000000
1781176013.478452,0.000000,0.000000
1781176013.485696,0.000000,0.000000
1781176013.487332,0.000000,0.000000
1781176013.487576,0.000000,0.000000
1781176013.487758,0.000000,0.000000
1781176013.487896,0.000000,0.000000
1781176013.488019,0.000000,0.000000
1781176013.509165,0.000000,0.000000
1781176013.512468,0.000000,0.000000
1781176013.515798,0.000000,0.000000
1781176013.518236,0.000000,0.000000
1781176013.518463,0.000000,0.000000
1781176013.518612,0.000000,0.000000
1781176013.523626,0.000000,0.000000
1781176013.539776,0.000000,0.000000
1781176013.542503,0.000000,0.000000
1781176013.547134,0.000000,0.000000
