timestamp,step,target_angle_deg,target_mag_N,sweep_dir,cycle,T1,T3,tau1,tau2,feasible
2026-06-18 17:04:56.694775,295,-62.520,24.000,desc,4,7.5218,22.7364,-0.2482,0.7503,1
2026-06-18 17:04:58.696746,296,-62.520,20.000,desc,4,6.2681,18.9470,-0.2068,0.6253,1
2026-06-18 17:05:00.694615,297,-62.520,15.000,desc,4,4.7011,14.2103,-0.1551,0.4689,1
2026-06-18 17:05:02.700000,298,-62.520,10.000,desc,4,3.1341,9.4735,-0.1034,0.3126,1
2026-06-18 17:05:04.694666,299,-62.520,5.000,desc,4,1.5670,4.7368,-0.0517,0.1563,1
2026-06-18 17:05:06.695269,300,-49.256,5.000,asc,0,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:05:08.696909,301,-49.256,10.000,asc,0,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:05:10.698337,302,-49.256,15.000,asc,0,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:05:12.695431,303,-49.256,20.000,asc,0,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:05:14.694521,304,-49.256,24.000,asc,0,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:05:16.695992,305,-49.256,24.000,desc,0,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:05:18.694567,306,-49.256,20.000,desc,0,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:05:20.696417,307,-49.256,15.000,desc,0,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:05:22.694661,308,-49.256,10.000,desc,0,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:05:24.694600,309,-49.256,5.000,desc,0,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:05:26.694780,310,-49.256,5.000,asc,1,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:05:28.695135,311,-49.256,10.000,asc,1,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:05:30.695078,312,-49.256,15.000,asc,1,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:05:32.695142,313,-49.256,20.000,asc,1,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:05:34.695319,314,-49.256,24.000,asc,1,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:05:36.696979,315,-49.256,24.000,desc,1,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:05:38.696705,316,-49.256,20.000,desc,1,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:05:40.695532,317,-49.256,15.000,desc,1,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:05:42.697805,318,-49.256,10.000,desc,1,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:05:44.695445,319,-49.256,5.000,desc,1,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:05:46.698670,320,-49.256,5.000,asc,2,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:05:48.695079,321,-49.256,10.000,asc,2,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:05:50.695455,322,-49.256,15.000,asc,2,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:05:52.694914,323,-49.256,20.000,asc,2,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:05:54.701954,324,-49.256,24.000,asc,2,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:05:56.700726,325,-49.256,24.000,desc,2,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:05:58.699663,326,-49.256,20.000,desc,2,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:06:00.694888,327,-49.256,15.000,desc,2,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:06:02.697312,328,-49.256,10.000,desc,2,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:06:04.695427,329,-49.256,5.000,desc,2,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:06:06.698975,330,-49.256,5.000,asc,3,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:06:08.699292,331,-49.256,10.000,asc,3,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:06:10.695146,332,-49.256,15.000,asc,3,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:06:12.696416,333,-49.256,20.000,asc,3,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:06:14.696462,334,-49.256,24.000,asc,3,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:06:16.695055,335,-49.256,24.000,desc,3,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:06:18.695326,336,-49.256,20.000,desc,3,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:06:20.700030,337,-49.256,15.000,desc,3,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:06:22.694884,338,-49.256,10.000,desc,3,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:06:24.695629,339,-49.256,5.000,desc,3,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:06:26.695693,340,-49.256,5.000,asc,4,0.4358,4.9778,-0.0144,0.1643,1
2026-06-18 17:06:28.696006,341,-49.256,10.000,asc,4,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:06:30.696903,342,-49.256,15.000,asc,4,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:06:32.695288,343,-49.256,20.000,asc,4,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:06:34.696540,344,-49.256,24.000,asc,4,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:06:36.695975,345,-49.256,24.000,desc,4,2.0918,23.8935,-0.0690,0.7885,1
2026-06-18 17:06:38.695339,346,-49.256,20.000,desc,4,1.7432,19.9113,-0.0575,0.6571,1
2026-06-18 17:06:40.694896,347,-49.256,15.000,desc,4,1.3074,14.9335,-0.0431,0.4928,1
2026-06-18 17:06:42.695055,348,-49.256,10.000,desc,4,0.8716,9.9556,-0.0288,0.3285,1
2026-06-18 17:06:44.694948,349,-49.256,5.000,desc,4,0.4358,4.9778,-0.0144,0.1643,1
