timestamp,step,target_angle_deg,target_mag_N,sweep_dir,cycle,T1,T3,tau1,tau2,feasible
2026-06-19 15:06:50.720180,303,-49.480,10.000,desc,3,0.8716,9.9569,-0.0288,0.3286,1
2026-06-19 15:06:52.720447,304,-49.480,5.000,desc,3,0.4358,4.9785,-0.0144,0.1643,1
2026-06-19 15:06:58.719774,306,-49.480,5.000,asc,4,0.4358,4.9785,-0.0144,0.1643,1
2026-06-19 15:07:00.720281,307,-49.480,10.000,asc,4,0.8716,9.9569,-0.0288,0.3286,1
2026-06-19 15:07:02.719750,308,-49.480,15.000,asc,4,1.3074,14.9354,-0.0431,0.4929,1
2026-06-19 15:07:04.719975,309,-49.480,24.000,asc,4,2.0918,23.8966,-0.0690,0.7886,1
2026-06-19 15:07:06.719963,310,-49.480,24.000,desc,4,2.0918,23.8966,-0.0690,0.7886,1
2026-06-19 15:07:08.719656,311,-49.480,15.000,desc,4,1.3074,14.9354,-0.0431,0.4929,1
2026-06-19 15:07:10.719661,312,-49.480,10.000,desc,4,0.8716,9.9569,-0.0288,0.3286,1
2026-06-19 15:07:12.720363,313,-49.480,5.000,desc,4,0.4358,4.9785,-0.0144,0.1643,1
